frame_idx,gps_dist,log_gps,log_semantic,log_corridor,corridor_dist,corridor_heading_misalign,correct_hits,incorrect_hits,no_hits,weight,gps_weight_used,corridor_weight_used,num_background_used,num_observations,semantic_model_used,gps_enabled,semantic_enabled,corridor_enabled,background_enabled,dynamic_gps_enabled,pose_smoothing_enabled
192,0.0,0.0,-249.733154296875,-0.03246115520596504,0.30413445830345154,0.054009199142456055,144,3,3,0.04251621291041374,0.0,0.3,120,150,wall,0,1,1,1,1,1
196,0.0,0.0,-117.85505676269531,-0.03013918548822403,0.36264824867248535,0.014963507652282715,133,0,1,0.04115668311715126,0.0,0.3,120,134,wall,0,1,1,1,1,1
200,0.0,0.0,-104.4122543334961,-0.02708091400563717,0.34538745880126953,0.011832594871520996,130,0,3,0.026815446093678474,0.0,0.3,120,133,wall,0,1,1,1,1,1
204,0.0,0.0,-99.42948913574219,-0.052399296313524246,0.4738672077655792,0.02474510669708252,133,0,3,0.02637374773621559,0.0,0.3,120,136,wall,0,1,1,1,1,1
208,0.0,0.0,-110.80121612548828,-0.0489019900560379,0.46238237619400024,0.018463551998138428,131,0,3,0.02262178063392639,0.0,0.3,120,134,wall,0,1,1,1,1,1
212,0.0,0.0,-87.49368286132812,-0.09405989199876785,0.645044207572937,0.019781768321990967,134,0,3,0.025255324319005013,0.0,0.3,120,137,wall,0,1,1,1,1,1
216,0.0,0.0,-63.015403747558594,-0.10815708339214325,0.695183277130127,0.013659656047821045,119,0,1,0.022678056731820107,0.0,0.3,120,120,wall,0,1,1,1,1,1
220,0.0,0.0,-68.40519714355469,-0.09717652946710587,0.6612128019332886,0.002237856388092041,120,0,0,0.02146470732986927,0.0,0.3,120,120,wall,0,1,1,1,1,1
224,0.0,0.0,-130.45716857910156,-0.08199210464954376,0.6031225323677063,0.01683831214904785,125,0,2,0.1769871562719345,0.0,0.3,120,127,wall,0,1,1,1,1,1
228,0.0,0.0,-170.148681640625,-0.09134643524885178,0.640525221824646,0.006543219089508057,127,3,0,0.16823996603488922,0.0,0.3,120,130,wall,0,1,1,1,1,1
232,0.0,0.0,-260.3386535644531,-0.03399885445833206,0.3911454975605011,5.4955482482910156e-05,143,0,12,0.11175505816936493,0.0,0.3,120,155,wall,0,1,1,1,1,1
236,0.0,0.0,-596.0684204101562,-0.07435920834541321,0.34151288866996765,0.10894078016281128,87,0,38,0.20712675154209137,0.0,0.3,100,125,wall,0,1,1,1,1,1
240,0.0,0.0,0.0,-0.04422017186880112,0.37587854266166687,0.056051552295684814,0,0,0,0.021439431235194206,0.0,0.3,0,0,wall,0,1,1,1,1,1
244,0.0,0.0,0.0,-0.15204863250255585,0.7756388187408447,0.06706184148788452,0,0,0,0.02265041507780552,0.0,0.3,0,0,wall,0,1,1,1,1,1
248,0.0,0.0,-633.9222412109375,-3.905724048614502,3.9339377880096436,0.3381234407424927,1,0,96,0.06624824553728104,0.0,0.3,97,97,wall,0,1,1,1,1,1
252,0.0,0.0,0.0,-4.770961284637451,3.7047154903411865,0.6493381857872009,0,0,0,0.02230842597782612,0.0,0.3,0,0,wall,0,1,1,1,1,1
256,0.0,0.0,-630.0067749023438,-3.7411282062530518,3.9461023807525635,0.2622642517089844,2,0,118,0.06067116558551788,0.0,0.3,120,120,wall,0,1,1,1,1,1
260,0.0,0.0,-798.8922729492188,-1.9615957736968994,2.9615986347198486,0.05527311563491821,4,0,129,0.04239702224731445,0.0,0.3,120,133,wall,0,1,1,1,1,1
264,0.0,0.0,-1020.8980712890625,-1.0207936763763428,2.107316732406616,0.09120547771453857,18,16,126,0.1387317180633545,0.0,0.3,120,160,wall,0,1,1,1,1,1
268,0.0,0.0,-750.9437255859375,-0.22411921620368958,0.9598007202148438,0.06894952058792114,50,3,80,0.07075026631355286,0.0,0.3,88,133,wall,0,1,1,1,1,1
272,0.0,0.0,-550.2275390625,-0.030951954424381256,0.3009585738182068,0.051496267318725586,64,5,82,0.03043730929493904,0.0,0.3,120,151,wall,0,1,1,1,1,1
276,0.0,0.0,-561.90625,-0.0031536570750176907,0.09339296072721481,0.017255961894989014,86,6,47,0.04911491647362709,0.0,0.3,113,139,wall,0,1,1,1,1,1
280,0.0,0.0,-654.6558227539062,-0.050536468625068665,0.4768791198730469,0.00014901161193847656,115,18,26,0.2292102873325348,0.0,0.3,105,159,wall,0,1,1,1,1,1
284,0.0,0.0,-255.17176818847656,-0.058996010571718216,0.5026829242706299,0.02639031410217285,144,1,30,0.03269551694393158,0.0,0.3,120,175,wall,0,1,1,1,1,1
288,0.0,0.0,-333.6784362792969,-0.11729799211025238,0.6733338236808777,0.06367158889770508,105,0,28,0.05788830295205116,0.0,0.3,120,133,wall,0,1,1,1,1,1
292,0.0,0.0,-122.13912963867188,-0.18442916870117188,0.909018874168396,0.014030873775482178,117,0,13,0.038712792098522186,0.0,0.3,120,130,wall,0,1,1,1,1,1
296,0.0,0.0,-128.36204528808594,-0.11350217461585999,0.7144386768341064,0.004284203052520752,117,0,12,0.045009687542915344,0.0,0.3,120,129,wall,0,1,1,1,1,1
300,0.0,0.0,-173.5048065185547,-0.011103102006018162,0.2073589265346527,0.019474923610687256,123,0,10,0.025278927758336067,0.0,0.3,120,133,wall,0,1,1,1,1,1
304,0.0,0.0,-159.3188018798828,-0.23589752614498138,1.0300061702728271,0.005838632583618164,121,0,5,0.03381533548235893,0.0,0.3,120,126,wall,0,1,1,1,1,1
308,0.0,0.0,-140.7776641845703,-0.2078702747821808,0.9671679735183716,0.00035893917083740234,126,4,0,0.17417870461940765,0.0,0.3,120,130,wall,0,1,1,1,1,1
312,0.0,0.0,-331.06549072265625,-0.17674148082733154,0.8918137550354004,0.0005177855491638184,131,6,5,0.1380946785211563,0.0,0.3,120,142,wall,0,1,1,1,1,1
316,0.0,0.0,-521.8817138671875,-0.10877417773008347,0.6996176242828369,0.0010165572166442871,142,1,19,0.038245782256126404,0.0,0.3,120,162,wall,0,1,1,1,1,1
320,0.0,0.0,-946.1005249023438,-0.0754786804318428,0.5754625201225281,0.021508395671844482,120,47,10,0.06463147699832916,0.0,0.3,98,177,wall,0,1,1,1,1,1
324,0.0,0.0,-327.0337219238281,-0.17868627607822418,0.8964205384254456,0.005312919616699219,142,8,4,0.03416090086102486,0.0,0.3,120,154,wall,0,1,1,1,1,1
328,0.0,0.0,-79.67071533203125,-0.1217631921172142,0.7317538261413574,0.02605682611465454,121,0,4,0.030636990442872047,0.0,0.3,120,125,wall,0,1,1,1,1,1
332,0.0,0.0,-241.3617706298828,-0.01511474885046482,0.21874473989009857,0.03313589096069336,125,1,11,0.025585072115063667,0.0,0.3,120,137,wall,0,1,1,1,1,1
336,0.0,0.0,-449.66082763671875,-0.13753271102905273,0.7865555882453918,0.003519713878631592,132,1,16,0.026075562462210655,0.0,0.3,120,149,wall,0,1,1,1,1,1
340,0.0,0.0,-550.7161254882812,-0.1818753033876419,0.904676079750061,4.887580871582031e-06,135,14,26,0.04137975722551346,0.0,0.3,120,175,wall,0,1,1,1,1,1
344,0.0,0.0,-645.5021362304688,-0.2269352227449417,1.010542869567871,0.0007959604263305664,129,15,35,0.020497353747487068,0.0,0.3,120,179,wall,0,1,1,1,1,1
348,0.0,0.0,-759.6668701171875,-0.09178227931261063,0.6425751447677612,0.002528846263885498,129,33,28,0.02350907027721405,0.0,0.3,120,190,wall,0,1,1,1,1,1
352,0.0,0.0,-577.6878662109375,-0.11095979809761047,0.6969195008277893,0.027233421802520752,139,5,50,0.022864172235131264,0.0,0.3,120,194,wall,0,1,1,1,1,1
356,0.0,0.0,-561.9069213867188,-0.1574365496635437,0.8417026996612549,0.00023353099822998047,131,7,53,0.012151596136391163,0.0,0.3,120,191,wall,0,1,1,1,1,1
360,0.0,0.0,-299.8855285644531,-0.06783605366945267,0.5289950370788574,0.03720659017562866,95,0,49,0.0190795436501503,0.0,0.3,120,144,wall,0,1,1,1,1,1
364,0.0,0.0,0.0,-0.0009503199835307896,0.06528566777706146,0.0008799433708190918,0,0,0,0.007233557291328907,0.0,0.3,0,0,wall,0,1,1,1,1,1
368,0.0,0.0,0.0,-0.0006047164206393063,0.05169310048222542,0.0016341209411621094,0,0,0,0.005761152133345604,0.0,0.3,0,0,wall,0,1,1,1,1,1
372,0.0,0.0,0.0,-2.136452621925855e-06,0.00010580158414086327,0.0007230639457702637,0,0,0,0.005892219953238964,0.0,0.3,0,0,wall,0,1,1,1,1,1
376,0.0,0.0,0.0,-0.0012245383113622665,0.07119892537593842,0.004900753498077393,0,0,0,0.005630577448755503,0.0,0.3,0,0,wall,0,1,1,1,1,1
380,0.0,0.0,0.0,-0.012926217168569565,0.23865018784999847,0.008130133152008057,0,0,0,0.0061365473084151745,0.0,0.3,0,0,wall,0,1,1,1,1,1
384,0.0,0.0,0.0,-0.08150053769350052,0.6014941334724426,0.01642841100692749,0,0,0,0.006559302099049091,0.0,0.3,0,0,wall,0,1,1,1,1,1
388,0.0,0.0,0.0,-0.2179727703332901,0.8680408596992493,0.111264169216156,0,0,0,0.0066519505344331264,0.0,0.3,0,0,wall,0,1,1,1,1,1
392,0.0,0.0,0.0,-0.3928455710411072,1.2688395977020264,0.09270447492599487,0,0,0,0.006834604777395725,0.0,0.3,0,0,wall,0,1,1,1,1,1
396,0.0,0.0,0.0,-0.48828044533729553,1.4811091423034668,0.01395648717880249,0,0,0,0.007628169376403093,0.0,0.3,0,0,wall,0,1,1,1,1,1
400,0.0,0.0,0.0,-1.3064160346984863,2.2821052074432373,0.19111526012420654,0,0,0,0.007053511217236519,0.0,0.3,0,0,wall,0,1,1,1,1,1
404,0.0,0.0,-1026.2056884765625,-1.3628246784210205,1.6475640535354614,0.4313981533050537,10,10,70,0.024641063064336777,0.0,0.3,74,90,wall,0,1,1,1,1,1
408,0.0,0.0,-556.6195678710938,-0.4292500913143158,1.3898227214813232,0.0009913444519042969,72,5,69,0.013127725571393967,0.0,0.3,117,146,wall,0,1,1,1,1,1
412,0.0,0.0,-351.41754150390625,-0.02803894132375717,0.35360997915267944,0.007861673831939697,80,0,55,0.012674695812165737,0.0,0.3,120,135,wall,0,1,1,1,1,1
416,0.0,0.0,-360.94854736328125,-0.018229372799396515,0.27718111872673035,0.0168304443359375,109,5,27,0.013173095881938934,0.0,0.3,120,141,wall,0,1,1,1,1,1
420,0.0,0.0,-444.5212097167969,-0.09840597212314606,0.5888835787773132,0.0723118782043457,109,0,28,0.03400042653083801,0.0,0.3,120,137,wall,0,1,1,1,1,1
424,0.0,0.0,-481.5839538574219,-0.13665147125720978,0.7841735482215881,0.00043445825576782227,139,11,25,0.023933032527565956,0.0,0.3,120,175,wall,0,1,1,1,1,1
428,0.0,0.0,-253.7087860107422,-0.19702263176441193,0.934506893157959,0.026908040046691895,145,4,13,0.0742364376783371,0.0,0.3,120,162,wall,0,1,1,1,1,1
432,0.0,0.0,-362.6425476074219,-0.13735564053058624,0.7859585881233215,0.004485130310058594,147,5,21,0.022307725623250008,0.0,0.3,120,173,wall,0,1,1,1,1,1
436,0.0,0.0,-168.1103515625,-0.10380039364099503,0.6833398342132568,0.0028426051139831543,145,1,9,0.01143215224146843,0.0,0.3,120,155,wall,0,1,1,1,1,1
440,0.0,0.0,-110.19159698486328,-0.07102196663618088,0.5653297901153564,0.00024139881134033203,144,0,4,0.016595536842942238,0.0,0.3,120,148,wall,0,1,1,1,1,1
444,0.0,0.0,-224.36691284179688,-0.012821804732084274,0.23933464288711548,0.0047650933265686035,136,2,12,0.00942912232130766,0.0,0.3,120,150,wall,0,1,1,1,1,1
448,0.0,0.0,-471.0566101074219,-0.14599744975566864,0.08179614692926407,0.1881624460220337,145,3,8,0.060562390834093094,0.0,0.3,120,156,wall,0,1,1,1,1,1
452,0.0,0.0,-564.4686889648438,-0.16376207768917084,0.0216232817620039,0.20024049282073975,150,4,13,0.014872183091938496,0.0,0.3,120,167,wall,0,1,1,1,1,1
456,0.0,0.0,-412.6795349121094,-0.015204966999590397,0.2611033618450165,0.0036699771881103516,156,0,20,0.016100125387310982,0.0,0.3,120,176,wall,0,1,1,1,1,1
460,0.0,0.0,-579.3895874023438,-0.0006903553148731589,0.03114437870681286,0.010785520076751709,134,0,29,0.11314865946769714,0.0,0.3,120,163,wall,0,1,1,1,1,1
464,0.0,0.0,-659.6646728515625,-0.0034989137202501297,0.03542908653616905,0.028087258338928223,164,5,22,0.18927933275699615,0.0,0.3,120,191,wall,0,1,1,1,1,1
468,0.0,0.0,-642.808837890625,-8.962603169493377e-05,0.019896339625120163,0.0006369948387145996,159,0,32,0.09237754344940186,0.0,0.3,120,191,wall,0,1,1,1,1,1
472,0.0,0.0,-264.37744140625,-0.052194006741046906,0.480888307094574,0.014037787914276123,110,3,19,0.353535532951355,0.0,0.3,120,132,wall,0,1,1,1,1,1
476,0.0,0.0,-197.4008026123047,-0.028198612853884697,0.3545422852039337,0.008061051368713379,130,2,9,0.09018182754516602,0.0,0.3,120,141,wall,0,1,1,1,1,1
480,0.0,0.0,-82.53025817871094,-0.06271830201148987,0.5093419551849365,0.03523498773574829,117,0,3,0.05249928683042526,0.0,0.3,120,120,wall,0,1,1,1,1,1
484,0.0,0.0,-631.5697021484375,-0.0604577362537384,0.5210012197494507,0.005798459053039551,143,29,8,0.06714599579572678,0.0,0.3,120,180,wall,0,1,1,1,1,1
488,0.0,0.0,-469.0801696777344,-0.05399123579263687,0.4928860068321228,0.0011418461799621582,136,13,23,0.038393523544073105,0.0,0.3,120,172,wall,0,1,1,1,1,1
492,0.0,0.0,-348.2962341308594,-0.0338762030005455,0.39043915271759033,9.626150131225586e-05,118,0,26,0.032135769724845886,0.0,0.3,120,144,wall,0,1,1,1,1,1
496,0.0,0.0,-377.497802734375,-0.07719724625349045,0.5881795287132263,0.00883108377456665,133,12,4,0.028699755668640137,0.0,0.3,120,149,wall,0,1,1,1,1,1
500,0.0,0.0,-803.5620727539062,-5.714278472623846e-07,0.0010297807166352868,0.0002868175506591797,145,7,26,0.12602896988391876,0.0,0.3,120,178,wall,0,1,1,1,1,1
504,0.0,0.0,-399.47906494140625,-0.18317195773124695,0.9072136282920837,0.008207261562347412,145,12,27,0.02316547930240631,0.0,0.3,120,184,wall,0,1,1,1,1,1
508,0.0,0.0,-346.47607421875,-0.1930023729801178,0.9319219589233398,0.0013222694396972656,121,3,22,0.06783720850944519,0.0,0.3,119,146,wall,0,1,1,1,1,1
512,0.0,0.0,-242.66969299316406,-0.16104656457901,0.8512983918190002,0.00017464160919189453,121,4,17,0.019517632201313972,0.0,0.3,115,142,wall,0,1,1,1,1,1
516,0.0,0.0,0.0,-0.002324894769117236,0.10068773478269577,0.0042000412940979,0,0,0,0.006329846102744341,0.0,0.3,0,0,wall,0,1,1,1,1,1
520,0.0,0.0,-110.25630950927734,-0.06865552812814713,0.540966272354126,0.029794931411743164,115,0,5,0.012905221432447433,0.0,0.3,120,120,wall,0,1,1,1,1,1
524,0.0,0.0,-130.7821807861328,-0.031015094369649887,0.37358707189559937,0.00018334388732910156,113,0,5,0.014879654161632061,0.0,0.3,118,118,wall,0,1,1,1,1,1
528,0.0,0.0,-122.11582946777344,-0.08771248906850815,0.446771502494812,0.10306400060653687,101,0,7,0.011680688709020615,0.0,0.3,108,108,wall,0,1,1,1,1,1
532,0.0,0.0,-95.46875,-0.06670542061328888,0.5473280549049377,0.0057457685470581055,90,0,4,0.018414651975035667,0.0,0.3,94,94,wall,0,1,1,1,1,1
536,0.0,0.0,0.0,-0.017904188483953476,0.2838462293148041,9.620189666748047e-05,0,0,0,0.00589776923879981,0.0,0.3,0,0,wall,0,1,1,1,1,1
540,0.0,0.0,-40.669891357421875,-0.789934515953064,1.373547911643982,0.3013589382171631,80,0,2,0.01928599737584591,0.0,0.3,82,82,wall,0,1,1,1,1,1
544,0.0,0.0,-146.9224090576172,-1.1441999673843384,1.1893748044967651,0.45090043544769287,73,0,18,0.020833104848861694,0.0,0.3,91,91,wall,0,1,1,1,1,1
548,0.0,0.0,-164.25437927246094,-1.2519135475158691,1.3152809143066406,0.4610118269920349,75,0,20,0.02063576504588127,0.0,0.3,95,95,wall,0,1,1,1,1,1
552,0.0,0.0,-307.92333984375,-1.8974733352661133,1.1430081129074097,0.6274958848953247,72,0,33,0.013916157186031342,0.0,0.3,94,105,wall,0,1,1,1,1,1
556,0.0,0.0,-171.9612274169922,-2.385770797729492,1.157787561416626,0.7152150869369507,59,0,17,0.014126214198768139,0.0,0.3,63,76,wall,0,1,1,1,1,1
560,0.0,0.0,-186.9671173095703,-0.2059129923582077,0.9214110374450684,0.0650033950805664,61,0,21,0.020253702998161316,0.0,0.3,61,82,wall,0,1,1,1,1,1
564,0.0,0.0,-146.05667114257812,-0.10810739547014236,0.6974791884422302,0.0005732178688049316,104,0,15,0.010578940622508526,0.0,0.3,105,119,wall,0,1,1,1,1,1
568,0.0,0.0,-98.49146270751953,-0.10511375218629837,0.6876507997512817,0.002841174602508545,108,0,0,0.010814129374921322,0.0,0.3,89,108,wall,0,1,1,1,1,1
572,0.0,0.0,-104.61717987060547,-0.02597578801214695,0.34181132912635803,0.0017470717430114746,102,0,0,0.009869052097201347,0.0,0.3,94,102,wall,0,1,1,1,1,1
576,0.0,0.0,-712.3870849609375,-0.06971459090709686,0.4830537438392639,0.06615102291107178,83,16,16,0.014123191125690937,0.0,0.3,65,115,wall,0,1,1,1,1,1
580,0.0,0.0,-128.65235900878906,-0.15948380529880524,0.8431798815727234,0.019134461879730225,136,0,14,0.023193158209323883,0.0,0.3,120,150,wall,0,1,1,1,1,1
584,0.0,0.0,-92.04137420654297,-0.10154619067907333,0.6759865283966064,6.246566772460938e-05,139,0,2,0.01906771957874298,0.0,0.3,120,141,wall,0,1,1,1,1,1
588,0.0,0.0,-100.5678482055664,-0.2158866673707962,0.9636512398719788,0.04830974340438843,115,0,6,0.007869482971727848,0.0,0.3,120,121,wall,0,1,1,1,1,1
592,0.0,0.0,-194.61817932128906,-0.060708269476890564,0.5216808915138245,0.0075111985206604,142,0,25,0.02226119488477707,0.0,0.3,120,167,wall,0,1,1,1,1,1
596,0.0,0.0,-183.0260772705078,-0.02334626577794552,0.3197924792766571,0.01232689619064331,122,0,22,0.025898633524775505,0.0,0.3,120,144,wall,0,1,1,1,1,1
600,0.0,0.0,-343.2820129394531,-0.01508603896945715,0.25225841999053955,0.015216588973999023,138,7,14,0.01807234063744545,0.0,0.3,120,159,wall,0,1,1,1,1,1
604,0.0,0.0,-205.23422241210938,-0.08210183680057526,0.6052840352058411,0.012969434261322021,140,4,10,0.02263380028307438,0.0,0.3,120,154,wall,0,1,1,1,1,1
608,0.0,0.0,-263.1844787597656,-0.03706377372145653,0.40727636218070984,0.007050156593322754,139,0,11,0.01190253533422947,0.0,0.3,120,150,wall,0,1,1,1,1,1
612,0.0,0.0,-215.24391174316406,-0.1163012832403183,0.7085109949111938,0.03410816192626953,148,4,16,0.010463458485901356,0.0,0.3,120,168,wall,0,1,1,1,1,1
