frame_idx,gps_dist,log_gps,log_semantic,log_corridor,corridor_dist,corridor_heading_misalign,correct_hits,incorrect_hits,no_hits,weight,gps_weight_used,corridor_weight_used,num_background_used,num_observations,semantic_model_used,gps_enabled,semantic_enabled,corridor_enabled,background_enabled,dynamic_gps_enabled,pose_smoothing_enabled
0,2.41797137260437,-2.4159443378448486,-333.08172607421875,-0.07541809976100922,0.569431483745575,0.02870023250579834,70,0,56,0.05377651005983353,0.5,0.3,120,126,wall,1,1,1,1,0,1
4,0.3490057587623596,-0.050332650542259216,-473.1566162109375,-0.6407694816589355,1.3738304376602173,0.2328723669052124,44,0,81,0.007399806287139654,0.5,0.3,120,125,wall,1,1,1,1,0,1
8,3.0380449295043945,-3.8139326572418213,-334.2875061035156,-0.0620560459792614,0.5129472613334656,0.02964097261428833,70,0,55,0.010203355923295021,0.5,0.3,120,125,wall,1,1,1,1,0,1
12,0.6562955379486084,-0.1779850572347641,-483.75439453125,-0.5416847467422485,1.2715282440185547,0.2113950252532959,49,0,80,0.013456277549266815,0.5,0.3,120,129,wall,1,1,1,1,0,1
16,1.609961748123169,-1.0710647106170654,-499.9331970214844,-0.45850318670272827,1.4363689422607422,0.0024321675300598145,55,0,71,0.0251899603754282,0.5,0.3,120,126,wall,1,1,1,1,0,1
20,2.1876797676086426,-1.9776620864868164,-361.4540100097656,-0.08681350946426392,0.6120628118515015,0.029551386833190918,63,0,62,0.06276977062225342,0.5,0.3,120,125,wall,1,1,1,1,0,1
24,4.584200382232666,-8.683839797973633,-345.47381591796875,-0.05829872563481331,0.5051702857017517,0.019726336002349854,67,0,57,0.037195973098278046,0.5,0.3,120,124,wall,1,1,1,1,0,1
28,1.0287245512008667,-0.4373033344745636,-347.64306640625,-0.05585138499736786,0.4865242540836334,0.02821826934814453,67,0,58,0.027626775205135345,0.5,0.3,120,125,wall,1,1,1,1,0,1
32,3.62148380279541,-5.419480800628662,-596.485595703125,-0.0731683298945427,0.49474215507507324,0.06782245635986328,42,0,85,0.03995700925588608,0.5,0.3,120,127,wall,1,1,1,1,0,1
36,2.3425304889678955,-2.26754093170166,-688.0540161132812,-0.0697924941778183,0.5592967867851257,0.008260548114776611,47,12,101,0.15168941020965576,0.5,0.3,120,160,wall,1,1,1,1,0,1
40,1.7919882535934448,-1.3269511461257935,-552.9486083984375,-0.042459625750780106,0.4326517879962921,0.014535665512084961,58,0,98,0.058151230216026306,0.5,0.3,120,156,wall,1,1,1,1,0,1
44,3.4915144443511963,-5.037467956542969,-445.6129455566406,-0.009661403484642506,0.0731959342956543,0.04555600881576538,66,3,62,0.03578505665063858,0.5,0.3,120,131,wall,1,1,1,1,0,1
48,3.964423656463623,-6.494484901428223,-296.2713317871094,-0.03460663929581642,0.3837689459323883,0.021450519561767578,83,0,47,0.032626520842313766,0.5,0.3,120,130,wall,1,1,1,1,0,1
52,1.7767103910446167,-1.3044214248657227,-549.0477294921875,-0.05858776345849037,0.49050408601760864,0.03542572259902954,88,3,45,0.031777523458004,0.5,0.3,120,136,wall,1,1,1,1,0,1
56,0.4812261164188385,-0.09569361805915833,-277.24224853515625,-0.027103768661618233,0.339653342962265,0.018959760665893555,100,0,39,0.04430956393480301,0.5,0.3,120,139,wall,1,1,1,1,0,1
60,3.8268723487854004,-6.051632881164551,-520.8657836914062,-0.027181562036275864,0.32256880402565,0.03153574466705322,95,12,29,0.03487516939640045,0.5,0.3,120,136,wall,1,1,1,1,0,1
64,2.324620246887207,-2.232999563217163,-449.48980712890625,-0.11597903072834015,0.712133526802063,0.028358876705169678,102,0,37,0.0862341895699501,0.5,0.3,120,139,wall,1,1,1,1,0,1
68,2.750997543334961,-3.127267360687256,-364.69024658203125,-0.10815341770648956,0.6928401589393616,0.01904618740081787,103,7,25,0.08594272285699844,0.5,0.3,120,135,wall,1,1,1,1,0,1
72,0.20900818705558777,-0.01805141381919384,-328.9326477050781,-0.11391063034534454,0.70807284116745,0.024727463722229004,103,5,24,0.04149508848786354,0.5,0.3,120,132,wall,1,1,1,1,0,1
76,7.4968156814575195,-23.22406578063965,-324.97613525390625,-0.12152023613452911,0.7235540747642517,0.03562486171722412,103,3,29,0.06930330395698547,0.5,0.3,120,135,wall,1,1,1,1,0,1
80,1.535911202430725,-0.9748029708862305,-563.4660034179688,-0.036231961101293564,0.24738048017024994,0.07446467876434326,93,10,29,0.036085885018110275,0.5,0.3,120,132,wall,1,1,1,1,0,1
84,4.89278507232666,-9.892291069030762,-391.572021484375,-0.1232023537158966,0.6714930534362793,0.07506942749023438,108,3,25,0.04278482124209404,0.5,0.3,120,136,wall,1,1,1,1,0,1
88,3.7924609184265137,-5.943288803100586,-272.35308837890625,-0.2346363216638565,1.0274593830108643,0.003222346305847168,88,1,38,0.0964483916759491,0.5,0.3,120,127,wall,1,1,1,1,0,1
92,2.01324200630188,-1.6748526096343994,-245.86962890625,-0.23506899178028107,1.0284959077835083,0.000598609447479248,86,0,40,0.057361360639333725,0.5,0.3,120,126,wall,1,1,1,1,0,1
96,0.9865387678146362,-0.4021730124950409,-299.2245178222656,-0.22643522918224335,0.6249558329582214,0.1849656105041504,111,0,27,0.04303579777479172,0.5,0.3,120,138,wall,1,1,1,1,0,1
100,0.18901151418685913,-0.01476254127919674,-581.25537109375,-0.07612583041191101,0.5731850266456604,0.027633190155029297,103,15,29,0.027420656755566597,0.5,0.3,120,147,wall,1,1,1,1,0,1
104,1.5596171617507935,-1.0051262378692627,-227.7267303466797,-0.3814270496368408,1.179205060005188,0.13320392370224,101,0,34,0.13573768734931946,0.5,0.3,120,135,wall,1,1,1,1,0,1
108,0.8903492093086243,-0.32757091522216797,-361.6007080078125,-0.913422703742981,1.7081677913665771,0.25481081008911133,86,0,46,0.027538055554032326,0.5,0.3,120,132,wall,1,1,1,1,0,1
112,2.4930946826934814,-2.568396806716919,-260.65771484375,-1.117901086807251,1.8685071468353271,0.28948718309402466,76,0,44,0.0412120521068573,0.5,0.3,120,120,wall,1,1,1,1,0,1
116,2.6515870094299316,-2.9053361415863037,-286.8228759765625,-1.2451210021972656,2.021470308303833,0.28736037015914917,74,0,47,0.03924322873353958,0.5,0.3,120,121,wall,1,1,1,1,0,1
120,3.62043833732605,-5.416352272033691,-290.114990234375,-0.6832085847854614,1.6911077499389648,0.10808980464935303,72,0,48,0.033634644001722336,0.5,0.3,120,120,wall,1,1,1,1,0,1
124,1.8284132480621338,-1.3814442157745361,-393.6980895996094,-1.4737999439239502,2.415473699569702,0.20838463306427002,71,0,54,0.03393436223268509,0.5,0.3,120,125,wall,1,1,1,1,0,1
128,1.6575162410736084,-1.1352726221084595,-578.5795288085938,-0.4362999498844147,1.3923897743225098,0.036597251892089844,69,11,56,0.08791743963956833,0.5,0.3,120,136,wall,1,1,1,1,0,1
132,1.6953794956207275,-1.1877319812774658,-284.38482666015625,-0.357856422662735,1.2689112424850464,0.003445744514465332,81,0,44,0.049760814756155014,0.5,0.3,120,125,wall,1,1,1,1,0,1
136,4.355381488800049,-7.8385725021362305,-498.6197204589844,-0.7810409665107727,1.8747491836547852,3.594160079956055e-05,63,0,84,0.014399029314517975,0.5,0.3,120,147,wall,1,1,1,1,0,1
140,0.6126323938369751,-0.15509025752544403,-615.194580078125,-0.8045459985733032,1.9016389846801758,0.015168905258178711,49,9,83,0.02483879216015339,0.5,0.3,120,141,wall,1,1,1,1,0,1
144,1.0432900190353394,-0.4497743546962738,-823.8907470703125,-0.827745258808136,1.9299681186676025,0.002044081687927246,54,4,88,0.029300138354301453,0.5,0.3,120,146,wall,1,1,1,1,0,1
148,0.9979665279388428,-0.4115442633628845,-543.8201293945312,-0.8019853830337524,1.8997160196304321,0.000844120979309082,54,5,76,0.03885193169116974,0.5,0.3,120,135,wall,1,1,1,1,0,1
152,3.833371162414551,-6.072204113006592,-404.53375244140625,-0.5805947184562683,1.6163694858551025,0.0011832714080810547,63,0,69,0.0787568986415863,0.5,0.3,120,132,wall,1,1,1,1,0,1
156,0.7950007319450378,-0.26116782426834106,-371.5393981933594,-0.39849531650543213,1.3391144275665283,0.00027829408645629883,57,0,63,0.06791803985834122,0.5,0.3,120,120,wall,1,1,1,1,0,1
160,2.331230878829956,-2.245717763900757,-487.0634765625,-0.31168079376220703,1.1842987537384033,4.172325134277344e-07,48,3,75,0.04568001255393028,0.5,0.3,120,126,wall,1,1,1,1,0,1
164,3.9623637199401855,-6.487737655639648,-562.1648559570312,-0.27469560503959656,1.1103914976119995,0.0131186842918396,54,6,74,0.061434436589479446,0.5,0.3,120,134,wall,1,1,1,1,0,1
168,6.4370245933532715,-17.122018814086914,-440.1815185546875,-0.5234977602958679,1.5338705778121948,0.01273953914642334,49,1,78,0.033823490142822266,0.5,0.3,120,128,wall,1,1,1,1,0,1
172,3.628607988357544,-5.440824508666992,-542.8634033203125,-0.18649595975875854,0.9116455316543579,0.021044254302978516,52,4,79,0.05658968165516853,0.5,0.3,120,135,wall,1,1,1,1,0,1
176,2.0291521549224854,-1.701429009437561,-736.643798828125,-0.1310044527053833,0.7660948038101196,0.011940598487854004,53,15,80,0.027961131185293198,0.5,0.3,120,148,wall,1,1,1,1,0,1
180,3.0472137928009033,-3.8369882106781006,-507.4503479003906,-0.2623056173324585,1.0860563516616821,0.006830751895904541,64,8,68,0.046619828790426254,0.5,0.3,120,140,wall,1,1,1,1,0,1
184,2.2561721801757812,-2.1034350395202637,-570.139404296875,-0.19425176084041595,0.9313216209411621,0.019202888011932373,65,10,74,0.05486179515719414,0.5,0.3,120,149,wall,1,1,1,1,0,1
188,4.1478142738342285,-7.109240531921387,-628.986083984375,-0.21854177117347717,0.9857265949249268,0.025326132774353027,66,12,72,0.03741328418254852,0.5,0.3,120,150,wall,1,1,1,1,0,1
192,2.303905725479126,-2.19338059425354,-796.0297241210938,-0.24457097053527832,1.043901801109314,0.0242917537689209,50,18,82,0.04970381781458855,0.5,0.3,120,150,wall,1,1,1,1,0,1
196,1.1352051496505737,-0.5325167775154114,-319.5687561035156,-0.39721986651420593,1.3368940353393555,0.0033306479454040527,72,0,62,0.03253722935914993,0.5,0.3,120,134,wall,1,1,1,1,0,1
200,1.8061810731887817,-1.3480536937713623,-452.74261474609375,-0.25769680738449097,1.0609407424926758,0.04305011034011841,54,0,79,0.07280023396015167,0.5,0.3,120,133,wall,1,1,1,1,0,1
204,1.808405876159668,-1.3513767719268799,-404.1859436035156,-0.2234831303358078,1.0026966333389282,0.0038591623306274414,61,0,75,0.04399552196264267,0.5,0.3,120,136,wall,1,1,1,1,0,1
208,0.13954254984855652,-0.008046331815421581,-474.1795349121094,-0.20182128250598907,0.9164608120918274,0.06097787618637085,49,0,85,0.0234335009008646,0.5,0.3,120,134,wall,1,1,1,1,0,1
212,0.23999416828155518,-0.023800496011972427,-494.1522521972656,-0.03620317578315735,0.4034695327281952,0.002625703811645508,62,0,75,0.01675238646566868,0.5,0.3,120,137,wall,1,1,1,1,0,1
216,2.5062034130096436,-2.595477342605591,-386.58892822265625,-0.03820638731122017,0.4095512330532074,0.015115499496459961,58,0,62,0.018511399626731873,0.5,0.3,120,120,wall,1,1,1,1,0,1
220,2.5535173416137695,-2.6944010257720947,-271.67059326171875,-3.263291120529175,0.37794578075408936,0.88979172706604,98,0,22,0.024680934846401215,0.5,0.3,120,120,wall,1,1,1,1,0,1
224,0.9954043626785278,-0.4094337821006775,-315.6137390136719,-0.14821991324424744,0.10670902580022812,0.18892836570739746,117,0,10,0.02215481735765934,0.5,0.3,120,127,wall,1,1,1,1,0,1
