frame_idx,gps_dist,log_gps,log_semantic,log_corridor,corridor_dist,corridor_heading_misalign,correct_hits,incorrect_hits,no_hits,weight,gps_weight_used,corridor_weight_used,num_background_used,num_observations,semantic_model_used,gps_enabled,semantic_enabled,corridor_enabled,background_enabled,dynamic_gps_enabled,pose_smoothing_enabled
0,1.4996840953826904,-0.9293603897094727,-285.68548583984375,-0.19719213247299194,0.9171386957168579,0.050164639949798584,6,0,0,0.0284341461956501,0.95,0.3,0,6,wall,1,1,1,0,1,1
4,0.4630522131919861,-0.0886022076010704,-3200.0,-6.112374305725098,4.398993015289307,0.6663104295730591,0,0,5,0.009460755623877048,0.95,0.3,0,5,wall,1,1,1,0,1,1
8,0.16771402955055237,-0.011623138561844826,-1419.984375,-0.004993198439478874,0.13189929723739624,0.01661747694015503,5,0,0,0.012433130294084549,0.95,0.3,0,5,wall,1,1,1,0,1,1
12,0.751899242401123,-0.23361672461032867,-2510.552978515625,-1.6971454620361328,2.6936442852020264,0.14410758018493652,2,7,0,0.01030670665204525,0.9433962264150942,0.3,0,9,wall,1,1,1,0,1,1
16,0.2990310490131378,-0.03695023059844971,-3200.0,-1.8087023496627808,1.7402238845825195,0.5274975299835205,0,0,6,0.01777886226773262,0.95,0.3,0,6,wall,1,1,1,0,1,1
20,2.38205885887146,-2.344712495803833,-3200.0,-3.8407530784606934,2.98754620552063,0.6745697259902954,0,0,5,0.04323674738407135,0.95,0.3,0,5,wall,1,1,1,0,1,1
24,2.3656067848205566,-2.312436103820801,-3200.0,-0.27497968077659607,1.112388253211975,0.0002098679542541504,0,0,4,0.16059881448745728,0.95,0.3,0,4,wall,1,1,1,0,1,1
28,1.636293888092041,-1.1063873767852783,-3200.0,-0.2822936177253723,1.1270848512649536,0.00021880865097045898,0,0,5,0.029368218034505844,0.95,0.3,0,5,wall,1,1,1,0,1,1
32,0.9770325422286987,-0.39445972442626953,-3200.000244140625,-0.3961210250854492,1.3351191282272339,0.00028437376022338867,0,0,7,0.02622767724096775,0.95,0.3,0,7,wall,1,1,1,0,1,1
36,1.6761423349380493,-1.1609309911727905,-3200.0,-2.3632724285125732,2.4385058879852295,0.5052307844161987,0,0,40,0.09014959633350372,0.7894736842105263,0.3,0,40,wall,1,1,1,0,1,1
