traversal,profile,method,n_runs,ape_raw_rmse_mean,ape_raw_rmse_std,ape_align_rmse_mean,ape_align_rmse_std,row_correct_fraction_mean,row_correct_fraction_std,failure_rate_mean,failure_rate_std,wrong_row_duration_sec_mean,wrong_row_duration_sec_std,cross_track_mean_mean,cross_track_mean_std,speed_mean_mean,speed_mean_std,accel_rms_mean,accel_rms_std
rh2,multipath_bursts,AMCL+NoisyGNSS,3,3.2407953165494323,0.8550964482861692,2.0332758915723628,0.18293503960429375,0.5355908552558238,0.04879449743583278,0.4644091447441761,0.048794497435832807,209.86652620633444,20.241855464422578,1.6290596395576988,0.1265637056487945,0.6277932058334666,0.0058570053302147785,0.512873810719993,0.19436230331644205
rh2,multipath_bursts,NoisyGNSS,3,3.879668448263066,0.4839662481171704,3.8418991940743545,0.46625767531298645,0.628498727735369,0.03963807106207948,0.371501272264631,0.039638071062079464,584.0,62.31104770958892,2.043862159222311,0.03523429856988236,0.6269163927921985,0.06287001087086312,0.2881345460007049,0.04552434867640925
rh2,multipath_bursts,RTAB RGB+NoisyGNSS,3,40.0428391654782,1.0837452431057224,8.058710499154696,0.4270803356122531,0.39657222461804204,0.018652002237087864,0.603427775381958,0.018652002237087826,263.20026659965515,2.933841298008415,6.316322011434797,0.30109058657348664,0.5911102626049455,0.011068139823742038,0.032245811783105406,0.00031405377505106874
rh2,multipath_bursts,RTAB RGBD+NoisyGNSS,3,58.636361721445574,24.16843014123036,8.900124862496675,0.444253540175953,0.41673188339855005,0.002421187730539783,0.5832681166014498,0.0024211877305397567,259.7888126373291,1.039459284235533,6.74149334225357,0.07879156456993423,0.6508353967343344,0.09779698167983256,1.0493132210482419,1.3563278730753012
rh2,multipath_bursts,SLPF,3,1.4650487420401033,0.09536686130517219,1.333587887363736,0.1630871311183783,0.6276505513146735,0.024611735587017652,0.3723494486853265,0.024611735587017642,585.3333333333334,38.689648342791756,1.6074766973857113,0.07802811501054352,0.1758849021803129,0.0015035272538056284,0.03060951461745463,0.0002104134156792145
rh2,nominal,AMCL+NoisyGNSS,3,3.2453247182572365,0.8523554995919206,2.0332779027529293,0.18293249981431625,0.5355908552558238,0.04879449743583278,0.4644091447441761,0.048794497435832807,209.86652620633444,20.241855464422578,1.629061961292536,0.1265624825991884,0.6277963410863112,0.005856238805472333,0.5128741749412261,0.19436206125664196
rh2,nominal,NoisyGNSS,3,1.3184822446208206,0.08501486289901437,1.2920262260868738,0.09538271527377123,0.7065309584393553,0.03180378839567882,0.29346904156064463,0.03180378839567884,461.3333333333333,49.99555535800713,1.4659684860059181,0.036160842830736985,0.3340928596328953,0.017296338743582183,0.07134196110296706,0.009836971212990321
rh2,nominal,RTAB RGB+NoisyGNSS,3,40.046426487259374,1.070537664017192,8.05871182094108,0.4270773907797898,0.39657222461804204,0.018652002237087864,0.603427775381958,0.018652002237087826,263.20026659965515,2.933841298008415,6.316322115812508,0.3010873600447805,0.5911127608903134,0.011068601372756509,0.03224847238480654,0.0003145679175521968
rh2,nominal,RTAB RGBD+NoisyGNSS,3,58.640821627514356,24.175884722096594,8.90013585691156,0.44427021400929034,0.41673188339855005,0.002421187730539783,0.5832681166014498,0.0024211877305397567,259.7888126373291,1.039459284235533,6.7414944038210685,0.07879395256052876,0.6508358093845173,0.09779943427053141,1.0493078903128186,1.3563664370093445
rh2,nominal,SLPF,3,1.0250990714916537,0.05689858927551992,0.9163422315291356,0.10710872501909156,0.6895674300254453,0.03457814607402804,0.3104325699745547,0.034578146074027996,488.0,54.35684562837202,1.4785766295015306,0.03014872918757451,0.1728205183857655,0.00037317980550610665,0.03080228852427348,0.00020175533853536423
