method,ate_rmse,ate_mean,ate_median,ate_max,rte_2m_mean,rte_2m_rmse,rte_2m_count,rte_5m_mean,rte_5m_rmse,rte_5m_count,rte_10m_mean,rte_10m_rmse,rte_10m_count,rte_2m_umey_mean,rte_2m_umey_rmse,rte_2m_umey_count,rte_5m_umey_mean,rte_5m_umey_rmse,rte_5m_umey_count,rte_10m_umey_mean,rte_10m_umey_rmse,rte_10m_umey_count,cross_track_mean,cross_track_median,cross_track_max,row_correct_fraction,row_switch_events,ate_umeyama_rmse,ate_umeyama_mean,ate_umeyama_median,ate_umeyama_max,ate_align_rmse,rpe_2m_align_rmse,rpe_5m_align_rmse,rpe_10m_align_rmse,speed_mean,accel_rms,jerk_rms,heading_rate_rms,heading_accel_rms
RTABMap RGB,7.11219646050735,6.2015231272488744,5.645091985053728,19.352095890971842,1.0796538023910802,1.4050379713274448,406,2.11043205137014,2.5561731070848808,402,3.0057763489008678,3.774140530967334,394,1.0796538023910802,1.4050379713274448,406,2.11043205137014,2.5561731070848808,402,3.0057763489008678,3.774140530967334,394,6.23289511263071,6.207138189804916,19.53415879153255,0.45169082125603865,14,7.11219646050735,6.2015231272488744,5.645091985053728,19.352095890971842,7.11219646050735,1.4050379713274448,2.5561731070848808,3.774140530967334,0.5755303833200965,0.042160918883933286,0.0490835757821666,0.3006025196694317,0.27611681326505977
