run_name,est_tum,gt_tum,ape_raw_rmse,ape_align_rmse,rpe_2m_align_rmse,rpe_5m_align_rmse,rpe_10m_align_rmse,cross_track_mean,cross_track_median,cross_track_max,row_correct_fraction,row_switch_events,speed_mean,accel_rms,jerk_rms,heading_rate_rms,heading_accel_rms,eval_warning,option,variant,seed,detection_drop_rate,map_remove_rate,map_geojson,runtime_sec
baseline_seed_11,/home/pulver/projects/Outdoor_SLPF/results/iros_rh1_robustness/20260225_150715_run1_robustness_cpu/baseline/seed_11/trajectory_0.5.tum,/home/pulver/projects/Outdoor_SLPF/results/iros_rh1_robustness/20260225_150715_run1_robustness_cpu/baseline/seed_11/gps_pose.tum,1.013256699115812,1.013256699115812,nan,nan,nan,1.9632835016268926,1.7246362199487346,4.028004752983425,1.0,0.0,0.15951168728292853,0.038974208006655874,0.01511396533642477,0.2839461939553348,0.0825166840850367,Command failed: /home/pulver/projects/Outdoor_SLPF/.venv/bin/evo_rpe tum /home/pulver/projects/Outdoor_SLPF/results/iros_rh1_robustness/20260225_150715_run1_robustness_cpu/baseline/seed_11/gps_pose.tum /home/pulver/projects/Outdoor_SLPF/results/iros_rh1_robustness/20260225_150715_run1_robustness_cpu/baseline/seed_11/trajectory_0.5.tum -a --delta 5 --delta_unit m --save_results /home/pulver/projects/Outdoor_SLPF/results/iros_rh1_robustness/20260225_150715_run1_robustness_cpu/baseline_eval/seed_11/evo_baseline_seed_11_rpe_5m_align.json --no_warnings (see /home/pulver/projects/Outdoor_SLPF/results/iros_rh1_robustness/20260225_150715_run1_robustness_cpu/baseline_eval/seed_11/evo_baseline_seed_11_rpe_5m_align.log),baseline,full_map,11,0.0,0.0,/home/pulver/projects/Outdoor_SLPF/data/riseholme_poles_trunk.geojson,6.013951539993286
drop_20pct_seed_11,/home/pulver/projects/Outdoor_SLPF/results/iros_rh1_robustness/20260225_150715_run1_robustness_cpu/option_a_detection_drop/drop_20pct/seed_11/trajectory_0.5.tum,/home/pulver/projects/Outdoor_SLPF/results/iros_rh1_robustness/20260225_150715_run1_robustness_cpu/option_a_detection_drop/drop_20pct/seed_11/gps_pose.tum,0.8988992519440598,0.8988992519440598,nan,nan,nan,1.9572215337507677,1.4245111063625684,3.9363207688391717,1.0,0.0,0.1319882925260667,0.044174657871930936,0.020755457750280183,0.48504984867825224,0.22192418505635522,Command failed: /home/pulver/projects/Outdoor_SLPF/.venv/bin/evo_rpe tum /home/pulver/projects/Outdoor_SLPF/results/iros_rh1_robustness/20260225_150715_run1_robustness_cpu/option_a_detection_drop/drop_20pct/seed_11/gps_pose.tum /home/pulver/projects/Outdoor_SLPF/results/iros_rh1_robustness/20260225_150715_run1_robustness_cpu/option_a_detection_drop/drop_20pct/seed_11/trajectory_0.5.tum -a --delta 2 --delta_unit m --save_results /home/pulver/projects/Outdoor_SLPF/results/iros_rh1_robustness/20260225_150715_run1_robustness_cpu/option_a_detection_drop/drop_20pct/seed_11/eval/evo_drop_20pct_seed_11_rpe_2m_align.json --no_warnings (see /home/pulver/projects/Outdoor_SLPF/results/iros_rh1_robustness/20260225_150715_run1_robustness_cpu/option_a_detection_drop/drop_20pct/seed_11/eval/evo_drop_20pct_seed_11_rpe_2m_align.log),option_a_detection_drop,drop_20pct,11,0.2,0.0,/home/pulver/projects/Outdoor_SLPF/data/riseholme_poles_trunk.geojson,6.038089036941528
remove_30pct_seed_11,/home/pulver/projects/Outdoor_SLPF/results/iros_rh1_robustness/20260225_150715_run1_robustness_cpu/option_b_landmark_removal/remove_30pct/seed_11/trajectory_0.5.tum,/home/pulver/projects/Outdoor_SLPF/results/iros_rh1_robustness/20260225_150715_run1_robustness_cpu/option_b_landmark_removal/remove_30pct/seed_11/gps_pose.tum,1.2224305993089255,1.2224305993089255,nan,nan,nan,1.9795529802519147,1.7489612583195702,4.773678886183679,1.0,0.0,0.2619926954418647,0.07377849439852174,0.0309403383672454,0.6330398314935788,0.2785854079631943,Command failed: /home/pulver/projects/Outdoor_SLPF/.venv/bin/evo_rpe tum /home/pulver/projects/Outdoor_SLPF/results/iros_rh1_robustness/20260225_150715_run1_robustness_cpu/option_b_landmark_removal/remove_30pct/seed_11/gps_pose.tum /home/pulver/projects/Outdoor_SLPF/results/iros_rh1_robustness/20260225_150715_run1_robustness_cpu/option_b_landmark_removal/remove_30pct/seed_11/trajectory_0.5.tum -a --delta 5 --delta_unit m --save_results /home/pulver/projects/Outdoor_SLPF/results/iros_rh1_robustness/20260225_150715_run1_robustness_cpu/option_b_landmark_removal/remove_30pct/seed_11/eval/evo_remove_30pct_seed_11_rpe_5m_align.json --no_warnings (see /home/pulver/projects/Outdoor_SLPF/results/iros_rh1_robustness/20260225_150715_run1_robustness_cpu/option_b_landmark_removal/remove_30pct/seed_11/eval/evo_remove_30pct_seed_11_rpe_5m_align.log),option_b_landmark_removal,remove_30pct,11,0.0,0.3,/home/pulver/projects/Outdoor_SLPF/results/iros_rh1_robustness/20260225_150715_run1_robustness_cpu/option_b_map_variants/riseholme_poles_trunk_remove_30pct.geojson,5.974961996078491
