frame_idx,gps_dist,log_gps,log_semantic,log_corridor,corridor_dist,corridor_heading_misalign,correct_hits,incorrect_hits,no_hits,weight,gps_weight_used,corridor_weight_used,num_background_used,num_observations,semantic_model_used,semantic_classes_mode,gps_enabled,semantic_enabled,corridor_enabled,background_enabled,dynamic_gps_enabled,pose_smoothing_enabled,detection_drop_rate,detections_raw,detections_kept,detections_dropped
0,1.7406724691390991,-1.2520414590835571,-392.7358093261719,-0.17359717190265656,0.8837993144989014,0.0021643638610839844,52,0,74,0.03767218068242073,0.5434782608695653,0.3,120,126,wall,both,1,1,1,1,1,1,0.2,4,3,1
4,2.6121394634246826,-2.8195340633392334,-228.2022247314453,-0.10994413495063782,0.6852952241897583,0.03698098659515381,91,0,34,0.010532915592193604,0.5454545454545454,0.3,120,125,wall,both,1,1,1,1,1,1,0.2,3,3,0
8,1.2646375894546509,-0.660871148109436,-517.1594848632812,-0.7008600831031799,1.7045831680297852,0.11626142263412476,25,0,100,0.008272046223282814,0.5454545454545454,0.3,120,125,wall,both,1,1,1,1,1,1,0.2,3,1,2
12,1.4656678438186646,-0.8876785039901733,-513.9483642578125,-0.7103400230407715,1.7265325784683228,0.10834693908691406,26,0,100,0.009523579850792885,0.5434782608695653,0.3,120,126,wall,both,1,1,1,1,1,1,0.2,4,3,1
16,0.6971430778503418,-0.20082993805408478,-202.99453735351562,-0.1189320757985115,0.7111374139785767,0.04006129503250122,96,0,30,0.024091197177767754,0.5434782608695653,0.3,120,126,wall,both,1,1,1,1,1,1,0.2,4,4,0
20,2.3746705055236816,-2.3301899433135986,-217.1158905029297,-0.13595353066921234,0.7646679878234863,0.03839290142059326,93,0,32,0.02709987759590149,0.5454545454545454,0.3,120,125,wall,both,1,1,1,1,1,1,0.2,2,2,0
24,1.357698917388916,-0.7617133259773254,-225.0745849609375,-0.11536592990159988,0.6973194479942322,0.042317867279052734,90,0,34,0.028290027752518654,0.5474452554744526,0.3,120,124,wall,both,1,1,1,1,1,1,0.2,6,6,0
28,8.503677368164062,-29.881208419799805,-235.740234375,-0.11432024836540222,0.6969027519226074,0.03957575559616089,89,0,36,0.030723195523023605,0.5454545454545454,0.3,120,125,wall,both,1,1,1,1,1,1,0.2,4,4,0
32,3.321195363998413,-4.557990550994873,-506.4053039550781,-0.1575525850057602,0.8420062065124512,0.0008134841918945312,59,7,61,0.09207511693239212,0.5415162454873647,0.3,120,127,wall,both,1,1,1,1,1,1,0.2,4,3,1
36,0.25676995515823364,-0.02724413573741913,-384.39447021484375,-0.07604347169399261,0.5849748849868774,1.1920928955078125e-07,68,0,62,0.04000019654631615,0.5357142857142857,0.3,120,130,wall,both,1,1,1,1,1,1,0.2,4,2,2
