frame_idx,gps_dist,log_gps,log_semantic,log_corridor,corridor_dist,corridor_heading_misalign,correct_hits,incorrect_hits,no_hits,weight,gps_weight_used,corridor_weight_used,num_background_used,num_observations,semantic_model_used,gps_enabled,semantic_enabled,corridor_enabled,background_enabled,dynamic_gps_enabled,pose_smoothing_enabled
0,2.3589792251586914,-2.299497127532959,-397.5600280761719,0.0,0.0,0.0,82,0,44,0.06426197290420532,0.5434782608695653,0.0,120,126,wall,1,1,0,1,1,1
4,0.3083001375198364,-0.03927643224596977,-474.4904479980469,0.0,0.0,0.0,44,0,81,0.007983864285051823,0.5454545454545454,0.0,120,125,wall,1,1,0,1,1,1
8,3.0936174392700195,-3.9547390937805176,-332.1759033203125,0.0,0.0,0.0,71,0,54,0.010547397658228874,0.5454545454545454,0.0,120,125,wall,1,1,0,1,1,1
12,0.5829551815986633,-0.14042839407920837,-494.1719665527344,0.0,0.0,0.0,45,0,84,0.02916979044675827,0.5376344086021506,0.0,120,129,wall,1,1,0,1,1,1
16,1.8495218753814697,-1.413525104522705,-429.9604187011719,0.0,0.0,0.0,48,0,78,0.05253421142697334,0.5434782608695653,0.0,120,126,wall,1,1,0,1,1,1
20,2.204098701477051,-2.0074591636657715,-354.4819641113281,0.0,0.0,0.0,65,0,60,0.27674949169158936,0.5454545454545454,0.0,120,125,wall,1,1,0,1,1,1
24,3.934298515319824,-6.396158695220947,-428.388916015625,0.0,0.0,0.0,62,0,62,0.12514568865299225,0.5474452554744526,0.0,120,124,wall,1,1,0,1,1,1
28,1.1114377975463867,-0.5104520320892334,-340.9847717285156,0.0,0.0,0.0,68,0,57,0.026775863021612167,0.5454545454545454,0.0,120,125,wall,1,1,0,1,1,1
32,4.263932704925537,-7.51285982131958,-348.13348388671875,0.0,0.0,0.0,84,3,40,0.04643265902996063,0.5415162454873647,0.0,120,127,wall,1,1,0,1,1,1
36,3.0516066551208496,-3.8480591773986816,-955.0313720703125,0.0,0.0,0.0,46,29,85,0.043771207332611084,0.48387096774193555,0.0,120,160,wall,1,1,0,1,1,1
40,1.4007761478424072,-0.8108155727386475,-889.0834350585938,0.0,0.0,0.0,84,13,59,0.08769991993904114,0.49019607843137253,0.0,120,156,wall,1,1,0,1,1,1
44,3.660710334777832,-5.537520408630371,-293.39398193359375,0.0,0.0,0.0,108,2,21,0.04940512776374817,0.5338078291814947,0.0,120,131,wall,1,1,0,1,1,1
48,4.995606422424316,-10.312430381774902,-313.34283447265625,0.0,0.0,0.0,111,0,19,0.02303367108106613,0.5357142857142857,0.0,120,130,wall,1,1,0,1,1,1
52,2.9540951251983643,-3.606065034866333,-366.3059997558594,0.0,0.0,0.0,87,0,49,0.07770201563835144,0.5244755244755245,0.0,120,136,wall,1,1,0,1,1,1
56,0.8734298944473267,-0.3152395784854889,-278.857666015625,0.0,0.0,0.0,92,0,47,0.04134072735905647,0.5190311418685121,0.0,120,139,wall,1,1,0,1,1,1
60,4.1237616539001465,-7.0270280838012695,-490.7080078125,0.0,0.0,0.0,88,11,37,0.045293793082237244,0.5244755244755245,0.0,120,136,wall,1,1,0,1,1,1
64,2.8037755489349365,-3.2484118938446045,-383.8606872558594,0.0,0.0,0.0,104,6,29,0.07174365222454071,0.5190311418685121,0.0,120,139,wall,1,1,0,1,1,1
68,2.8928630352020264,-3.4581222534179688,-325.3211975097656,0.0,0.0,0.0,104,6,25,0.042180806398391724,0.5263157894736842,0.0,120,135,wall,1,1,0,1,1,1
72,0.6328250765800476,-0.16548246145248413,-240.99142456054688,0.0,0.0,0.0,106,2,24,0.02148076519370079,0.5319148936170213,0.0,120,132,wall,1,1,0,1,1,1
76,7.664031505584717,-24.271642684936523,-269.944091796875,0.0,0.0,0.0,91,0,44,0.03722352534532547,0.5263157894736842,0.0,120,135,wall,1,1,0,1,1,1
80,0.5572624802589417,-0.12832291424274445,-260.75054931640625,0.0,0.0,0.0,102,2,28,0.03732709214091301,0.5319148936170213,0.0,120,132,wall,1,1,0,1,1,1
84,4.412278175354004,-8.044710159301758,-305.6238098144531,0.0,0.0,0.0,106,0,30,0.03432268276810646,0.5244755244755245,0.0,120,136,wall,1,1,0,1,1,1
88,3.7809996604919434,-5.907420635223389,-438.19683837890625,0.0,0.0,0.0,69,4,54,0.021469010040163994,0.5415162454873647,0.0,120,127,wall,1,1,0,1,1,1
92,1.622784972190857,-1.0881946086883545,-261.3492431640625,0.0,0.0,0.0,83,0,43,0.01372432243078947,0.5434782608695653,0.0,120,126,wall,1,1,0,1,1,1
96,1.5393543243408203,-0.9791783690452576,-248.8052520751953,0.0,0.0,0.0,111,0,27,0.01841418445110321,0.5208333333333334,0.0,120,138,wall,1,1,0,1,1,1
100,1.0704814195632935,-0.4735249876976013,-295.043212890625,0.0,0.0,0.0,107,3,37,0.012781292200088501,0.5050505050505051,0.0,120,147,wall,1,1,0,1,1,1
104,1.1330087184906006,-0.5304581522941589,-225.64735412597656,0.0,0.0,0.0,101,0,34,0.012854536063969135,0.5263157894736842,0.0,120,135,wall,1,1,0,1,1,1
108,1.1308022737503052,-0.5283941030502319,-352.0479736328125,0.0,0.0,0.0,86,0,46,0.04784448444843292,0.5319148936170213,0.0,120,132,wall,1,1,0,1,1,1
112,3.3091039657592773,-4.524862766265869,-262.51507568359375,0.0,0.0,0.0,76,0,44,0.057663366198539734,0.5555555555555556,0.0,120,120,wall,1,1,0,1,1,1
116,2.543574094772339,-2.6734580993652344,-283.5701904296875,0.0,0.0,0.0,74,0,47,0.06713874638080597,0.5535055350553506,0.0,120,121,wall,1,1,0,1,1,1
120,3.709455728530884,-5.685976028442383,-290.69219970703125,0.0,0.0,0.0,72,0,48,0.033924803137779236,0.5555555555555556,0.0,120,120,wall,1,1,0,1,1,1
124,3.540670156478882,-5.180307865142822,-300.8677673339844,0.0,0.0,0.0,74,0,51,0.08357997983694077,0.5454545454545454,0.0,120,125,wall,1,1,0,1,1,1
128,2.0795390605926514,-1.7869763374328613,-576.3195190429688,0.0,0.0,0.0,68,11,57,0.0827382355928421,0.5244755244755245,0.0,120,136,wall,1,1,0,1,1,1
132,1.5787127017974854,-1.0298899412155151,-336.2321472167969,0.0,0.0,0.0,72,0,53,0.1120619997382164,0.5454545454545454,0.0,120,125,wall,1,1,0,1,1,1
136,3.699425220489502,-5.655267238616943,-726.5166625976562,0.0,0.0,0.0,68,0,79,0.020812135189771652,0.5050505050505051,0.0,120,147,wall,1,1,0,1,1,1
140,0.3558473289012909,-0.05232533812522888,-637.421875,0.0,0.0,0.0,51,0,90,0.11374995857477188,0.5154639175257733,0.0,120,141,wall,1,1,0,1,1,1
144,0.7635706663131714,-0.24092568457126617,-762.693603515625,0.0,0.0,0.0,52,5,89,0.05929093807935715,0.5067567567567568,0.0,120,146,wall,1,1,0,1,1,1
148,1.2942254543304443,-0.6921567916870117,-532.8687744140625,0.0,0.0,0.0,51,4,80,0.05117480084300041,0.5263157894736842,0.0,120,135,wall,1,1,0,1,1,1
152,4.067005157470703,-6.834929943084717,-389.8045654296875,0.0,0.0,0.0,63,0,69,0.10628098994493484,0.5319148936170213,0.0,120,132,wall,1,1,0,1,1,1
156,1.1830066442489624,-0.5783076882362366,-373.5459289550781,0.0,0.0,0.0,57,0,63,0.05249108746647835,0.5555555555555556,0.0,120,120,wall,1,1,0,1,1,1
160,2.3584277629852295,-2.298421859741211,-525.6373291015625,0.0,0.0,0.0,47,0,79,0.043796736747026443,0.5434782608695653,0.0,120,126,wall,1,1,0,1,1,1
164,4.516916751861572,-8.43079948425293,-566.7009887695312,0.0,0.0,0.0,59,1,74,0.03108249045908451,0.528169014084507,0.0,120,134,wall,1,1,0,1,1,1
168,6.436175346374512,-17.11750030517578,-476.27105712890625,0.0,0.0,0.0,41,1,86,0.034752536565065384,0.539568345323741,0.0,120,128,wall,1,1,0,1,1,1
172,4.307859897613525,-7.668453216552734,-512.7192993164062,0.0,0.0,0.0,51,4,80,0.025869594886898994,0.5263157894736842,0.0,120,135,wall,1,1,0,1,1,1
176,2.3559229373931885,-2.2935423851013184,-732.3668823242188,0.0,0.0,0.0,54,1,93,0.04910358414053917,0.5033557046979865,0.0,120,148,wall,1,1,0,1,1,1
180,2.767123222351074,-3.1640374660491943,-579.6908569335938,0.0,0.0,0.0,56,9,75,0.09868615865707397,0.5172413793103449,0.0,120,140,wall,1,1,0,1,1,1
184,2.209406614303589,-2.017139196395874,-552.39501953125,0.0,0.0,0.0,65,10,74,0.08131453394889832,0.5016722408026756,0.0,120,149,wall,1,1,0,1,1,1
188,3.7674033641815186,-5.865011215209961,-627.1085815429688,0.0,0.0,0.0,67,12,71,0.04256141930818558,0.5,0.0,120,150,wall,1,1,0,1,1,1
192,2.9210798740386963,-3.525911808013916,-576.938232421875,0.0,0.0,0.0,52,8,90,0.02526387758553028,0.5,0.0,120,150,wall,1,1,0,1,1,1
196,0.6892711520195007,-0.19632013142108917,-312.0997619628906,0.0,0.0,0.0,72,0,62,0.018901420757174492,0.528169014084507,0.0,120,134,wall,1,1,0,1,1,1
200,2.4442293643951416,-2.468701124191284,-436.2484436035156,0.0,0.0,0.0,51,0,82,0.023130392655730247,0.5300353356890459,0.0,120,133,wall,1,1,0,1,1,1
204,2.2647063732147217,-2.119377851486206,-291.0714111328125,0.0,0.0,0.0,125,0,11,0.01903233304619789,0.5244755244755245,0.0,120,136,wall,1,1,0,1,1,1
