frame_idx,gps_dist,log_gps,log_semantic,log_corridor,corridor_dist,corridor_heading_misalign,correct_hits,incorrect_hits,no_hits,weight,gps_weight_used,corridor_weight_used,num_background_used,num_observations,semantic_model_used,gps_enabled,semantic_enabled,corridor_enabled,background_enabled,dynamic_gps_enabled,pose_smoothing_enabled
0,0.22406534850597382,-0.020745981484651566,-589.40966796875,-1.2581509351730347,2.0429282188415527,0.28464019298553467,5,1,0,0.029108889400959015,0.95,0.3,0,6,wall,1,1,1,0,1,1
4,1.156235694885254,-0.5524301528930664,-71.34790802001953,-1.3749818801879883,2.4208929538726807,0.13336706161499023,5,0,0,0.01561326626688242,0.95,0.3,0,5,wall,1,1,1,0,1,1
8,0.5826091766357422,-0.14026175439357758,-3200.0,-1.5190863609313965,2.4163615703582764,0.23299306631088257,0,0,5,0.017957286909222603,0.95,0.3,0,5,wall,1,1,1,0,1,1
12,0.8064837455749512,-0.26876693964004517,-3200.0,-1.5403622388839722,2.446737766265869,0.22683840990066528,0,0,9,0.00976011622697115,0.9433962264150942,0.3,0,9,wall,1,1,1,0,1,1
16,1.5196605920791626,-0.9542843699455261,-1833.8675537109375,-1.1497081518173218,0.6140715479850769,0.5110267996788025,6,0,0,0.15211059153079987,0.95,0.3,0,6,wall,1,1,1,0,1,1
20,2.0599348545074463,-1.753442645072937,-1737.1029052734375,-1.0606355667114258,0.6333853006362915,0.4878666400909424,5,0,0,0.019678030163049698,0.95,0.3,0,5,wall,1,1,1,0,1,1
24,0.6481651663780212,-0.17360250651836395,-1594.9068603515625,-1.0090858936309814,0.6368280053138733,0.47449564933776855,4,0,0,0.03581228479743004,0.95,0.3,0,4,wall,1,1,1,0,1,1
28,6.927790641784668,-19.832345962524414,-3200.0,-1.6244803667068481,0.8396198153495789,0.5996803045272827,0,0,5,0.12042141705751419,0.95,0.3,0,5,wall,1,1,1,0,1,1
32,2.9576003551483154,-3.6146280765533447,-3200.000244140625,-2.280290365219116,1.0164644718170166,0.708815336227417,0,0,7,0.08490132540464401,0.95,0.3,0,7,wall,1,1,1,0,1,1
36,1.115755319595337,-0.51442551612854,-2660.89599609375,-0.3377743363380432,0.3294614255428314,0.27720940113067627,7,0,33,0.09488173574209213,0.7894736842105263,0.3,0,40,wall,1,1,1,0,1,1
40,0.379682332277298,-0.059569697827100754,-1532.9554443359375,-0.8036884665489197,0.17351950705051422,0.4418873190879822,25,3,8,0.07572828978300095,0.8064516129032259,0.3,0,36,wall,1,1,1,0,1,1
44,1.618997573852539,-1.0831210613250732,-3200.0,-0.47317904233932495,0.706810712814331,0.2978748679161072,0,0,11,0.048814550042152405,0.9316770186335405,0.3,0,11,wall,1,1,1,0,1,1
48,2.475722074508667,-2.5327272415161133,-3200.0,-2.613449811935425,1.1197868585586548,0.756324052810669,0,0,10,0.06888461112976074,0.9375,0.3,0,10,wall,1,1,1,0,1,1
52,2.4594552516937256,-2.499553680419922,-3200.0,-2.3125159740448,1.186594009399414,0.6999345421791077,0,0,16,0.03944899141788483,0.9036144578313253,0.3,0,16,wall,1,1,1,0,1,1
56,3.6630425453186035,-5.544578552246094,-3200.0,-4.685969829559326,1.7121068239212036,0.9942178726196289,0,0,19,0.07888224720954895,0.8875739644970414,0.3,0,19,wall,1,1,1,0,1,1
