# angle_min_rad,0.001592549
# angle_max_rad,6.281592758
# angle_increment_rad,0.005800000
# time_increment_s,0.000000000
# scan_time_s,0.033333302
# range_min_m,0.300000012
# range_max_m,50.000000000
beam_index,angle_rad,range_m,intensity
0,0.001592549,13.540744781,
1,0.007392549,13.582323074,
2,0.013192549,13.730821609,
3,0.018992548,13.751362801,
4,0.024792548,13.628957748,
5,0.030592548,13.441570282,
6,0.036392548,13.314130783,
7,0.042192548,13.421531677,
8,0.047992548,13.391987801,
9,0.053792548,13.323449135,
10,0.059592548,13.405793190,
11,0.065392548,13.373186111,
12,0.071192548,13.266606331,
13,0.076992548,13.127338409,
14,0.082792548,51.000000000,
15,0.088592548,13.477382660,
16,0.094392548,13.480640411,
17,0.100192547,13.460106850,
18,0.105992547,13.457304001,
19,0.111792547,13.479457855,
20,0.117592547,13.462620735,
21,0.123392547,13.276890755,
22,0.129192547,13.193064690,
23,0.134992547,12.964339256,
24,0.140792547,12.815536499,
25,0.146592547,12.811588287,
26,0.152392547,4.785146713,
27,0.158192547,4.838917732,
28,0.163992547,13.348140717,
29,0.169792547,5.049087048,
30,0.175592546,6.303972244,
31,0.181392546,6.287946224,
32,0.187192546,6.302764416,
33,0.192992546,5.474549770,
34,0.198792546,5.481341839,
35,0.204592546,3.807209969,
36,0.210392546,5.549520969,
37,0.216192546,3.606059551,
38,0.221992546,13.406738281,
39,0.227792546,3.485419273,
40,0.233592546,3.527339697,
41,0.239392546,3.588108778,
42,0.245192546,3.562695026,
43,0.250992546,3.695846319,
44,0.256792545,51.000000000,
45,0.262592545,51.000000000,
46,0.268392545,3.315066099,
47,0.274192545,4.281259537,
48,0.279992545,4.275850773,
49,0.285792545,13.500359535,
50,0.291592545,3.094244480,
51,0.297392545,3.121422291,
52,0.303192545,13.681656837,
53,0.308992545,3.009529114,
54,0.314792545,13.739492416,
55,0.320592545,2.884048462,
56,0.326392545,13.741312981,
57,0.332192544,2.855180740,
58,0.337992544,13.602220535,
59,0.343792544,13.568610191,
60,0.349592544,13.656839371,
61,0.355392544,2.626058102,
62,0.361192544,3.096295595,
63,0.366992544,3.013254404,
64,0.372792544,2.505398035,
65,0.378592544,2.967297554,
66,0.384392544,2.475915909,
67,0.390192544,2.481658220,
68,0.395992544,2.503054142,
69,0.401792544,2.527399778,
70,0.407592544,14.158577919,
71,0.413392543,2.443378925,
72,0.419192543,14.177809715,
73,0.424992543,2.422891855,
74,0.430792543,2.401477575,
75,0.436592543,2.412231207,
76,0.442392543,2.450269938,
77,0.448192543,14.117240906,
78,0.453992543,2.438657045,
79,0.459792543,7.186138153,
80,0.465592543,51.000000000,
81,0.471392543,7.024846077,
82,0.477192543,6.897464275,
83,0.482992543,14.378743172,
84,0.488792542,2.160452604,
85,0.494592542,7.743961811,
86,0.500392542,51.000000000,
87,0.506192542,6.620225906,
88,0.511992542,6.692022800,
89,0.517792542,14.732714653,
90,0.523592542,51.000000000,
91,0.529392542,1.930988193,
92,0.535192542,51.000000000,
93,0.540992542,51.000000000,
94,0.546792542,1.885532141,
95,0.552592542,51.000000000,
96,0.558392542,51.000000000,
97,0.564192542,1.813668013,
98,0.569992541,51.000000000,
99,0.575792541,51.000000000,
100,0.581592541,51.000000000,
101,0.587392541,1.725254297,
102,0.593192541,5.876821041,
103,0.598992541,1.726760268,
104,0.604792541,5.710421085,
105,0.610592541,1.786983132,
106,0.616392541,1.778150797,
107,0.622192541,51.000000000,
108,0.627992541,1.763707638,
109,0.633792541,5.711540699,
110,0.639592541,1.754958272,
111,0.645392540,5.583046436,
112,0.651192540,1.741554499,
113,0.656992540,1.750700831,
114,0.662792540,15.859244347,
115,0.668592540,1.767150640,
116,0.674392540,1.783835769,
117,0.680192540,5.392288208,
118,0.685992540,51.000000000,
