# angle_min_rad,0.001592549
# angle_max_rad,6.281592758
# angle_increment_rad,0.005800000
# time_increment_s,0.000000000
# scan_time_s,0.033333302
# range_min_m,0.300000012
# range_max_m,50.000000000
beam_index,angle_rad,range_m,intensity
0,0.001592549,51.000000000,
1,0.007392549,51.000000000,
2,0.013192549,51.000000000,
3,0.018992548,51.000000000,
4,0.024792548,19.932611465,
5,0.030592548,20.174062729,
6,0.036392548,51.000000000,
7,0.042192548,51.000000000,
8,0.047992548,20.086473465,
9,0.053792548,20.204860687,
10,0.059592548,51.000000000,
11,0.065392548,20.321592331,
12,0.071192548,20.274950027,
13,0.076992548,20.241285324,
14,0.082792548,11.619830132,
15,0.088592548,51.000000000,
16,0.094392548,51.000000000,
17,0.100192547,51.000000000,
18,0.105992547,51.000000000,
19,0.111792547,51.000000000,
20,0.117592547,51.000000000,
21,0.123392547,51.000000000,
22,0.129192547,51.000000000,
23,0.134992547,51.000000000,
24,0.140792547,51.000000000,
25,0.146592547,51.000000000,
26,0.152392547,51.000000000,
27,0.158192547,51.000000000,
28,0.163992547,51.000000000,
29,0.169792547,51.000000000,
30,0.175592546,51.000000000,
31,0.181392546,51.000000000,
32,0.187192546,51.000000000,
33,0.192992546,18.050914764,
34,0.198792546,17.716773987,
35,0.204592546,51.000000000,
36,0.210392546,9.429697990,
37,0.216192546,9.433466911,
38,0.221992546,51.000000000,
39,0.227792546,9.270296097,
40,0.233592546,9.303945541,
41,0.239392546,9.270715714,
42,0.245192546,9.239464760,
43,0.250992546,9.234140396,
44,0.256792545,9.308618546,
45,0.262592545,9.272923470,
46,0.268392545,51.000000000,
47,0.274192545,51.000000000,
48,0.279992545,7.711133480,
49,0.285792545,7.824280262,
50,0.291592545,7.973293304,
51,0.297392545,7.869133949,
52,0.303192545,7.834034920,
53,0.308992545,7.768417835,
54,0.314792545,8.305054665,
55,0.320592545,7.744773388,
56,0.326392545,7.882657528,
57,0.332192544,13.216488838,
58,0.337992544,7.828569412,
59,0.343792544,7.664526939,
60,0.349592544,7.587153435,
61,0.355392544,7.384594440,
62,0.361192544,7.285307884,
63,0.366992544,7.307472229,
64,0.372792544,7.283824444,
65,0.378592544,7.364688396,
66,0.384392544,7.485363007,
67,0.390192544,7.560226440,
68,0.395992544,7.259915352,
69,0.401792544,7.184427261,
70,0.407592544,7.128835201,
