# angle_min_rad,0.001592549
# angle_max_rad,6.281592758
# angle_increment_rad,0.005800000
# time_increment_s,0.000000000
# scan_time_s,0.033333302
# range_min_m,0.300000012
# range_max_m,50.000000000
beam_index,angle_rad,range_m,intensity
0,0.001592549,51.000000000,
1,0.007392549,51.000000000,
2,0.013192549,51.000000000,
3,0.018992548,51.000000000,
4,0.024792548,51.000000000,
5,0.030592548,51.000000000,
6,0.036392548,51.000000000,
7,0.042192548,51.000000000,
8,0.047992548,51.000000000,
9,0.053792548,51.000000000,
10,0.059592548,51.000000000,
11,0.065392548,51.000000000,
12,0.071192548,51.000000000,
13,0.076992548,51.000000000,
14,0.082792548,13.275236130,
15,0.088592548,12.444405556,
16,0.094392548,12.482624054,
17,0.100192547,11.218229294,
18,0.105992547,51.000000000,
19,0.111792547,51.000000000,
20,0.117592547,51.000000000,
21,0.123392547,7.175094128,
22,0.129192547,51.000000000,
23,0.134992547,7.188854218,
24,0.140792547,51.000000000,
25,0.146592547,6.521306038,
26,0.152392547,8.191307068,
27,0.158192547,6.132345676,
28,0.163992547,7.697489262,
29,0.169792547,5.744590282,
30,0.175592546,7.761182308,
31,0.181392546,5.506509304,
32,0.187192546,5.519570351,
33,0.192992546,5.451967716,
34,0.198792546,7.264052868,
35,0.204592546,5.317679405,
36,0.210392546,5.211338520,
37,0.216192546,51.000000000,
38,0.221992546,4.864243507,
39,0.227792546,51.000000000,
40,0.233592546,4.683511257,
41,0.239392546,4.741500378,
42,0.245192546,5.574347019,
43,0.250992546,11.389636040,
44,0.256792545,4.361204147,
45,0.262592545,51.000000000,
46,0.268392545,4.087609768,
47,0.274192545,4.098973274,
48,0.279992545,4.182789803,
49,0.285792545,51.000000000,
50,0.291592545,4.094980717,
51,0.297392545,4.018152714,
52,0.303192545,4.950854778,
53,0.308992545,3.958240271,
54,0.314792545,3.893428564,
55,0.320592545,3.930693626,
56,0.326392545,4.013556004,
57,0.332192544,51.000000000,
58,0.337992544,51.000000000,
59,0.343792544,51.000000000,
60,0.349592544,10.481655121,
61,0.355392544,51.000000000,
62,0.361192544,51.000000000,
63,0.366992544,51.000000000,
64,0.372792544,3.333387613,
65,0.378592544,3.364770174,
66,0.384392544,51.000000000,
67,0.390192544,3.340942621,
68,0.395992544,3.290542126,
69,0.401792544,51.000000000,
70,0.407592544,3.198855877,
