# angle_min_rad,0.001592549
# angle_max_rad,6.281592758
# angle_increment_rad,0.005800000
# time_increment_s,0.000000000
# scan_time_s,0.033333302
# range_min_m,0.300000012
# range_max_m,50.000000000
beam_index,angle_rad,range_m,intensity
0,0.001592549,19.980323792,
1,0.007392549,20.017917633,
2,0.013192549,51.000000000,
3,0.018992548,51.000000000,
4,0.024792548,51.000000000,
5,0.030592548,51.000000000,
6,0.036392548,51.000000000,
7,0.042192548,20.027050018,
8,0.047992548,51.000000000,
9,0.053792548,51.000000000,
10,0.059592548,20.098281860,
11,0.065392548,51.000000000,
12,0.071192548,20.015024185,
13,0.076992548,51.000000000,
14,0.082792548,51.000000000,
15,0.088592548,51.000000000,
16,0.094392548,51.000000000,
17,0.100192547,51.000000000,
18,0.105992547,19.959653854,
19,0.111792547,51.000000000,
20,0.117592547,51.000000000,
21,0.123392547,51.000000000,
22,0.129192547,20.081247330,
23,0.134992547,51.000000000,
24,0.140792547,51.000000000,
25,0.146592547,20.162492752,
26,0.152392547,51.000000000,
27,0.158192547,20.127513885,
28,0.163992547,51.000000000,
29,0.169792547,51.000000000,
30,0.175592546,9.706218719,
31,0.181392546,51.000000000,
32,0.187192546,51.000000000,
33,0.192992546,20.111032486,
34,0.198792546,20.196842194,
35,0.204592546,51.000000000,
36,0.210392546,51.000000000,
37,0.216192546,51.000000000,
38,0.221992546,8.868178368,
39,0.227792546,51.000000000,
40,0.233592546,20.235460281,
41,0.239392546,51.000000000,
42,0.245192546,51.000000000,
43,0.250992546,51.000000000,
44,0.256792545,51.000000000,
45,0.262592545,51.000000000,
46,0.268392545,51.000000000,
47,0.274192545,51.000000000,
48,0.279992545,51.000000000,
49,0.285792545,51.000000000,
50,0.291592545,5.775521278,
51,0.297392545,7.620490551,
52,0.303192545,7.260354996,
53,0.308992545,20.393962860,
54,0.314792545,51.000000000,
55,0.320592545,51.000000000,
56,0.326392545,51.000000000,
57,0.332192544,51.000000000,
58,0.337992544,51.000000000,
59,0.343792544,51.000000000,
60,0.349592544,8.386956215,
61,0.355392544,51.000000000,
62,0.361192544,7.451582909,
63,0.366992544,51.000000000,
64,0.372792544,51.000000000,
65,0.378592544,51.000000000,
66,0.384392544,51.000000000,
67,0.390192544,51.000000000,
68,0.395992544,51.000000000,
69,0.401792544,51.000000000,
70,0.407592544,4.472105980,
71,0.413392543,4.515615463,
72,0.419192543,4.648300648,
73,0.424992543,9.074136734,
74,0.430792543,7.037744522,
75,0.436592543,6.881639481,
76,0.442392543,7.010957241,
77,0.448192543,6.008425236,
78,0.453992543,4.426203728,
79,0.459792543,4.412372589,
80,0.465592543,51.000000000,
81,0.471392543,4.387391567,
82,0.477192543,4.429633617,
83,0.482992543,7.043533802,
84,0.488792542,4.484674931,
85,0.494592542,4.557454109,
86,0.500392542,4.585877895,
87,0.506192542,4.353884697,
88,0.511992542,4.296629906,
89,0.517792542,4.317070484,
90,0.523592542,4.304059505,
91,0.529392542,4.331354618,
92,0.535192542,4.400940895,
93,0.540992542,4.346564293,
94,0.546792542,4.317765713,
95,0.552592542,4.381389141,
96,0.558392542,51.000000000,
97,0.564192542,4.200242519,
98,0.569992541,51.000000000,
99,0.575792541,4.225420952,
100,0.581592541,51.000000000,
101,0.587392541,51.000000000,
102,0.593192541,51.000000000,
103,0.598992541,51.000000000,
104,0.604792541,51.000000000,
105,0.610592541,51.000000000,
106,0.616392541,51.000000000,
107,0.622192541,51.000000000,
108,0.627992541,51.000000000,
109,0.633792541,6.736762524,
110,0.639592541,51.000000000,
111,0.645392540,51.000000000,
112,0.651192540,6.966788769,
113,0.656992540,6.881869793,
114,0.662792540,51.000000000,
115,0.668592540,4.197394848,
116,0.674392540,4.150738239,
117,0.680192540,4.115854740,
118,0.685992540,51.000000000,
119,0.691792540,6.828083515,
120,0.697592540,51.000000000,
121,0.703392540,6.608983994,
122,0.709192540,9.296457291,
123,0.714992540,51.000000000,
124,0.720792540,6.630033493,
125,0.726592539,9.120369911,
126,0.732392539,9.090880394,
127,0.738192539,51.000000000,
128,0.743992539,51.000000000,
129,0.749792539,51.000000000,
130,0.755592539,51.000000000,
131,0.761392539,51.000000000,
132,0.767192539,51.000000000,
133,0.772992539,51.000000000,
134,0.778792539,51.000000000,
135,0.784592539,7.944340706,
136,0.790392539,5.751172543,
137,0.796192539,5.721751213,
138,0.801992539,13.356588364,
139,0.807792538,3.696753979,
140,0.813592538,3.713208675,
141,0.819392538,3.711064577,
142,0.825192538,3.723615408,
143,0.830992538,6.878773212,
144,0.836792538,3.670810223,
145,0.842592538,3.681658268,
146,0.848392538,6.817152977,
147,0.854192538,51.000000000,
148,0.859992538,51.000000000,
149,0.865792538,51.000000000,
150,0.871592538,16.164838791,
151,0.877392538,51.000000000,
152,0.883192537,51.000000000,
153,0.888992537,14.253135681,
154,0.894792537,51.000000000,
155,0.900592537,3.667114735,
156,0.906392537,3.679853678,
157,0.912192537,3.606972456,
158,0.917992537,51.000000000,
159,0.923792537,3.652787447,
160,0.929592537,3.653821468,
161,0.935392537,3.626614809,
162,0.941192537,3.654905081,
163,0.946992537,51.000000000,
164,0.952792537,51.000000000,
165,0.958592537,51.000000000,
166,0.964392536,13.354516029,
167,0.970192536,13.928147316,
168,0.975992536,8.206073761,
169,0.981792536,7.874638081,
170,0.987592536,51.000000000,
171,0.993392536,51.000000000,
172,0.999192536,51.000000000,
173,1.004992536,51.000000000,
174,1.010792536,51.000000000,
175,1.016592536,51.000000000,
176,1.022392536,51.000000000,
177,1.028192536,51.000000000,
178,1.033992536,51.000000000,
179,1.039792535,51.000000000,
180,1.045592535,3.990502834,
181,1.051392535,3.982629061,
182,1.057192535,4.718853474,
183,1.062992535,6.052186012,
184,1.068792535,8.179298401,
185,1.074592535,8.103572845,
186,1.080392535,8.089525223,
187,1.086192535,51.000000000,
188,1.091992535,8.238498688,
189,1.097792535,51.000000000,
190,1.103592535,51.000000000,
191,1.109392535,51.000000000,
192,1.115192535,7.982777596,
193,1.120992534,8.058504105,
194,1.126792534,3.935234785,
195,1.132592534,3.925499439,
196,1.138392534,3.909893513,
197,1.144192534,7.877010822,
198,1.149992534,8.016403198,
199,1.155792534,7.947907925,
200,1.161592534,51.000000000,
201,1.167392534,12.239932060,
202,1.173192534,12.208838463,
203,1.178992534,12.232614517,
204,1.184792534,51.000000000,
205,1.190592534,51.000000000,
206,1.196392533,12.504469872,
207,1.202192533,12.277799606,
208,1.207992533,12.976877213,
209,1.213792533,12.291691780,
210,1.219592533,12.230025291,
211,1.225392533,10.681540489,
212,1.231192533,51.000000000,
213,1.236992533,10.913340569,
214,1.242792533,10.719844818,
215,1.248592533,51.000000000,
216,1.254392533,11.920792580,
217,1.260192533,51.000000000,
218,1.265992533,51.000000000,
219,1.271792533,51.000000000,
220,1.277592532,51.000000000,
221,1.283392532,51.000000000,
222,1.289192532,10.812466621,
223,1.294992532,10.883539200,
224,1.300792532,7.279656887,
225,1.306592532,6.311184406,
226,1.312392532,7.142607212,
227,1.318192532,11.410473824,
228,1.323992532,11.477005959,
229,1.329792532,11.569467545,
230,1.335592532,12.637997627,
231,1.341392532,12.707186699,
232,1.347192532,51.000000000,
233,1.352992531,51.000000000,
234,1.358792531,10.359538078,
235,1.364592531,10.107985497,
236,1.370392531,7.197791576,
237,1.376192531,7.091757774,
238,1.381992531,10.884169579,
239,1.387792531,51.000000000,
240,1.393592531,51.000000000,
241,1.399392531,51.000000000,
242,1.405192531,12.149385452,
243,1.410992531,12.279556274,
244,1.416792531,51.000000000,
245,1.422592531,51.000000000,
246,1.428392531,10.283360481,
247,1.434192530,51.000000000,
248,1.439992530,51.000000000,
249,1.445792530,51.000000000,
250,1.451592530,10.906229973,
251,1.457392530,10.247667313,
252,1.463192530,10.164403915,
253,1.468992530,51.000000000,
254,1.474792530,5.070485592,
255,1.480592530,5.117381573,
256,1.486392530,5.085273266,
257,1.492192530,5.035386562,
258,1.497992530,5.018069744,
259,1.503792530,51.000000000,
260,1.509592530,7.907921314,
261,1.515392529,51.000000000,
262,1.521192529,8.866259575,
263,1.526992529,5.843731403,
264,1.532792529,5.839144230,
265,1.538592529,51.000000000,
266,1.544392529,8.392535210,
267,1.550192529,3.998596191,
268,1.555992529,4.021491051,
269,1.561792529,4.047323227,
270,1.567592529,3.970226288,
271,1.573392529,3.980338573,
272,1.579192529,5.944980621,
273,1.584992529,51.000000000,
274,1.590792528,51.000000000,
275,1.596592528,8.277257919,
276,1.602392528,8.287395477,
277,1.608192528,8.324409485,
278,1.613992528,51.000000000,
279,1.619792528,5.831357956,
280,1.625592528,5.846371174,
281,1.631392528,51.000000000,
282,1.637192528,7.890748501,
283,1.642992528,6.369904995,
284,1.648792528,6.635299683,
285,1.654592528,51.000000000,
286,1.660392528,7.872071743,
287,1.666192528,51.000000000,
288,1.671992527,6.042459488,
289,1.677792527,5.998790741,
290,1.683592527,7.312650681,
291,1.689392527,7.312609673,
292,1.695192527,7.184187412,
293,1.700992527,7.144310951,
294,1.706792527,7.147201538,
295,1.712592527,51.000000000,
296,1.718392527,51.000000000,
297,1.724192527,51.000000000,
298,1.729992527,51.000000000,
299,1.735792527,51.000000000,
300,1.741592527,7.307332516,
301,1.747392526,5.190555573,
302,1.753192526,5.223025799,
303,1.758992526,6.906774521,
304,1.764792526,6.161262512,
305,1.770592526,7.485991955,
306,1.776392526,51.000000000,
307,1.782192526,51.000000000,
308,1.787992526,51.000000000,
309,1.793792526,7.298382759,
310,1.799592526,7.296992302,
311,1.805392526,7.376255035,
312,1.811192526,7.415669441,
313,1.816992526,3.837540150,
314,1.822792526,3.843023539,
315,1.828592525,51.000000000,
316,1.834392525,51.000000000,
317,1.840192525,6.990963459,
318,1.845992525,7.053149700,
319,1.851792525,5.826090813,
320,1.857592525,5.900063038,
321,1.863392525,7.061350822,
322,1.869192525,7.107541561,
323,1.874992525,7.175636768,
324,1.880792525,7.143100262,
325,1.886592525,7.072687149,
326,1.892392525,6.934519768,
327,1.898192525,51.000000000,
328,1.903992524,51.000000000,
329,1.909792524,7.275266171,
330,1.915592524,3.007998705,
331,1.921392524,3.067996025,
332,1.927192524,5.642354965,
333,1.932992524,7.408682823,
334,1.938792524,7.647084236,
335,1.944592524,7.707015514,
336,1.950392524,51.000000000,
337,1.956192524,7.600459576,
338,1.961992524,7.119929790,
339,1.967792524,7.372165203,
340,1.973592524,7.349221706,
341,1.979392524,7.136818886,
342,1.985192523,7.150716782,
343,1.990992523,7.037974358,
344,1.996792523,7.116634369,
345,2.002592523,51.000000000,
346,2.008392523,7.352556229,
347,2.014192523,51.000000000,
348,2.019992523,6.035020351,
349,2.025792523,6.894435406,
350,2.031592523,7.012861729,
351,2.037392523,7.084140778,
352,2.043192523,7.078860283,
353,2.048992523,51.000000000,
354,2.054792523,51.000000000,
355,2.060592523,6.904294491,
356,2.066392522,6.908895016,
357,2.072192522,6.816722870,
358,2.077992522,5.092667103,
359,2.083792522,5.127053261,
360,2.089592522,51.000000000,
361,2.095392522,51.000000000,
362,2.101192522,7.364587784,
363,2.106992522,7.208359241,
364,2.112792522,7.173856258,
365,2.118592522,51.000000000,
366,2.124392522,4.820762157,
367,2.130192522,5.895408154,
368,2.135992522,5.919661045,
369,2.141792521,51.000000000,
370,2.147592521,7.011506081,
371,2.153392521,6.107249260,
372,2.159192521,6.907155991,
373,2.164992521,51.000000000,
374,2.170792521,6.722695827,
375,2.176592521,51.000000000,
376,2.182392521,7.021587372,
377,2.188192521,7.263396740,
378,2.193992521,7.223520756,
379,2.199792521,7.221565247,
380,2.205592521,7.088775635,
381,2.211392521,7.122717381,
382,2.217192521,51.000000000,
383,2.222992520,6.612380505,
384,2.228792520,5.989565849,
385,2.234592520,6.439558983,
386,2.240392520,6.418467522,
387,2.246192520,6.821568489,
388,2.251992520,6.627649307,
389,2.257792520,6.675374031,
390,2.263592520,7.015474796,
391,2.269392520,6.893344879,
392,2.275192520,6.871073723,
393,2.280992520,6.928690434,
394,2.286792520,6.918359280,
395,2.292592520,6.878035069,
396,2.298392519,6.848673344,
397,2.304192519,6.930740356,
398,2.309992519,6.733464718,
399,2.315792519,6.975755215,
400,2.321592519,7.014215469,
401,2.327392519,51.000000000,
402,2.333192519,7.046105862,
403,2.338992519,5.407374382,
404,2.344792519,6.939377308,
405,2.350592519,7.087623596,
406,2.356392519,7.206874847,
407,2.362192519,7.280137539,
408,2.367992519,7.227450371,
409,2.373792519,6.825943947,
410,2.379592518,7.244142056,
411,2.385392518,51.000000000,
412,2.391192518,51.000000000,
413,2.396992518,5.612360477,
414,2.402792518,5.616475105,
415,2.408592518,51.000000000,
416,2.414392518,51.000000000,
417,2.420192518,51.000000000,
418,2.425992518,51.000000000,
419,2.431792518,4.073151588,
420,2.437592518,4.090026379,
421,2.443392518,4.110918045,
422,2.449192518,4.079844952,
423,2.454992517,4.093700886,
424,2.460792517,4.070571423,
425,2.466592517,4.088183403,
426,2.472392517,7.488674641,
427,2.478192517,7.467424393,
428,2.483992517,7.542131901,
429,2.489792517,7.448843956,
430,2.495592517,7.368525982,
431,2.501392517,7.474156380,
432,2.507192517,7.385789394,
433,2.512992517,7.289395332,
434,2.518792517,7.168978214,
435,2.524592517,6.629581928,
436,2.530392517,51.000000000,
437,2.536192516,7.536976814,
438,2.541992516,4.183970451,
439,2.547792516,7.627840996,
440,2.553592516,7.510244370,
441,2.559392516,7.401620388,
442,2.565192516,7.370967865,
443,2.570992516,7.712574959,
444,2.576792516,7.902843952,
445,2.582592516,6.414122105,
446,2.588392516,6.469337463,
447,2.594192516,4.492572308,
448,2.599992516,4.457730293,
449,2.605792516,4.370865345,
450,2.611592515,4.419974804,
451,2.617392515,4.387127399,
452,2.623192515,4.442169189,
453,2.628992515,8.113187790,
454,2.634792515,6.563183308,
455,2.640592515,4.572156906,
456,2.646392515,4.448034286,
457,2.652192515,4.439938545,
458,2.657992515,7.428786278,
459,2.663792515,7.119634151,
460,2.669592515,7.268453598,
461,2.675392515,4.654317379,
462,2.681192515,4.691866875,
463,2.686992515,51.000000000,
464,2.692792514,4.832313061,
465,2.698592514,4.803008556,
466,2.704392514,4.788679600,
467,2.710192514,4.811945915,
468,2.715992514,4.826542854,
469,2.721792514,4.911104679,
470,2.727592514,4.847667217,
471,2.733392514,51.000000000,
472,2.739192514,7.999789238,
473,2.744992514,8.061248779,
474,2.750792514,8.120683670,
475,2.756592514,8.156094551,
476,2.762392514,8.152482986,
477,2.768192514,8.198180199,
478,2.773992513,8.350473404,
479,2.779792513,8.483740807,
480,2.785592513,8.666975021,
481,2.791392513,8.749197006,
482,2.797192513,5.393679142,
483,2.802992513,8.840569496,
484,2.808792513,51.000000000,
485,2.814592513,6.766473770,
486,2.820392513,51.000000000,
487,2.826192513,7.721365452,
488,2.831992513,5.529405117,
489,2.837792513,7.789408207,
490,2.843592513,51.000000000,
491,2.849392512,51.000000000,
492,2.855192512,9.098925591,
493,2.860992512,8.871888161,
494,2.866792512,8.940747261,
495,2.872592512,9.002582550,
496,2.878392512,9.213345528,
497,2.884192512,9.445075989,
498,2.889992512,9.386865616,
499,2.895792512,9.378615379,
500,2.901592512,9.416326523,
501,2.907392512,9.360042572,
502,2.913192512,9.528655052,
503,2.918992512,9.513307571,
504,2.924792512,11.399335861,
505,2.930592511,6.505062580,
506,2.936392511,6.582550049,
507,2.942192511,6.549116611,
508,2.947992511,51.000000000,
509,2.953792511,51.000000000,
510,2.959592511,51.000000000,
511,2.965392511,9.831857681,
