# angle_min_rad,0.001592549
# angle_max_rad,6.281592758
# angle_increment_rad,0.005800000
# time_increment_s,0.000000000
# scan_time_s,0.033333302
# range_min_m,0.300000012
# range_max_m,50.000000000
beam_index,angle_rad,range_m,intensity
0,0.001592549,17.215047836,
1,0.007392549,17.178678513,
2,0.013192549,17.232255936,
3,0.018992548,51.000000000,
4,0.024792548,17.112943649,
5,0.030592548,51.000000000,
6,0.036392548,17.193897247,
7,0.042192548,17.182355881,
8,0.047992548,17.120811462,
9,0.053792548,51.000000000,
10,0.059592548,51.000000000,
11,0.065392548,13.270253181,
12,0.071192548,51.000000000,
13,0.076992548,17.144624710,
14,0.082792548,17.097938538,
15,0.088592548,17.125202179,
16,0.094392548,17.008502960,
17,0.100192547,16.978746414,
18,0.105992547,17.097902298,
19,0.111792547,17.112079620,
20,0.117592547,16.997295380,
21,0.123392547,17.001434326,
22,0.129192547,51.000000000,
23,0.134992547,16.977661133,
24,0.140792547,51.000000000,
25,0.146592547,16.953804016,
26,0.152392547,51.000000000,
27,0.158192547,16.984823227,
28,0.163992547,16.942813873,
29,0.169792547,51.000000000,
30,0.175592546,51.000000000,
31,0.181392546,51.000000000,
32,0.187192546,16.956472397,
33,0.192992546,17.013303757,
34,0.198792546,16.972169876,
35,0.204592546,51.000000000,
36,0.210392546,51.000000000,
37,0.216192546,17.066518784,
38,0.221992546,17.065279007,
39,0.227792546,17.009054184,
40,0.233592546,17.012769699,
41,0.239392546,5.830376148,
42,0.245192546,51.000000000,
43,0.250992546,17.012809753,
44,0.256792545,13.173826218,
45,0.262592545,51.000000000,
46,0.268392545,4.682354450,
47,0.274192545,4.698690891,
48,0.279992545,4.605746269,
49,0.285792545,13.697152138,
50,0.291592545,51.000000000,
51,0.297392545,4.395696640,
52,0.303192545,13.489864349,
53,0.308992545,4.121395588,
54,0.314792545,6.133589268,
55,0.320592545,6.117090702,
56,0.326392545,51.000000000,
57,0.332192544,3.969615221,
58,0.337992544,3.596134901,
59,0.343792544,5.316712379,
60,0.349592544,13.309252739,
61,0.355392544,3.574512482,
62,0.361192544,51.000000000,
63,0.366992544,51.000000000,
64,0.372792544,3.333387613,
65,0.378592544,3.435809851,
66,0.384392544,3.757304907,
67,0.390192544,51.000000000,
68,0.395992544,4.007610798,
69,0.401792544,4.012624264,
70,0.407592544,3.990110636,
71,0.413392543,3.355309725,
72,0.419192543,3.364123344,
73,0.424992543,51.000000000,
74,0.430792543,51.000000000,
75,0.436592543,51.000000000,
76,0.442392543,51.000000000,
77,0.448192543,13.942486763,
78,0.453992543,13.878580093,
79,0.459792543,2.886538506,
80,0.465592543,51.000000000,
81,0.471392543,2.757466078,
82,0.477192543,14.016281128,
83,0.482992543,2.730253935,
84,0.488792542,14.078047752,
85,0.494592542,14.098921776,
86,0.500392542,14.070845604,
87,0.506192542,14.070718765,
88,0.511992542,51.000000000,
89,0.517792542,51.000000000,
90,0.523592542,51.000000000,
91,0.529392542,51.000000000,
92,0.535192542,51.000000000,
93,0.540992542,51.000000000,
94,0.546792542,51.000000000,
95,0.552592542,2.680335760,
96,0.558392542,2.672283888,
97,0.564192542,2.640940189,
98,0.569992541,2.575916767,
99,0.575792541,2.646639824,
100,0.581592541,51.000000000,
101,0.587392541,51.000000000,
102,0.593192541,14.383690834,
103,0.598992541,7.069173336,
104,0.604792541,7.116312981,
105,0.610592541,51.000000000,
106,0.616392541,14.730746269,
107,0.622192541,14.705385208,
108,0.627992541,14.720955849,
109,0.633792541,14.806416512,
110,0.639592541,14.729092598,
111,0.645392540,14.742632866,
112,0.651192540,14.781123161,
113,0.656992540,14.864542007,
114,0.662792540,6.964807034,
115,0.668592540,6.999064922,
116,0.674392540,7.001523495,
117,0.680192540,15.079272270,
118,0.685992540,51.000000000,
119,0.691792540,51.000000000,
120,0.697592540,51.000000000,
121,0.703392540,15.286848068,
122,0.709192540,15.240349770,
123,0.714992540,51.000000000,
124,0.720792540,51.000000000,
125,0.726592539,51.000000000,
126,0.732392539,51.000000000,
127,0.738192539,51.000000000,
128,0.743992539,1.644563913,
129,0.749792539,1.599408269,
130,0.755592539,1.635346174,
131,0.761392539,51.000000000,
132,0.767192539,51.000000000,
133,0.772992539,1.592203617,
134,0.778792539,1.657607794,
135,0.784592539,51.000000000,
136,0.790392539,1.586893916,
137,0.796192539,5.445094109,
138,0.801992539,5.449785233,
139,0.807792538,51.000000000,
140,0.813592538,51.000000000,
141,0.819392538,51.000000000,
142,0.825192538,51.000000000,
143,0.830992538,51.000000000,
144,0.836792538,51.000000000,
145,0.842592538,51.000000000,
146,0.848392538,51.000000000,
147,0.854192538,51.000000000,
148,0.859992538,51.000000000,
149,0.865792538,5.411157608,
150,0.871592538,1.554134130,
151,0.877392538,5.371001244,
152,0.883192537,1.524323583,
153,0.888992537,1.554948330,
154,0.894792537,51.000000000,
155,0.900592537,51.000000000,
156,0.906392537,51.000000000,
157,0.912192537,51.000000000,
158,0.917992537,17.542823792,
159,0.923792537,8.151716232,
160,0.929592537,51.000000000,
161,0.935392537,17.447483063,
162,0.941192537,17.412700653,
163,0.946992537,51.000000000,
164,0.952792537,51.000000000,
165,0.958592537,51.000000000,
166,0.964392536,51.000000000,
167,0.970192536,51.000000000,
168,0.975992536,51.000000000,
169,0.981792536,7.979055882,
170,0.987592536,8.030905724,
171,0.993392536,51.000000000,
172,0.999192536,51.000000000,
173,1.004992536,51.000000000,
174,1.010792536,51.000000000,
175,1.016592536,4.445831299,
176,1.022392536,4.472310543,
177,1.028192536,4.447663784,
178,1.033992536,4.418111801,
179,1.039792535,10.518996239,
180,1.045592535,51.000000000,
181,1.051392535,51.000000000,
182,1.057192535,51.000000000,
183,1.062992535,51.000000000,
184,1.068792535,51.000000000,
185,1.074592535,51.000000000,
186,1.080392535,7.281541348,
187,1.086192535,7.368857384,
188,1.091992535,4.405565262,
189,1.097792535,51.000000000,
190,1.103592535,4.466580391,
191,1.109392535,51.000000000,
192,1.115192535,51.000000000,
193,1.120992534,51.000000000,
194,1.126792534,51.000000000,
195,1.132592534,51.000000000,
196,1.138392534,7.298553467,
197,1.144192534,51.000000000,
198,1.149992534,51.000000000,
199,1.155792534,51.000000000,
200,1.161592534,51.000000000,
201,1.167392534,51.000000000,
202,1.173192534,51.000000000,
203,1.178992534,51.000000000,
204,1.184792534,1.178469062,
205,1.190592534,1.184867620,
206,1.196392533,1.153174996,
207,1.202192533,51.000000000,
208,1.207992533,1.212046981,
209,1.213792533,1.226436734,
210,1.219592533,1.206499815,
211,1.225392533,51.000000000,
212,1.231192533,51.000000000,
213,1.236992533,9.512433052,
214,1.242792533,51.000000000,
215,1.248592533,51.000000000,
216,1.254392533,51.000000000,
217,1.260192533,51.000000000,
218,1.265992533,51.000000000,
219,1.271792533,51.000000000,
220,1.277592532,51.000000000,
221,1.283392532,51.000000000,
222,1.289192532,51.000000000,
223,1.294992532,51.000000000,
224,1.300792532,51.000000000,
225,1.306592532,51.000000000,
226,1.312392532,51.000000000,
227,1.318192532,51.000000000,
228,1.323992532,6.538055420,
229,1.329792532,3.814306974,
230,1.335592532,51.000000000,
231,1.341392532,51.000000000,
232,1.347192532,51.000000000,
233,1.352992531,3.835880518,
234,1.358792531,3.846381187,
235,1.364592531,51.000000000,
236,1.370392531,51.000000000,
237,1.376192531,51.000000000,
238,1.381992531,51.000000000,
239,1.387792531,51.000000000,
240,1.393592531,51.000000000,
241,1.399392531,51.000000000,
242,1.405192531,51.000000000,
243,1.410992531,51.000000000,
244,1.416792531,51.000000000,
245,1.422592531,51.000000000,
246,1.428392531,9.018157005,
247,1.434192530,11.429459572,
248,1.439992530,51.000000000,
249,1.445792530,51.000000000,
250,1.451592530,51.000000000,
251,1.457392530,51.000000000,
252,1.463192530,51.000000000,
253,1.468992530,6.214525223,
254,1.474792530,51.000000000,
255,1.480592530,51.000000000,
256,1.486392530,51.000000000,
257,1.492192530,51.000000000,
258,1.497992530,51.000000000,
259,1.503792530,51.000000000,
260,1.509592530,51.000000000,
261,1.515392529,51.000000000,
262,1.521192529,3.589023113,
263,1.526992529,3.566095352,
264,1.532792529,3.576268435,
265,1.538592529,51.000000000,
266,1.544392529,51.000000000,
267,1.550192529,51.000000000,
268,1.555992529,11.089776039,
269,1.561792529,12.217921257,
270,1.567592529,12.122359276,
271,1.573392529,51.000000000,
272,1.579192529,51.000000000,
273,1.584992529,6.013648510,
274,1.590792528,6.096430779,
275,1.596592528,51.000000000,
276,1.602392528,51.000000000,
277,1.608192528,12.059870720,
278,1.613992528,8.559638023,
279,1.619792528,51.000000000,
280,1.625592528,51.000000000,
281,1.631392528,11.983493805,
282,1.637192528,51.000000000,
283,1.642992528,51.000000000,
284,1.648792528,51.000000000,
285,1.654592528,51.000000000,
286,1.660392528,51.000000000,
287,1.666192528,51.000000000,
288,1.671992527,51.000000000,
289,1.677792527,6.013677597,
290,1.683592527,6.010684967,
291,1.689392527,8.600150108,
292,1.695192527,9.714562416,
293,1.700992527,6.019403458,
294,1.706792527,51.000000000,
295,1.712592527,51.000000000,
296,1.718392527,3.617049456,
297,1.724192527,3.659039259,
298,1.729992527,9.705788612,
299,1.735792527,9.710585594,
300,1.741592527,3.527724981,
301,1.747392526,3.652661085,
302,1.753192526,9.765776634,
303,1.758992526,9.797169685,
304,1.764792526,9.764953613,
305,1.770592526,9.796570778,
306,1.776392526,9.828170776,
307,1.782192526,9.749007225,
308,1.787992526,9.683794022,
309,1.793792526,51.000000000,
310,1.799592526,9.471909523,
311,1.805392526,9.431176186,
312,1.811192526,9.429736137,
313,1.816992526,9.470183372,
314,1.822792526,9.560499191,
315,1.828592525,3.866196632,
316,1.834392525,9.206299782,
317,1.840192525,51.000000000,
318,1.845992525,8.779812813,
319,1.851792525,9.013659477,
320,1.857592525,9.034027100,
321,1.863392525,9.512738228,
322,1.869192525,1.114987612,
323,1.874992525,9.603277206,
324,1.880792525,1.089358926,
325,1.886592525,51.000000000,
326,1.892392525,1.084934235,
327,1.898192525,9.351000786,
328,1.903992524,51.000000000,
329,1.909792524,1.123253226,
330,1.915592524,1.106788635,
331,1.921392524,1.124094129,
332,1.927192524,1.094494820,
333,1.932992524,9.136623383,
334,1.938792524,9.065992355,
335,1.944592524,1.107933760,
336,1.950392524,51.000000000,
337,1.956192524,8.926447868,
338,1.961992524,51.000000000,
339,1.967792524,8.787739754,
340,1.973592524,51.000000000,
341,1.979392524,8.631015778,
342,1.985192523,8.593038559,
343,1.990992523,51.000000000,
344,1.996792523,8.435183525,
345,2.002592523,7.915174484,
346,2.008392523,7.814246178,
347,2.014192523,51.000000000,
348,2.019992523,51.000000000,
349,2.025792523,51.000000000,
350,2.031592523,7.843324184,
351,2.037392523,7.773206711,
352,2.043192523,7.747969627,
353,2.048992523,7.770608425,
354,2.054792523,7.886038303,
355,2.060592523,7.875331879,
356,2.066392522,7.908871174,
357,2.072192522,7.920432091,
358,2.077992522,7.857110023,
359,2.083792522,3.898002625,
360,2.089592522,3.917364359,
361,2.095392522,3.921844244,
362,2.101192522,7.806213856,
363,2.106992522,7.878535271,
364,2.112792522,7.553530216,
365,2.118592522,51.000000000,
366,2.124392522,6.820378304,
367,2.130192522,6.803759098,
368,2.135992522,7.858785152,
369,2.141792521,7.827122688,
370,2.147592521,7.853350163,
371,2.153392521,7.854593277,
372,2.159192521,7.842831135,
373,2.164992521,51.000000000,
374,2.170792521,51.000000000,
375,2.176592521,6.240844727,
376,2.182392521,6.298838615,
377,2.188192521,8.033441544,
378,2.193992521,7.901662827,
379,2.199792521,7.803818703,
380,2.205592521,7.956652641,
381,2.211392521,7.984613895,
382,2.217192521,7.649962902,
383,2.222992520,7.985528946,
384,2.228792520,8.016421318,
385,2.234592520,7.952385902,
386,2.240392520,7.875186920,
387,2.246192520,7.836050987,
388,2.251992520,7.771912575,
389,2.257792520,7.764695644,
390,2.263592520,51.000000000,
391,2.269392520,6.684594631,
392,2.275192520,6.683293819,
393,2.280992520,6.741899014,
394,2.286792520,7.114796638,
395,2.292592520,7.446111679,
396,2.298392519,7.592592239,
397,2.304192519,7.606161594,
398,2.309992519,7.607717037,
399,2.315792519,7.506324291,
400,2.321592519,7.424890518,
401,2.327392519,7.598707676,
402,2.333192519,7.578156471,
403,2.338992519,7.521603584,
404,2.344792519,51.000000000,
405,2.350592519,51.000000000,
406,2.356392519,51.000000000,
407,2.362192519,51.000000000,
408,2.367992519,4.651111603,
409,2.373792519,4.703273296,
410,2.379592518,4.750426769,
411,2.385392518,4.717669487,
412,2.391192518,6.454761505,
413,2.396992518,6.497879028,
414,2.402792518,6.509992123,
415,2.408592518,6.664083481,
416,2.414392518,6.706115246,
417,2.420192518,6.713140011,
418,2.425992518,6.802107334,
419,2.431792518,6.809085369,
420,2.437592518,6.770988464,
421,2.443392518,6.884858608,
422,2.449192518,6.846754551,
423,2.454992517,6.843615532,
424,2.460792517,6.883439541,
425,2.466592517,6.875253677,
426,2.472392517,6.867041588,
427,2.478192517,6.836811066,
428,2.483992517,6.660586834,
429,2.489792517,6.922932625,
430,2.495592517,7.014581203,
431,2.501392517,7.057215691,
432,2.507192517,7.043834686,
433,2.512992517,7.023428440,
434,2.518792517,7.027995110,
435,2.524592517,7.019537926,
436,2.530392517,51.000000000,
437,2.536192516,5.671695232,
438,2.541992516,5.708143711,
439,2.547792516,7.198865414,
440,2.553592516,7.198259354,
441,2.559392516,7.168631077,
442,2.565192516,7.049299717,
443,2.570992516,7.041593552,
444,2.576792516,6.722871304,
445,2.582592516,6.204126835,
446,2.588392516,7.343321800,
447,2.594192516,7.417517185,
448,2.599992516,7.436687946,
449,2.605792516,7.116836071,
450,2.611592515,6.757957458,
451,2.617392515,7.531121731,
452,2.623192515,6.253167629,
453,2.628992515,6.212188244,
454,2.634792515,7.523183346,
455,2.640592515,7.465154648,
456,2.646392515,7.213099480,
457,2.652192515,1.942929626,
458,2.657992515,1.917588830,
459,2.663792515,1.935273647,
460,2.669592515,1.935094118,
461,2.675392515,1.875722766,
462,2.681192515,51.000000000,
463,2.686992515,51.000000000,
464,2.692792514,51.000000000,
465,2.698592514,51.000000000,
466,2.704392514,7.144505501,
467,2.710192514,7.582103729,
468,2.715992514,7.352711678,
469,2.721792514,7.629264355,
470,2.727592514,7.655806065,
471,2.733392514,7.722318649,
472,2.739192514,7.702813625,
473,2.744992514,7.732278824,
474,2.750792514,7.694725037,
475,2.756592514,7.682537079,
476,2.762392514,7.653909683,
477,2.768192514,7.562265396,
478,2.773992513,7.620575905,
479,2.779792513,7.415904045,
480,2.785592513,7.242208004,
481,2.791392513,7.043726921,
482,2.797192513,7.071921825,
483,2.802992513,7.092093468,
484,2.808792513,7.288192749,
485,2.814592513,7.691210747,
486,2.820392513,7.695303917,
487,2.826192513,7.788347244,
488,2.831992513,7.766396046,
489,2.837792513,7.683440208,
490,2.843592513,7.687434196,
491,2.849392512,7.708397388,
492,2.855192512,7.550322056,
493,2.860992512,7.433268547,
494,2.866792512,7.240231037,
495,2.872592512,7.224093914,
496,2.878392512,7.243915081,
497,2.884192512,3.198279381,
498,2.889992512,3.164181948,
499,2.895792512,3.169636965,
500,2.901592512,7.324655533,
501,2.907392512,7.381304264,
502,2.913192512,7.457914829,
503,2.918992512,7.548489571,
504,2.924792512,7.659025192,
505,2.930592511,7.632620811,
506,2.936392511,51.000000000,
507,2.942192511,51.000000000,
508,2.947992511,51.000000000,
509,2.953792511,51.000000000,
510,2.959592511,7.729083061,
511,2.965392511,7.886397362,
512,2.971192511,7.896793842,
513,2.976992511,8.038066864,
514,2.982792511,4.452259064,
515,2.988592511,4.390073299,
516,2.994392511,8.517685890,
517,3.000192511,8.460247040,
518,3.005992510,8.575380325,
519,3.011792510,8.697482109,
520,3.017592510,5.200417995,
521,3.023392510,5.210546017,
522,3.029192510,5.275507450,
523,3.034992510,8.797939301,
524,3.040792510,5.683617592,
525,3.046592510,51.000000000,
526,3.052392510,51.000000000,
527,3.058192510,51.000000000,
528,3.063992510,51.000000000,
529,3.069792510,9.019819260,
530,3.075592510,7.268659592,
531,3.081392510,7.261573792,
532,3.087192509,51.000000000,
533,3.092992509,8.906340599,
534,3.098792509,8.858204842,
535,3.104592509,8.722148895,
536,3.110392509,9.239354134,
537,3.116192509,9.021325111,
538,3.121992509,51.000000000,
539,3.127792509,9.476554871,
540,3.133592509,9.603111267,
541,3.139392509,9.755616188,
542,3.145192509,9.803200722,
543,3.150992509,9.912700653,
544,3.156792509,9.960237503,
545,3.162592508,9.989306450,
546,3.168392508,9.936880112,
547,3.174192508,10.009295464,
548,3.179992508,10.235522270,
549,3.185792508,51.000000000,
550,3.191592508,51.000000000,
551,3.197392508,51.000000000,
552,3.203192508,51.000000000,
553,3.208992508,10.543176651,
554,3.214792508,10.347721100,
555,3.220592508,10.261129379,
556,3.226392508,10.176520348,
557,3.232192508,10.043952942,
558,3.237992508,10.072164536,
559,3.243792507,10.034440041,
560,3.249592507,9.691306114,
561,3.255392507,9.595615387,
562,3.261192507,51.000000000,
563,3.266992507,51.000000000,
564,3.272792507,51.000000000,
565,3.278592507,5.987134933,
566,3.284392507,3.771604061,
567,3.290192507,3.756794214,
568,3.295992507,3.737039328,
569,3.301792507,3.717214584,
570,3.307592507,3.732909203,
571,3.313392507,3.734780550,
572,3.319192506,3.728748083,
573,3.324992506,51.000000000,
574,3.330792506,5.770680904,
575,3.336592506,5.758586407,
576,3.342392506,3.654035091,
577,3.348192506,3.612260818,
578,3.353992506,3.607093096,
579,3.359792506,3.581965923,
580,3.365592506,3.602300882,
581,3.371392506,3.600012541,
582,3.377192506,51.000000000,
583,3.382992506,51.000000000,
584,3.388792506,51.000000000,
585,3.394592506,5.864675999,
586,3.400392505,51.000000000,
587,3.406192505,10.955680847,
588,3.411992505,51.000000000,
589,3.417792505,7.303937435,
590,3.423592505,51.000000000,
591,3.429392505,51.000000000,
592,3.435192505,51.000000000,
593,3.440992505,12.090849876,
594,3.446792505,51.000000000,
595,3.452592505,51.000000000,
596,3.458392505,51.000000000,
597,3.464192505,5.860324383,
598,3.469992505,7.359926224,
599,3.475792505,5.905728817,
600,3.481592504,51.000000000,
601,3.487392504,51.000000000,
602,3.493192504,51.000000000,
603,3.498992504,5.328012466,
604,3.504792504,5.285651207,
605,3.510592504,5.401867867,
606,3.516392504,12.259199142,
607,3.522192504,5.990798473,
608,3.527992504,5.990598202,
609,3.533792504,4.653162479,
610,3.539592504,4.636640549,
611,3.545392504,5.330171585,
612,3.551192504,5.322104931,
613,3.556992503,51.000000000,
614,3.562792503,51.000000000,
615,3.568592503,51.000000000,
616,3.574392503,51.000000000,
617,3.580192503,4.646068573,
618,3.585992503,51.000000000,
619,3.591792503,51.000000000,
620,3.597592503,51.000000000,
621,3.603392503,51.000000000,
622,3.609192503,51.000000000,
623,3.614992503,51.000000000,
624,3.620792503,51.000000000,
625,3.626592503,51.000000000,
626,3.632392503,3.169153214,
627,3.638192502,3.188296556,
628,3.643992502,3.210334539,
629,3.649792502,51.000000000,
630,3.655592502,3.277931452,
631,3.661392502,9.362374306,
632,3.667192502,51.000000000,
633,3.672992502,51.000000000,
634,3.678792502,3.205595732,
635,3.684592502,3.210783005,
636,3.690392502,3.196379185,
637,3.696192502,51.000000000,
638,3.701992502,3.377846003,
639,3.707792502,51.000000000,
640,3.713592501,51.000000000,
641,3.719392501,51.000000000,
642,3.725192501,8.131525993,
643,3.730992501,8.070467949,
644,3.736792501,51.000000000,
645,3.742592501,51.000000000,
646,3.748392501,51.000000000,
647,3.754192501,51.000000000,
648,3.759992501,51.000000000,
649,3.765792501,51.000000000,
650,3.771592501,51.000000000,
651,3.777392501,8.159520149,
652,3.783192501,51.000000000,
653,3.788992501,51.000000000,
654,3.794792500,51.000000000,
655,3.800592500,51.000000000,
656,3.806392500,51.000000000,
657,3.812192500,51.000000000,
658,3.817992500,6.989614010,
659,3.823792500,6.977164268,
660,3.829592500,51.000000000,
661,3.835392500,51.000000000,
662,3.841192500,51.000000000,
663,3.846992500,51.000000000,
664,3.852792500,51.000000000,
665,3.858592500,51.000000000,
666,3.864392500,51.000000000,
667,3.870192499,51.000000000,
668,3.875992499,6.430774689,
669,3.881792499,6.382535934,
670,3.887592499,51.000000000,
671,3.893392499,51.000000000,
672,3.899192499,51.000000000,
673,3.904992499,51.000000000,
674,3.910792499,2.133455276,
675,3.916592499,51.000000000,
676,3.922392499,2.127827406,
677,3.928192499,51.000000000,
678,3.933992499,2.126774311,
679,3.939792499,2.129462004,
680,3.945592499,2.103502274,
681,3.951392498,51.000000000,
682,3.957192498,51.000000000,
683,3.962992498,51.000000000,
684,3.968792498,2.137094021,
685,3.974592498,2.145593643,
686,3.980392498,51.000000000,
687,3.986192498,2.150336742,
688,3.991992498,51.000000000,
689,3.997792498,2.121135950,
690,4.003592498,2.139080048,
691,4.009392498,5.915704250,
692,4.015192498,51.000000000,
693,4.020992498,51.000000000,
694,4.026792497,51.000000000,
695,4.032592497,51.000000000,
696,4.038392497,51.000000000,
697,4.044192497,51.000000000,
698,4.049992497,51.000000000,
699,4.055792497,51.000000000,
700,4.061592497,51.000000000,
701,4.067392497,51.000000000,
702,4.073192497,51.000000000,
703,4.078992497,51.000000000,
704,4.084792497,51.000000000,
705,4.090592497,51.000000000,
706,4.096392497,51.000000000,
707,4.102192497,51.000000000,
708,4.107992496,51.000000000,
709,4.113792496,51.000000000,
710,4.119592496,51.000000000,
711,4.125392496,5.010517597,
712,4.131192496,4.971166134,
713,4.136992496,51.000000000,
714,4.142792496,51.000000000,
715,4.148592496,51.000000000,
716,4.154392496,4.826704502,
717,4.160192496,51.000000000,
718,4.165992496,51.000000000,
719,4.171792496,51.000000000,
720,4.177592496,51.000000000,
721,4.183392496,4.873683929,
722,4.189192495,51.000000000,
723,4.194992495,51.000000000,
724,4.200792495,51.000000000,
725,4.206592495,51.000000000,
726,4.212392495,51.000000000,
727,4.218192495,51.000000000,
728,4.223992495,51.000000000,
729,4.229792495,51.000000000,
730,4.235592495,4.559982777,
731,4.241392495,4.506931305,
732,4.247192495,4.526674271,
733,4.252992495,4.583816051,
734,4.258792495,51.000000000,
735,4.264592494,4.684317112,
736,4.270392494,4.411975861,
737,4.276192494,51.000000000,
738,4.281992494,51.000000000,
739,4.287792494,51.000000000,
740,4.293592494,51.000000000,
741,4.299392494,4.511648655,
742,4.305192494,4.398705482,
743,4.310992494,4.381098270,
744,4.316792494,4.673041821,
745,4.322592494,4.406763077,
746,4.328392494,4.355829716,
747,4.334192494,1.526450515,
748,4.339992494,1.493239999,
749,4.345792493,4.285372734,
750,4.351592493,1.523983479,
751,4.357392493,1.580396295,
752,4.363192493,1.552185059,
753,4.368992493,4.274063587,
754,4.374792493,4.260434628,
755,4.380592493,4.240912437,
756,4.386392493,4.217464447,
757,4.392192493,4.226459026,
758,4.397992493,4.236443996,
759,4.403792493,4.205145836,
760,4.409592493,4.363648891,
761,4.415392493,4.322351933,
762,4.421192492,4.316629410,
763,4.426992492,4.296153545,
764,4.432792492,4.178933620,
765,4.438592492,4.227678299,
766,4.444392492,4.260347366,
767,4.450192492,4.269416809,
768,4.455992492,4.121333599,
769,4.461792492,4.128441334,
770,4.467592492,4.095246792,
771,4.473392492,51.000000000,
772,4.479192492,51.000000000,
773,4.484992492,51.000000000,
774,4.490792492,51.000000000,
775,4.496592492,51.000000000,
776,4.502392491,51.000000000,
777,4.508192491,51.000000000,
778,4.513992491,51.000000000,
779,4.519792491,51.000000000,
780,4.525592491,51.000000000,
781,4.531392491,51.000000000,
782,4.537192491,51.000000000,
783,4.542992491,51.000000000,
784,4.548792491,51.000000000,
785,4.554592491,51.000000000,
786,4.560392491,51.000000000,
787,4.566192491,51.000000000,
788,4.571992491,51.000000000,
789,4.577792490,51.000000000,
790,4.583592490,51.000000000,
791,4.589392490,51.000000000,
792,4.595192490,51.000000000,
793,4.600992490,51.000000000,
794,4.606792490,51.000000000,
795,4.612592490,1.432209969,
796,4.618392490,1.425994158,
797,4.624192490,51.000000000,
798,4.629992490,51.000000000,
799,4.635792490,51.000000000,
800,4.641592490,51.000000000,
801,4.647392490,51.000000000,
802,4.653192490,1.415025949,
803,4.658992489,1.393635511,
804,4.664792489,1.417225718,
805,4.670592489,1.395056605,
806,4.676392489,1.404510021,
807,4.682192489,51.000000000,
808,4.687992489,51.000000000,
809,4.693792489,51.000000000,
810,4.699592489,51.000000000,
811,4.705392489,51.000000000,
812,4.711192489,51.000000000,
813,4.716992489,51.000000000,
814,4.722792489,51.000000000,
815,4.728592489,51.000000000,
816,4.734392488,51.000000000,
817,4.740192488,51.000000000,
818,4.745992488,51.000000000,
819,4.751792488,51.000000000,
820,4.757592488,51.000000000,
821,4.763392488,51.000000000,
822,4.769192488,51.000000000,
823,4.774992488,51.000000000,
824,4.780792488,51.000000000,
825,4.786592488,51.000000000,
826,4.792392488,51.000000000,
827,4.798192488,51.000000000,
828,4.803992488,51.000000000,
829,4.809792488,51.000000000,
