# angle_min_rad,0.001592549
# angle_max_rad,6.281592758
# angle_increment_rad,0.005800000
# time_increment_s,0.000000000
# scan_time_s,0.033333302
# range_min_m,0.300000012
# range_max_m,50.000000000
beam_index,angle_rad,range_m,intensity
0,0.001592549,51.000000000,
1,0.007392549,51.000000000,
2,0.013192549,51.000000000,
3,0.018992548,51.000000000,
4,0.024792548,51.000000000,
5,0.030592548,51.000000000,
6,0.036392548,15.068742752,
7,0.042192548,51.000000000,
8,0.047992548,51.000000000,
9,0.053792548,51.000000000,
10,0.059592548,11.515565872,
11,0.065392548,8.994897842,
12,0.071192548,10.203960419,
13,0.076992548,9.123035431,
14,0.082792548,9.416910172,
15,0.088592548,51.000000000,
16,0.094392548,51.000000000,
17,0.100192547,7.388277054,
18,0.105992547,7.427383423,
19,0.111792547,51.000000000,
20,0.117592547,51.000000000,
21,0.123392547,6.112699032,
22,0.129192547,6.032136917,
23,0.134992547,5.983430862,
24,0.140792547,5.982498169,
25,0.146592547,51.000000000,
26,0.152392547,51.000000000,
27,0.158192547,51.000000000,
28,0.163992547,51.000000000,
29,0.169792547,51.000000000,
30,0.175592546,4.595948219,
31,0.181392546,3.636861086,
32,0.187192546,4.653186798,
33,0.192992546,51.000000000,
34,0.198792546,11.852052689,
35,0.204592546,51.000000000,
36,0.210392546,51.000000000,
37,0.216192546,51.000000000,
38,0.221992546,3.947393179,
39,0.227792546,3.919483185,
40,0.233592546,3.875469446,
41,0.239392546,51.000000000,
42,0.245192546,51.000000000,
43,0.250992546,51.000000000,
44,0.256792545,2.337011099,
45,0.262592545,2.360018015,
46,0.268392545,3.418106079,
47,0.274192545,2.346755266,
48,0.279992545,2.348233700,
49,0.285792545,2.351697445,
50,0.291592545,3.201928139,
51,0.297392545,2.302313089,
52,0.303192545,10.701715469,
53,0.308992545,2.299972057,
54,0.314792545,8.667715073,
55,0.320592545,2.245862722,
56,0.326392545,8.786648750,
57,0.332192544,2.233838320,
58,0.337992544,2.312377453,
59,0.343792544,2.290638924,
60,0.349592544,8.090311050,
61,0.355392544,2.304078102,
62,0.361192544,2.320464373,
63,0.366992544,2.329061270,
64,0.372792544,7.895047188,
65,0.378592544,51.000000000,
66,0.384392544,51.000000000,
67,0.390192544,7.492875576,
68,0.395992544,7.467783928,
69,0.401792544,7.444705963,
70,0.407592544,7.511339664,
