frame_idx,gps_dist,log_gps,log_semantic,log_corridor,corridor_dist,corridor_heading_misalign,correct_hits,incorrect_hits,no_hits,weight,gps_weight_used,corridor_weight_used,num_background_used,num_observations,semantic_model_used,semantic_classes_mode,gps_enabled,semantic_enabled,corridor_enabled,background_enabled,dynamic_gps_enabled,pose_smoothing_enabled
0,3.379239320755005,-4.718701362609863,-236.8583526611328,-0.24815161526203156,0.855201780796051,0.14483821392059326,94,0,32,0.04524143785238266,0.5434782608695653,0.3,120,126,wall,both,1,1,1,1,1,1
4,4.150648593902588,-7.118959903717041,-412.85748291015625,-0.006393501069396734,0.13527588546276093,0.023876726627349854,62,0,63,0.00737361516803503,0.5454545454545454,0.3,120,125,wall,both,1,1,1,1,1,1
8,0.695786714553833,-0.20004922151565552,-373.2598571777344,-0.010702854953706264,0.21549418568611145,0.009691357612609863,90,0,35,0.009655154310166836,0.5454545454545454,0.3,120,125,wall,both,1,1,1,1,1,1
12,2.8927979469299316,-3.4579668045043945,-421.5035095214844,-0.0069574518129229546,0.15317624807357788,0.020667552947998047,66,0,63,0.021894624456763268,0.5376344086021506,0.3,120,129,wall,both,1,1,1,1,1,1
16,2.0902013778686523,-1.8053478002548218,-379.1076965332031,-0.014866549521684647,0.2414093315601349,0.021664857864379883,65,0,61,0.029339658096432686,0.5434782608695653,0.3,120,126,wall,both,1,1,1,1,1,1
20,4.740410804748535,-9.285740852355957,-572.8084106445312,-0.16905784606933594,0.8122894763946533,0.0741347074508667,35,0,90,0.048593323677778244,0.5454545454545454,0.3,120,125,wall,both,1,1,1,1,1,1
24,1.1916311979293823,-0.5867705941200256,-317.3853454589844,-0.005461669061332941,0.10831878334283829,0.026444554328918457,87,0,37,0.039723239839076996,0.5474452554744526,0.3,120,124,wall,both,1,1,1,1,1,1
28,1.3246777057647705,-0.7251119613647461,-319.4201354980469,-0.008285662159323692,0.14468427002429962,0.029837429523468018,82,0,43,0.06083432212471962,0.5454545454545454,0.3,120,125,wall,both,1,1,1,1,1,1
32,1.2794862985610962,-0.6764814257621765,-545.5729370117188,-0.03994535282254219,0.38528862595558167,0.04128533601760864,54,0,73,0.027071477845311165,0.5415162454873647,0.3,120,127,wall,both,1,1,1,1,1,1
36,3.5573978424072266,-5.229371547698975,-748.4353637695312,-0.012928440235555172,0.24120000004768372,0.00017136335372924805,49,10,101,0.055998120456933975,0.48387096774193555,0.3,120,160,wall,both,1,1,1,1,1,1
40,2.013232469558716,-1.6748366355895996,-513.1371459960938,-0.0019577995408326387,0.07390981912612915,0.013499975204467773,116,5,35,0.025731557980179787,0.49019607843137253,0.3,120,156,wall,both,1,1,1,1,1,1
44,1.219142198562622,-0.6141766905784607,-362.093994140625,-0.004056047648191452,0.1144319623708725,0.016757071018218994,111,2,18,0.032982345670461655,0.5338078291814947,0.3,120,131,wall,both,1,1,1,1,1,1
48,3.9594457149505615,-6.478186130523682,-200.48068237304688,-0.03671737387776375,0.40525317192077637,0.007371425628662109,110,0,20,0.04082729294896126,0.5357142857142857,0.3,120,130,wall,both,1,1,1,1,1,1
52,2.3268864154815674,-2.2373554706573486,-515.49267578125,-0.000581036729272455,0.05095832794904709,0.0009875893592834473,107,0,29,0.089891217648983,0.5244755244755245,0.3,120,136,wall,both,1,1,1,1,1,1
56,2.7290520668029785,-3.0775723457336426,-319.7783203125,-0.024875380098819733,0.3321526050567627,0.009373664855957031,103,0,36,0.028272807598114014,0.5190311418685121,0.3,120,139,wall,both,1,1,1,1,1,1
60,3.499812364578247,-5.061440467834473,-381.0919494628906,-0.13396167755126953,0.7743082642555237,0.013351500034332275,98,6,32,0.07132628560066223,0.5244755244755245,0.3,120,136,wall,both,1,1,1,1,1,1
64,3.6073873043060303,-5.377372741699219,-447.2053527832031,-0.0013521111104637384,0.0031296454835683107,0.018186092376708984,93,0,46,0.11263635754585266,0.5190311418685121,0.3,120,139,wall,both,1,1,1,1,1,1
68,3.4836080074310303,-5.014679431915283,-352.5118408203125,-0.10145960748195648,0.6687235832214355,0.022594809532165527,104,6,25,0.056329451501369476,0.5263157894736842,0.3,120,135,wall,both,1,1,1,1,1,1
72,0.7095363140106201,-0.20803380012512207,-351.6715087890625,-0.12371958047151566,0.746133029460907,0.0011344552040100098,83,2,47,0.058296993374824524,0.5319148936170213,0.3,120,132,wall,both,1,1,1,1,1,1
76,1.115642786026001,-0.5143218040466309,-369.6839294433594,-0.10091659426689148,0.6499344706535339,0.041550278663635254,101,5,29,0.050792232155799866,0.5263157894736842,0.3,120,135,wall,both,1,1,1,1,1,1
80,2.735018491744995,-3.091043710708618,-446.7362976074219,-0.06758815795183182,0.47815415263175964,0.06412011384963989,93,5,34,0.036559198051691055,0.5319148936170213,0.3,120,132,wall,both,1,1,1,1,1,1
84,2.923388957977295,-3.5314884185791016,-354.43359375,-0.1990111768245697,0.9079673290252686,0.062237322330474854,109,2,25,0.04426101595163345,0.5244755244755245,0.3,120,136,wall,both,1,1,1,1,1,1
88,2.303675651550293,-2.1929426193237305,-243.38221740722656,-0.24705901741981506,1.054276704788208,0.0038065314292907715,89,0,38,0.06814032047986984,0.5415162454873647,0.3,120,127,wall,both,1,1,1,1,1,1
92,2.0413906574249268,-1.7220147848129272,-306.00909423828125,-0.03529023379087448,0.3740956485271454,0.03204280138015747,101,3,22,0.050841230899095535,0.5434782608695653,0.3,120,126,wall,both,1,1,1,1,1,1
96,1.8171213865280151,-1.3644338846206665,-287.32037353515625,-0.24480955302715302,0.7782805562019348,0.16431742906570435,111,0,27,0.04224041849374771,0.5208333333333334,0.3,120,138,wall,both,1,1,1,1,1,1
100,4.384607315063477,-7.9441237449646,-557.751220703125,-0.34782952070236206,0.989162266254425,0.17873865365982056,107,4,36,0.03156190365552902,0.5050505050505051,0.3,120,147,wall,both,1,1,1,1,1,1
104,1.1526591777801514,-0.5490177869796753,-406.48175048828125,-0.5808021426200867,0.5440923571586609,0.3552168011665344,96,5,34,0.030356639996170998,0.5263157894736842,0.3,120,135,wall,both,1,1,1,1,1,1
108,4.344463348388672,-7.799322128295898,-402.1894836425781,-0.2590237259864807,0.7454602122306824,0.1822236180305481,86,0,46,0.03431309387087822,0.5319148936170213,0.3,120,132,wall,both,1,1,1,1,1,1
112,3.403892993927002,-4.78780460357666,-261.2437744140625,-0.9804747104644775,1.9028770923614502,0.20754802227020264,76,0,44,0.04228193685412407,0.5555555555555556,0.3,120,120,wall,both,1,1,1,1,1,1
116,1.687685251235962,-1.1769758462905884,-311.1529541015625,-0.34728386998176575,1.183062195777893,0.0942450761795044,76,0,45,0.03259287402033806,0.5535055350553506,0.3,120,121,wall,both,1,1,1,1,1,1
120,2.086564779281616,-1.799071192741394,-287.1940002441406,-1.232513189315796,2.0564372539520264,0.26781290769577026,69,0,51,0.02941502258181572,0.5555555555555556,0.3,120,120,wall,both,1,1,1,1,1,1
124,3.028872013092041,-3.79093599319458,-392.9442138671875,-1.4882845878601074,2.1843392848968506,0.32381612062454224,71,0,54,0.02332688681781292,0.5454545454545454,0.3,120,125,wall,both,1,1,1,1,1,1
128,3.3160057067871094,-4.543757438659668,-555.9586181640625,-0.24515800178050995,0.9898440837860107,0.08197265863418579,81,11,44,0.040900759398937225,0.5244755244755245,0.3,120,136,wall,both,1,1,1,1,1,1
132,2.1622793674468994,-1.9320049285888672,-289.01837158203125,-0.45470282435417175,1.4300804138183594,0.007497966289520264,81,0,44,0.053857315331697464,0.5454545454545454,0.3,120,125,wall,both,1,1,1,1,1,1
136,1.768048644065857,-1.2917338609695435,-487.3336486816406,-0.3216581344604492,1.2023966312408447,0.009631872177124023,78,0,69,0.017408553510904312,0.5050505050505051,0.3,120,147,wall,both,1,1,1,1,1,1
140,3.1689679622650146,-4.1497344970703125,-482.75048828125,-0.3710200786590576,1.2921262979507446,5.942583084106445e-05,71,7,63,0.030913928523659706,0.5154639175257733,0.3,120,141,wall,both,1,1,1,1,1,1
144,2.3342702388763428,-2.251577377319336,-664.421142578125,-0.3869621753692627,1.3194448947906494,0.0046370625495910645,65,9,72,0.031858790665864944,0.5067567567567568,0.3,120,146,wall,both,1,1,1,1,1,1
148,1.7129731178283691,-1.2125110626220703,-573.9517211914062,-0.5187972187995911,1.5279288291931152,0.001070261001586914,55,5,75,0.023701265454292297,0.5263157894736842,0.3,120,135,wall,both,1,1,1,1,1,1
152,1.3315479755401611,-0.7326528429985046,-435.1611328125,-0.8035263419151306,1.9015437364578247,4.6312808990478516e-05,61,0,71,0.04818347841501236,0.5319148936170213,0.3,120,132,wall,both,1,1,1,1,1,1
156,1.7128782272338867,-1.2123767137527466,-369.92840576171875,-0.5133944153785706,1.5199588537216187,4.172325134277344e-07,57,0,63,0.046908989548683167,0.5555555555555556,0.3,120,120,wall,both,1,1,1,1,1,1
160,3.9447853565216064,-6.430302143096924,-555.096435546875,-0.4511200189590454,1.366627812385559,0.09402161836624146,39,3,84,0.0462057888507843,0.5434782608695653,0.3,120,126,wall,both,1,1,1,1,1,1
164,1.2697079181671143,-0.6661810278892517,-570.4219360351562,-0.3451060354709625,1.2303025722503662,0.046275794506073,54,6,74,0.05079334229230881,0.528169014084507,0.3,120,134,wall,both,1,1,1,1,1,1
168,5.425768852233887,-12.164861679077148,-456.0382385253906,-0.32470688223838806,1.2066987752914429,0.01659637689590454,49,1,78,0.0443110428750515,0.539568345323741,0.3,120,128,wall,both,1,1,1,1,1,1
172,1.1001332998275757,-0.5001211762428284,-483.2908935546875,-0.34633874893188477,1.248370885848999,0.0022693276405334473,53,4,78,0.02538212575018406,0.5263157894736842,0.3,120,135,wall,both,1,1,1,1,1,1
176,2.766162633895874,-3.1618409156799316,-686.6112670898438,-0.26316460967063904,1.0881868600845337,0.002213120460510254,53,15,80,0.019112655892968178,0.5033557046979865,0.3,120,148,wall,both,1,1,1,1,1,1
180,3.0907247066497803,-3.9473464488983154,-502.2647399902344,-0.3669551908969879,1.2850205898284912,0.0010543465614318848,64,8,68,0.055051203817129135,0.5172413793103449,0.3,120,140,wall,both,1,1,1,1,1,1
184,0.8567679524421692,-0.3033269941806793,-569.9867553710938,-0.2558189928531647,1.071226954460144,0.01411294937133789,65,10,74,0.025258677080273628,0.5016722408026756,0.3,120,149,wall,both,1,1,1,1,1,1
188,2.836360216140747,-3.324354887008667,-511.5550537109375,-0.27097901701927185,1.1032049655914307,0.011297881603240967,71,8,71,0.05077275633811951,0.5,0.3,120,150,wall,both,1,1,1,1,1,1
192,4.672778129577637,-9.022666931152344,-489.1490173339844,-0.47200632095336914,1.4574044942855835,0.000141143798828125,70,8,72,0.0687129870057106,0.5,0.3,120,150,wall,both,1,1,1,1,1,1
196,1.513373851776123,-0.9464050531387329,-454.8447265625,-0.34051626920700073,1.2080674171447754,0.06299841403961182,56,0,78,0.030840756371617317,0.528169014084507,0.3,120,134,wall,both,1,1,1,1,1,1
200,2.2682011127471924,-2.1259238719940186,-565.4285278320312,-0.023300280794501305,0.24738943576812744,0.04874920845031738,60,0,73,0.02914535626769066,0.5300353356890459,0.3,120,133,wall,both,1,1,1,1,1,1
204,1.4065653085708618,-0.8175313472747803,-516.7365112304688,-0.03994572162628174,0.4239761233329773,1.1324882507324219e-05,61,0,75,0.014759750105440617,0.5244755244755245,0.3,120,136,wall,both,1,1,1,1,1,1
208,2.7529850006103516,-3.1317877769470215,-363.4474182128906,-0.5217962265014648,1.5323081016540527,0.0024990439414978027,61,0,73,0.012320746667683125,0.528169014084507,0.3,120,134,wall,both,1,1,1,1,1,1
212,2.3672173023223877,-2.3155858516693115,-339.5546875,-0.12091916799545288,0.17532570660114288,0.1671873927116394,112,0,25,0.02576586976647377,0.5226480836236934,0.3,120,137,wall,both,1,1,1,1,1,1
216,0.7963969111442566,-0.2620859444141388,-343.5187072753906,-0.3561428189277649,1.2654783725738525,0.00810706615447998,57,0,63,0.018032478168606758,0.5555555555555556,0.3,120,120,wall,both,1,1,1,1,1,1
220,0.27986061573028564,-0.03236444666981697,-383.9433898925781,-0.08662614971399307,0.62393718957901,0.005321145057678223,54,0,66,0.021533852443099022,0.5555555555555556,0.3,120,120,wall,both,1,1,1,1,1,1
224,0.9405521154403687,-0.36555299162864685,-444.17327880859375,-0.08326689153909683,0.6121247410774231,0.00048291683197021484,58,0,69,0.02572205848991871,0.5415162454873647,0.3,120,127,wall,both,1,1,1,1,1,1
228,0.3902892768383026,-0.06294450908899307,-673.5973510742188,-0.014500805176794529,0.25534653663635254,0.0016788244247436523,48,9,73,0.028170619159936905,0.5357142857142857,0.3,120,130,wall,both,1,1,1,1,1,1
232,0.6589229106903076,-0.17941296100616455,-766.824462890625,-0.018775347620248795,0.2282266765832901,0.04200106859207153,73,16,66,0.0429966002702713,0.49180327868852464,0.3,120,155,wall,both,1,1,1,1,1,1
236,1.606411337852478,-1.0663459300994873,-616.0861206054688,-0.21744310855865479,0.9399344325065613,0.07192468643188477,87,12,26,0.04926207661628723,0.5454545454545454,0.3,100,125,wall,both,1,1,1,1,1,1
