frame_idx,gps_dist,log_gps,log_semantic,log_corridor,corridor_dist,corridor_heading_misalign,correct_hits,incorrect_hits,no_hits,weight,gps_weight_used,corridor_weight_used,num_background_used,num_observations,semantic_model_used,semantic_classes_mode,gps_enabled,semantic_enabled,corridor_enabled,background_enabled,dynamic_gps_enabled,pose_smoothing_enabled,detection_drop_rate,detections_raw,detections_kept,detections_dropped
240,1.268502116203308,-0.6649163365364075,0.0,-0.15109093487262726,0.8241480588912964,0.00612562894821167,0,0,0,0.011078216135501862,0.5,0.3,0,0,wall,both,1,1,1,1,1,1,0.4,0,0,0
244,3.1822221279144287,-4.184519290924072,0.0,-0.18647894263267517,0.9156930446624756,0.006001293659210205,0,0,0,0.00546469958499074,0.5,0.3,0,0,wall,both,1,1,1,1,1,1,0.4,0,0,0
248,2.2820498943328857,-2.151963472366333,-302.72015380859375,-0.8720995783805847,1.9776058197021484,0.027134299278259277,59,0,38,0.016472535207867622,0.6072874493927126,0.3,97,97,wall,both,1,1,1,1,1,1,0.4,4,1,3
252,2.428466796875,-2.4369630813598633,0.0,-0.9616822600364685,1.1506974697113037,0.4043785333633423,0,0,0,0.01325815450400114,0.5,0.3,0,0,wall,both,1,1,1,1,1,1,0.4,0,0,0
256,0.4600335955619812,-0.0874507874250412,-591.0145874023438,-2.5821971893310547,3.221363067626953,0.260112464427948,10,0,110,0.030580947175621986,0.5555555555555556,0.3,120,120,wall,both,1,1,1,1,1,1,0.4,1,1,0
260,2.3668112754821777,-2.314791440963745,-651.9442138671875,-0.18528954684734344,0.9115473628044128,0.0125313401222229,19,0,114,0.01958555355668068,0.5300353356890459,0.3,120,133,wall,both,1,1,1,1,1,1,0.4,3,1,2
264,1.7705967426300049,-1.2954597473144531,-471.8031005859375,-0.6826640367507935,1.7386707067489624,0.051657021045684814,48,2,98,0.01905035972595215,0.5033557046979865,0.3,120,148,wall,both,1,1,1,1,1,1,0.4,8,5,3
268,3.359802722930908,-4.664576053619385,-200.4927520751953,-0.05321323871612549,0.47792476415634155,0.024524986743927002,86,0,34,0.015679117292165756,0.5555555555555556,0.3,120,120,wall,both,1,1,1,1,1,1,0.4,10,4,6
272,1.3404985666275024,-0.7425356507301331,-276.29437255859375,-0.19793234765529633,0.9435305595397949,0.004925727844238281,90,0,56,0.00989573821425438,0.5067567567567568,0.3,120,146,wall,both,1,1,1,1,1,1,0.4,8,4,4
276,0.339446097612381,-0.047613076865673065,-461.5839538574219,-0.5239370465278625,0.8169258832931519,0.303364634513855,56,0,76,0.016649676486849785,0.5319148936170213,0.3,120,132,wall,both,1,1,1,1,1,1,0.4,8,3,5
280,0.9203179478645325,-0.34999382495880127,-697.340087890625,-0.2228093445301056,1.000174641609192,0.011172592639923096,94,24,41,0.014759346842765808,0.4854368932038835,0.3,112,159,wall,both,1,1,1,1,1,1,0.4,7,3,4
284,2.365694999694824,-2.312608480453491,-156.54129028320312,-0.128720223903656,0.7550389766693115,0.022328317165374756,109,0,26,0.04911968484520912,0.5263157894736842,0.3,120,135,wall,both,1,1,1,1,1,1,0.4,6,3,3
288,1.9999750852584839,-1.6528513431549072,-676.7984008789062,-0.028771985322237015,0.059790488332509995,0.08279192447662354,72,0,61,0.013598485849797726,0.5300353356890459,0.3,120,133,wall,both,1,1,1,1,1,1,0.4,5,3,2
292,3.1574811935424805,-4.1197052001953125,-387.7583923339844,-0.08334015309810638,0.5824185013771057,0.044160664081573486,56,0,64,0.0077114892192184925,0.5555555555555556,0.3,120,120,wall,both,1,1,1,1,1,1,0.4,4,1,3
296,2.881329298019409,-3.4306023120880127,-343.9568176269531,-0.02485922910273075,0.18452221155166626,0.06509041786193848,94,0,35,0.00910501554608345,0.5376344086021506,0.3,120,129,wall,both,1,1,1,1,1,1,0.4,5,3,2
300,0.9984383583068848,-0.4119335114955902,-264.3824768066406,-0.013734076172113419,0.24860137701034546,0.00019496679306030273,107,0,26,0.011539850383996964,0.5300353356890459,0.3,120,133,wall,both,1,1,1,1,1,1,0.4,1,1,0
304,2.5424716472625732,-2.6711411476135254,-225.91319274902344,-0.09224904328584671,0.559412956237793,0.07458561658859253,113,0,13,0.0186221394687891,0.5434782608695653,0.3,120,126,wall,both,1,1,1,1,1,1,0.4,2,1,1
308,0.22667671740055084,-0.021232368424534798,-21.956375122070312,-0.23571951687335968,1.0299007892608643,0.0015151500701904297,120,0,0,0.009224885143339634,0.5555555555555556,0.3,120,120,wall,both,1,1,1,1,1,1,0.4,4,3,1
312,0.8152627944946289,-0.2746501564979553,-38.991024017333984,-0.2849596440792084,1.1321049928665161,0.005978703498840332,121,0,0,0.009250837378203869,0.5535055350553506,0.3,120,121,wall,both,1,1,1,1,1,1,0.4,5,3,2
316,1.7395765781402588,-1.2504655122756958,-526.1356811523438,-0.13933111727237701,0.7912330031394958,0.007155239582061768,136,16,7,0.02657916210591793,0.4854368932038835,0.3,120,159,wall,both,1,1,1,1,1,1,0.4,8,6,2
320,1.3334935903549194,-0.7347954511642456,-727.740234375,-0.1393863409757614,0.7917789220809937,0.004204213619232178,116,24,35,0.02022140845656395,0.46153846153846145,0.3,120,175,wall,both,1,1,1,1,1,1,0.4,7,4,3
324,1.1887671947479248,-0.5839534997940063,-296.29058837890625,-0.0587221123278141,0.4987410604953766,0.029056191444396973,133,8,13,0.012111133895814419,0.49342105263157904,0.3,120,154,wall,both,1,1,1,1,1,1,0.4,8,4,4
328,2.6548209190368652,-2.9124271869659424,-281.81536865234375,-0.012277631089091301,0.18459747731685638,0.033952295780181885,110,5,10,0.020971497520804405,0.5454545454545454,0.3,120,125,wall,both,1,1,1,1,1,1,0.4,5,4,1
332,0.3778717517852783,-0.059002913534641266,-195.8240203857422,-0.07214851677417755,0.5623505711555481,0.021423697471618652,129,4,4,0.012185138650238514,0.5226480836236934,0.3,120,137,wall,both,1,1,1,1,1,1,0.4,3,2,1
336,1.1568646430969238,-0.5530312657356262,-451.1900939941406,-0.05280430614948273,0.48738059401512146,0.0020807981491088867,126,0,19,0.027425792068243027,0.5084745762711864,0.3,120,145,wall,both,1,1,1,1,1,1,0.4,3,2,1
340,2.1542203426361084,-1.9176300764083862,-610.84521484375,-0.2566485106945038,1.0746712684631348,1.1920928955078125e-06,133,20,22,0.022700011730194092,0.46153846153846145,0.3,120,175,wall,both,1,1,1,1,1,1,0.4,3,3,0
344,0.2545897364616394,-0.02678344026207924,0.0,-0.06021864339709282,0.5196081399917603,0.007346391677856445,0,0,0,0.00834755040705204,0.5,0.3,0,0,wall,both,1,1,1,1,1,1,0.4,4,0,4
348,1.3518092632293701,-0.7551190853118896,-702.6395263671875,-0.1986374855041504,0.9454298615455627,0.001300811767578125,129,23,38,0.01904696226119995,0.4411764705882353,0.3,120,190,wall,both,1,1,1,1,1,1,0.4,4,3,1
352,2.298978567123413,-2.184009313583374,-724.7044067382812,-0.23213468492031097,1.0202463865280151,0.014199435710906982,123,13,58,0.021088233217597008,0.43604651162790703,0.3,120,194,wall,both,1,1,1,1,1,1,0.4,2,2,0
356,0.300677627325058,-0.037358276546001434,0.0,-0.005543014034628868,0.15790869295597076,0.0006765127182006836,0,0,0,0.015231352299451828,0.5,0.3,0,0,wall,both,1,1,1,1,1,1,0.4,2,0,2
360,0.43688738346099854,-0.07887213677167892,-496.6171875,-0.1033591777086258,0.6817013621330261,0.004664063453674316,98,12,34,0.011346166953444481,0.5102040816326531,0.3,120,144,wall,both,1,1,1,1,1,1,0.4,1,1,0
364,4.299282550811768,-7.637945652008057,0.0,-0.01758856512606144,0.27780622243881226,0.010362327098846436,0,0,0,0.014292974956333637,0.5,0.3,0,0,wall,both,1,1,1,1,1,1,0.4,0,0,0
368,1.9371819496154785,-1.5506916046142578,0.0,-0.09590862691402435,0.28412798047065735,0.13821136951446533,0,0,0,0.023292934522032738,0.5,0.3,0,0,wall,both,1,1,1,1,1,1,0.4,0,0,0
372,0.34542399644851685,-0.04930485039949417,0.0,-0.1259300261735916,0.7527239918708801,0.002234816551208496,0,0,0,0.006860431283712387,0.5,0.3,0,0,wall,both,1,1,1,1,1,1,0.4,0,0,0
376,0.2960231304168701,-0.03621061518788338,0.0,-0.006441754288971424,0.1564563810825348,0.015668630599975586,0,0,0,0.007257471792399883,0.5,0.3,0,0,wall,both,1,1,1,1,1,1,0.4,0,0,0
380,0.08695176243782043,-0.0031242184340953827,0.0,-0.036760155111551285,0.3890836238861084,0.027642488479614258,0,0,0,0.008598776534199715,0.5,0.3,0,0,wall,both,1,1,1,1,1,1,0.4,0,0,0
384,3.340911626815796,-4.612268447875977,0.0,-1.2257752418518066,2.3485898971557617,0.0024935007095336914,0,0,0,0.01476067490875721,0.5,0.3,0,0,wall,both,1,1,1,1,1,1,0.4,0,0,0
388,1.181287407875061,-0.5766280889511108,0.0,-0.14735223352909088,0.44302770495414734,0.15942174196243286,0,0,0,0.011126367375254631,0.5,0.3,0,0,wall,both,1,1,1,1,1,1,0.4,0,0,0
392,0.9324180483818054,-0.3592575788497925,0.0,-0.5116370320320129,1.0127466917037964,0.2636471390724182,0,0,0,0.007460992317646742,0.5,0.3,0,0,wall,both,1,1,1,1,1,1,0.4,0,0,0
396,1.3680351972579956,-0.7733554244041443,0.0,-0.521604061126709,1.2549391984939575,0.20506083965301514,0,0,0,0.012834759429097176,0.5,0.3,0,0,wall,both,1,1,1,1,1,1,0.4,0,0,0
400,0.7091559171676636,-0.20781077444553375,0.0,-2.5027170181274414,3.344430446624756,0.06475234031677246,0,0,0,0.007425234187394381,0.5,0.3,0,0,wall,both,1,1,1,1,1,1,0.4,0,0,0
404,4.430235385894775,-8.110323905944824,-726.1016845703125,-2.280564069747925,3.159914016723633,0.12291163206100464,6,0,84,0.024991381913423538,0.625,0.3,81,90,wall,both,1,1,1,1,1,1,0.4,6,2,4
408,3.580244541168213,-5.296756267547607,-476.10662841796875,-0.4535394608974457,1.422729253768921,0.030215561389923096,70,3,61,0.009884996339678764,0.528169014084507,0.3,120,134,wall,both,1,1,1,1,1,1,0.4,6,2,4
412,2.8738019466400146,-3.412701368331909,-382.6560974121094,-0.02674431912600994,0.3468683362007141,0.0013156533241271973,69,0,55,0.0228609349578619,0.5474452554744526,0.3,120,124,wall,both,1,1,1,1,1,1,0.4,5,3,2
416,1.4150848388671875,-0.8274648189544678,-388.87005615234375,-0.016794653609395027,0.2673874795436859,0.014903903007507324,105,5,31,0.020856032148003578,0.5154639175257733,0.3,120,141,wall,both,1,1,1,1,1,1,0.4,7,6,1
420,3.534515142440796,-5.1623125076293945,-421.1337585449219,-0.02438829094171524,0.2013527750968933,0.06138235330581665,119,0,15,0.02996026910841465,0.528169014084507,0.3,120,134,wall,both,1,1,1,1,1,1,0.4,3,1,2
424,0.7708026766777039,-0.24551105499267578,-777.4014892578125,-0.04089793935418129,0.4280432462692261,0.006680428981781006,117,32,18,0.019814245402812958,0.47318611987381703,0.3,120,167,wall,both,1,1,1,1,1,1,0.4,7,4,3
428,1.1639913320541382,-0.5598660111427307,-494.58929443359375,-0.1584160029888153,0.8120923042297363,0.05390864610671997,110,12,15,0.0164551492780447,0.5226480836236934,0.3,120,137,wall,both,1,1,1,1,1,1,0.4,6,4,2
432,0.9575459361076355,-0.37888187170028687,-422.72119140625,-0.08543020486831665,0.6066007614135742,0.02994626760482788,141,0,18,0.013002530671656132,0.4854368932038835,0.3,120,159,wall,both,1,1,1,1,1,1,0.4,6,4,2
436,2.473881721496582,-2.528963088989258,-138.12564086914062,-0.05502532422542572,0.4736974239349365,0.03555917739868164,114,0,6,0.016761107370257378,0.5555555555555556,0.3,120,120,wall,both,1,1,1,1,1,1,0.4,4,2,2
440,4.728517055511475,-9.239203453063965,-313.8786926269531,-0.22424237430095673,0.6034885048866272,0.18737876415252686,118,7,11,0.032507382333278656,0.5244755244755245,0.3,120,136,wall,both,1,1,1,1,1,1,0.4,6,4,2
444,1.487899661064148,-0.9148121476173401,-45.413429260253906,-0.11979451030492783,0.7342014908790588,0.0011304020881652832,118,0,2,0.014919846318662167,0.5555555555555556,0.3,120,120,wall,both,1,1,1,1,1,1,0.4,6,3,3
448,1.7329539060592651,-1.2409623861312866,-354.9388122558594,-0.01248310785740614,0.2369995266199112,0.0005326271057128906,132,0,11,0.027873100712895393,0.5119453924914675,0.3,120,143,wall,both,1,1,1,1,1,1,0.4,4,2,2
452,1.6835910081863403,-1.1712720394134521,-413.24462890625,-0.02606605365872383,0.27717506885528564,0.046940743923187256,117,0,28,0.016953244805336,0.5084745762711864,0.3,120,145,wall,both,1,1,1,1,1,1,0.4,5,3,2
456,1.6868847608566284,-1.1758594512939453,-676.3126831054688,-0.03741469234228134,0.38334354758262634,0.03414475917816162,127,22,27,0.03283335268497467,0.4601226993865031,0.3,120,176,wall,both,1,1,1,1,1,1,0.4,6,4,2
460,3.8564679622650146,-6.145596981048584,-713.7777099609375,-0.21372278034687042,0.9805002212524414,0.004499375820159912,113,30,20,0.11498840153217316,0.47923322683706066,0.3,120,163,wall,both,1,1,1,1,1,1,0.4,4,3,1
464,3.2646541595458984,-4.404118061065674,-736.7615966796875,-0.21633481979370117,0.9866644144058228,1.8537044525146484e-05,143,39,9,0.0371711328625679,0.4398826979472141,0.3,120,191,wall,both,1,1,1,1,1,1,0.4,7,5,2
468,0.6094052195549011,-0.15346062183380127,-587.2548217773438,-0.2000432312488556,0.9245067238807678,0.04976177215576172,135,17,39,0.012033452279865742,0.4398826979472141,0.3,120,191,wall,both,1,1,1,1,1,1,0.4,10,8,2
472,1.5048319101333618,-0.9357516169548035,-157.01998901367188,-0.16828744113445282,0.8686023354530334,0.012398600578308105,102,0,18,0.016854114830493927,0.5555555555555556,0.3,120,120,wall,both,1,1,1,1,1,1,0.4,8,4,4
