%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35
1756813888176212000,410,1756813888176212000,map,-6.14853854101,-10.6888555444,0.0,0.0,0.0,0.788569176445,0.614946057765,0.0376396803058,-0.0114074464139,0.0,0.0,0.0,0.0,-0.0114074464139,0.0919762367745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144593781488
1756813460378266000,411,1756813460378266000,map,11.2196775247,9.98449245676,0.0,0.0,0.0,0.744882634727,0.667195518931,0.242789130535,0.00314380267901,0.0,0.0,0.0,0.0,0.00314380267901,0.242599893943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0650658130277
1756813461112223000,412,1756813461112223000,map,11.2430065596,9.58639736936,0.0,0.0,0.0,0.737810464112,0.675007939988,0.144738699217,-0.017280956273,0.0,0.0,0.0,0.0,-0.017280956273,0.237588839725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04997550033
1756813462845003000,413,1756813462845003000,map,11.451157716,8.61163773622,0.0,0.0,0.0,0.779082389645,0.626921550232,0.20186645238,-0.0039570994681,0.0,0.0,0.0,0.0,-0.0039570994681,0.223939981271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0602284456818
1756813464112269000,414,1756813464112269000,map,11.519590709,7.79115107051,0.0,0.0,0.0,0.769696464382,0.638410019281,0.13844127301,-0.00562639568037,0.0,0.0,0.0,0.0,-0.00562639568037,0.216272631825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0321411388876
1756813465178840000,415,1756813465178840000,map,11.589976112,7.10836976079,0.0,0.0,0.0,0.774311982428,0.632804040655,0.0678009642004,-0.0230000089293,0.0,0.0,0.0,0.0,-0.0230000089293,0.229254074812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0149856057743
1756813466045662000,416,1756813466045662000,map,11.7055629934,6.59350505764,0.0,0.0,0.0,0.780974067546,0.624563452197,0.0184261232995,-0.0308216749795,0.0,0.0,0.0,0.0,-0.0308216749795,0.22156975384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00621503496571
1756813466978916000,417,1756813466978916000,map,11.8261284055,6.01021357878,0.0,0.0,0.0,0.780414894404,0.625262019151,0.0154516357907,-0.0341181427661,0.0,0.0,0.0,0.0,-0.0341181427661,0.231442781566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00409803495024
1756813467712273000,418,1756813467712273000,map,11.9163639169,5.54260423764,0.0,0.0,0.0,0.780977270171,0.624559447512,0.0126856720778,-0.0356420250581,0.0,0.0,0.0,0.0,-0.0356420250581,0.238296484459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00273590505669
1756813467978283000,419,1756813467978283000,map,11.9546524715,5.38233674653,0.0,0.0,0.0,0.780066388948,0.625696754693,0.0109882774114,-0.0370240773205,0.0,0.0,0.0,0.0,-0.0370240773205,0.242834966082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00376377172187
1756813469178370000,420,1756813469178370000,map,12.1140423021,4.61770927211,0.0,0.0,0.0,0.777838561225,0.628464137936,0.0120892142911,-0.036300703544,0.0,0.0,0.0,0.0,-0.036300703544,0.245580804423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00496419182229
1756813469978333000,421,1756813469978333000,map,12.207640241,4.10970957954,0.0,0.0,0.0,0.771832243345,0.635826224792,0.0147088566866,-0.0373400244008,0.0,0.0,0.0,0.0,-0.0373400244008,0.248920799956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00415716986389
1756813470645015000,422,1756813470645015000,map,12.2876827984,3.65419342111,0.0,0.0,0.0,0.771202052351,0.63659044483,0.0134500428842,-0.036329655207,0.0,0.0,0.0,0.0,-0.036329655207,0.245205477589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00241655337128
1756813471378400000,423,1756813471378400000,map,12.3676724667,3.18872085719,0.0,0.0,0.0,0.771419899161,0.636326440735,0.0114698376527,-0.036190598387,0.0,0.0,0.0,0.0,-0.036190598387,0.247992633427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00187000830551
1756813472045046000,424,1756813472045046000,map,12.4298539056,2.77292054991,0.0,0.0,0.0,0.771631682278,0.636069608537,0.0100116777465,-0.03688356511,0.0,0.0,0.0,0.0,-0.03688356511,0.255011392021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00149602887839
1756813472845910000,425,1756813472845910000,map,12.508600148,2.28536699399,0.0,0.0,0.0,0.769658830819,0.638455389313,0.0100635684395,-0.0380744401855,0.0,0.0,0.0,0.0,-0.0380744401855,0.262279027292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00173675454408
1756813473512351000,426,1756813473512351000,map,12.5912016176,1.84079548062,0.0,0.0,0.0,0.771868500006,0.635782210115,0.0101802696414,-0.0358656069293,0.0,0.0,0.0,0.0,-0.0358656069293,0.250514775033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00190600690225
1756813474378861000,427,1756813474378861000,map,12.7029039104,1.24604080648,0.0,0.0,0.0,0.772358079273,0.635187371869,0.0109845734106,-0.0344838795062,0.0,0.0,0.0,0.0,-0.0344838795062,0.241481552335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00249366272454
1756813475045753000,428,1756813475045753000,map,12.7778501359,0.838845824289,0.0,0.0,0.0,0.778500605781,0.62764385347,0.0108149107981,-0.0342370933224,0.0,0.0,0.0,0.0,-0.0342370933224,0.236596887304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00207848837484
1756813475978871000,429,1756813475978871000,map,12.8962064578,0.265218524544,0.0,0.0,0.0,0.777959450798,0.62831448568,0.0119471336853,-0.0336938930324,0.0,0.0,0.0,0.0,-0.0336938930324,0.234222145903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00287169045483
1756813476778366000,430,1756813476778366000,map,13.0038720816,-0.253222041594,0.0,0.0,0.0,0.77709876316,0.629378671624,0.0123866362812,-0.0330474162212,0.0,0.0,0.0,0.0,-0.0330474162212,0.231151967059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00261717522887
1756813477579124000,431,1756813477579124000,map,13.0932610686,-0.721229340825,0.0,0.0,0.0,0.781713855599,0.623637272751,0.0136965977158,-0.0327308559835,0.0,0.0,0.0,0.0,-0.0327308559835,0.226335486242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00254051141031
1756813478447511000,432,1756813478447511000,map,13.157053559,-1.23178136307,0.0,0.0,0.0,0.772947518433,0.634469962842,0.0132883624895,-0.0329341175091,0.0,0.0,0.0,0.0,-0.0329341175091,0.224035493433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023922675503
1756813479178499000,433,1756813479178499000,map,13.2407587784,-1.75991683044,0.0,0.0,0.0,0.772562802085,0.634938356721,0.013237539273,-0.0325228613465,0.0,0.0,0.0,0.0,-0.0325228613465,0.219690334309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020056614473
1756813479845280000,434,1756813479845280000,map,13.3265310693,-2.23593501966,0.0,0.0,0.0,0.770773748897,0.637108960862,0.0118900271862,-0.0314482047486,0.0,0.0,0.0,0.0,-0.0314482047486,0.214409477384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00182875123547
1756813480711917000,435,1756813480711917000,map,13.3853511037,-2.69549917973,0.0,0.0,0.0,0.762928181384,0.646483248082,0.0106151871762,-0.0313357706941,0.0,0.0,0.0,0.0,-0.0313357706941,0.212478049621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00249988968671
1756813481977919000,436,1756813481977919000,map,13.4907308402,-3.4863988215,0.0,0.0,0.0,0.765746994074,0.643141929178,0.0138775466309,-0.0327549601776,0.0,0.0,0.0,0.0,-0.0327549601776,0.225256646582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00867051605217
1756813482978535000,437,1756813482978535000,map,13.5903558003,-4.08720539512,0.0,0.0,0.0,0.763611371013,0.64567613713,0.0196718084078,-0.0314438099906,0.0,0.0,0.0,0.0,-0.0314438099907,0.227262993018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00718614716498
1756813483711474000,438,1756813483711474000,map,13.6606994401,-4.55120552907,0.0,0.0,0.0,0.766562199621,0.642170066347,0.0211616457813,-0.0314031003239,0.0,0.0,0.0,0.0,-0.0314031003239,0.231395301954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00567306194821
