%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35
1756813682044461000,1034,1756813682044461000,map,4.83404315411,1.91695052477,0.0,0.0,0.0,-0.641435244605,0.767177180955,0.0109288368667,-0.024598650433,0.0,0.0,0.0,0.0,-0.024598650433,0.174125466393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00315897278616
1756813683177930000,1035,1756813683177930000,map,4.68952211342,2.5841823341,0.0,0.0,0.0,-0.633641842571,0.773626534798,0.0124716132384,-0.0254331796656,0.0,0.0,0.0,0.0,-0.0254331796656,0.177959604452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00450693302673
1756813683977486000,1036,1756813683977486000,map,4.61457167174,3.07684092881,0.0,0.0,0.0,-0.628939200696,0.777454488589,0.00968377683483,-0.0269153339591,0.0,0.0,0.0,0.0,-0.0269153339591,0.183138242052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00235056960293
1756813685177632000,1037,1756813685177632000,map,4.43251815553,3.91890031357,0.0,0.0,0.0,-0.619582071295,0.78493188044,0.00919004598211,-0.0260776343908,0.0,0.0,0.0,0.0,-0.0260776343908,0.186725072736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00443384372872
1756813686443690000,1038,1756813686443690000,map,4.31310394119,4.71461375819,0.0,0.0,0.0,-0.65533239919,0.75534061626,0.0104026851977,-0.0267598370653,0.0,0.0,0.0,0.0,-0.0267598370653,0.193523806489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00598278411981
1756813687510277000,1039,1756813687510277000,map,4.21309258226,5.41002459731,0.0,0.0,0.0,-0.654605166444,0.75597094922,0.0118429163243,-0.0266431400322,0.0,0.0,0.0,0.0,-0.0266431400322,0.192287846791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00432034941573
1756813688577671000,1040,1756813688577671000,map,4.12028256305,6.10022306106,0.0,0.0,0.0,-0.659138580837,0.752021496536,0.0118373872727,-0.025696731341,0.0,0.0,0.0,0.0,-0.025696731341,0.187477871286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00413639271413
1756813690377680000,1041,1756813690377680000,map,3.96075493553,7.21827372913,0.0,0.0,0.0,-0.649884437534,0.760033037342,0.0250037852556,-0.0263116135617,0.0,0.0,0.0,0.0,-0.0263116135617,0.20163911487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0128428213809
1756813691377106000,1042,1756813691377106000,map,3.90090169252,7.82002145047,0.0,0.0,0.0,-0.646280861847,0.76309963151,0.0258389109936,-0.0278326836735,0.0,0.0,0.0,0.0,-0.0278326836735,0.202215675311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00819552928981
1756813692910341000,1043,1756813692910341000,map,3.88024648543,8.50260737381,0.0,0.0,0.0,-0.669502430591,0.742809864927,0.0373685894912,-0.0267062373703,0.0,0.0,0.0,0.0,-0.0267062373703,0.208248861753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0170800577301
