%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35
1756813460378266000,0,1756813460378266000,map,10.8662517159,10.1990022625,0.0,0.0,0.0,0.759414073455,0.650607612189,0.247658505791,0.000359969453314,0.0,0.0,0.0,0.0,0.000359969453328,0.242900989266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0671656724325
1756813461112223000,1,1756813461112223000,map,11.0010652121,9.8187342429,0.0,0.0,0.0,0.757875369132,0.65239935995,0.182583948623,-0.0203429056734,0.0,0.0,0.0,0.0,-0.0203429056734,0.24281621513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0519017625863
1756813462845003000,2,1756813462845003000,map,11.2848471258,8.84655131877,0.0,0.0,0.0,0.792705962931,0.609604180049,0.232613788721,-0.0131533657905,0.0,0.0,0.0,0.0,-0.0131533657905,0.252575728474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062822347301
1756813464112269000,3,1756813464112269000,map,11.4720432287,8.06768569703,0.0,0.0,0.0,0.778030214441,0.628226858242,0.170601737223,-0.0117579079909,0.0,0.0,0.0,0.0,-0.0117579079909,0.266264159167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0369897226333
1756813465178840000,4,1756813465178840000,map,11.5758009806,7.33532085598,0.0,0.0,0.0,0.787205648648,0.61669057617,0.0689994472546,-0.0200853918301,0.0,0.0,0.0,0.0,-0.0200853918301,0.252971530286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0170537001362
1756813466045662000,5,1756813466045662000,map,11.6824095509,6.7667244989,0.0,0.0,0.0,0.784771725139,0.619784913839,0.0204705625875,-0.0339736524952,0.0,0.0,0.0,0.0,-0.0339736524952,0.248859835148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00701081793252
1756813466978916000,6,1756813466978916000,map,11.8107411714,6.17044137493,0.0,0.0,0.0,0.78324853577,0.621708718947,0.0138714856123,-0.0334202919318,0.0,0.0,0.0,0.0,-0.0334202919318,0.251101607839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00454316232483
1756813467712273000,7,1756813467712273000,map,11.9031676726,5.6891951677,0.0,0.0,0.0,0.782424909029,0.622744941152,0.011186462168,-0.0331269706035,0.0,0.0,0.0,0.0,-0.0331269706035,0.248329977188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00308204539525
1756813467978283000,8,1756813467978283000,map,11.9404283826,5.51770182259,0.0,0.0,0.0,0.779598761865,0.626279307098,0.00990213523662,-0.0346240585106,0.0,0.0,0.0,0.0,-0.0346240585106,0.25418971115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00395662108865
1756813469178370000,9,1756813469178370000,map,12.0930488557,4.72351157221,0.0,0.0,0.0,0.777824146286,0.628481978624,0.0120093856208,-0.0355857022502,0.0,0.0,0.0,0.0,-0.0355857022502,0.253786021859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00542478715901
1756813469978333000,10,1756813469978333000,map,12.1871023329,4.21844882691,0.0,0.0,0.0,0.770560695267,0.637366625192,0.0144212300099,-0.036004970411,0.0,0.0,0.0,0.0,-0.036004970411,0.262526600161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00428359551131
1756813470645015000,11,1756813470645015000,map,12.2523610481,3.84640493516,0.0,0.0,0.0,0.770166288161,0.637843153589,0.0123546513881,-0.0364950911683,0.0,0.0,0.0,0.0,-0.0364950911683,0.260721051953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00220806488474
1756813471378400000,12,1756813471378400000,map,12.3468572053,3.32422335999,0.0,0.0,0.0,0.772274612408,0.635288850076,0.0110666360937,-0.0381845796215,0.0,0.0,0.0,0.0,-0.0381845796215,0.264684649056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00172019691598
1756813472045046000,13,1756813472045046000,map,12.4138120431,2.89698477549,0.0,0.0,0.0,0.771618883901,0.636085134245,0.0103989681531,-0.0400402094231,0.0,0.0,0.0,0.0,-0.0400402094231,0.273431463246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00149778672836
1756813472845910000,14,1756813472845910000,map,12.5058484912,2.34886050261,0.0,0.0,0.0,0.771774663457,0.635896114822,0.0103436319073,-0.0411217523852,0.0,0.0,0.0,0.0,-0.0411217523852,0.280461242964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00170846310075
1756813473512351000,15,1756813473512351000,map,12.5779004767,1.91631010479,0.0,0.0,0.0,0.772238819651,0.635332358238,0.0104152086809,-0.0410367928301,0.0,0.0,0.0,0.0,-0.0410367928301,0.277809867394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00176295753664
1756813474378861000,16,1756813474378861000,map,12.6915637876,1.34933208576,0.0,0.0,0.0,0.774079177376,0.633088798789,0.011635230555,-0.0431377870324,0.0,0.0,0.0,0.0,-0.0431377870324,0.281826107949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00247106921441
1756813475045753000,17,1756813475045753000,map,12.7567934608,1.0084495343,0.0,0.0,0.0,0.779717010701,0.626132081293,0.011038917151,-0.0392333489366,0.0,0.0,0.0,0.0,-0.0392333489366,0.261300385758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00213036049148
1756813475978871000,18,1756813475978871000,map,12.8764165693,0.430788802071,0.0,0.0,0.0,0.779136915261,0.626853784608,0.0116169970928,-0.0380871053923,0.0,0.0,0.0,0.0,-0.0380871053923,0.263473318126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00281931938305
1756813476778366000,19,1756813476778366000,map,12.9739101233,-0.0947634213825,0.0,0.0,0.0,0.776915880193,0.629604411598,0.012582005104,-0.0373181206268,0.0,0.0,0.0,0.0,-0.0373181206268,0.261988089791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00259335359101
1756813477579124000,20,1756813477579124000,map,13.0661202129,-0.562540126611,0.0,0.0,0.0,0.779485212784,0.626420627894,0.0137425509853,-0.0385336022767,0.0,0.0,0.0,0.0,-0.0385336022767,0.274354192451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00247260250787
1756813478447511000,21,1756813478447511000,map,13.1507110162,-1.1573416948,0.0,0.0,0.0,0.773696547866,0.633556352521,0.0132878163399,-0.0382553704163,0.0,0.0,0.0,0.0,-0.0382553704163,0.26784486118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022530527929
1756813479178499000,22,1756813479178499000,map,13.2065991549,-1.49981392618,0.0,0.0,0.0,0.775132559537,0.631798634966,0.01330940898,-0.0377472962316,0.0,0.0,0.0,0.0,-0.0377472962316,0.265572994486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00199640741993
1756813479845280000,23,1756813479845280000,map,13.2735981079,-1.92873589467,0.0,0.0,0.0,0.769610604372,0.638513521892,0.0122331302047,-0.035108291373,0.0,0.0,0.0,0.0,-0.035108291373,0.258940831416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018789846984
1756813480711917000,24,1756813480711917000,map,13.3461440627,-2.49034952907,0.0,0.0,0.0,0.761333693753,0.648360244584,0.0111735842967,-0.0342530859795,0.0,0.0,0.0,0.0,-0.0342530859795,0.256883174603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026207373217
1756813481977919000,25,1756813481977919000,map,13.4685996836,-3.33483805558,0.0,0.0,0.0,0.763218915304,0.646139990499,0.0151889485678,-0.0328600866616,0.0,0.0,0.0,0.0,-0.0328600866616,0.256339285172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00945862423356
1756813482978535000,26,1756813482978535000,map,13.5706798673,-3.87854546468,0.0,0.0,0.0,0.765550123233,0.64337625758,0.0219227977029,-0.0280064049078,0.0,0.0,0.0,0.0,-0.0280064049078,0.253972648071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00799190514009
1756813483711474000,27,1756813483711474000,map,13.6213380212,-4.40443287924,0.0,0.0,0.0,0.765195032418,0.643798541753,0.0240372565402,-0.0289954457707,0.0,0.0,0.0,0.0,-0.0289954457707,0.241839474304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00639342363549
1756813486511854000,28,1756813486511854000,map,13.7961643074,-5.94282234622,0.0,0.0,0.0,0.746396539847,0.665501469047,0.408643420551,0.0158100342863,0.0,0.0,0.0,0.0,0.0158100342863,0.455201183216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.271507143385
1756813487578779000,29,1756813487578779000,map,13.9520552252,-6.65594693121,0.0,0.0,0.0,0.77011215896,0.637908506467,0.722073841277,0.0625834498337,0.0,0.0,0.0,0.0,0.0625834498337,0.526535889905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225314692044
1756813488644791000,30,1756813488644791000,map,14.0493909137,-7.18263470898,0.0,0.0,0.0,0.766344369231,0.642430002216,0.921745346884,0.120423837552,0.0,0.0,0.0,0.0,0.120423837552,0.562988804143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170213288726
1756813489912054000,31,1756813489912054000,map,14.2164678807,-7.91432953617,0.0,0.0,0.0,0.753826083953,0.657073995188,1.36103078885,0.192355221536,0.0,0.0,0.0,0.0,0.192355221536,0.637970506194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1580583394
1756813491245467000,32,1756813491245467000,map,14.0895827068,-8.67592826915,0.0,0.0,0.0,0.728408600747,0.685142985338,1.92101665188,0.159911863004,0.0,0.0,0.0,0.0,0.159911863004,0.69733811801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.155529731475
1756813491911664000,33,1756813491911664000,map,13.9129739922,-9.04144890721,0.0,0.0,0.0,0.668304344905,0.743887963729,1.40268848305,0.0140614271991,0.0,0.0,0.0,0.0,0.0140614271991,0.569640349718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0983690203279
1756813492911474000,34,1756813492911474000,map,13.694825264,-9.61472291466,0.0,0.0,0.0,0.620052415014,0.784560388138,2.00768687227,-0.275749627488,0.0,0.0,0.0,0.0,-0.275749627488,0.70736889326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116575957989
1756813494111069000,35,1756813494111069000,map,13.5555169367,-10.2866224262,0.0,0.0,0.0,0.428134733833,0.903714916158,4.75386055964,-1.96940716871,0.0,0.0,0.0,0.0,-1.96940716871,1.82105537691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.251349613774
1756813495111635000,36,1756813495111635000,map,12.9927810794,-10.6184755059,0.0,0.0,0.0,0.042900939912,0.999079330862,6.02934171061,-3.70143627739,0.0,0.0,0.0,0.0,-3.70143627739,3.79740769749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.363617703121
1756813496245177000,37,1756813496245177000,map,12.2101239019,-10.3460796015,0.0,0.0,0.0,-0.40412884251,0.914702070978,6.27286099884,-5.68858832465,0.0,0.0,0.0,0.0,-5.68858832465,7.54227088749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.659362192028
1756813497111711000,38,1756813497111711000,map,7.43852606195,-5.90176899225,0.0,0.0,0.0,-0.931875641581,0.362777877808,4.1754239102,-4.33197765033,0.0,0.0,0.0,0.0,-4.33197765033,6.86420780518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.624056244207
