index,rgb_image,depth_image,lidar_csv,latitude,longitude,odom_pos_x,odom_pos_y,odom_pos_z,odom_orient_x,odom_orient_y,odom_orient_z,odom_orient_w,master_topic
350,rgb/rgb_00350.png,depth/depth_00350.png,lidar/lidar_00350.csv,53.267996046224,-0.524593188401804,-10.6057647618269,50.6519661735008,0,0,0,-0.914484825901003,-0.404620196229517,/gps/filtered
351,rgb/rgb_00351.png,depth/depth_00351.png,lidar/lidar_00351.csv,53.2679960301848,-0.524593178758924,-10.6057647618269,50.6519661735008,0,0,0,-0.914484825901003,-0.404620196229517,/gps/filtered
352,rgb/rgb_00352.png,depth/depth_00352.png,lidar/lidar_00352.csv,53.2679960356093,-0.524593164681217,-10.6057647618269,50.6519661735008,0,0,0,-0.914484825901003,-0.404620196229517,/gps/filtered
353,rgb/rgb_00353.png,depth/depth_00353.png,lidar/lidar_00353.csv,53.2679960550411,-0.524593168280442,-10.6057647618269,50.6519661735008,0,0,0,-0.914484825901003,-0.404620196229517,/gps/filtered
354,rgb/rgb_00354.png,depth/depth_00354.png,lidar/lidar_00354.csv,53.267996167345,-0.524592988811444,-10.6057647618269,50.6519661735008,0,0,0,-0.914484825901003,-0.404620196229517,/gps/filtered
355,rgb/rgb_00355.png,depth/depth_00355.png,lidar/lidar_00355.csv,53.2679961928089,-0.524592970023937,-10.6057647618269,50.6519661735008,0,0,0,-0.914484825901003,-0.404620196229517,/gps/filtered
356,rgb/rgb_00356.png,depth/depth_00356.png,lidar/lidar_00356.csv,53.2679961730192,-0.524592950289508,-10.6057647618269,50.6519661735008,0,0,0,-0.914484825901003,-0.404620196229517,/gps/filtered
357,rgb/rgb_00357.png,depth/depth_00357.png,lidar/lidar_00357.csv,53.2679961763149,-0.524592971352326,-10.6057647618269,50.6519661735008,0,0,0,-0.914484825901003,-0.404620196229517,/gps/filtered
358,rgb/rgb_00358.png,depth/depth_00358.png,lidar/lidar_00358.csv,53.2679961609736,-0.524592960416241,-10.6057647618269,50.6519661735008,0,0,0,-0.914484825901003,-0.404620196229517,/gps/filtered
359,rgb/rgb_00359.png,depth/depth_00359.png,lidar/lidar_00359.csv,53.2679961786601,-0.524592972291896,-10.6057647618269,50.6519661735008,0,0,0,-0.914484825901003,-0.404620196229517,/gps/filtered
360,rgb/rgb_00360.png,depth/depth_00360.png,lidar/lidar_00360.csv,53.2679962023107,-0.524592950744615,-10.6057647618269,50.6519661735008,0,0,0,-0.914484825901003,-0.404620196229517,/gps/filtered
361,rgb/rgb_00361.png,depth/depth_00361.png,lidar/lidar_00361.csv,53.2679961951911,-0.524592959817911,-10.6057647618269,50.6519661735008,0,0,0,-0.914484825901003,-0.404620196229517,/gps/filtered
362,rgb/rgb_00362.png,depth/depth_00362.png,lidar/lidar_00362.csv,53.2679963879746,-0.524592839223543,-10.6057647618269,50.6519661735008,0,0,0,-0.914484825901003,-0.404620196229517,/gps/filtered
363,rgb/rgb_00363.png,depth/depth_00363.png,lidar/lidar_00363.csv,53.2679964046329,-0.524592837603046,-10.6057647618269,50.6519661735008,0,0,0,-0.914484825901003,-0.404620196229517,/gps/filtered
364,rgb/rgb_00364.png,depth/depth_00364.png,lidar/lidar_00364.csv,53.2679964117949,-0.524592870816674,-10.6057647618269,50.6519661735008,0,0,0,-0.914484825901003,-0.404620196229517,/gps/filtered
365,rgb/rgb_00365.png,depth/depth_00365.png,lidar/lidar_00365.csv,53.2679964033422,-0.524592876564479,-10.6057647618269,50.6519661735008,0,0,0,-0.914484825901003,-0.404620196229517,/gps/filtered
366,rgb/rgb_00366.png,depth/depth_00366.png,lidar/lidar_00366.csv,53.2679963854114,-0.524592878565676,-10.6057647618269,50.6519661735008,0,0,0,-0.914484825901003,-0.404620196229517,/gps/filtered
367,rgb/rgb_00367.png,depth/depth_00367.png,lidar/lidar_00367.csv,53.2679964022343,-0.52459288822922,-10.6057647618269,50.6519661735008,0,0,0,-0.914484825901003,-0.404620196229517,/gps/filtered
368,rgb/rgb_00368.png,depth/depth_00368.png,lidar/lidar_00368.csv,53.2679963948431,-0.524592874062392,-10.6057647618269,50.6519661735008,0,0,0,-0.914484825901003,-0.404620196229517,/gps/filtered
369,rgb/rgb_00369.png,depth/depth_00369.png,lidar/lidar_00369.csv,53.2679963940434,-0.524592885589524,-10.6057647618269,50.6519661735008,0,0,0,-0.914484825901003,-0.404620196229517,/gps/filtered
370,rgb/rgb_00370.png,depth/depth_00370.png,lidar/lidar_00370.csv,53.2679964224212,-0.524592890827741,-10.6057647618269,50.6519661735008,0,0,0,-0.914484825901003,-0.404620196229517,/gps/filtered
371,rgb/rgb_00371.png,depth/depth_00371.png,lidar/lidar_00371.csv,53.2679964063052,-0.524592875162797,-10.6057647618269,50.6519661735008,0,0,0,-0.914484825901003,-0.404620196229517,/gps/filtered
372,rgb/rgb_00372.png,depth/depth_00372.png,lidar/lidar_00372.csv,53.2679964002489,-0.524592869298679,-10.6060756097071,50.652314797429,0,0,0,-0.914490208825066,-0.404608030027936,/gps/filtered
373,rgb/rgb_00373.png,depth/depth_00373.png,lidar/lidar_00373.csv,53.2679963991867,-0.524592866077771,-10.6084589433553,50.6549265941384,0,0,0,-0.914530236394013,-0.404517548100339,/gps/filtered
374,rgb/rgb_00374.png,depth/depth_00374.png,lidar/lidar_00374.csv,53.2679962265673,-0.52459296896461,-10.617077794515,50.664378290035,0,0,0,-0.91467451594939,-0.40419120459598,/gps/filtered
375,rgb/rgb_00375.png,depth/depth_00375.png,lidar/lidar_00375.csv,53.2679961106236,-0.524592968132832,-10.627672055206,50.6760060599611,0,0,0,-0.914844968400797,-0.403805254784711,/gps/filtered
376,rgb/rgb_00376.png,depth/depth_00376.png,lidar/lidar_00376.csv,53.2679958704135,-0.524592963385149,-10.6346768885341,50.6837108988312,0,0,0,-0.914934523589658,-0.403602301212177,/gps/filtered
377,rgb/rgb_00377.png,depth/depth_00377.png,lidar/lidar_00377.csv,53.2679956940389,-0.524592919508184,-10.637397292494,50.6867010556385,0,0,0,-0.914964934161281,-0.403533355814908,/gps/filtered
378,rgb/rgb_00378.png,depth/depth_00378.png,lidar/lidar_00378.csv,53.2679956433444,-0.524592879983191,-10.6370012229179,50.6862676635368,0,0,0,-0.914959255144398,-0.403546232079557,/gps/filtered
379,rgb/rgb_00379.png,depth/depth_00379.png,lidar/lidar_00379.csv,53.2679957885223,-0.524592897479661,-10.6318243091303,50.6806037635603,0,0,0,-0.914897081301108,-0.403687169261934,/gps/filtered
380,rgb/rgb_00380.png,depth/depth_00380.png,lidar/lidar_00380.csv,53.2679959271547,-0.524592880528011,-10.6191485173814,50.6667280108204,0,0,0,-0.914746656453857,-0.404027913028901,/gps/filtered
381,rgb/rgb_00381.png,depth/depth_00381.png,lidar/lidar_00381.csv,53.2679961079482,-0.524592909374411,-10.5968952326009,50.6421814232365,0,0,0,-0.914487395187889,-0.404614389317123,/gps/filtered
382,rgb/rgb_00382.png,depth/depth_00382.png,lidar/lidar_00382.csv,53.2679964094776,-0.524592425126279,-10.5658711853014,50.6080188710971,0,0,0,-0.914165031193808,-0.405342195857309,/gps/filtered
383,rgb/rgb_00383.png,depth/depth_00383.png,lidar/lidar_00383.csv,53.2679969679352,-0.524592380915152,-10.5298188136477,50.568348508004,0,0,0,-0.913779995971038,-0.406209452084968,/gps/filtered
384,rgb/rgb_00384.png,depth/depth_00384.png,lidar/lidar_00384.csv,53.2679975873248,-0.524592330564428,-10.492567763645,50.5269090570661,0,0,0,-0.913659363173146,-0.406480710595277,/gps/filtered
385,rgb/rgb_00385.png,depth/depth_00385.png,lidar/lidar_00385.csv,53.2679981454003,-0.524592156483117,-10.4559781084959,50.4862827802751,0,0,0,-0.913481790142801,-0.406879612511494,/gps/filtered
386,rgb/rgb_00386.png,depth/depth_00386.png,lidar/lidar_00386.csv,53.2679986478218,-0.524592171155049,-10.4207153022696,50.44705757739,0,0,0,-0.913146213537496,-0.407632178197617,/gps/filtered
387,rgb/rgb_00387.png,depth/depth_00387.png,lidar/lidar_00387.csv,53.267999102371,-0.524592281592144,-10.3860079661982,50.4083831049755,0,0,0,-0.912797841911104,-0.408411679316876,/gps/filtered
388,rgb/rgb_00388.png,depth/depth_00388.png,lidar/lidar_00388.csv,53.2679994972216,-0.524592563428979,-10.350943356405,50.3692351521256,0,0,0,-0.912389602928619,-0.409322870687379,/gps/filtered
389,rgb/rgb_00389.png,depth/depth_00389.png,lidar/lidar_00389.csv,53.2679999618129,-0.524592748620732,-10.3165398295979,50.3299525483595,0,0,0,-0.912397548780265,-0.409305158750491,/gps/filtered
390,rgb/rgb_00390.png,depth/depth_00390.png,lidar/lidar_00390.csv,53.2680004323989,-0.524592776283825,-10.281719371407,50.2907260656266,0,0,0,-0.913893096592666,-0.405954933459698,/gps/filtered
391,rgb/rgb_00391.png,depth/depth_00391.png,lidar/lidar_00391.csv,53.2680008193963,-0.524592683430836,-10.2466532055307,50.2522669744329,0,0,0,-0.916163433043576,-0.400804895122063,/gps/filtered
392,rgb/rgb_00392.png,depth/depth_00392.png,lidar/lidar_00392.csv,53.268001202747,-0.524592668811681,-10.2112324730152,50.2143096851076,0,0,0,-0.918064438123824,-0.396431188798746,/gps/filtered
393,rgb/rgb_00393.png,depth/depth_00393.png,lidar/lidar_00393.csv,53.2680016426341,-0.524592451848992,-10.1751895306492,50.1764373162773,0,0,0,-0.91908302722254,-0.394063940333865,/gps/filtered
394,rgb/rgb_00394.png,depth/depth_00394.png,lidar/lidar_00394.csv,53.2680019511577,-0.524592182917287,-10.1396022862394,50.1388519360479,0,0,0,-0.919649431159969,-0.392740275203786,/gps/filtered
395,rgb/rgb_00395.png,depth/depth_00395.png,lidar/lidar_00395.csv,53.2680024255836,-0.524592155975804,-10.1039978464132,50.1016544526007,0,0,0,-0.920040583646119,-0.39182307798815,/gps/filtered
396,rgb/rgb_00396.png,depth/depth_00396.png,lidar/lidar_00396.csv,53.2680027672824,-0.524592275148152,-10.0679155937192,50.0638445938126,0,0,0,-0.921310157553138,-0.388828488654589,/gps/filtered
397,rgb/rgb_00397.png,depth/depth_00397.png,lidar/lidar_00397.csv,53.2680032533193,-0.524592479057995,-10.032421731544,50.02647125605,0,0,0,-0.92302887951388,-0.384730668888447,/gps/filtered
398,rgb/rgb_00398.png,depth/depth_00398.png,lidar/lidar_00398.csv,53.2680037329634,-0.52459246286934,-9.99602454977579,49.9898945161541,0,0,0,-0.924170907500307,-0.381979232066429,/gps/filtered
399,rgb/rgb_00399.png,depth/depth_00399.png,lidar/lidar_00399.csv,53.2680042278794,-0.524592599961886,-9.95943944675477,49.9534418308468,0,0,0,-0.92484428886345,-0.380345949573095,/gps/filtered
400,rgb/rgb_00400.png,depth/depth_00400.png,lidar/lidar_00400.csv,53.2680044830959,-0.524592685541051,-9.92241477267999,49.9167148474844,0,0,0,-0.925316625870597,-0.379195387481776,/gps/filtered
401,rgb/rgb_00401.png,depth/depth_00401.png,lidar/lidar_00401.csv,53.2680048421221,-0.524592961208648,-9.88497840080016,49.8799659752997,0,0,0,-0.92570190547102,-0.378253859474458,/gps/filtered
402,rgb/rgb_00402.png,depth/depth_00402.png,lidar/lidar_00402.csv,53.2680054028203,-0.524593037520615,-9.8483937338428,49.8441133545501,0,0,0,-0.926028774529425,-0.377452922552643,/gps/filtered
403,rgb/rgb_00403.png,depth/depth_00403.png,lidar/lidar_00403.csv,53.2680058143766,-0.524593359447292,-9.81104622105419,49.8076629880497,0,0,0,-0.926312369602073,-0.376756411919151,/gps/filtered
404,rgb/rgb_00404.png,depth/depth_00404.png,lidar/lidar_00404.csv,53.2680062496595,-0.524593581439308,-9.77347481598944,49.7711518072311,0,0,0,-0.926589973632781,-0.376073158791214,/gps/filtered
405,rgb/rgb_00405.png,depth/depth_00405.png,lidar/lidar_00405.csv,53.2680066773002,-0.524593616049162,-9.7548532048159,49.7530556512665,0,0,0,-0.926706773084459,-0.375785253461851,/gps/filtered
406,rgb/rgb_00406.png,depth/depth_00406.png,lidar/lidar_00406.csv,53.2680070618669,-0.524593583006364,-9.69931234771454,49.6990636259726,0,0,0,-0.927060928137147,-0.374910703396812,/gps/filtered
407,rgb/rgb_00407.png,depth/depth_00407.png,lidar/lidar_00407.csv,53.268007493939,-0.524593789884674,-9.66256439686168,49.6635872457666,0,0,0,-0.927271487467804,-0.374389621289436,/gps/filtered
408,rgb/rgb_00408.png,depth/depth_00408.png,lidar/lidar_00408.csv,53.2680079288346,-0.52459404275145,-9.62614794858244,49.6285209043949,0,0,0,-0.927501108294316,-0.373820403553386,/gps/filtered
409,rgb/rgb_00409.png,depth/depth_00409.png,lidar/lidar_00409.csv,53.2680083664737,-0.524594085102624,-9.58943709108814,49.593225804291,0,0,0,-0.927756074226664,-0.373187173862567,/gps/filtered
410,rgb/rgb_00410.png,depth/depth_00410.png,lidar/lidar_00410.csv,53.2680087436472,-0.524594009108328,-9.55312294842634,49.5583278401081,0,0,0,-0.927942395533899,-0.372723638331148,/gps/filtered
411,rgb/rgb_00411.png,depth/depth_00411.png,lidar/lidar_00411.csv,53.2680093007658,-0.524594001756789,-9.51564727312982,49.5224768725724,0,0,0,-0.928028472607313,-0.372509267039275,/gps/filtered
