frame_idx,gps_dist,log_gps,log_semantic,log_corridor,corridor_dist,corridor_heading_misalign,correct_hits,incorrect_hits,no_hits,weight,gps_weight_used,corridor_weight_used,num_background_used,num_observations,semantic_model_used,gps_enabled,semantic_enabled,corridor_enabled,background_enabled,dynamic_gps_enabled,pose_smoothing_enabled
436,0.18326282501220703,-0.013878206722438335,-147.10678100585938,0.0,0.0,0.0,146,0,9,0.014911222271621227,0.49180327868852464,0.0,120,155,wall,1,1,0,1,1,1
440,0.3949533700942993,-0.06445791572332382,-92.88525390625,0.0,0.0,0.0,142,0,6,0.027176884934306145,0.5033557046979865,0.0,120,148,wall,1,1,0,1,1,1
444,1.1057010889053345,-0.505196213722229,-247.38796997070312,0.0,0.0,0.0,129,5,16,0.014835265465080738,0.5,0.0,120,150,wall,1,1,0,1,1,1
448,2.4340217113494873,-2.448124647140503,-589.53564453125,0.0,0.0,0.0,131,13,12,0.06880636513233185,0.49019607843137253,0.0,120,156,wall,1,1,0,1,1,1
452,0.35440272092819214,-0.05190135911107063,-561.2697143554688,0.0,0.0,0.0,133,21,13,0.0931759774684906,0.47318611987381703,0.0,120,167,wall,1,1,0,1,1,1
456,1.1948553323745728,-0.5899500846862793,-554.9605102539062,0.0,0.0,0.0,144,1,31,0.08725321292877197,0.4601226993865031,0.0,120,176,wall,1,1,0,1,1,1
460,6.812277317047119,-19.176496505737305,-699.2943115234375,0.0,0.0,0.0,115,27,21,0.0692896693944931,0.47923322683706066,0.0,120,163,wall,1,1,0,1,1,1
464,2.2464613914489746,-2.085367202758789,-748.3177490234375,0.0,0.0,0.0,132,37,22,0.020006440579891205,0.4398826979472141,0.0,120,191,wall,1,1,0,1,1,1
468,0.7539910674095154,-0.23491840064525604,-519.3172607421875,0.0,0.0,0.0,153,17,21,0.01353839784860611,0.4398826979472141,0.0,120,191,wall,1,1,0,1,1,1
472,1.570211410522461,-1.0188279151916504,-167.27908325195312,0.0,0.0,0.0,119,3,10,0.0248362235724926,0.5319148936170213,0.0,120,132,wall,1,1,0,1,1,1
476,1.402922511100769,-0.8133022785186768,-232.14895629882812,0.0,0.0,0.0,119,2,20,0.023981016129255295,0.5154639175257733,0.0,120,141,wall,1,1,0,1,1,1
480,4.7737884521484375,-9.41696548461914,-102.35275268554688,0.0,0.0,0.0,111,0,9,0.016731826588511467,0.5555555555555556,0.0,120,120,wall,1,1,0,1,1,1
484,2.7309818267822266,-3.0819263458251953,-643.2469482421875,0.0,0.0,0.0,137,17,26,0.023683445528149605,0.45454545454545453,0.0,120,180,wall,1,1,0,1,1,1
488,0.6370325088500977,-0.167690247297287,-162.70782470703125,0.0,0.0,0.0,159,2,11,0.018688084557652473,0.46583850931677023,0.0,120,172,wall,1,1,0,1,1,1
492,1.6314376592636108,-1.0998300313949585,-469.9820556640625,0.0,0.0,0.0,110,6,28,0.018697399646043777,0.5102040816326531,0.0,120,144,wall,1,1,0,1,1,1
496,2.490532398223877,-2.5631203651428223,-387.42864990234375,0.0,0.0,0.0,120,12,17,0.01468922384083271,0.5016722408026756,0.0,120,149,wall,1,1,0,1,1,1
500,3.1542749404907227,-4.111342906951904,-827.9022827148438,0.0,0.0,0.0,117,36,25,0.018570754677057266,0.4573170731707317,0.0,120,178,wall,1,1,0,1,1,1
504,2.3277974128723145,-2.239107608795166,-518.2820434570312,0.0,0.0,0.0,136,18,30,0.01330829318612814,0.44910179640718567,0.0,120,184,wall,1,1,0,1,1,1
508,0.8173204064369202,-0.276038259267807,-527.2650756835938,0.0,0.0,0.0,109,14,23,0.008841943927109241,0.5067567567567568,0.0,119,146,wall,1,1,0,1,1,1
512,3.244189977645874,-4.3490777015686035,-527.0414428710938,0.0,0.0,0.0,118,20,4,0.01176241971552372,0.5136986301369862,0.0,115,142,wall,1,1,0,1,1,1
516,0.9916802048683167,-0.40637585520744324,0.0,0.0,0.0,0.0,0,0,0,0.009111041203141212,0.5,0.0,0,0,wall,1,1,0,1,1,1
520,0.6632742285728455,-0.18179036676883698,-180.4525146484375,0.0,0.0,0.0,108,0,12,0.015378952957689762,0.5555555555555556,0.0,120,120,wall,1,1,0,1,1,1
524,1.5071547031402588,-0.938642680644989,-244.8218994140625,0.0,0.0,0.0,83,0,35,0.02680102549493313,0.5597014925373135,0.0,118,118,wall,1,1,0,1,1,1
528,1.4448752403259277,-0.8626711964607239,-187.75770568847656,0.0,0.0,0.0,88,0,20,0.011215165257453918,0.5813953488372093,0.0,108,108,wall,1,1,0,1,1,1
532,3.979252576828003,-6.543160915374756,-115.03962707519531,0.0,0.0,0.0,88,0,6,0.01839524321258068,0.6147540983606558,0.0,94,94,wall,1,1,0,1,1,1
536,0.08969153463840485,-0.00332420296035707,0.0,0.0,0.0,0.0,0,0,0,0.006749215070158243,0.5,0.0,0,0,wall,1,1,0,1,1,1
540,0.16844603419303894,-0.011724820360541344,-461.29547119140625,0.0,0.0,0.0,26,0,56,0.01902780495584011,0.646551724137931,0.0,82,82,wall,1,1,0,1,1,1
544,3.9398512840270996,-6.414226531982422,-408.1453857421875,0.0,0.0,0.0,40,0,51,0.014558943919837475,0.6224066390041494,0.0,91,91,wall,1,1,0,1,1,1
548,1.2553833723068237,-0.6512344479560852,-407.71893310546875,0.0,0.0,0.0,35,0,60,0.014511200599372387,0.6122448979591837,0.0,95,95,wall,1,1,0,1,1,1
552,1.8613475561141968,-1.4316588640213013,-585.61865234375,0.0,0.0,0.0,25,1,79,0.015976060181856155,0.5882352941176471,0.0,94,105,wall,1,1,0,1,1,1
556,0.12354505807161331,-0.006307181902229786,-430.8923645019531,0.0,0.0,0.0,25,0,51,0.02410402148962021,0.663716814159292,0.0,63,76,wall,1,1,0,1,1,1
560,1.3633947372436523,-0.7681178450584412,-729.6309814453125,0.0,0.0,0.0,40,0,42,0.020529627799987793,0.646551724137931,0.0,61,82,wall,1,1,0,1,1,1
564,0.5438072681427002,-0.12220096588134766,-260.3994140625,0.0,0.0,0.0,77,0,42,0.020514680072665215,0.5576208178438662,0.0,105,119,wall,1,1,0,1,1,1
568,2.093909502029419,-1.8117589950561523,-480.99456787109375,0.0,0.0,0.0,62,7,39,0.021334830671548843,0.5813953488372093,0.0,89,108,wall,1,1,0,1,1,1
572,2.8172616958618164,-3.2797367572784424,-144.0848846435547,0.0,0.0,0.0,88,0,14,0.021998153999447823,0.5952380952380952,0.0,94,102,wall,1,1,0,1,1,1
576,3.0749828815460205,-3.9072394371032715,-507.01580810546875,0.0,0.0,0.0,84,0,31,0.022810164839029312,0.5660377358490566,0.0,65,115,wall,1,1,0,1,1,1
580,3.466055154800415,-4.964271545410156,-258.48309326171875,0.0,0.0,0.0,133,8,9,0.06889639049768448,0.5,0.0,120,150,wall,1,1,0,1,1,1
584,1.2148499488830566,-0.6098596453666687,-260.6517639160156,0.0,0.0,0.0,132,2,7,0.04691663384437561,0.5154639175257733,0.0,120,141,wall,1,1,0,1,1,1
588,2.7582380771636963,-3.1437506675720215,-109.26485443115234,0.0,0.0,0.0,109,0,12,0.032808784395456314,0.5535055350553506,0.0,120,121,wall,1,1,0,1,1,1
592,1.5857619047164917,-1.0391076803207397,-412.76190185546875,0.0,0.0,0.0,148,4,15,0.038961395621299744,0.47318611987381703,0.0,120,167,wall,1,1,0,1,1,1
596,3.4327938556671143,-4.869451522827148,-486.27935791015625,0.0,0.0,0.0,108,6,30,0.06208863854408264,0.5102040816326531,0.0,120,144,wall,1,1,0,1,1,1
600,1.9133601188659668,-1.5127878189086914,-605.2880249023438,0.0,0.0,0.0,127,24,8,0.035204287618398666,0.4854368932038835,0.0,120,159,wall,1,1,0,1,1,1
604,1.1041897535324097,-0.5038161277770996,-211.28660583496094,0.0,0.0,0.0,143,4,7,0.05643165484070778,0.49342105263157904,0.0,120,154,wall,1,1,0,1,1,1
608,1.9697967767715454,-1.6033467054367065,-256.3081359863281,0.0,0.0,0.0,137,6,7,0.048035118728876114,0.5,0.0,120,150,wall,1,1,0,1,1,1
612,2.100490093231201,-1.823164701461792,-571.6995849609375,0.0,0.0,0.0,142,15,11,0.0298770722001791,0.4716981132075471,0.0,120,168,wall,1,1,0,1,1,1
616,4.4195661544799805,-8.071307182312012,-428.6683349609375,0.0,0.0,0.0,155,16,11,0.06737756729125977,0.45180722891566266,0.0,120,182,wall,1,1,0,1,1,1
620,2.0134809017181396,-1.6752500534057617,-287.5207824707031,0.0,0.0,0.0,149,4,10,0.03698782995343208,0.47923322683706066,0.0,120,163,wall,1,1,0,1,1,1
624,2.8447751998901367,-3.344109535217285,-125.2822036743164,0.0,0.0,0.0,138,0,9,0.020234374329447746,0.5050505050505051,0.0,120,147,wall,1,1,0,1,1,1
