frame_idx,gps_dist,log_gps,log_semantic,log_corridor,corridor_dist,corridor_heading_misalign,correct_hits,incorrect_hits,no_hits,weight,gps_weight_used,corridor_weight_used,num_background_used,num_observations,semantic_model_used,gps_enabled,semantic_enabled,corridor_enabled,background_enabled,dynamic_gps_enabled,pose_smoothing_enabled
0,2.41797137260437,-2.4159443378448486,-333.08172607421875,-0.07541809976100922,0.569431483745575,0.02870023250579834,70,0,56,0.048443786799907684,0.5434782608695653,0.3,120,126,wall,1,1,1,1,1,1
4,0.3091883063316345,-0.0395030602812767,-474.12066650390625,-0.6320087313652039,1.3566762208938599,0.23373770713806152,44,0,81,0.0079038692638278,0.5454545454545454,0.3,120,125,wall,1,1,1,1,1,1
8,0.9977110624313354,-0.4113335907459259,-617.4041748046875,-1.1089911460876465,2.130622625350952,0.15668249130249023,32,0,93,0.0067361993715167046,0.5454545454545454,0.3,120,125,wall,1,1,1,1,1,1
12,0.556000292301178,-0.12774227559566498,-491.0425720214844,-0.5682519674301147,1.2732038497924805,0.2257535457611084,47,0,82,0.010992112569510937,0.5376344086021506,0.3,120,129,wall,1,1,1,1,1,1
16,0.7689007520675659,-0.2443009465932846,-537.1972045898438,-1.5460710525512695,2.391894817352295,0.2594262361526489,52,0,74,0.030114678665995598,0.5434782608695653,0.3,120,126,wall,1,1,1,1,1,1
20,2.281881809234619,-2.151646375656128,-358.95330810546875,-0.047202784568071365,0.44466960430145264,0.02827233076095581,66,0,59,0.7526298761367798,0.5454545454545454,0.3,120,125,wall,1,1,1,1,1,1
24,3.4624674320220947,-4.953999996185303,-510.5581359863281,-0.4542546570301056,1.4278303384780884,0.017220020294189453,45,0,79,0.01830296963453293,0.5474452554744526,0.3,120,124,wall,1,1,1,1,1,1
28,1.12376070022583,-0.5218338966369629,-340.36810302734375,-0.03899585083127022,0.4058866798877716,0.024178266525268555,70,0,55,0.028093868866562843,0.5454545454545454,0.3,120,125,wall,1,1,1,1,1,1
32,3.991593599319458,-6.5838093757629395,-554.6056518554688,-0.03307817131280899,0.3830983638763428,0.01066058874130249,54,3,70,0.03659037873148918,0.5415162454873647,0.3,120,127,wall,1,1,1,1,1,1
36,3.092424154281616,-3.951688766479492,-938.4876098632812,-0.06333523243665695,0.26261597871780396,0.10845392942428589,61,30,69,0.032398246228694916,0.48387096774193555,0.3,120,160,wall,1,1,1,1,1,1
40,1.4194109439849854,-0.8325319290161133,-840.4560546875,-0.19677342474460602,0.3453591465950012,0.20424431562423706,100,16,40,0.07977475970983505,0.49019607843137253,0.3,120,156,wall,1,1,1,1,1,1
44,3.3742024898529053,-4.704645156860352,-364.1439208984375,-0.05291742831468582,0.20794060826301575,0.10300791263580322,88,2,41,0.041429292410612106,0.5338078291814947,0.3,120,131,wall,1,1,1,1,1,1
48,4.851785659790039,-9.72719955444336,-248.78733825683594,-0.019586242735385895,0.2954674959182739,0.006750762462615967,110,0,20,0.0473950058221817,0.5357142857142857,0.3,120,130,wall,1,1,1,1,1,1
52,2.496938467025757,-2.5763227939605713,-497.9623718261719,-0.031197939068078995,0.36296993494033813,0.021693170070648193,96,8,32,0.04508044943213463,0.5244755244755245,0.3,120,136,wall,1,1,1,1,1,1
56,0.9518244862556458,-0.37436768412590027,-313.7917785644531,-0.19039759039878845,0.5657747387886047,0.1709376573562622,86,0,53,0.03306043520569801,0.5190311418685121,0.3,120,139,wall,1,1,1,1,1,1
60,4.589902400970459,-8.705455780029297,-360.0386047363281,-0.08548036962747574,0.6123358607292175,0.022988319396972656,101,2,33,0.029880810528993607,0.5244755244755245,0.3,120,136,wall,1,1,1,1,1,1
64,2.5272140502929688,-2.6391777992248535,-359.0877380371094,-0.12425798922777176,0.7438747882843018,0.017787396907806396,105,4,30,0.05051719769835472,0.5190311418685121,0.3,120,139,wall,1,1,1,1,1,1
68,2.6885359287261963,-2.9868698120117188,-325.4101867675781,-0.15928198397159576,0.8461858034133911,0.0063408613204956055,101,6,28,0.054991714656353,0.5263157894736842,0.3,120,135,wall,1,1,1,1,1,1
72,0.3395270109176636,-0.04763577878475189,-289.6614685058594,-0.14619122445583344,0.8049541115760803,0.023227334022521973,104,4,24,0.03900349885225296,0.5319148936170213,0.3,120,132,wall,1,1,1,1,1,1
76,7.7317657470703125,-24.702560424804688,-301.89263916015625,-0.15188784897327423,0.8170403242111206,0.02945953607559204,103,3,29,0.058585554361343384,0.5263157894736842,0.3,120,135,wall,1,1,1,1,1,1
80,1.5446022748947144,-0.9858660697937012,-403.4183349609375,-0.0626528412103653,0.508747398853302,0.03547424077987671,94,4,34,0.05429905652999878,0.5319148936170213,0.3,120,132,wall,1,1,1,1,1,1
84,5.253968715667725,-11.406688690185547,-368.4704284667969,-0.14401432871818542,0.7789738178253174,0.047398388385772705,108,3,25,0.03166603296995163,0.5244755244755245,0.3,120,136,wall,1,1,1,1,1,1
88,5.197943687438965,-11.164717674255371,-234.1972198486328,-0.06120598316192627,0.5189502835273743,0.01825004816055298,101,0,26,0.036457959562540054,0.5415162454873647,0.3,120,127,wall,1,1,1,1,1,1
92,1.8068597316741943,-1.349066972732544,-290.666748046875,-0.18441548943519592,0.9103593826293945,0.007793307304382324,81,0,45,0.026201678439974785,0.5434782608695653,0.3,120,126,wall,1,1,1,1,1,1
96,1.3959705829620361,-0.8052619099617004,-258.9080810546875,-0.1873784065246582,0.7971522808074951,0.10635268688201904,111,0,27,0.08497215807437897,0.5208333333333334,0.3,120,138,wall,1,1,1,1,1,1
100,0.2954777479171753,-0.036077313125133514,-573.6239013671875,-0.10910000652074814,0.6928004622459412,0.024447202682495117,98,14,35,0.03172850236296654,0.5050505050505051,0.3,120,147,wall,1,1,1,1,1,1
104,1.3776798248291016,-0.7842981815338135,-225.38702392578125,-0.39440494775772095,1.273154377937317,0.09153693914413452,101,0,34,0.06535709649324417,0.5263157894736842,0.3,120,135,wall,1,1,1,1,1,1
108,1.1601897478103638,-0.5562149286270142,-353.6365966796875,-0.6475939750671387,1.517698884010315,0.18235313892364502,86,0,46,0.03364467993378639,0.5319148936170213,0.3,120,132,wall,1,1,1,1,1,1
