frame_idx,gps_dist,log_gps,log_semantic,log_corridor,corridor_dist,corridor_heading_misalign,correct_hits,incorrect_hits,no_hits,weight,gps_weight_used,corridor_weight_used,num_background_used,num_observations,semantic_model_used,gps_enabled,semantic_enabled,corridor_enabled,background_enabled,dynamic_gps_enabled,pose_smoothing_enabled
0,3.379239320755005,-4.718701362609863,-236.8583526611328,0.0,0.0,0.0,94,0,32,0.06614656001329422,0.5434782608695653,0.0,120,126,wall,1,1,0,1,1,1
4,3.3039989471435547,-4.510912895202637,-484.35028076171875,0.0,0.0,0.0,32,0,93,0.006838181056082249,0.5454545454545454,0.0,120,125,wall,1,1,0,1,1,1
8,0.6873359084129333,-0.1952192634344101,-362.6323547363281,0.0,0.0,0.0,90,0,35,0.008033093996345997,0.5454545454545454,0.0,120,125,wall,1,1,0,1,1,1
12,0.73963463306427,-0.22605760395526886,-752.7161254882812,0.0,0.0,0.0,15,0,114,0.008710194379091263,0.5376344086021506,0.0,120,129,wall,1,1,0,1,1,1
16,1.9471076726913452,-1.5666232109069824,-394.0517883300781,0.0,0.0,0.0,65,0,61,0.009647509083151817,0.5434782608695653,0.0,120,126,wall,1,1,0,1,1,1
20,3.4741768836975098,-4.9875640869140625,-642.987548828125,0.0,0.0,0.0,23,0,102,0.04224662855267525,0.5454545454545454,0.0,120,125,wall,1,1,0,1,1,1
24,0.6268545985221863,-0.16237466037273407,-378.35748291015625,0.0,0.0,0.0,77,0,47,0.07755642384290695,0.5474452554744526,0.0,120,124,wall,1,1,0,1,1,1
28,1.3203846216201782,-0.7204196453094482,-398.6261291503906,0.0,0.0,0.0,59,0,66,0.05431469902396202,0.5454545454545454,0.0,120,125,wall,1,1,0,1,1,1
32,1.2692605257034302,-0.6657116413116455,-523.872802734375,0.0,0.0,0.0,58,0,69,0.03446560725569725,0.5415162454873647,0.0,120,127,wall,1,1,0,1,1,1
36,3.659572124481201,-5.5340776443481445,-638.23583984375,0.0,0.0,0.0,63,5,92,0.035486336797475815,0.48387096774193555,0.0,120,160,wall,1,1,0,1,1,1
40,1.9234941005706787,-1.5288550853729248,-470.0235290527344,0.0,0.0,0.0,113,0,43,0.030743638053536415,0.49019607843137253,0.0,120,156,wall,1,1,0,1,1,1
44,1.2711329460144043,-0.6676772236824036,-347.531494140625,0.0,0.0,0.0,111,2,18,0.029990864917635918,0.5338078291814947,0.0,120,131,wall,1,1,0,1,1,1
48,3.832117795944214,-6.068233966827393,-228.52247619628906,0.0,0.0,0.0,96,0,34,0.07065486907958984,0.5357142857142857,0.0,120,130,wall,1,1,0,1,1,1
52,3.323254108428955,-4.563643455505371,-386.85064697265625,0.0,0.0,0.0,97,4,35,0.060911890119314194,0.5244755244755245,0.0,120,136,wall,1,1,0,1,1,1
56,2.8048348426818848,-3.2508668899536133,-308.97601318359375,0.0,0.0,0.0,108,0,31,0.04251937195658684,0.5190311418685121,0.0,120,139,wall,1,1,0,1,1,1
60,3.40948748588562,-4.803555488586426,-390.5051574707031,0.0,0.0,0.0,98,0,38,0.2641538381576538,0.5244755244755245,0.0,120,136,wall,1,1,0,1,1,1
64,4.147581577301025,-7.108442783355713,-307.586181640625,0.0,0.0,0.0,107,3,29,0.10327108949422836,0.5190311418685121,0.0,120,139,wall,1,1,0,1,1,1
68,3.212057113647461,-4.2633514404296875,-310.6177978515625,0.0,0.0,0.0,91,2,42,0.13980288803577423,0.5263157894736842,0.0,120,135,wall,1,1,0,1,1,1
72,0.923844575881958,-0.35268130898475647,-266.4163818359375,0.0,0.0,0.0,106,2,24,0.05437406525015831,0.5319148936170213,0.0,120,132,wall,1,1,0,1,1,1
76,1.3686165809631348,-0.7740129232406616,-337.3727111816406,0.0,0.0,0.0,96,3,36,0.04992987960577011,0.5263157894736842,0.0,120,135,wall,1,1,0,1,1,1
80,3.1783246994018555,-4.1742753982543945,-403.6356201171875,0.0,0.0,0.0,88,4,40,0.023629972711205482,0.5319148936170213,0.0,120,132,wall,1,1,0,1,1,1
84,2.4359140396118164,-2.451932668685913,-374.7467041015625,0.0,0.0,0.0,96,1,39,0.044879086315631866,0.5244755244755245,0.0,120,136,wall,1,1,0,1,1,1
88,2.764413833618164,-3.1578445434570312,-238.68653869628906,0.0,0.0,0.0,89,0,38,0.08232070505619049,0.5415162454873647,0.0,120,127,wall,1,1,0,1,1,1
92,2.7248451709747314,-3.06809139251709,-280.0208740234375,0.0,0.0,0.0,80,0,46,0.03558388724923134,0.5434782608695653,0.0,120,126,wall,1,1,0,1,1,1
