frame_idx,gps_dist,log_gps,log_semantic,log_corridor,corridor_dist,corridor_heading_misalign,correct_hits,incorrect_hits,no_hits,weight,gps_weight_used,corridor_weight_used,num_background_used,num_observations,semantic_model_used,semantic_classes_mode,gps_enabled,semantic_enabled,corridor_enabled,background_enabled,dynamic_gps_enabled,pose_smoothing_enabled
0,0.4196271598339081,-0.07276319712400436,-9.207602500915527,0.0,0.0,0.0,6,0,0,0.04102896898984909,0.5,0.0,0,6,wall,both,1,1,0,0,0,0
5,0.691760241985321,-0.1977405846118927,-2.1087701320648193,0.0,0.0,0.0,5,0,0,0.009373657405376434,0.5,0.0,0,5,wall,both,1,1,0,0,0,0
10,0.7528195381164551,-0.23418892920017242,-0.087145134806633,0.0,0.0,0.0,4,0,0,0.010742850601673126,0.5,0.0,0,4,wall,both,1,1,0,0,0,0
15,2.512021064758301,-2.607541084289551,-0.20611925423145294,0.0,0.0,0.0,5,0,0,0.11860143393278122,0.5,0.0,0,5,wall,both,1,1,0,0,0,0
20,2.673855781555176,-2.954340696334839,-8.5425443649292,0.0,0.0,0.0,5,0,0,0.037617187947034836,0.5,0.0,0,5,wall,both,1,1,0,0,0,0
25,0.22059302031993866,-0.020107965916395187,-2.3974602222442627,0.0,0.0,0.0,3,0,0,0.04024123027920723,0.5,0.0,0,3,wall,both,1,1,0,0,0,0
30,3.8200674057006836,-6.030129432678223,-1.1493141651153564,0.0,0.0,0.0,3,0,0,0.02907356433570385,0.5,0.0,0,3,wall,both,1,1,0,0,0,0
35,1.3984748125076294,-0.8081535696983337,-1.197164535522461,0.0,0.0,0.0,9,0,0,0.034063518047332764,0.5,0.0,0,9,wall,both,1,1,0,0,0,0
40,0.3675190806388855,-0.05581416189670563,-80.19607543945312,0.0,0.0,0.0,22,6,8,0.06495358794927597,0.5,0.0,0,36,wall,both,1,1,0,0,0,0
45,1.432020902633667,-0.8473899960517883,-1.5579164028167725,0.0,0.0,0.0,12,0,0,0.09337665885686874,0.5,0.0,0,12,wall,both,1,1,0,0,0,0
50,2.2712228298187256,-2.131592035293579,-18.01148223876953,0.0,0.0,0.0,13,1,0,0.05111484229564667,0.5,0.0,0,14,wall,both,1,1,0,0,0,0
55,0.6255789995193481,-0.16171447932720184,-156.3266143798828,0.0,0.0,0.0,5,2,12,0.03271237760782242,0.5,0.0,0,19,wall,both,1,1,0,0,0,0
60,0.6646192073822021,-0.18252837657928467,-31.188444137573242,0.0,0.0,0.0,16,0,0,0.022418759763240814,0.5,0.0,0,16,wall,both,1,1,0,0,0,0
65,0.9260746836662292,-0.3543860614299774,-28.037023544311523,0.0,0.0,0.0,16,0,0,0.020233625546097755,0.5,0.0,0,16,wall,both,1,1,0,0,0,0
70,0.6599830985069275,-0.1799907684326172,-0.4023190438747406,0.0,0.0,0.0,15,0,0,0.011062677949666977,0.5,0.0,0,15,wall,both,1,1,0,0,0,0
75,0.443968802690506,-0.08144970238208771,-0.33509331941604614,0.0,0.0,0.0,14,0,0,0.009051050059497356,0.5,0.0,0,14,wall,both,1,1,0,0,0,0
80,5.108176231384277,-10.782422065734863,-169.66612243652344,0.0,0.0,0.0,2,10,0,0.012421063147485256,0.5,0.0,0,12,wall,both,1,1,0,0,0,0
