frame_idx,gps_dist,log_gps,log_semantic,log_corridor,corridor_dist,corridor_heading_misalign,correct_hits,incorrect_hits,no_hits,weight,gps_weight_used,corridor_weight_used,num_background_used,num_observations,semantic_model_used,semantic_classes_mode,gps_enabled,semantic_enabled,corridor_enabled,background_enabled,dynamic_gps_enabled,pose_smoothing_enabled
228,0.8778336644172668,-0.3184264004230499,-245.11436462402344,-0.2269582748413086,0.5549057126045227,0.19707924127578735,123,0,7,0.049828946590423584,0.5357142857142857,0.3,120,130,wall,both,1,1,1,1,1,1
232,0.26541489362716675,-0.02910953015089035,-719.71875,-0.01109960675239563,0.2233262062072754,0.0020022988319396973,122,23,10,0.05234414339065552,0.49180327868852464,0.3,120,155,wall,both,1,1,1,1,1,1
236,2.284618377685547,-2.1568102836608887,-609.9736328125,-9.03863474377431e-05,0.020167279988527298,3.248453140258789e-05,97,11,17,0.04128815233707428,0.5454545454545454,0.3,100,125,wall,both,1,1,1,1,1,1
240,0.8346819281578064,-0.2878900170326233,0.0,-0.06340247392654419,0.5234118700027466,0.024859726428985596,0,0,0,0.01944848895072937,0.5,0.3,0,0,wall,both,1,1,1,1,1,1
244,3.293165445327759,-4.48137903213501,0.0,-0.08880874514579773,0.5992260575294495,0.04699653387069702,0,0,0,0.036199506372213364,0.5,0.3,0,0,wall,both,1,1,1,1,1,1
248,0.5505192279815674,-0.12523610889911652,-386.8586120605469,-2.1238903999328613,3.0915215015411377,0.00026220083236694336,42,0,55,0.021467337384819984,0.6072874493927126,0.3,97,97,wall,both,1,1,1,1,1,1
252,0.23557353019714355,-0.022931771352887154,0.0,-1.7208269834518433,2.6541121006011963,0.19513839483261108,0,0,0,0.008138436824083328,0.5,0.3,0,0,wall,both,1,1,1,1,1,1
256,2.170694589614868,-1.9470722675323486,-608.3944091796875,-2.046433687210083,2.848935842514038,0.24388813972473145,6,0,114,0.02415849268436432,0.5555555555555556,0.3,120,120,wall,both,1,1,1,1,1,1
260,1.45119047164917,-0.8702287673950195,-821.759765625,-2.4844319820404053,3.278245687484741,0.1535484790802002,3,6,124,0.01738250069320202,0.5300353356890459,0.3,120,133,wall,both,1,1,1,1,1,1
264,3.310152292251587,-4.527730464935303,-837.3309936523438,-1.2948110103607178,2.407115936279297,0.04202759265899658,30,5,125,0.04800548031926155,0.48387096774193555,0.3,120,160,wall,both,1,1,1,1,1,1
268,2.9807698726654053,-3.671482801437378,-702.9293823242188,-0.7324053645133972,1.8109289407730103,0.029845356941223145,77,7,49,0.01895385980606079,0.5300353356890459,0.3,88,133,wall,both,1,1,1,1,1,1
272,0.944848895072937,-0.3689005672931671,-570.9689331054688,-0.15206988155841827,0.8071880340576172,0.042233943939208984,63,3,85,0.021293986588716507,0.4983388704318937,0.3,120,151,wall,both,1,1,1,1,1,1
276,1.322231650352478,-0.7224365472793579,-702.1226196289062,-0.0832105427980423,0.5852325558662415,0.041707515716552734,44,9,86,0.010530270636081696,0.5190311418685121,0.3,113,139,wall,both,1,1,1,1,1,1
280,0.7840614914894104,-0.25402989983558655,-804.764404296875,-0.19971975684165955,0.948001503944397,0.001320481300354004,82,29,48,0.009946334175765514,0.4854368932038835,0.3,105,159,wall,both,1,1,1,1,1,1
284,0.4621795117855072,-0.08826854825019836,-389.2701721191406,-0.09989537298679352,0.6702917814254761,0.0036004185676574707,125,11,39,0.010118142701685429,0.46153846153846145,0.3,120,175,wall,both,1,1,1,1,1,1
288,0.1336924284696579,-0.007385811768472195,-340.2178039550781,-0.22520749270915985,1.0066944360733032,3.5762786865234375e-07,106,9,18,0.019833426922559738,0.5300353356890459,0.3,120,133,wall,both,1,1,1,1,1,1
292,1.2690064907073975,-0.6654452085494995,-140.5330810546875,-0.05311986058950424,0.4875171482563019,0.008625149726867676,117,0,13,0.02471204847097397,0.5357142857142857,0.3,120,130,wall,both,1,1,1,1,1,1
296,5.620943069458008,-13.055785179138184,-245.23043823242188,-0.014494790695607662,0.24849747121334076,0.0137559175491333,111,2,16,0.02592325024306774,0.5376344086021506,0.3,120,129,wall,both,1,1,1,1,1,1
300,0.5334165096282959,-0.11757568269968033,-108.3642807006836,-0.22595849633216858,1.0083529949188232,0.0014281272888183594,118,0,15,0.017522232607007027,0.5300353356890459,0.3,120,133,wall,both,1,1,1,1,1,1
304,2.5658395290374756,-2.7204678058624268,-262.67138671875,-0.03261919692158699,0.3476808965206146,0.03755462169647217,111,6,9,0.016672447323799133,0.5434782608695653,0.3,120,126,wall,both,1,1,1,1,1,1
308,1.7522828578948975,-1.2687995433807373,-216.5956573486328,-0.13757075369358063,0.7864827513694763,0.005286097526550293,123,7,0,0.014015179127454758,0.5357142857142857,0.3,120,130,wall,both,1,1,1,1,1,1
312,1.8844704627990723,-1.4674499034881592,-367.40203857421875,-0.3244168758392334,1.2081509828567505,0.003668665885925293,127,4,11,0.023567644879221916,0.5136986301369862,0.3,120,142,wall,both,1,1,1,1,1,1
316,2.165785789489746,-1.938275933265686,-784.205078125,-0.061736103147268295,0.527073323726654,0.000580132007598877,127,13,22,0.010309198871254921,0.4807692307692307,0.3,120,162,wall,both,1,1,1,1,1,1
320,3.4026527404785156,-4.784316062927246,-913.204833984375,-0.260419636964798,1.0816072225570679,0.010471880435943604,129,48,0,0.013936018571257591,0.4587155963302753,0.3,98,177,wall,both,1,1,1,1,1,1
324,0.3152640759944916,-0.0410708412528038,-289.6973876953125,-0.0787772685289383,0.2842481732368469,0.12207162380218506,134,3,17,0.01440358441323042,0.49342105263157904,0.3,120,154,wall,both,1,1,1,1,1,1
328,1.020878553390503,-0.4306582510471344,-111.23486328125,-0.045281365513801575,0.4026867747306824,0.047596275806427,119,0,6,0.012730221264064312,0.5454545454545454,0.3,120,125,wall,both,1,1,1,1,1,1
332,3.740910291671753,-5.782813549041748,-185.46969604492188,-0.10885320603847504,0.6975675225257874,0.013279438018798828,129,4,4,0.015889717265963554,0.5226480836236934,0.3,120,137,wall,both,1,1,1,1,1,1
336,0.2938629984855652,-0.03568407520651817,-325.22210693359375,-0.29532086849212646,1.1508326530456543,0.01570117473602295,134,6,9,0.01114704366773367,0.5016722408026756,0.3,120,149,wall,both,1,1,1,1,1,1
340,2.096834897994995,-1.8168249130249023,-886.488037109375,-0.037649817764759064,0.4095868468284607,0.009514689445495605,121,32,22,0.012040352448821068,0.46153846153846145,0.3,120,175,wall,both,1,1,1,1,1,1
344,2.8860833644866943,-3.4419326782226562,-809.622802734375,-0.15018993616104126,0.8221037983894348,1.609325408935547e-05,118,29,32,0.01630680449306965,0.45592705167173253,0.3,120,179,wall,both,1,1,1,1,1,1
348,0.5475231409072876,-0.12387668341398239,-1102.2032470703125,-0.21489973366260529,0.9814328551292419,0.014455974102020264,105,58,27,0.009241386316716671,0.4411764705882353,0.3,120,190,wall,both,1,1,1,1,1,1
352,1.6926990747451782,-1.1839792728424072,-1021.6167602539062,-0.018479127436876297,0.2883449196815491,0.0008502602577209473,117,32,45,0.012418586760759354,0.43604651162790703,0.3,120,194,wall,both,1,1,1,1,1,1
356,2.5469906330108643,-2.680644989013672,-1098.4793701171875,-0.0007666826713830233,0.03311287984251976,0.011319935321807861,113,35,43,0.008094453252851963,0.4398826979472141,0.3,120,191,wall,both,1,1,1,1,1,1
360,2.4487133026123047,-2.4777672290802,-481.9656066894531,-0.04708235710859299,0.393174946308136,0.055846214294433594,110,13,21,0.011665853671729565,0.5102040816326531,0.3,120,144,wall,both,1,1,1,1,1,1
364,1.091264247894287,-0.4920898973941803,0.0,-0.1106024831533432,0.7018740177154541,0.016637206077575684,0,0,0,0.006414730101823807,0.5,0.3,0,0,wall,both,1,1,1,1,1,1
368,1.7804248332977295,-1.3098812103271484,0.0,-0.08201560378074646,0.5458501577377319,0.062225162982940674,0,0,0,0.009208781644701958,0.5,0.3,0,0,wall,both,1,1,1,1,1,1
372,3.6953585147857666,-5.642840385437012,0.0,-0.04131760448217392,0.1399279683828354,0.09516721963882446,0,0,0,0.014430074021220207,0.5,0.3,0,0,wall,both,1,1,1,1,1,1
376,2.088836908340454,-1.802991509437561,0.0,-0.07154446095228195,0.5673325061798096,0.0021371841430664062,0,0,0,0.00938280951231718,0.5,0.3,0,0,wall,both,1,1,1,1,1,1
380,2.125478982925415,-1.8668019771575928,0.0,-0.32372963428497314,1.2069021463394165,0.003045797348022461,0,0,0,0.008083434775471687,0.5,0.3,0,0,wall,both,1,1,1,1,1,1
384,0.8025503754615784,-0.26615166664123535,0.0,-0.11964035779237747,0.7157726287841797,0.037660837173461914,0,0,0,0.007183676119893789,0.5,0.3,0,0,wall,both,1,1,1,1,1,1
388,0.9429593682289124,-0.3674265742301941,0.0,-0.7676249146461487,1.8585777282714844,0.00023990869522094727,0,0,0,0.007291487418115139,0.5,0.3,0,0,wall,both,1,1,1,1,1,1
392,0.5496311783790588,-0.1248323991894722,0.0,-0.6670329570770264,1.6853500604629517,0.09369528293609619,0,0,0,0.006797401700168848,0.5,0.3,0,0,wall,both,1,1,1,1,1,1
396,1.6290520429611206,-1.0966157913208008,0.0,-0.46324026584625244,1.4403101205825806,0.023435890674591064,0,0,0,0.008598905988037586,0.5,0.3,0,0,wall,both,1,1,1,1,1,1
400,1.579023003578186,-1.0302947759628296,0.0,-1.3697656393051147,2.0375754833221436,0.33099067211151123,0,0,0,0.009857818484306335,0.5,0.3,0,0,wall,both,1,1,1,1,1,1
404,0.6003690958023071,-0.14894340932369232,-932.1577758789062,-1.1628814935684204,1.7459152936935425,0.344887375831604,7,9,74,0.01903492584824562,0.625,0.3,74,90,wall,both,1,1,1,1,1,1
408,0.37140539288520813,-0.05700081214308739,-371.74237060546875,-0.08824259787797928,0.6301476359367371,0.0005540251731872559,91,5,50,0.04273810610175133,0.5067567567567568,0.3,117,146,wall,both,1,1,1,1,1,1
412,2.332519054412842,-2.2482004165649414,-386.2753601074219,-0.14055781066417694,0.7949512600898743,0.005534350872039795,82,0,53,0.00946537684649229,0.5263157894736842,0.3,120,135,wall,both,1,1,1,1,1,1
416,0.0765116736292839,-0.0024190230760723352,-368.9485778808594,-0.19621910154819489,0.9395437240600586,0.0036414265632629395,94,5,42,0.008992774412035942,0.5154639175257733,0.3,120,141,wall,both,1,1,1,1,1,1
420,1.948629379272461,-1.5690728425979614,-511.95654296875,-0.1558426320552826,0.5777284502983093,0.14145499467849731,73,0,64,0.010031712241470814,0.5226480836236934,0.3,120,137,wall,both,1,1,1,1,1,1
424,1.1399426460266113,-0.5369707345962524,-614.751708984375,-0.07953760027885437,0.5976877808570862,0.006122469902038574,133,20,22,0.013579790480434895,0.46153846153846145,0.3,120,175,wall,both,1,1,1,1,1,1
428,2.073848247528076,-1.7772092819213867,-459.0886535644531,-0.08824198693037033,0.6183353662490845,0.02833855152130127,139,13,10,0.02232282981276512,0.4807692307692307,0.3,120,162,wall,both,1,1,1,1,1,1
432,3.1122610569000244,-4.002548694610596,-436.7752685546875,-0.12556490302085876,0.6082361936569214,0.10306119918823242,150,4,19,0.010315991938114166,0.46439628482972134,0.3,120,173,wall,both,1,1,1,1,1,1
436,2.7938826084136963,-3.2255287170410156,-201.65211486816406,-0.0666273906826973,0.5276735424995422,0.03412085771560669,148,0,7,0.01134033128619194,0.49180327868852464,0.3,120,155,wall,both,1,1,1,1,1,1
440,2.598471164703369,-2.7901041507720947,-108.31571960449219,-0.2963609993457794,1.1548129320144653,0.0013120174407958984,146,2,0,0.013525761663913727,0.5033557046979865,0.3,120,148,wall,both,1,1,1,1,1,1
444,4.435245037078857,-8.128676414489746,-250.63369750976562,-0.06658358871936798,0.5144027471542358,0.04366260766983032,132,5,13,0.012796744704246521,0.5,0.3,120,150,wall,both,1,1,1,1,1,1
448,0.04610032960772514,-0.0008781984797678888,-466.20037841796875,-0.41284459829330444,0.9153048992156982,0.23565715551376343,121,13,22,0.016965996474027634,0.49019607843137253,0.3,120,156,wall,both,1,1,1,1,1,1
452,4.70439338684082,-9.145172119140625,-705.8866577148438,-0.08542519807815552,0.42981037497520447,0.10426539182662964,129,11,27,0.01923595368862152,0.47318611987381703,0.3,120,167,wall,both,1,1,1,1,1,1
456,3.767298698425293,-5.864685535430908,-591.7854614257812,-0.04951753467321396,0.46563220024108887,0.018097341060638428,134,17,25,0.029237687587738037,0.4601226993865031,0.3,120,176,wall,both,1,1,1,1,1,1
460,1.8275129795074463,-1.3800840377807617,-586.22998046875,-0.004996036179363728,0.14994049072265625,2.390146255493164e-05,128,6,29,0.04903936758637428,0.47923322683706066,0.3,120,163,wall,both,1,1,1,1,1,1
464,0.7543782591819763,-0.2351597249507904,-870.1756591796875,-0.3168146014213562,1.0585176944732666,0.12890607118606567,128,36,27,0.018424514681100845,0.4398826979472141,0.3,120,191,wall,both,1,1,1,1,1,1
468,1.5767848491668701,-1.0273761749267578,-550.103515625,-0.010773858986794949,0.21971946954727173,0.003346681594848633,158,17,16,0.02531362697482109,0.4398826979472141,0.3,120,191,wall,both,1,1,1,1,1,1
472,1.901774525642395,-1.494523286819458,-197.5302734375,-0.062299083918333054,0.5275958180427551,0.010405004024505615,118,3,11,0.061231959611177444,0.5319148936170213,0.3,120,132,wall,both,1,1,1,1,1,1
476,2.634631872177124,-2.8682994842529297,-281.2870178222656,-0.09611140936613083,0.6576217412948608,0.0013799667358398438,119,6,16,0.035596296191215515,0.5154639175257733,0.3,120,141,wall,both,1,1,1,1,1,1
480,4.2489237785339355,-7.460062503814697,-76.82752990722656,-0.07334446907043457,0.5685778856277466,0.01919764280319214,117,0,3,0.017574448138475418,0.5555555555555556,0.3,120,120,wall,both,1,1,1,1,1,1
484,4.6958327293396,-9.111918449401855,-743.0779418945312,-0.07920172810554504,0.20651064813137054,0.1307002305984497,137,22,21,0.015028211288154125,0.45454545454545453,0.3,120,180,wall,both,1,1,1,1,1,1
488,0.31540948152542114,-0.04110873490571976,-401.5556945800781,-0.0850398987531662,0.6183664202690125,0.004058420658111572,144,9,19,0.010885393247008324,0.46583850931677023,0.3,120,172,wall,both,1,1,1,1,1,1
492,1.550429344177246,-0.9933186173439026,-297.00775146484375,-0.620815098285675,0.4841390550136566,0.3732806444168091,126,2,16,0.013339282013475895,0.5102040816326531,0.3,120,144,wall,both,1,1,1,1,1,1
496,2.25093412399292,-2.093679428100586,-556.3270263671875,-0.05037842318415642,0.47606727480888367,0.0018499493598937988,112,17,20,0.013809527270495892,0.5016722408026756,0.3,120,149,wall,both,1,1,1,1,1,1
500,3.412893533706665,-4.813157558441162,-1018.34228515625,-0.033725183457136154,0.38918647170066833,0.0040225982666015625,109,42,27,0.011242194101214409,0.4573170731707317,0.3,120,178,wall,both,1,1,1,1,1,1
504,1.040026068687439,-0.4469645023345947,-365.8547058105469,-0.2509738504886627,1.0627237558364868,0.00016993284225463867,140,12,32,0.011258223094046116,0.44910179640718567,0.3,120,184,wall,both,1,1,1,1,1,1
508,2.960319995880127,-3.6212785243988037,-636.2115478515625,-0.11497729271650314,0.7193011045455933,0.00045180320739746094,102,14,30,0.01818866841495037,0.5067567567567568,0.3,119,146,wall,both,1,1,1,1,1,1
512,1.7086865901947021,-1.2064502239227295,-576.8987426757812,-0.03991878777742386,0.42264559864997864,0.007397949695587158,91,4,47,0.012345673516392708,0.5136986301369862,0.3,115,142,wall,both,1,1,1,1,1,1
516,0.155165895819664,-0.009948947466909885,0.0,-0.10023810714483261,0.6667410731315613,0.018852174282073975,0,0,0,0.008292771875858307,0.5,0.3,0,0,wall,both,1,1,1,1,1,1
