method,ate_rmse,ate_mean,ate_median,ate_max,rte_2m_mean,rte_2m_rmse,rte_2m_count,rte_5m_mean,rte_5m_rmse,rte_5m_count,rte_10m_mean,rte_10m_rmse,rte_10m_count,rte_2m_umey_mean,rte_2m_umey_rmse,rte_2m_umey_count,rte_5m_umey_mean,rte_5m_umey_rmse,rte_5m_umey_count,rte_10m_umey_mean,rte_10m_umey_rmse,rte_10m_umey_count,cross_track_mean,cross_track_median,cross_track_max,row_correct_fraction,row_switch_events,ate_umeyama_rmse,ate_umeyama_mean,ate_umeyama_median,ate_umeyama_max,ate_align_rmse,rpe_2m_align_rmse,rpe_5m_align_rmse,rpe_10m_align_rmse,speed_mean,accel_rms,jerk_rms,heading_rate_rms,heading_accel_rms
SPF LiDAR,1.521184801781577,1.3052143105351712,1.0354976907488282,3.7171487255689257,0.8933816573006617,1.145257470784942,389,1.3830643636003823,1.7404013753332552,385,1.676392960754734,1.9681136060522082,380,0.8933816573006617,1.145257470784942,389,1.3830643636003823,1.7404013753332552,385,1.676392960754734,1.9681136060522082,380,1.5406509351395175,1.444230406530657,4.2584709433113055,0.606516290726817,38,1.521184801781577,1.3052143105351712,1.0354976907488282,3.7171487255689257,1.521184801781577,1.145257470784942,1.7404013753332552,1.9681136060522082,0.19256406759346206,0.03537305668122245,0.014313294291067608,0.23357146010548369,0.09283578289951061
SPF LiDAR++,1.0252578224888742,0.9101856572059439,0.8618053105624596,2.376073821984868,0.5524275370696985,0.6527125610613785,389,0.8111357454370964,0.932467782155876,385,0.9789029336115699,1.0906840295427833,380,0.5524275370696985,0.6527125610613785,389,0.8111357454370964,0.932467782155876,385,0.9789029336115699,1.0906840295427833,380,1.2360553268627164,1.1373803311526696,3.8466351301200734,0.7167919799498746,30,1.0252578224888742,0.9101856572059439,0.8618053105624596,2.376073821984868,1.0252578224888742,0.6527125610613785,0.932467782155876,1.0906840295427833,0.17169355913715997,0.03185459106415838,0.012902721637554349,0.13588716319649727,0.05142550851615087
Noisy GPS,2.99455892913988,2.709806816036712,2.6093149890340044,12.518223850655485,3.304581008610065,3.705897149298772,389,3.6157807360504606,3.97758484661249,385,3.5329789368658604,3.904335164095893,380,3.304581008610065,3.705897149298772,389,3.6157807360504606,3.97758484661249,385,3.5329789368658604,3.904335164095893,380,1.8547771289963546,1.6737339707875427,10.155880989574124,0.6215538847117794,70,2.99455892913988,2.709806816036712,2.6093149890340044,12.518223850655485,2.99455892913988,3.705897149298772,3.97758484661249,3.904335164095893,0.5062157717690797,0.09118568071379354,0.038186510143949304,0.5097965747164769,0.173082954103146
AMCL,1.4244745146918976,1.328071363714276,1.2842954989573225,5.731082001749288,0.49765328676423504,0.8989162324501904,397,0.7093969369883619,1.0625647266443135,392,0.9154479588714635,1.2212854962384974,385,0.49765328676423504,0.8989162324501904,397,0.7093969369883619,1.0625647266443135,392,0.9154479588714635,1.2212854962384974,385,1.2904598662050975,0.8420255905681723,4.299306784729417,0.6234413965087282,28,1.4244745146918976,1.328071363714276,1.2842954989573225,5.731082001749288,1.4244745146918976,0.8989162324501904,1.0625647266443135,1.2212854962384974,0.6628967068674754,0.5206691064656065,0.9973934248680403,0.4270297807844375,0.5514145123713292
RTABMap RGBD,6.928970061773574,5.9249308139137895,5.474942538258044,19.13869976448117,1.1367699580379442,1.4644374775743563,373,2.232932162366579,2.6842239543714403,369,3.12667505448634,3.881984886745835,361,1.1367699580379442,1.4644374775743563,373,2.232932162366579,2.6842239543714403,369,3.12667505448634,3.881984886745835,361,5.834357972859172,5.513290797647063,19.034396244103515,0.3684210526315789,14,6.928970061773574,5.9249308139137895,5.474942538258044,19.13869976448117,6.928970061773574,1.4644374775743563,2.6842239543714403,3.881984886745835,0.6244832300696566,0.04020057798749961,0.04796636144052843,0.26692471955883484,0.21765644039460852
RTABMap RGB,6.885088115158021,5.899259129908797,5.47371279193798,19.286175487951294,1.140367317628545,1.4787161900513257,371,2.203952924599156,2.652769945818204,366,3.1785319093560678,3.9490958616523257,359,1.140367317628545,1.4787161900513257,371,2.203952924599156,2.652769945818204,366,3.1785319093560678,3.9490958616523257,359,5.807971149379011,5.560235627816765,19.09631332898004,0.3660477453580902,15,6.885088115158021,5.899259129908797,5.47371279193798,19.286175487951294,6.885088115158021,1.4787161900513257,2.652769945818204,3.9490958616523257,0.6265505214340161,0.03977222185003132,0.04720850519302743,0.26541095377697455,0.21679612720382224
