# angle_min_rad,0.001592549
# angle_max_rad,6.281592758
# angle_increment_rad,0.005800000
# time_increment_s,0.000000000
# scan_time_s,0.033333302
# range_min_m,0.300000012
# range_max_m,50.000000000
beam_index,angle_rad,range_m,intensity
0,0.001592549,16.203001022,
1,0.007392549,16.178613663,
2,0.013192549,16.116214752,
3,0.018992548,16.142761230,
4,0.024792548,16.135295868,
5,0.030592548,16.067829132,
6,0.036392548,16.144287109,
7,0.042192548,16.203725815,
8,0.047992548,16.187170029,
9,0.053792548,16.109621048,
10,0.059592548,16.252952576,
11,0.065392548,16.310298920,
12,0.071192548,16.312646866,
13,0.076992548,16.241001129,
14,0.082792548,16.288282394,
15,0.088592548,16.327545166,
16,0.094392548,16.323804855,
17,0.100192547,16.359024048,
18,0.105992547,51.000000000,
19,0.111792547,16.365421295,
20,0.117592547,7.688153744,
21,0.123392547,16.048021317,
22,0.129192547,9.471547127,
23,0.134992547,6.402708054,
24,0.140792547,6.374717712,
25,0.146592547,8.807962418,
26,0.152392547,6.193173409,
27,0.158192547,51.000000000,
28,0.163992547,6.083516121,
29,0.169792547,5.207497120,
30,0.175592546,5.751637459,
31,0.181392546,5.642119884,
32,0.187192546,7.280298710,
33,0.192992546,5.480854511,
34,0.198792546,51.000000000,
35,0.204592546,5.124519348,
36,0.210392546,5.089889526,
37,0.216192546,16.813665390,
38,0.221992546,4.920953751,
39,0.227792546,5.938732147,
40,0.233592546,4.779974937,
41,0.239392546,4.862834454,
42,0.245192546,51.000000000,
43,0.250992546,51.000000000,
44,0.256792545,4.386036873,
45,0.262592545,51.000000000,
46,0.268392545,4.104478359,
47,0.274192545,51.000000000,
48,0.279992545,4.076154709,
49,0.285792545,4.097461224,
50,0.291592545,4.137636185,
51,0.297392545,4.132197857,
52,0.303192545,4.093066216,
53,0.308992545,17.584962845,
54,0.314792545,17.562423706,
55,0.320592545,17.573841095,
56,0.326392545,9.983928680,
57,0.332192544,3.530219078,
58,0.337992544,3.921815395,
59,0.343792544,3.920417070,
60,0.349592544,3.330370903,
61,0.355392544,3.261046886,
62,0.361192544,3.298293352,
63,0.366992544,3.304982185,
64,0.372792544,51.000000000,
65,0.378592544,3.232828617,
66,0.384392544,8.834879875,
67,0.390192544,3.210013151,
68,0.395992544,8.604086876,
69,0.401792544,3.139983892,
70,0.407592544,3.425550699,
71,0.413392543,3.452901602,
72,0.419192543,2.945283890,
73,0.424992543,2.958014488,
74,0.430792543,3.323337555,
75,0.436592543,2.918756962,
76,0.442392543,51.000000000,
77,0.448192543,3.172194481,
78,0.453992543,2.767920732,
79,0.459792543,2.767021656,
80,0.465592543,8.240270615,
81,0.471392543,8.213335991,
82,0.477192543,51.000000000,
83,0.482992543,51.000000000,
84,0.488792542,7.647414684,
85,0.494592542,7.657253742,
86,0.500392542,7.261280060,
87,0.506192542,7.483838081,
88,0.511992542,51.000000000,
89,0.517792542,6.870321751,
90,0.523592542,2.432806015,
91,0.529392542,6.805015564,
92,0.535192542,6.752492428,
93,0.540992542,2.440217733,
94,0.546792542,6.664180756,
95,0.552592542,2.456417561,
96,0.558392542,2.475199223,
97,0.564192542,7.135062695,
98,0.569992541,7.068159103,
99,0.575792541,2.446935892,
100,0.581592541,6.345407963,
101,0.587392541,6.838283539,
102,0.593192541,51.000000000,
103,0.598992541,6.625016212,
104,0.604792541,6.561097145,
105,0.610592541,6.211692333,
106,0.616392541,2.209814787,
107,0.622192541,2.224759102,
