# angle_min_rad,0.001592549
# angle_max_rad,6.281592758
# angle_increment_rad,0.005800000
# time_increment_s,0.000000000
# scan_time_s,0.033333302
# range_min_m,0.300000012
# range_max_m,50.000000000
beam_index,angle_rad,range_m,intensity
0,0.001592549,9.974497795,
1,0.007392549,9.925149918,
2,0.013192549,9.929725647,
3,0.018992548,9.970240593,
4,0.024792548,9.979764938,
5,0.030592548,9.948308945,
6,0.036392548,9.904847145,
7,0.042192548,9.975235939,
8,0.047992548,10.053591728,
9,0.053792548,10.094964027,
10,0.059592548,10.159287453,
11,0.065392548,10.162657738,
12,0.071192548,10.163007736,
13,0.076992548,10.169329643,
14,0.082792548,10.227849960,
15,0.088592548,10.118246078,
16,0.094392548,9.951704025,
17,0.100192547,9.645346642,
18,0.105992547,9.698479652,
19,0.111792547,9.719635010,
20,0.117592547,9.729783058,
21,0.123392547,9.280749321,
22,0.129192547,14.347834587,
23,0.134992547,9.316884995,
24,0.140792547,9.612462997,
25,0.146592547,9.741295815,
26,0.152392547,14.259720802,
27,0.158192547,10.251533508,
28,0.163992547,10.297450066,
29,0.169792547,10.284430504,
30,0.175592546,10.243354797,
31,0.181392546,10.284192085,
32,0.187192546,10.265100479,
33,0.192992546,10.304898262,
34,0.198792546,10.332692146,
35,0.204592546,10.349482536,
36,0.210392546,10.356267929,
37,0.216192546,10.354048729,
38,0.221992546,10.318863869,
39,0.227792546,10.271681786,
40,0.233592546,9.763023376,
41,0.239392546,9.892466545,
42,0.245192546,9.930061340,
43,0.250992546,9.912742615,
44,0.256792545,9.799592018,
45,0.262592545,9.828146935,
46,0.268392545,10.037325859,
47,0.274192545,51.000000000,
48,0.279992545,10.005506516,
49,0.285792545,9.856341362,
50,0.291592545,51.000000000,
51,0.297392545,10.771112442,
52,0.303192545,10.747633934,
53,0.308992545,10.717148781,
54,0.314792545,10.741548538,
55,0.320592545,10.687072754,
56,0.326392545,51.000000000,
57,0.332192544,51.000000000,
58,0.337992544,14.620135307,
59,0.343792544,3.241844177,
60,0.349592544,3.234668970,
61,0.355392544,10.973704338,
62,0.361192544,3.213716745,
63,0.366992544,3.222367287,
64,0.372792544,10.843032837,
65,0.378592544,3.092159033,
66,0.384392544,10.928304672,
67,0.390192544,3.038884401,
68,0.395992544,3.718445063,
69,0.401792544,2.946390390,
70,0.407592544,11.112609863,
71,0.413392543,11.231501579,
72,0.419192543,11.094875336,
73,0.424992543,2.782509565,
74,0.430792543,10.914412498,
75,0.436592543,3.209521055,
76,0.442392543,11.479379654,
77,0.448192543,3.244394779,
78,0.453992543,3.233527660,
79,0.459792543,11.421512604,
80,0.465592543,2.542219162,
81,0.471392543,2.526756763,
82,0.477192543,11.296649933,
83,0.482992543,2.677369118,
84,0.488792542,2.659973383,
85,0.494592542,2.715779305,
86,0.500392542,2.675975800,
87,0.506192542,11.668395042,
88,0.511992542,51.000000000,
89,0.517792542,2.596322536,
90,0.523592542,11.368540764,
91,0.529392542,2.530474424,
92,0.535192542,51.000000000,
93,0.540992542,51.000000000,
94,0.546792542,51.000000000,
95,0.552592542,11.078886032,
96,0.558392542,51.000000000,
97,0.564192542,16.171321869,
98,0.569992541,2.540387869,
99,0.575792541,2.488351583,
100,0.581592541,51.000000000,
101,0.587392541,2.514252901,
102,0.593192541,2.511820555,
103,0.598992541,2.505033255,
104,0.604792541,16.645570755,
105,0.610592541,1.935196996,
106,0.616392541,2.247801542,
107,0.622192541,2.077540398,
108,0.627992541,1.892145634,
109,0.633792541,1.893718600,
110,0.639592541,1.901933432,
111,0.645392540,51.000000000,
112,0.651192540,2.246280432,
113,0.656992540,2.244983196,
114,0.662792540,51.000000000,
115,0.668592540,51.000000000,
116,0.674392540,17.564868927,
117,0.680192540,13.049991608,
118,0.685992540,17.586835861,
119,0.691792540,51.000000000,
120,0.697592540,51.000000000,
121,0.703392540,51.000000000,
122,0.709192540,51.000000000,
123,0.714992540,51.000000000,
124,0.720792540,51.000000000,
125,0.726592539,51.000000000,
126,0.732392539,51.000000000,
127,0.738192539,51.000000000,
128,0.743992539,51.000000000,
129,0.749792539,51.000000000,
130,0.755592539,51.000000000,
131,0.761392539,51.000000000,
132,0.767192539,1.683388829,
133,0.772992539,51.000000000,
134,0.778792539,1.657607794,
135,0.784592539,1.719576836,
136,0.790392539,1.654915333,
137,0.796192539,1.663270712,
138,0.801992539,1.726168513,
139,0.807792538,1.788364410,
140,0.813592538,51.000000000,
141,0.819392538,51.000000000,
142,0.825192538,51.000000000,
143,0.830992538,1.725641489,
144,0.836792538,51.000000000,
145,0.842592538,51.000000000,
146,0.848392538,1.713969946,
147,0.854192538,1.765775442,
148,0.859992538,1.700381756,
149,0.865792538,4.905493736,
150,0.871592538,1.722732306,
151,0.877392538,4.833106995,
152,0.883192537,1.698218346,
153,0.888992537,1.711222410,
154,0.894792537,4.640516758,
155,0.900592537,51.000000000,
156,0.906392537,4.614762306,
157,0.912192537,4.623498917,
158,0.917992537,4.646035194,
159,0.923792537,4.646897793,
160,0.929592537,1.669406295,
161,0.935392537,1.669688106,
162,0.941192537,4.541290283,
163,0.946992537,4.575542927,
164,0.952792537,51.000000000,
165,0.958592537,4.557723999,
166,0.964392536,1.616784930,
167,0.970192536,4.530964851,
168,0.975992536,1.633107781,
169,0.981792536,1.598764062,
170,0.987592536,1.631803513,
171,0.993392536,4.436284542,
172,0.999192536,4.367403030,
173,1.004992536,4.418442726,
174,1.010792536,4.393800735,
175,1.016592536,51.000000000,
176,1.022392536,51.000000000,
177,1.028192536,51.000000000,
178,1.033992536,51.000000000,
179,1.039792535,1.516028285,
180,1.045592535,1.595710754,
181,1.051392535,51.000000000,
182,1.057192535,1.503817320,
183,1.062992535,4.464161873,
184,1.068792535,4.451445580,
185,1.074592535,4.415205002,
186,1.080392535,1.464270234,
187,1.086192535,4.370128632,
188,1.091992535,1.574220419,
189,1.097792535,1.460994244,
190,1.103592535,1.432026863,
191,1.109392535,1.574242949,
192,1.115192535,1.572940946,
193,1.120992534,4.201395035,
194,1.126792534,1.562006354,
195,1.132592534,4.164085388,
196,1.138392534,1.634578228,
197,1.144192534,4.136525154,
198,1.149992534,1.623530030,
199,1.155792534,4.147171974,
200,1.161592534,1.616915703,
201,1.167392534,1.628328443,
202,1.173192534,51.000000000,
203,1.178992534,3.964972258,
204,1.184792534,4.056785583,
205,1.190592534,4.038111210,
206,1.196392533,4.030200481,
207,1.202192533,4.045770168,
208,1.207992533,4.037851334,
209,1.213792533,4.041669846,
210,1.219592533,4.002438545,
211,1.225392533,51.000000000,
212,1.231192533,3.986687183,
213,1.236992533,4.004070759,
214,1.242792533,4.009821415,
215,1.248592533,3.959443092,
216,1.254392533,3.956638813,
217,1.260192533,4.004545689,
218,1.265992533,3.995604277,
219,1.271792533,6.622618198,
220,1.277592532,3.977857113,
221,1.283392532,3.927854538,
222,1.289192532,3.947243214,
223,1.294992532,3.937305450,
224,1.300792532,3.924430847,
225,1.306592532,3.917413712,
226,1.312392532,3.933841705,
227,1.318192532,3.953198671,
228,1.323992532,6.499390125,
229,1.329792532,51.000000000,
230,1.335592532,51.000000000,
231,1.341392532,3.956271172,
232,1.347192532,51.000000000,
233,1.352992531,13.897442818,
234,1.358792531,13.986651421,
235,1.364592531,51.000000000,
236,1.370392531,6.554132462,
237,1.376192531,6.518722057,
238,1.381992531,51.000000000,
239,1.387792531,51.000000000,
240,1.393592531,6.484054565,
241,1.399392531,51.000000000,
242,1.405192531,51.000000000,
243,1.410992531,51.000000000,
244,1.416792531,8.965374947,
245,1.422592531,1.473626614,
246,1.428392531,8.946408272,
247,1.434192530,8.944117546,
248,1.439992530,51.000000000,
249,1.445792530,1.467205524,
250,1.451592530,51.000000000,
251,1.457392530,1.423931241,
252,1.463192530,6.349411011,
253,1.468992530,1.441421270,
254,1.474792530,6.372202396,
255,1.480592530,1.429434419,
256,1.486392530,1.430577040,
257,1.492192530,6.320987225,
258,1.497992530,1.430888653,
259,1.503792530,1.425464869,
260,1.509592530,3.742120266,
261,1.515392529,8.809107780,
262,1.521192529,8.788562775,
263,1.526992529,51.000000000,
264,1.532792529,3.774162531,
265,1.538592529,51.000000000,
266,1.544392529,51.000000000,
267,1.550192529,8.817430496,
268,1.555992529,51.000000000,
269,1.561792529,51.000000000,
270,1.567592529,51.000000000,
271,1.573392529,51.000000000,
272,1.579192529,51.000000000,
273,1.584992529,51.000000000,
274,1.590792528,8.918783188,
275,1.596592528,8.942890167,
276,1.602392528,51.000000000,
277,1.608192528,51.000000000,
278,1.613992528,11.403172493,
279,1.619792528,6.457835197,
280,1.625592528,51.000000000,
281,1.631392528,6.509859085,
282,1.637192528,6.499027729,
283,1.642992528,6.480235100,
284,1.648792528,51.000000000,
285,1.654592528,51.000000000,
286,1.660392528,51.000000000,
287,1.666192528,51.000000000,
288,1.671992527,51.000000000,
289,1.677792527,3.876703262,
290,1.683592527,3.896370888,
291,1.689392527,3.920902491,
292,1.695192527,51.000000000,
293,1.700992527,51.000000000,
294,1.706792527,51.000000000,
295,1.712592527,51.000000000,
296,1.718392527,51.000000000,
297,1.724192527,51.000000000,
298,1.729992527,51.000000000,
299,1.735792527,51.000000000,
300,1.741592527,9.063327789,
301,1.747392526,9.089033127,
302,1.753192526,51.000000000,
303,1.758992526,51.000000000,
304,1.764792526,11.641664505,
305,1.770592526,51.000000000,
306,1.776392526,51.000000000,
307,1.782192526,51.000000000,
308,1.787992526,51.000000000,
309,1.793792526,51.000000000,
310,1.799592526,51.000000000,
311,1.805392526,51.000000000,
312,1.811192526,1.488564968,
313,1.816992526,1.466758728,
314,1.822792526,51.000000000,
315,1.828592525,1.461360693,
316,1.834392525,1.468304634,
317,1.840192525,51.000000000,
318,1.845992525,1.464290023,
319,1.851792525,1.479546189,
320,1.857592525,51.000000000,
321,1.863392525,51.000000000,
322,1.869192525,51.000000000,
323,1.874992525,1.493891120,
324,1.880792525,9.245357513,
325,1.886592525,51.000000000,
326,1.892392525,51.000000000,
327,1.898192525,51.000000000,
328,1.903992524,51.000000000,
329,1.909792524,51.000000000,
330,1.915592524,51.000000000,
331,1.921392524,51.000000000,
332,1.927192524,51.000000000,
333,1.932992524,6.832394123,
334,1.938792524,51.000000000,
335,1.944592524,51.000000000,
336,1.950392524,51.000000000,
337,1.956192524,51.000000000,
338,1.961992524,51.000000000,
339,1.967792524,51.000000000,
340,1.973592524,51.000000000,
341,1.979392524,51.000000000,
342,1.985192523,51.000000000,
343,1.990992523,4.197535515,
344,1.996792523,4.211321354,
345,2.002592523,51.000000000,
346,2.008392523,51.000000000,
347,2.014192523,51.000000000,
348,2.019992523,7.202572823,
349,2.025792523,7.226284504,
350,2.031592523,51.000000000,
351,2.037392523,51.000000000,
352,2.043192523,51.000000000,
353,2.048992523,51.000000000,
354,2.054792523,51.000000000,
355,2.060592523,51.000000000,
356,2.066392522,51.000000000,
357,2.072192522,51.000000000,
358,2.077992522,51.000000000,
359,2.083792522,51.000000000,
360,2.089592522,51.000000000,
361,2.095392522,51.000000000,
362,2.101192522,51.000000000,
363,2.106992522,51.000000000,
364,2.112792522,51.000000000,
365,2.118592522,51.000000000,
366,2.124392522,51.000000000,
367,2.130192522,4.602882385,
368,2.135992522,4.633388519,
369,2.141792521,10.751806259,
370,2.147592521,51.000000000,
371,2.153392521,51.000000000,
372,2.159192521,51.000000000,
373,2.164992521,51.000000000,
374,2.170792521,51.000000000,
375,2.176592521,7.922251701,
376,2.182392521,7.872447491,
377,2.188192521,51.000000000,
378,2.193992521,51.000000000,
379,2.199792521,51.000000000,
380,2.205592521,51.000000000,
381,2.211392521,51.000000000,
382,2.217192521,51.000000000,
383,2.222992520,51.000000000,
384,2.228792520,51.000000000,
385,2.234592520,51.000000000,
386,2.240392520,51.000000000,
387,2.246192520,11.560303688,
388,2.251992520,51.000000000,
389,2.257792520,5.106894493,
390,2.263592520,5.127609730,
391,2.269392520,5.118374825,
392,2.275192520,51.000000000,
393,2.280992520,51.000000000,
394,2.286792520,51.000000000,
395,2.292592520,51.000000000,
396,2.298392519,51.000000000,
397,2.304192519,51.000000000,
398,2.309992519,8.932955742,
399,2.315792519,51.000000000,
400,2.321592519,51.000000000,
401,2.327392519,51.000000000,
402,2.333192519,12.450156212,
403,2.338992519,51.000000000,
404,2.344792519,51.000000000,
405,2.350592519,51.000000000,
406,2.356392519,51.000000000,
407,2.362192519,51.000000000,
408,2.367992519,51.000000000,
409,2.373792519,15.139712334,
410,2.379592518,15.080929756,
411,2.385392518,51.000000000,
412,2.391192518,51.000000000,
413,2.396992518,51.000000000,
414,2.402792518,9.839035034,
415,2.408592518,51.000000000,
416,2.414392518,51.000000000,
417,2.420192518,51.000000000,
418,2.425992518,51.000000000,
419,2.431792518,51.000000000,
420,2.437592518,51.000000000,
421,2.443392518,15.684488297,
422,2.449192518,51.000000000,
423,2.454992517,51.000000000,
424,2.460792517,51.000000000,
425,2.466592517,51.000000000,
426,2.472392517,2.434316635,
427,2.478192517,2.421856165,
428,2.483992517,2.414598227,
429,2.489792517,2.356464863,
430,2.495592517,10.990837097,
431,2.501392517,51.000000000,
432,2.507192517,51.000000000,
433,2.512992517,51.000000000,
434,2.518792517,51.000000000,
435,2.524592517,51.000000000,
436,2.530392517,51.000000000,
437,2.536192516,51.000000000,
438,2.541992516,51.000000000,
439,2.547792516,7.137868881,
440,2.553592516,7.177260876,
441,2.559392516,14.258831024,
442,2.565192516,12.055193901,
443,2.570992516,51.000000000,
444,2.576792516,51.000000000,
445,2.582592516,14.512268066,
446,2.588392516,14.584475517,
447,2.594192516,51.000000000,
448,2.599992516,51.000000000,
449,2.605792516,14.883939743,
450,2.611592515,51.000000000,
451,2.617392515,13.331117630,
452,2.623192515,2.899171352,
453,2.628992515,2.910187960,
454,2.634792515,2.911184549,
455,2.640592515,2.897117138,
456,2.646392515,51.000000000,
457,2.652192515,51.000000000,
458,2.657992515,51.000000000,
459,2.663792515,14.594760895,
460,2.669592515,51.000000000,
461,2.675392515,9.006225586,
462,2.681192515,51.000000000,
463,2.686992515,51.000000000,
464,2.692792514,51.000000000,
465,2.698592514,9.584119797,
466,2.704392514,3.561184168,
467,2.710192514,3.553815126,
468,2.715992514,3.596408844,
469,2.721792514,3.614986897,
470,2.727592514,51.000000000,
471,2.733392514,51.000000000,
472,2.739192514,51.000000000,
473,2.744992514,11.002067566,
474,2.750792514,51.000000000,
475,2.756592514,51.000000000,
476,2.762392514,51.000000000,
477,2.768192514,51.000000000,
478,2.773992513,13.980453491,
479,2.779792513,14.137754440,
480,2.785592513,51.000000000,
481,2.791392513,12.303625107,
482,2.797192513,51.000000000,
483,2.802992513,51.000000000,
484,2.808792513,51.000000000,
485,2.814592513,51.000000000,
486,2.820392513,51.000000000,
487,2.826192513,4.934822083,
488,2.831992513,51.000000000,
489,2.837792513,51.000000000,
490,2.843592513,51.000000000,
491,2.849392512,51.000000000,
492,2.855192512,51.000000000,
493,2.860992512,13.029229164,
494,2.866792512,6.184676170,
495,2.872592512,6.164545536,
496,2.878392512,51.000000000,
497,2.884192512,51.000000000,
498,2.889992512,51.000000000,
499,2.895792512,11.605311394,
500,2.901592512,51.000000000,
501,2.907392512,51.000000000,
502,2.913192512,12.563211441,
503,2.918992512,51.000000000,
504,2.924792512,13.077365875,
505,2.930592511,13.373895645,
506,2.936392511,7.688139439,
507,2.942192511,7.879541874,
508,2.947992511,8.326760292,
509,2.953792511,8.812942505,
510,2.959592511,8.903327942,
511,2.965392511,51.000000000,
512,2.971192511,51.000000000,
513,2.976992511,10.277415276,
514,2.982792511,3.326155901,
515,2.988592511,3.311850309,
516,2.994392511,3.274380445,
517,3.000192511,3.277844906,
518,3.005992510,3.294930935,
519,3.011792510,3.297103882,
520,3.017592510,3.290325165,
521,3.023392510,6.701245785,
522,3.029192510,6.696383476,
523,3.034992510,3.231376886,
524,3.040792510,3.211612463,
525,3.046592510,3.189855814,
526,3.052392510,3.194829226,
527,3.058192510,3.201739550,
528,3.063992510,3.205657482,
529,3.069792510,3.189678669,
530,3.075592510,51.000000000,
531,3.081392510,51.000000000,
532,3.087192509,51.000000000,
533,3.092992509,51.000000000,
534,3.098792509,51.000000000,
535,3.104592509,51.000000000,
536,3.110392509,51.000000000,
537,3.116192509,51.000000000,
538,3.121992509,51.000000000,
539,3.127792509,51.000000000,
540,3.133592509,51.000000000,
541,3.139392509,51.000000000,
542,3.145192509,51.000000000,
543,3.150992509,51.000000000,
544,3.156792509,51.000000000,
545,3.162592508,51.000000000,
546,3.168392508,51.000000000,
547,3.174192508,51.000000000,
548,3.179992508,51.000000000,
549,3.185792508,12.725985527,
550,3.191592508,3.161242008,
551,3.197392508,3.175366163,
552,3.203192508,3.135372162,
553,3.208992508,3.109452724,
554,3.214792508,3.087144613,
555,3.220592508,3.094533205,
556,3.226392508,3.080039263,
557,3.232192508,3.093006134,
558,3.237992508,3.068846703,
559,3.243792507,3.047437668,
560,3.249592507,3.089723587,
561,3.255392507,3.051720142,
562,3.261192507,51.000000000,
563,3.266992507,11.499360085,
564,3.272792507,2.966877699,
565,3.278592507,2.902449846,
566,3.284392507,2.886831045,
567,3.290192507,2.857522011,
568,3.295992507,2.853565931,
569,3.301792507,2.844726324,
570,3.307592507,2.851326704,
571,3.313392507,2.845356464,
572,3.319192506,2.846177101,
573,3.324992506,2.855728149,
574,3.330792506,51.000000000,
575,3.336592506,4.856987000,
576,3.342392506,51.000000000,
577,3.348192506,51.000000000,
578,3.353992506,51.000000000,
579,3.359792506,51.000000000,
580,3.365592506,51.000000000,
581,3.371392506,51.000000000,
582,3.377192506,51.000000000,
583,3.382992506,51.000000000,
584,3.388792506,51.000000000,
585,3.394592506,51.000000000,
586,3.400392505,51.000000000,
587,3.406192505,51.000000000,
588,3.411992505,51.000000000,
589,3.417792505,3.455107689,
590,3.423592505,3.436969042,
591,3.429392505,51.000000000,
592,3.435192505,3.451551914,
593,3.440992505,3.484266043,
594,3.446792505,51.000000000,
595,3.452592505,51.000000000,
596,3.458392505,51.000000000,
597,3.464192505,51.000000000,
598,3.469992505,3.507641315,
599,3.475792505,3.513233900,
600,3.481592504,51.000000000,
601,3.487392504,51.000000000,
602,3.493192504,51.000000000,
603,3.498992504,2.813661575,
604,3.504792504,2.816681147,
605,3.510592504,2.791777849,
606,3.516392504,2.810157776,
607,3.522192504,2.816013098,
608,3.527992504,51.000000000,
609,3.533792504,11.285667419,
610,3.539592504,51.000000000,
611,3.545392504,51.000000000,
612,3.551192504,2.878528595,
613,3.556992503,2.869648218,
614,3.562792503,51.000000000,
615,3.568592503,2.861775637,
616,3.574392503,51.000000000,
617,3.580192503,51.000000000,
618,3.585992503,51.000000000,
619,3.591792503,7.353084564,
620,3.597592503,7.288397789,
621,3.603392503,10.886505127,
622,3.609192503,10.854546547,
623,3.614992503,2.295551777,
624,3.620792503,51.000000000,
625,3.626592503,2.297717810,
626,3.632392503,2.301115274,
627,3.638192502,2.232872725,
628,3.643992502,7.948702812,
629,3.649792502,8.006299973,
630,3.655592502,9.578866959,
631,3.661392502,8.337726593,
632,3.667192502,2.310123920,
633,3.672992502,2.322043896,
634,3.678792502,51.000000000,
635,3.684592502,2.304975510,
636,3.690392502,10.754614830,
637,3.696192502,51.000000000,
638,3.701992502,11.431580544,
639,3.707792502,6.274950981,
640,3.713592501,8.664218903,
641,3.719392501,11.356302261,
642,3.725192501,9.195912361,
643,3.730992501,9.249388695,
644,3.736792501,9.240072250,
645,3.742592501,9.238716125,
646,3.748392501,51.000000000,
647,3.754192501,9.084520340,
648,3.759992501,9.106045723,
649,3.765792501,51.000000000,
650,3.771592501,51.000000000,
651,3.777392501,51.000000000,
652,3.783192501,10.443865776,
653,3.788992501,10.480314255,
654,3.794792500,10.472874641,
655,3.800592500,51.000000000,
656,3.806392500,51.000000000,
657,3.812192500,51.000000000,
658,3.817992500,9.444212914,
659,3.823792500,9.485543251,
660,3.829592500,51.000000000,
661,3.835392500,51.000000000,
662,3.841192500,10.657283783,
663,3.846992500,10.788359642,
664,3.852792500,10.664142609,
665,3.858592500,10.666561127,
666,3.864392500,9.480627060,
667,3.870192499,9.150671005,
668,3.875992499,51.000000000,
669,3.881792499,9.485777855,
670,3.887592499,9.262993813,
671,3.893392499,51.000000000,
672,3.899192499,51.000000000,
673,3.904992499,51.000000000,
674,3.910792499,51.000000000,
675,3.916592499,51.000000000,
676,3.922392499,51.000000000,
677,3.928192499,8.944994926,
678,3.933992499,8.800920486,
679,3.939792499,51.000000000,
680,3.945592499,9.202521324,
681,3.951392498,51.000000000,
682,3.957192498,51.000000000,
683,3.962992498,7.395815372,
684,3.968792498,7.370227814,
685,3.974592498,8.758152962,
686,3.980392498,8.844301224,
687,3.986192498,51.000000000,
688,3.991992498,7.415871620,
689,3.997792498,7.289902210,
690,4.003592498,51.000000000,
691,4.009392498,51.000000000,
692,4.015192498,8.239604950,
693,4.020992498,51.000000000,
694,4.026792497,51.000000000,
695,4.032592497,8.019362450,
696,4.038392497,51.000000000,
697,4.044192497,51.000000000,
698,4.049992497,9.009764671,
699,4.055792497,8.891460419,
700,4.061592497,8.958345413,
701,4.067392497,8.930638313,
702,4.073192497,8.098167419,
703,4.078992497,8.238040924,
704,4.084792497,8.060774803,
705,4.090592497,51.000000000,
706,4.096392497,51.000000000,
707,4.102192497,9.064546585,
708,4.107992496,8.991697311,
709,4.113792496,8.977608681,
710,4.119592496,9.033230782,
711,4.125392496,9.093836784,
712,4.131192496,9.224079132,
713,4.136992496,51.000000000,
714,4.142792496,6.685526848,
715,4.148592496,11.719869614,
716,4.154392496,6.673849583,
717,4.160192496,6.687853336,
718,4.165992496,9.669012070,
719,4.171792496,6.749489784,
720,4.177592496,6.749600887,
721,4.183392496,51.000000000,
722,4.189192495,51.000000000,
723,4.194992495,51.000000000,
724,4.200792495,6.600316525,
725,4.206592495,6.567685604,
726,4.212392495,6.723935127,
727,4.218192495,51.000000000,
728,4.223992495,6.695930004,
729,4.229792495,6.707726955,
730,4.235592495,7.524236679,
731,4.241392495,7.418011189,
732,4.247192495,6.623166561,
733,4.252992495,7.368564606,
734,4.258792495,6.634844303,
735,4.264592494,6.693265438,
736,4.270392494,7.437511921,
737,4.276192494,1.265171885,
738,4.281992494,7.371182919,
739,4.287792494,7.462971687,
740,4.293592494,7.450910091,
741,4.299392494,51.000000000,
742,4.305192494,7.418973923,
743,4.310992494,7.413863182,
744,4.316792494,7.432598591,
