# angle_min_rad,0.001592549
# angle_max_rad,6.281592758
# angle_increment_rad,0.005800000
# time_increment_s,0.000000000
# scan_time_s,0.033333302
# range_min_m,0.300000012
# range_max_m,50.000000000
beam_index,angle_rad,range_m,intensity
0,0.001592549,19.563419342,
1,0.007392549,51.000000000,
2,0.013192549,51.000000000,
3,0.018992548,51.000000000,
4,0.024792548,51.000000000,
5,0.030592548,51.000000000,
6,0.036392548,19.787647247,
7,0.042192548,51.000000000,
8,0.047992548,51.000000000,
9,0.053792548,51.000000000,
10,0.059592548,51.000000000,
11,0.065392548,12.993435860,
12,0.071192548,12.956815720,
13,0.076992548,12.137084961,
14,0.082792548,51.000000000,
15,0.088592548,10.890100479,
16,0.094392548,51.000000000,
17,0.100192547,51.000000000,
18,0.105992547,9.439049721,
19,0.111792547,9.431231499,
20,0.117592547,51.000000000,
21,0.123392547,51.000000000,
22,0.129192547,20.129228592,
23,0.134992547,51.000000000,
24,0.140792547,5.595078468,
25,0.146592547,5.535232544,
26,0.152392547,51.000000000,
27,0.158192547,5.142665863,
28,0.163992547,5.108838558,
29,0.169792547,51.000000000,
30,0.175592546,6.619757175,
31,0.181392546,4.761457920,
32,0.187192546,4.626254082,
33,0.192992546,4.667192459,
34,0.198792546,51.000000000,
35,0.204592546,51.000000000,
36,0.210392546,12.272039413,
37,0.216192546,4.166327000,
38,0.221992546,4.043428898,
39,0.227792546,4.059598923,
40,0.233592546,11.100999832,
41,0.239392546,4.038068771,
42,0.245192546,3.997714520,
43,0.250992546,4.537839413,
44,0.256792545,3.951447725,
45,0.262592545,4.503409386,
46,0.268392545,51.000000000,
47,0.274192545,3.578202248,
48,0.279992545,3.789134979,
49,0.285792545,10.069508553,
50,0.291592545,3.607398272,
51,0.297392545,9.998117447,
52,0.303192545,3.501081228,
53,0.308992545,11.489852905,
54,0.314792545,3.935230732,
55,0.320592545,3.336603165,
56,0.326392545,3.940850735,
57,0.332192544,51.000000000,
58,0.337992544,51.000000000,
59,0.343792544,51.000000000,
60,0.349592544,51.000000000,
61,0.355392544,51.000000000,
62,0.361192544,10.032487869,
63,0.366992544,8.473470688,
64,0.372792544,8.401411057,
65,0.378592544,51.000000000,
66,0.384392544,51.000000000,
67,0.390192544,2.836731911,
68,0.395992544,2.872936249,
69,0.401792544,2.856153250,
70,0.407592544,51.000000000,
71,0.413392543,2.828616858,
72,0.419192543,7.581873417,
73,0.424992543,7.461209774,
74,0.430792543,12.385881424,
75,0.436592543,51.000000000,
76,0.442392543,51.000000000,
77,0.448192543,51.000000000,
78,0.453992543,8.159622192,
79,0.459792543,51.000000000,
80,0.465592543,7.700520515,
81,0.471392543,7.745275497,
82,0.477192543,2.754988909,
83,0.482992543,6.838811398,
84,0.488792542,2.715046883,
85,0.494592542,2.683276653,
86,0.500392542,51.000000000,
87,0.506192542,51.000000000,
88,0.511992542,51.000000000,
89,0.517792542,51.000000000,
90,0.523592542,51.000000000,
91,0.529392542,51.000000000,
92,0.535192542,51.000000000,
93,0.540992542,51.000000000,
94,0.546792542,2.183089495,
95,0.552592542,2.189249039,
96,0.558392542,2.213716507,
97,0.564192542,2.208349466,
98,0.569992541,6.202641964,
99,0.575792541,51.000000000,
100,0.581592541,5.929745674,
