frame_idx,gps_dist,log_gps,log_semantic,log_corridor,corridor_dist,corridor_heading_misalign,correct_hits,incorrect_hits,no_hits,weight,gps_weight_used,corridor_weight_used,num_background_used,num_observations,semantic_model_used,gps_enabled,semantic_enabled,corridor_enabled,background_enabled,dynamic_gps_enabled,pose_smoothing_enabled
112,3.740757703781128,-5.782341957092285,-281.802734375,-0.06648071110248566,0.5194409489631653,0.03997039794921875,87,0,33,0.008892073296010494,0.5555555555555556,0.3,120,120,wall,1,1,1,1,1,0
116,4.360086441040039,-7.855517387390137,-182.69020080566406,-0.1990339308977127,0.15124660730361938,0.21798592805862427,118,1,2,0.010099729523062706,0.5535055350553506,0.3,120,121,wall,1,1,1,1,1,0
120,2.119992733001709,-1.8571771383285522,-136.36270141601562,-0.31374821066856384,0.29756712913513184,0.2684165835380554,117,0,3,0.02438267134130001,0.5555555555555556,0.3,120,120,wall,1,1,1,1,1,0
124,3.4516499042510986,-4.923093318939209,-311.6495666503906,-0.0644289031624794,0.5285186767578125,0.0240209698677063,85,0,40,0.011102300137281418,0.5454545454545454,0.3,120,125,wall,1,1,1,1,1,0
128,0.5915985107421875,-0.14462345838546753,-409.22637939453125,-0.0523107573390007,0.3546394407749176,0.07725739479064941,92,0,44,0.013168063014745712,0.5244755244755245,0.3,120,136,wall,1,1,1,1,1,0
132,1.2991050481796265,-0.6973859071731567,-291.8752136230469,-0.4409361481666565,1.408620834350586,9.357929229736328e-06,79,0,46,0.01013677753508091,0.5454545454545454,0.3,120,125,wall,1,1,1,1,1,0
136,4.235245227813721,-7.412107467651367,-603.0955810546875,-0.5729928016662598,1.6057134866714478,0.0028748512268066406,72,8,67,0.008468937128782272,0.5050505050505051,0.3,120,147,wall,1,1,1,1,1,0
140,1.4375813007354736,-0.8539834022521973,-442.7154235839844,-0.2871236503124237,1.1366780996322632,0.0010243654251098633,73,5,63,0.01077301986515522,0.5154639175257733,0.3,120,141,wall,1,1,1,1,1,0
144,1.4172260761260986,-0.8299708962440491,-749.4613037109375,-0.3709530532360077,1.2894093990325928,0.019116580486297607,62,2,82,0.05626803636550903,0.5067567567567568,0.3,120,146,wall,1,1,1,1,1,0
148,1.3829666376113892,-0.7903291583061218,-565.575439453125,-0.22053998708724976,0.7238416075706482,0.1597069501876831,53,0,82,0.02031123638153076,0.5263157894736842,0.3,120,135,wall,1,1,1,1,1,0
152,2.4324300289154053,-2.4449236392974854,-557.748779296875,-0.14072810113430023,0.44323021173477173,0.15421611070632935,56,0,76,0.05782759562134743,0.5319148936170213,0.3,120,132,wall,1,1,1,1,1,0
156,0.2270316183567047,-0.021298905834555626,-397.9124450683594,-0.13254086673259735,0.7721969485282898,0.0028169751167297363,57,0,63,0.01826590672135353,0.5555555555555556,0.3,120,120,wall,1,1,1,1,1,0
160,1.360034465789795,-0.7643362283706665,-523.1583862304688,-0.11193333566188812,0.7097167372703552,0.00034058094024658203,48,3,75,0.02278079092502594,0.5434782608695653,0.3,120,126,wall,1,1,1,1,1,0
164,3.297473907470703,-4.493113040924072,-439.6991882324219,-0.05701347813010216,0.009120099246501923,0.1181684136390686,111,6,17,0.034402161836624146,0.528169014084507,0.3,120,134,wall,1,1,1,1,1,0
168,6.756496429443359,-18.863737106323242,-413.0260009765625,-0.2301974892616272,1.0177861452102661,6.794929504394531e-06,55,1,72,0.010771270841360092,0.539568345323741,0.3,120,128,wall,1,1,1,1,1,0
172,3.4482321739196777,-4.913349151611328,-377.6223449707031,-0.03817848488688469,0.1695481389760971,0.08825325965881348,115,4,16,0.012089450843632221,0.5263157894736842,0.3,120,135,wall,1,1,1,1,1,0
176,1.8901782035827637,-1.4763526916503906,-684.000732421875,-0.17658984661102295,0.8914133906364441,0.0014095306396484375,53,15,80,0.01052268035709858,0.5033557046979865,0.3,120,148,wall,1,1,1,1,1,0
180,2.645876884460449,-2.892836570739746,-565.0919799804688,-0.19014869630336761,0.921453595161438,0.01894521713256836,62,7,71,0.013555913232266903,0.5172413793103449,0.3,120,140,wall,1,1,1,1,1,0
184,1.427278757095337,-0.8417869806289673,-483.73614501953125,-0.022699927911162376,0.31946679949760437,0.0022214651107788086,129,10,10,0.029378006234765053,0.5016722408026756,0.3,120,149,wall,1,1,1,1,1,0
188,4.503617286682129,-8.3812255859375,-481.79241943359375,-0.03474796190857887,0.39542895555496216,0.00031113624572753906,131,10,9,0.010622982867062092,0.5,0.3,120,150,wall,1,1,1,1,1,0
192,3.0254249572753906,-3.7823123931884766,-570.7494506835938,-0.28807440400123596,1.138548731803894,0.0015041828155517578,66,12,72,0.007037861738353968,0.5,0.3,120,150,wall,1,1,1,1,1,0
196,1.5286601781845093,-0.9656206369400024,-197.84423828125,-0.07258164882659912,0.5713310241699219,0.0032857656478881836,122,0,12,0.011602088809013367,0.528169014084507,0.3,120,134,wall,1,1,1,1,1,0
200,1.896937370300293,-1.486930251121521,-439.6795349121094,-0.0361938439309597,0.3986431360244751,0.014675796031951904,64,0,69,0.017374789342284203,0.5300353356890459,0.3,120,133,wall,1,1,1,1,1,0
204,1.7344070672988892,-1.2430444955825806,-475.22552490234375,-0.03688830882310867,0.40435609221458435,0.011651575565338135,62,0,74,0.014069551602005959,0.5244755244755245,0.3,120,136,wall,1,1,1,1,1,0
208,0.40558159351348877,-0.06797372549772263,-433.2278747558594,-0.08654548227787018,0.6239913105964661,0.002207159996032715,61,0,73,0.008882240392267704,0.528169014084507,0.3,120,134,wall,1,1,1,1,1,0
212,0.5495926141738892,-0.12481489032506943,-300.0311279296875,-0.006154029164463282,0.16437779366970062,0.006053507328033447,130,0,7,0.010899846442043781,0.5226480836236934,0.3,120,137,wall,1,1,1,1,1,0
216,2.2223823070526123,-2.0409018993377686,-265.15869140625,-0.019619785249233246,0.2952144742012024,0.007869422435760498,110,0,10,0.02134878560900688,0.5555555555555556,0.3,120,120,wall,1,1,1,1,1,0
220,2.3510024547576904,-2.2839720249176025,-134.89260864257812,-0.1597907394170761,0.845748782157898,0.014321565628051758,118,0,2,0.013009181246161461,0.5555555555555556,0.3,120,120,wall,1,1,1,1,1,0
224,0.5493420362472534,-0.12470109760761261,-483.5141906738281,-0.02383103035390377,0.32731881737709045,0.002356886863708496,62,0,65,0.008975943550467491,0.5415162454873647,0.3,120,127,wall,1,1,1,1,1,0
228,1.0693366527557373,-0.47251275181770325,-541.2716674804688,-0.025197293609380722,0.3367275595664978,0.0003590583801269531,57,0,73,0.009169227443635464,0.5357142857142857,0.3,120,130,wall,1,1,1,1,1,0
232,2.7024624347686768,-3.0178937911987305,-661.3311157226562,-0.03124271146953106,0.3711390793323517,0.012452185153961182,120,22,13,0.013837069272994995,0.49180327868852464,0.3,120,155,wall,1,1,1,1,1,0
236,1.2949297428131104,-0.6929103136062622,-562.5770263671875,-0.0025647988077253103,0.10609837621450424,0.003937244415283203,98,1,26,0.014001569710671902,0.5454545454545454,0.3,100,125,wall,1,1,1,1,1,0
240,1.0336174964904785,-0.4414731562137604,0.0,-0.03458529710769653,0.03101016953587532,0.09176623821258545,0,0,0,0.010308673605322838,0.5,0.3,0,0,wall,1,1,1,1,1,0
244,3.550114870071411,-5.207981109619141,0.0,-0.0543847531080246,0.4935232698917389,0.00796818733215332,0,0,0,0.006452981382608414,0.5,0.3,0,0,wall,1,1,1,1,1,0
248,2.3275139331817627,-2.2385623455047607,-319.8578186035156,-0.7846668362617493,1.8784117698669434,0.011829078197479248,50,0,47,0.017191773280501366,0.6072874493927126,0.3,97,97,wall,1,1,1,1,1,0
252,4.117081642150879,-7.004281044006348,0.0,-1.378562569618225,1.8737139701843262,0.3828890919685364,0,0,0,0.011275995522737503,0.5,0.3,0,0,wall,1,1,1,1,1,0
256,0.8848655819892883,-0.3235483765602112,-580.6149291992188,-2.643455982208252,3.23380708694458,0.27980977296829224,12,0,108,0.017475716769695282,0.5555555555555556,0.3,120,120,wall,1,1,1,1,1,0
260,1.7434964179992676,-1.256107211112976,-855.1828002929688,-0.4899473488330841,1.4848346710205078,0.0012549757957458496,8,13,112,0.03187327831983566,0.5300353356890459,0.3,120,133,wall,1,1,1,1,1,0
264,1.3267326354980469,-0.7273633480072021,-774.4755249023438,-0.4270380735397339,1.3851779699325562,0.012680590152740479,28,5,127,0.02521815337240696,0.48387096774193555,0.3,120,160,wall,1,1,1,1,1,0
268,3.2492334842681885,-4.362610340118408,-506.92718505859375,-0.11765699833631516,0.7266523838043213,0.008832275867462158,92,9,32,0.01360810361802578,0.5300353356890459,0.3,88,133,wall,1,1,1,1,1,0
272,0.8645584583282471,-0.30886828899383545,-477.6025390625,-0.2733149230480194,1.108765959739685,0.00549769401550293,81,5,65,0.010763393715023994,0.4983388704318937,0.3,120,151,wall,1,1,1,1,1,0
276,0.36955684423446655,-0.056434813886880875,-569.9423828125,-0.15341675281524658,0.8176496028900146,0.03447061777114868,83,9,47,0.012108375318348408,0.5190311418685121,0.3,113,139,wall,1,1,1,1,1,0
280,0.7119166851043701,-0.2094319611787796,-842.0670776367188,-0.08591566234827042,0.6080226898193359,0.030359268188476562,85,28,46,0.008410346694290638,0.4854368932038835,0.3,105,159,wall,1,1,1,1,1,0
284,1.9582043886184692,-1.5845307111740112,-580.5889892578125,-0.04459261894226074,0.441159725189209,0.01814138889312744,147,0,28,0.013728827238082886,0.46153846153846145,0.3,120,175,wall,1,1,1,1,1,0
288,2.303051233291626,-2.191754102706909,-562.5953979492188,-0.1346600502729416,0.7784014940261841,0.0018272995948791504,79,13,41,0.012184119783341885,0.5300353356890459,0.3,120,133,wall,1,1,1,1,1,0
292,4.414813041687012,-8.053956031799316,-198.07766723632812,-0.052714161574840546,0.48704373836517334,0.000340878963470459,110,0,20,0.011970141902565956,0.5357142857142857,0.3,120,130,wall,1,1,1,1,1,0
296,3.482213020324707,-5.010663986206055,-137.00152587890625,-0.17670616507530212,0.8914766907691956,0.004933655261993408,117,2,10,0.01153490785509348,0.5376344086021506,0.3,120,129,wall,1,1,1,1,1,0
300,0.6958746910095215,-0.20009981095790863,-190.06141662597656,-0.04711819812655449,0.46046918630599976,2.3126602172851562e-05,113,0,20,0.015112916938960552,0.5300353356890459,0.3,120,133,wall,1,1,1,1,1,0
304,2.3028132915496826,-2.191301107406616,-221.69735717773438,-0.16521555185317993,0.8616641163825989,0.0073966383934021,117,6,3,0.011849824339151382,0.5434782608695653,0.3,120,126,wall,1,1,1,1,1,0
308,0.0723838061094284,-0.002165047684684396,-270.91802978515625,-0.28380078077316284,1.1288830041885376,0.012183785438537598,120,10,0,0.008939921855926514,0.5357142857142857,0.3,120,130,wall,1,1,1,1,1,0
312,0.3206689655780792,-0.04249114915728569,-327.8903503417969,-0.40259432792663574,0.5101563334465027,0.2906302213668823,130,1,11,0.022615740075707436,0.5136986301369862,0.3,120,142,wall,1,1,1,1,1,0
316,1.3552464246749878,-0.7589640021324158,-597.4486694335938,-0.05606456473469734,0.49615782499313354,0.018250703811645508,134,19,9,0.013230719603598118,0.4807692307692307,0.3,120,162,wall,1,1,1,1,1,0
320,1.7137105464935303,-1.2135552167892456,-1059.97998046875,-0.15707196295261383,0.8383002877235413,0.014897763729095459,121,56,0,0.013535103760659695,0.4587155963302753,0.3,98,177,wall,1,1,1,1,1,0
324,1.351415991783142,-0.754679799079895,-301.6452941894531,-0.06273845583200455,0.529357373714447,0.010702371597290039,139,2,13,0.018078580498695374,0.49342105263157904,0.3,120,154,wall,1,1,1,1,1,0
328,2.44248366355896,-2.4651761054992676,-133.57354736328125,-0.05531170219182968,0.471961110830307,0.03773611783981323,118,1,6,0.02483518049120903,0.5454545454545454,0.3,120,125,wall,1,1,1,1,1,0
332,0.539926290512085,-0.12046296149492264,-181.4182586669922,-0.11816981434822083,0.7248449921607971,0.01861393451690674,129,4,4,0.011781278997659683,0.5226480836236934,0.3,120,137,wall,1,1,1,1,1,0
336,0.9665990471839905,-0.3860800266265869,-615.2046508789062,-0.020943980664014816,0.24170441925525665,0.04416531324386597,129,0,20,0.013233756646513939,0.5016722408026756,0.3,120,149,wall,1,1,1,1,1,0
340,2.147844076156616,-1.9062949419021606,-836.1460571289062,-0.13345502316951752,0.7746768593788147,0.00480121374130249,122,22,31,0.019874243065714836,0.46153846153846145,0.3,120,175,wall,1,1,1,1,1,0
344,0.34931689500808716,-0.05042243376374245,-960.0987548828125,-0.011827230453491211,0.2304733246564865,0.0023862123489379883,120,41,18,0.013265462592244148,0.45592705167173253,0.3,120,179,wall,1,1,1,1,1,0
348,0.17325641214847565,-0.012404042296111584,-977.6666259765625,-0.16676005721092224,0.8616975545883179,0.02073591947555542,110,34,46,0.012521554715931416,0.4411764705882353,0.3,120,190,wall,1,1,1,1,1,0
352,1.9816993474960327,-1.6227818727493286,-815.4990234375,-0.18238770961761475,0.9057985544204712,0.0038598179817199707,123,26,45,0.02052593044936657,0.43604651162790703,0.3,120,194,wall,1,1,1,1,1,0
356,1.7482566833496094,-1.262975811958313,-598.4660034179688,-0.23551109433174133,1.0290658473968506,0.006695270538330078,131,17,43,0.025243090465664864,0.4398826979472141,0.3,120,191,wall,1,1,1,1,1,0
360,0.32115206122398376,-0.04261927306652069,-499.10595703125,-0.10640821605920792,0.6906605362892151,0.009967923164367676,102,13,29,0.02393936552107334,0.5102040816326531,0.3,120,144,wall,1,1,1,1,1,0
364,4.45850944519043,-8.214176177978516,0.0,-0.040340445935726166,0.4119293689727783,0.02539604902267456,0,0,0,0.02310090884566307,0.5,0.3,0,0,wall,1,1,1,1,1,0
368,2.4733810424804688,-2.527939558029175,0.0,-0.053057897835969925,0.24764148890972137,0.09828686714172363,0,0,0,0.029739735648036003,0.5,0.3,0,0,wall,1,1,1,1,1,0
372,0.24226194620132446,-0.02425241656601429,0.0,-0.16230139136314392,0.8546088337898254,3.898143768310547e-05,0,0,0,0.0071172709576785564,0.5,0.3,0,0,wall,1,1,1,1,1,0
376,0.11570850014686584,-0.00553241977468133,0.0,-0.031003113836050034,0.33738717436790466,0.03739446401596069,0,0,0,0.008951837196946144,0.5,0.3,0,0,wall,1,1,1,1,1,0
380,0.1878288984298706,-0.014578385278582573,0.0,-0.02857832983136177,0.35709044337272644,0.00769960880279541,0,0,0,0.010482036508619785,0.5,0.3,0,0,wall,1,1,1,1,1,0
384,3.7219114303588867,-5.724225044250488,0.0,-0.9722123742103577,2.090615749359131,0.015267789363861084,0,0,0,0.008832375518977642,0.5,0.3,0,0,wall,1,1,1,1,1,0
388,1.3832266330718994,-0.7906263470649719,0.0,-0.11662076413631439,0.6806879639625549,0.057844698429107666,0,0,0,0.01619180664420128,0.5,0.3,0,0,wall,1,1,1,1,1,0
392,0.8588608503341675,-0.30481070280075073,0.0,-0.35279473662376404,1.1427421569824219,0.12384629249572754,0,0,0,0.00850755162537098,0.5,0.3,0,0,wall,1,1,1,1,1,0
396,1.5577518939971924,-1.0027234554290771,0.0,-0.7121284008026123,1.3576438426971436,0.2722492218017578,0,0,0,0.014702068641781807,0.5,0.3,0,0,wall,1,1,1,1,1,0
400,1.0681462287902832,-0.47146129608154297,0.0,-1.923606514930725,2.9415340423583984,0.014013528823852539,0,0,0,0.007225248962640762,0.5,0.3,0,0,wall,1,1,1,1,1,0
404,4.105947017669678,-6.966446399688721,-969.9893188476562,-3.632784605026245,4.0118584632873535,0.11725348234176636,4,0,86,0.015040898695588112,0.625,0.3,74,90,wall,1,1,1,1,1,0
408,2.5954041481018066,-2.7835216522216797,-674.5463256835938,-1.2103075981140137,2.333707094192505,0.003260791301727295,37,2,107,0.01007784903049469,0.5067567567567568,0.3,117,146,wall,1,1,1,1,1,0
412,1.5658233165740967,-1.0131415128707886,-385.0077819824219,-0.2942942976951599,1.1507927179336548,0.00014537572860717773,79,0,56,0.020519858226180077,0.5263157894736842,0.3,120,135,wall,1,1,1,1,1,0
416,0.7537205815315247,-0.23474986851215363,-340.9162292480469,-0.02819068357348442,0.3234548270702362,0.034793317317962646,113,5,23,0.01903475634753704,0.5154639175257733,0.3,120,141,wall,1,1,1,1,1,0
420,3.542205810546875,-5.184802055358887,-268.75933837890625,-0.1874828040599823,0.9183121919631958,0.004520297050476074,120,6,11,0.03539686277508736,0.5226480836236934,0.3,120,137,wall,1,1,1,1,1,0
424,1.224352240562439,-0.6194373369216919,-501.4307556152344,-0.12092582136392593,0.7376760840415955,9.924173355102539e-05,140,17,18,0.016104353591799736,0.46153846153846145,0.3,120,175,wall,1,1,1,1,1,0
428,2.5578975677490234,-2.703652858734131,-320.7438659667969,-0.13393208384513855,0.7650269865989685,0.030803561210632324,144,7,11,0.01672266237437725,0.4807692307692307,0.3,120,162,wall,1,1,1,1,1,0
432,0.8955906629562378,-0.3314391076564789,-452.5646667480469,-0.018420521169900894,0.287907212972641,0.0003116130828857422,149,2,22,0.013523371890187263,0.46439628482972134,0.3,120,173,wall,1,1,1,1,1,0
436,2.240239381790161,-2.073831558227539,-293.6581115722656,-0.010929407551884651,0.22052961587905884,0.0054672956466674805,142,0,13,0.0126569252461195,0.49180327868852464,0.3,120,155,wall,1,1,1,1,1,0
440,4.885869979858398,-9.864348411560059,-612.6314697265625,-0.13459178805351257,0.6996256113052368,0.07953453063964844,114,6,28,0.02356896549463272,0.5033557046979865,0.3,120,148,wall,1,1,1,1,1,0
444,1.002543330192566,-0.41532769799232483,-233.10638427734375,-0.10335066169500351,0.6802371740341187,0.01132422685623169,137,7,6,0.01024648267775774,0.5,0.3,120,150,wall,1,1,1,1,1,0
448,0.8225027322769165,-0.27954986691474915,-654.3903198242188,-0.14682984352111816,0.8128542304039001,0.00035709142684936523,120,28,8,0.02260269969701767,0.49019607843137253,0.3,120,156,wall,1,1,1,1,1,0
452,1.594383955001831,-1.0504380464553833,-739.6281127929688,-0.023348089307546616,0.23962432146072388,0.050932228565216064,130,3,34,0.01560806855559349,0.47318611987381703,0.3,120,167,wall,1,1,1,1,1,0
456,1.6920421123504639,-1.1830605268478394,-515.8733520507812,-0.006498498842120171,0.10436192899942398,0.031609416007995605,146,1,29,0.05182615667581558,0.4601226993865031,0.3,120,176,wall,1,1,1,1,1,0
460,3.4456114768981934,-4.905883312225342,-565.6280517578125,-0.27366960048675537,1.1097288131713867,0.0009079575538635254,121,22,20,0.027033526450395584,0.47923322683706066,0.3,120,163,wall,1,1,1,1,1,0
464,3.4110918045043945,-4.808077335357666,-552.4190063476562,-0.20424708724021912,0.958702027797699,0.00035130977630615234,153,27,11,0.01720968633890152,0.4398826979472141,0.3,120,191,wall,1,1,1,1,1,0
468,0.8066718578338623,-0.2688923180103302,-499.46368408203125,-0.3351258933544159,1.2263222932815552,0.015122175216674805,149,22,20,0.011746209114789963,0.4398826979472141,0.3,120,191,wall,1,1,1,1,1,0
472,2.0624327659606934,-1.7576977014541626,-185.0973663330078,-0.34122133255004883,1.2391173839569092,0.0021398067474365234,118,3,11,0.017674222588539124,0.5319148936170213,0.3,120,132,wall,1,1,1,1,1,0
476,1.8411056995391846,-1.4006900787353516,-140.10986328125,-0.08600611984729767,0.6191856861114502,0.014071047306060791,125,0,16,0.014985133893787861,0.5154639175257733,0.3,120,141,wall,1,1,1,1,1,0
480,4.361622333526611,-7.861053466796875,-77.98623657226562,-0.20932801067829132,0.9703470468521118,0.004682004451751709,113,0,7,0.02601723186671734,0.5555555555555556,0.3,120,120,wall,1,1,1,1,1,0
484,0.3664698898792267,-0.05549594387412071,-313.4693298339844,-0.240644171833992,1.0397701263427734,0.009835481643676758,161,9,10,0.010170459747314453,0.45454545454545453,0.3,120,180,wall,1,1,1,1,1,0
488,0.8649582266807556,-0.3091540038585663,-415.0491943359375,-0.028349431231617928,0.3260558247566223,0.03402191400527954,151,14,7,0.012696066871285439,0.46583850931677023,0.3,120,172,wall,1,1,1,1,1,0
492,1.872258186340332,-1.4484920501708984,-186.53314208984375,-0.24964068830013275,1.059896469116211,0.0003744959831237793,128,4,12,0.01753641664981842,0.5102040816326531,0.3,120,144,wall,1,1,1,1,1,0
496,1.7192261219024658,-1.2213795185089111,-409.8360290527344,-0.08400479704141617,0.6035279631614685,0.027386188507080078,117,11,21,0.027365703135728836,0.5016722408026756,0.3,120,149,wall,1,1,1,1,1,0
500,1.3869062662124634,-0.7948383688926697,-684.146728515625,-0.28518837690353394,1.1326217651367188,0.005298495292663574,125,3,50,0.019142264500260353,0.4573170731707317,0.3,120,178,wall,1,1,1,1,1,0
504,2.1479644775390625,-1.9065086841583252,-462.76971435546875,-0.07451615482568741,0.5680382251739502,0.0262489914894104,132,16,36,0.012424814514815807,0.44910179640718567,0.3,120,184,wall,1,1,1,1,1,0
508,2.1475472450256348,-1.9057680368423462,-475.4932556152344,-0.2198784202337265,0.9944755434989929,0.005065202713012695,117,10,19,0.014520291239023209,0.5067567567567568,0.3,119,146,wall,1,1,1,1,1,0
512,1.9023256301879883,-1.495389461517334,-647.85009765625,-0.02246880903840065,0.3178345859050751,0.002223670482635498,93,4,45,0.016076039522886276,0.5136986301369862,0.3,115,142,wall,1,1,1,1,1,0
516,1.721904993057251,-1.2251887321472168,0.0,-0.16308069229125977,0.7696860432624817,0.08775520324707031,0,0,0,0.009890666231513023,0.5,0.3,0,0,wall,1,1,1,1,1,0
520,1.629234790802002,-1.0968619585037231,-137.55560302734375,-0.10465025901794434,0.6861929893493652,0.0018862485885620117,112,0,8,0.012877467088401318,0.5555555555555556,0.3,120,120,wall,1,1,1,1,1,0
524,1.2683641910552979,-0.6647717356681824,-253.1920928955078,-0.2661295533180237,1.0943412780761719,6.538629531860352e-05,86,0,32,0.008366118185222149,0.5597014925373135,0.3,118,118,wall,1,1,1,1,1,0
