frame_idx,gps_dist,log_gps,log_semantic,log_corridor,corridor_dist,corridor_heading_misalign,correct_hits,incorrect_hits,no_hits,weight,gps_weight_used,corridor_weight_used,num_background_used,num_observations,semantic_model_used,semantic_classes_mode,gps_enabled,semantic_enabled,corridor_enabled,background_enabled,dynamic_gps_enabled,pose_smoothing_enabled,detection_drop_rate,detections_raw,detections_kept,detections_dropped
0,3.379239320755005,-4.718701362609863,-236.8583526611328,-0.24815161526203156,0.855201780796051,0.14483821392059326,94,0,32,0.04524143785238266,0.5434782608695653,0.3,120,126,wall,both,1,1,1,1,1,1,0.0,4,4,0
4,4.1005096435546875,-6.948007106781006,-399.6277770996094,-0.00895225815474987,0.17733238637447357,0.02193629741668701,62,0,63,0.007426234427839518,0.5454545454545454,0.3,120,125,wall,both,1,1,1,1,1,1,0.0,3,3,0
8,0.6840310096740723,-0.19334644079208374,-364.8505859375,-0.012609264813363552,0.23672540485858917,0.006185650825500488,90,0,35,0.009289700537919998,0.5454545454545454,0.3,120,125,wall,both,1,1,1,1,1,1,0.0,3,3,0
12,2.862941265106201,-3.386955738067627,-383.7645263671875,-0.009124775417149067,0.16830028593540192,0.026333093643188477,66,0,63,0.012925518676638603,0.5376344086021506,0.3,120,129,wall,both,1,1,1,1,1,1,0.0,4,4,0
16,0.2808266580104828,-0.03258826956152916,-723.8123168945312,-1.660841464996338,1.7603731155395508,0.4880446195602417,8,0,118,0.035892751067876816,0.5434782608695653,0.3,120,126,wall,both,1,1,1,1,1,1,0.0,4,4,0
20,4.6933393478393555,-9.10224437713623,-582.0198974609375,-0.20265239477157593,0.8893160223960876,0.08118283748626709,34,0,91,0.05200556293129921,0.5454545454545454,0.3,120,125,wall,both,1,1,1,1,1,1,0.0,2,2,0
24,0.6427645087242126,-0.17072157561779022,-339.8853759765625,-0.0054546440951526165,0.15396788716316223,0.006761789321899414,96,0,28,0.06056087091565132,0.5474452554744526,0.3,120,124,wall,both,1,1,1,1,1,1,0.0,6,6,0
28,1.3046965599060059,-0.703402042388916,-366.07696533203125,-0.0068155331537127495,0.17409205436706543,0.004438579082489014,94,0,31,0.0566820465028286,0.5454545454545454,0.3,120,125,wall,both,1,1,1,1,1,1,0.0,4,4,0
