frame_idx,gps_dist,log_gps,log_semantic,log_corridor,corridor_dist,corridor_heading_misalign,correct_hits,incorrect_hits,no_hits,weight,gps_weight_used,corridor_weight_used,num_background_used,num_observations,semantic_model_used,semantic_classes_mode,gps_enabled,semantic_enabled,corridor_enabled,background_enabled,dynamic_gps_enabled,pose_smoothing_enabled,detection_drop_rate,detections_raw,detections_kept,detections_dropped
92,1.3467285633087158,-0.749453604221344,-382.1236572265625,-0.05185637250542641,0.4811229705810547,0.010101914405822754,93,0,33,0.15470503270626068,0.5434782608695653,0.3,120,126,wall,both,1,1,1,1,1,1,0.0,7,7,0
96,1.8473951816558838,-1.4102764129638672,-275.4592590332031,-0.23972758650779724,0.8337742686271667,0.1445150375366211,111,0,27,0.05700378865003586,0.5208333333333334,0.3,120,138,wall,both,1,1,1,1,1,1,0.0,7,7,0
100,4.58894681930542,-8.701831817626953,-475.3413391113281,-0.3569434583187103,0.9945082664489746,0.1833113431930542,111,0,36,0.020086392760276794,0.5050505050505051,0.3,120,147,wall,both,1,1,1,1,1,1,0.0,8,8,0
104,0.9287707805633545,-0.3564525246620178,-234.38839721679688,-0.09056457877159119,0.6304745078086853,0.023382842540740967,112,0,23,0.020227571949362755,0.5263157894736842,0.3,120,135,wall,both,1,1,1,1,1,1,0.0,5,5,0
108,2.827951669692993,-3.304673671722412,-292.3825378417969,-0.12546385824680328,0.7503216862678528,0.009347259998321533,112,4,16,0.013102617114782333,0.5319148936170213,0.3,120,132,wall,both,1,1,1,1,1,1,0.0,7,7,0
112,3.9008219242095947,-6.287773132324219,-292.7617492675781,-0.5125046968460083,1.5186383724212646,0.0006864666938781738,72,0,48,0.0640299916267395,0.5555555555555556,0.3,120,120,wall,both,1,1,1,1,1,1,0.0,5,5,0
116,0.28790539503097534,-0.0342518649995327,-182.242431640625,-0.18809472024440765,0.16434146463871002,0.21121734380722046,118,1,2,0.029045000672340393,0.5535055350553506,0.3,120,121,wall,both,1,1,1,1,1,1,0.0,5,5,0
120,2.3334462642669678,-2.249988079071045,-290.5750427246094,-0.7594844698905945,1.789932131767273,0.10789567232131958,72,0,48,0.08836071938276291,0.5555555555555556,0.3,120,120,wall,both,1,1,1,1,1,1,0.0,6,6,0
124,4.128103256225586,-7.04183292388916,-370.4709777832031,-0.18920482695102692,0.9202740788459778,0.015682578086853027,74,0,51,0.04252597317099571,0.5454545454545454,0.3,120,125,wall,both,1,1,1,1,1,1,0.0,7,7,0
128,1.4712142944335938,-0.8944095969200134,-211.72727966308594,-0.2661667764186859,0.755345344543457,0.18479114770889282,108,0,28,0.061523210257291794,0.5244755244755245,0.3,120,136,wall,both,1,1,1,1,1,1,0.0,4,4,0
132,0.35245460271835327,-0.05133232846856117,-160.6016082763672,-0.04354160279035568,0.2026202529668808,0.09182852506637573,117,0,8,0.024391692131757736,0.5454545454545454,0.3,120,125,wall,both,1,1,1,1,1,1,0.0,9,9,0
136,0.06275085359811783,-0.0016271361382678151,-421.6264343261719,-0.07230780273675919,0.5685837864875793,0.01068657636642456,134,0,13,0.030193718150258064,0.5050505050505051,0.3,120,147,wall,both,1,1,1,1,1,1,0.0,8,8,0
140,4.60429048538208,-8.760120391845703,-259.3472900390625,-0.028519483283162117,0.3555816113948822,0.010169148445129395,117,0,24,0.023586686700582504,0.5154639175257733,0.3,120,141,wall,both,1,1,1,1,1,1,0.0,6,6,0
144,3.8215396404266357,-6.034778594970703,-479.86676025390625,-0.01104126125574112,0.21797242760658264,0.010878682136535645,119,9,18,0.051168449223041534,0.5067567567567568,0.3,120,146,wall,both,1,1,1,1,1,1,0.0,7,7,0
148,3.3238494396209717,-4.565279006958008,-374.7483825683594,-0.012516065500676632,0.2297918200492859,0.013839662075042725,118,5,12,0.040281031280756,0.5263157894736842,0.3,120,135,wall,both,1,1,1,1,1,1,0.0,8,8,0
152,3.1253409385681152,-4.036262512207031,-292.65960693359375,-0.0023367581889033318,0.09563591331243515,0.008633911609649658,120,0,12,0.04953986406326294,0.5319148936170213,0.3,120,132,wall,both,1,1,1,1,1,1,0.0,7,7,0
156,2.418461799621582,-2.416924476623535,-224.32080078125,-0.017746755853295326,0.2824982702732086,0.0017324090003967285,112,0,8,0.04571977257728577,0.5555555555555556,0.3,120,120,wall,both,1,1,1,1,1,1,0.0,6,6,0
160,5.673874378204346,-13.302830696105957,-323.9166564941406,-0.018929485231637955,0.29185739159584045,0.0003256797790527344,116,0,10,0.03572101518511772,0.5434782608695653,0.3,120,126,wall,both,1,1,1,1,1,1,0.0,5,5,0
164,2.086733102798462,-1.7993614673614502,-380.8891906738281,-0.03388378769159317,0.29712292551994324,0.05911904573440552,111,6,17,0.03813709691166878,0.528169014084507,0.3,120,134,wall,both,1,1,1,1,1,1,0.0,3,3,0
168,6.837638854980469,-19.31954574584961,-255.68423461914062,-0.06474152952432632,0.438660591840744,0.07338464260101318,113,1,14,0.04778892174363136,0.539568345323741,0.3,120,128,wall,both,1,1,1,1,1,1,0.0,5,5,0
172,2.7089898586273193,-3.032489776611328,-444.4288635253906,-0.045121435075998306,0.07435629516839981,0.10370022058486938,125,0,10,0.029695609584450722,0.5263157894736842,0.3,120,135,wall,both,1,1,1,1,1,1,0.0,4,4,0
176,4.186548709869385,-7.242640018463135,-701.1141357421875,-0.046307522803545,0.014639315195381641,0.10645973682403564,133,0,15,0.028331350535154343,0.5033557046979865,0.3,120,148,wall,both,1,1,1,1,1,1,0.0,5,5,0
180,4.380200386047363,-7.928163051605225,-292.4250793457031,-0.05358099192380905,0.4802110195159912,0.023923039436340332,122,4,14,0.03772563859820366,0.5172413793103449,0.3,120,140,wall,both,1,1,1,1,1,1,0.0,4,4,0
184,2.0178797245025635,-1.6825777292251587,-522.9495849609375,-0.008049339056015015,0.18809300661087036,0.00677490234375,125,11,13,0.014748144894838333,0.5016722408026756,0.3,120,149,wall,both,1,1,1,1,1,1,0.0,4,4,0
188,1.571069598197937,-1.0199419260025024,-476.1145324707031,-0.06023736298084259,0.5206413865089417,0.0001944899559020996,130,12,8,0.031171290203928947,0.5,0.3,120,150,wall,both,1,1,1,1,1,1,0.0,4,4,0
192,5.502790451049805,-12.512686729431152,-318.4018859863281,-0.12186411023139954,0.7338466644287109,0.023166537284851074,125,5,20,0.016934629529714584,0.5,0.3,120,150,wall,both,1,1,1,1,1,1,0.0,3,3,0
196,2.4181435108184814,-2.416288137435913,-460.9831848144531,-0.05294216424226761,0.4880969226360321,0.0002486109733581543,72,0,62,0.017911529168486595,0.528169014084507,0.3,120,134,wall,both,1,1,1,1,1,1,0.0,1,1,0
200,1.006771445274353,-0.4188383221626282,-103.1537857055664,-0.19143541157245636,0.9281474947929382,0.0002949237823486328,132,0,1,0.012215188704431057,0.5300353356890459,0.3,120,133,wall,both,1,1,1,1,1,1,0.0,2,2,0
204,1.7539619207382202,-1.2712323665618896,-346.9873046875,-0.006282825022935867,0.1465194672346115,0.019247889518737793,123,3,10,0.011933994479477406,0.5244755244755245,0.3,120,136,wall,both,1,1,1,1,1,1,0.0,3,3,0
208,3.307422161102295,-4.520264625549316,-539.9788818359375,-0.18836499750614166,0.9206241965293884,0.0022576451301574707,54,7,73,0.014147535897791386,0.528169014084507,0.3,120,134,wall,both,1,1,1,1,1,1,0.0,2,2,0
212,3.093031167984009,-3.953240394592285,-429.94720458984375,-0.014973483979701996,0.2595065236091614,0.0014200806617736816,124,0,13,0.014022668823599815,0.5226480836236934,0.3,120,137,wall,both,1,1,1,1,1,1,0.0,3,3,0
216,1.0859317779541016,-0.48729246854782104,-353.1816711425781,-0.19336292147636414,0.9327846765518188,0.0015802383422851562,57,0,63,0.012643828988075256,0.5555555555555556,0.3,120,120,wall,both,1,1,1,1,1,1,0.0,1,1,0
220,0.4888419210910797,-0.09874644875526428,-302.9710998535156,-0.004537900444120169,0.000776429835241288,0.033342957496643066,112,0,8,0.008290947414934635,0.5555555555555556,0.3,120,120,wall,both,1,1,1,1,1,1,0.0,1,1,0
224,1.6638529300689697,-1.1439696550369263,-479.6688537597656,-0.0032718407455831766,0.12083808332681656,0.0025713443756103516,107,0,20,0.0115540511906147,0.5415162454873647,0.3,120,127,wall,both,1,1,1,1,1,1,0.0,1,1,0
228,0.1665346771478653,-0.01146024651825428,-487.5458068847656,-0.011662447825074196,0.22898532450199127,0.0015950798988342285,118,0,12,0.00870884582400322,0.5357142857142857,0.3,120,130,wall,both,1,1,1,1,1,1,0.0,1,1,0
232,0.3657510280609131,-0.055278435349464417,-735.8439331054688,-0.025315342471003532,0.32787349820137024,0.01869291067123413,118,0,37,0.013186251744627953,0.49180327868852464,0.3,120,155,wall,both,1,1,1,1,1,1,0.0,1,1,0
236,1.9112144708633423,-1.5093969106674194,-610.6647338867188,-0.1788759082555771,0.8670982122421265,0.05375903844833374,83,15,27,0.021214358508586884,0.5454545454545454,0.3,100,125,wall,both,1,1,1,1,1,1,0.0,1,1,0
240,0.8113409280776978,-0.2720140814781189,0.0,-0.06803833693265915,0.5532750487327576,0.0017960071563720703,0,0,0,0.018459873273968697,0.5,0.3,0,0,wall,both,1,1,1,1,1,1,0.0,0,0,0
244,2.7791848182678223,-3.191680908203125,0.0,-0.13651877641677856,0.7821180820465088,0.01195669174194336,0,0,0,0.014020158909261227,0.5,0.3,0,0,wall,both,1,1,1,1,1,1,0.0,0,0,0
248,1.5143102407455444,-0.9475765824317932,-444.05975341796875,-1.6296466588974,2.7080252170562744,0.0007128715515136719,30,0,67,0.014960036613047123,0.6072874493927126,0.3,97,97,wall,both,1,1,1,1,1,1,0.0,4,4,0
252,0.04030944034457207,-0.0006714260089211166,0.0,-1.5941814184188843,2.6680822372436523,0.05479788780212402,0,0,0,0.007877007126808167,0.5,0.3,0,0,wall,both,1,1,1,1,1,1,0.0,0,0,0
256,2.7067062854766846,-3.0273797512054443,-636.4677124023438,-3.3494818210601807,3.5129048824310303,0.3856828808784485,1,0,119,0.018019845709204674,0.5555555555555556,0.3,120,120,wall,both,1,1,1,1,1,1,0.0,1,1,0
260,0.9345039129257202,-0.3608667552471161,-818.3536987304688,-1.5300525426864624,2.6100380420684814,0.06301635503768921,3,5,125,0.0223196092993021,0.5300353356890459,0.3,120,133,wall,both,1,1,1,1,1,1,0.0,3,3,0
264,3.287684202194214,-4.4664740562438965,-671.9696655273438,-0.4696733057498932,1.4537179470062256,0.00356978178024292,38,8,114,0.04237152636051178,0.48387096774193555,0.3,120,160,wall,both,1,1,1,1,1,1,0.0,8,8,0
268,2.142514944076538,-1.896847128868103,-1429.8525390625,-1.5474228858947754,2.6326916217803955,0.04195982217788696,20,0,113,0.010584454983472824,0.5300353356890459,0.3,88,133,wall,both,1,1,1,1,1,1,0.0,10,10,0
272,1.4458677768707275,-0.863856852054596,-601.0507202148438,-0.4011959433555603,1.34363853931427,0.0009720325469970703,64,9,78,0.01022709347307682,0.4983388704318937,0.3,120,151,wall,both,1,1,1,1,1,1,0.0,8,8,0
276,1.3391801118850708,-0.7410757541656494,-766.0086669921875,-0.1277085840702057,0.7560085654258728,0.013074338436126709,45,17,77,0.009638465009629726,0.5190311418685121,0.3,113,139,wall,both,1,1,1,1,1,1,0.0,8,8,0
280,0.46063175797462463,-0.08767835050821304,-689.8858642578125,-0.27056804299354553,1.1027644872665405,0.008936047554016113,96,24,39,0.013306248001754284,0.4854368932038835,0.3,105,159,wall,both,1,1,1,1,1,1,0.0,7,7,0
284,0.563480794429779,-0.13120272755622864,-333.9311218261719,-0.07191622257232666,0.5542382001876831,0.02992039918899536,139,5,31,0.016459690406918526,0.46153846153846145,0.3,120,175,wall,both,1,1,1,1,1,1,0.0,6,6,0
288,0.10371319204568863,-0.0044448040425777435,-394.9170227050781,-0.20333634316921234,0.956563413143158,3.737211227416992e-05,103,11,19,0.017406053841114044,0.5300353356890459,0.3,120,133,wall,both,1,1,1,1,1,1,0.0,5,5,0
292,1.3725759983062744,-0.7784978747367859,-139.04876708984375,-0.07220225036144257,0.5698750615119934,0.002881944179534912,116,0,14,0.022559070959687233,0.5357142857142857,0.3,120,130,wall,both,1,1,1,1,1,1,0.0,4,4,0
296,5.664862632751465,-13.260605812072754,-270.6466064453125,-0.020270034670829773,0.3017672598361969,0.002873718738555908,105,2,22,0.014932933263480663,0.5376344086021506,0.3,120,129,wall,both,1,1,1,1,1,1,0.0,5,5,0
300,0.8660727739334106,-0.3099512457847595,-175.62171936035156,-0.08723071962594986,0.6264720559120178,0.001966118812561035,120,3,10,0.01826861873269081,0.5300353356890459,0.3,120,133,wall,both,1,1,1,1,1,1,0.0,1,1,0
304,2.1558327674865723,-1.920501947402954,-307.4452819824219,-0.008966207504272461,0.0188782699406147,0.04666173458099365,113,2,11,0.013319109566509724,0.5434782608695653,0.3,120,126,wall,both,1,1,1,1,1,1,0.0,2,2,0
308,1.669934630393982,-1.1523478031158447,-200.44480895996094,-0.13437558710575104,0.7775970697402954,0.0013404488563537598,124,0,6,0.012675492092967033,0.5357142857142857,0.3,120,130,wall,both,1,1,1,1,1,1,0.0,4,4,0
312,1.5942744016647339,-1.0502936840057373,-266.7819519042969,-0.1790493279695511,0.8976201415061951,1.4066696166992188e-05,134,1,7,0.05492628738284111,0.5136986301369862,0.3,120,142,wall,both,1,1,1,1,1,1,0.0,5,5,0
316,2.487903594970703,-2.5577123165130615,-741.8682250976562,-0.10480060428380966,0.686529278755188,0.003906309604644775,128,16,18,0.01016213558614254,0.4807692307692307,0.3,120,162,wall,both,1,1,1,1,1,1,0.0,8,8,0
320,2.973973274230957,-3.6547586917877197,-1054.307861328125,-0.017316168174147606,0.2254875749349594,0.03839600086212158,113,50,14,0.019578710198402405,0.4587155963302753,0.3,98,177,wall,both,1,1,1,1,1,1,0.0,7,7,0
324,0.31756195425987244,-0.04167173057794571,-342.1805114746094,-0.04569565877318382,0.26299434900283813,0.08619588613510132,131,8,15,0.015419110655784607,0.49342105263157904,0.3,120,154,wall,both,1,1,1,1,1,1,0.0,8,8,0
328,1.3222819566726685,-0.7224915027618408,-57.999900817871094,-0.19545553624629974,0.9341976642608643,0.019276022911071777,123,0,2,0.013397660106420517,0.5454545454545454,0.3,120,125,wall,both,1,1,1,1,1,1,0.0,5,5,0
332,3.5458805561065674,-5.195565223693848,-164.70361328125,-0.2609955072402954,1.0836741924285889,0.0026593804359436035,130,4,3,0.01619868166744709,0.5226480836236934,0.3,120,137,wall,both,1,1,1,1,1,1,0.0,3,3,0
336,0.5382142066955566,-0.11970020830631256,-346.26763916015625,-0.2762308418750763,1.1139434576034546,0.010866522789001465,135,12,2,0.01006313506513834,0.5016722408026756,0.3,120,149,wall,both,1,1,1,1,1,1,0.0,3,3,0
340,2.459507942199707,-2.4996607303619385,-670.7225341796875,-0.24007262289524078,1.0389281511306763,0.007211208343505859,130,26,19,0.018593959510326385,0.46153846153846145,0.3,120,175,wall,both,1,1,1,1,1,1,0.0,3,3,0
344,2.0974647998809814,-1.817916750907898,-833.4384155273438,-0.14124824106693268,0.7903181314468384,0.02448815107345581,126,39,14,0.019926564767956734,0.45592705167173253,0.3,120,179,wall,both,1,1,1,1,1,1,0.0,4,4,0
348,0.4644986093044281,-0.08915659040212631,-1106.06396484375,-0.17785398662090302,0.8946181535720825,0.0002637505531311035,115,53,22,0.011211222037672997,0.4411764705882353,0.3,120,190,wall,both,1,1,1,1,1,1,0.0,4,4,0
352,1.941156029701233,-1.5570604801177979,-920.88134765625,-0.05335114523768425,0.4899785816669464,0.0002499818801879883,120,31,43,0.012321935035288334,0.43604651162790703,0.3,120,194,wall,both,1,1,1,1,1,1,0.0,2,2,0
356,2.409367084503174,-2.3987808227539062,-1079.6312255859375,-0.014050045050680637,0.2020101100206375,0.03493547439575195,118,35,38,0.008930107578635216,0.4398826979472141,0.3,120,191,wall,both,1,1,1,1,1,1,0.0,2,2,0
360,1.8434780836105347,-1.4043022394180298,-587.6005859375,-0.005034429952502251,0.11115486174821854,0.02368021011352539,109,15,20,0.013700438663363457,0.5102040816326531,0.3,120,144,wall,both,1,1,1,1,1,1,0.0,1,1,0
364,1.3169445991516113,-0.7166706323623657,0.0,-0.04962708428502083,0.4724985957145691,0.0019092559814453125,0,0,0,0.006621397100389004,0.5,0.3,0,0,wall,both,1,1,1,1,1,1,0.0,0,0,0
368,1.9482760429382324,-1.5685038566589355,0.0,-0.22259581089019775,0.8741001486778259,0.11374372243881226,0,0,0,0.007823208346962929,0.5,0.3,0,0,wall,both,1,1,1,1,1,1,0.0,0,0,0
372,4.663431167602539,-8.986607551574707,0.0,-0.03226199746131897,0.22297871112823486,0.07209187746047974,0,0,0,0.013486829586327076,0.5,0.3,0,0,wall,both,1,1,1,1,1,1,0.0,0,0,0
376,2.0151875019073486,-1.6780911684036255,0.0,-0.07176964730024338,0.5150576829910278,0.05603837966918945,0,0,0,0.00769664766266942,0.5,0.3,0,0,wall,both,1,1,1,1,1,1,0.0,0,0,0
380,2.1470565795898438,-1.9048973321914673,0.0,-0.31527039408683777,1.1908804178237915,0.005324006080627441,0,0,0,0.00782178808003664,0.5,0.3,0,0,wall,both,1,1,1,1,1,1,0.0,0,0,0
384,0.4611095190048218,-0.08786032348871231,0.0,-0.40379852056503296,1.3461805582046509,0.01631873846054077,0,0,0,0.007643616292625666,0.5,0.3,0,0,wall,both,1,1,1,1,1,1,0.0,0,0,0
388,1.3571654558181763,-0.7611148953437805,0.0,-0.4991357624530792,1.485013484954834,0.04715752601623535,0,0,0,0.007638235576450825,0.5,0.3,0,0,wall,both,1,1,1,1,1,1,0.0,0,0,0
392,0.379044771194458,-0.059369806200265884,0.0,-0.8675976395606995,1.8562936782836914,0.157972514629364,0,0,0,0.006911979988217354,0.5,0.3,0,0,wall,both,1,1,1,1,1,1,0.0,0,0,0
396,0.8953050374984741,-0.33122771978378296,0.0,-0.8875547051429749,1.9966598749160767,0.019997894763946533,0,0,0,0.00696696899831295,0.5,0.3,0,0,wall,both,1,1,1,1,1,1,0.0,0,0,0
400,1.236579179763794,-0.6318710446357727,0.0,-1.1236497163772583,2.2486488819122314,0.00034165382385253906,0,0,0,0.009077549912035465,0.5,0.3,0,0,wall,both,1,1,1,1,1,1,0.0,0,0,0
404,0.8751746416091919,-0.3165002465248108,-815.9442138671875,-1.6500535011291504,1.8873995542526245,0.4586032032966614,8,4,78,0.03400200605392456,0.625,0.3,74,90,wall,both,1,1,1,1,1,1,0.0,6,6,0
408,0.19058045744895935,-0.015008639544248581,-429.5808410644531,-0.06546619534492493,0.5422962307929993,0.005283236503601074,93,5,48,0.016511306166648865,0.5067567567567568,0.3,117,146,wall,both,1,1,1,1,1,1,0.0,6,6,0
412,1.1387690305709839,-0.5358656048774719,-517.6597290039062,-0.26771676540374756,1.0876264572143555,0.0344465970993042,47,4,84,0.010319783352315426,0.5263157894736842,0.3,120,135,wall,both,1,1,1,1,1,1,0.0,5,5,0
416,0.26295047998428345,-0.028571465983986855,-374.63446044921875,-0.16505013406276703,0.8618120551109314,0.0005521178245544434,88,2,51,0.011507882736623287,0.5154639175257733,0.3,120,141,wall,both,1,1,1,1,1,1,0.0,7,7,0
420,2.335925340652466,-2.2547714710235596,-422.3449401855469,-0.19173406064510345,0.9282640218734741,0.007840752601623535,102,10,25,0.011756650172173977,0.5226480836236934,0.3,120,137,wall,both,1,1,1,1,1,1,0.0,3,3,0
424,0.567601203918457,-0.1331285536289215,-550.6604614257812,-0.33224135637283325,1.1699928045272827,0.08289176225662231,143,4,28,0.02053399756550789,0.46153846153846145,0.3,120,175,wall,both,1,1,1,1,1,1,0.0,7,7,0
428,2.1523993015289307,-1.9143896102905273,-283.9668884277344,-0.06287771463394165,0.4343794584274292,0.07163912057876587,146,3,13,0.07299114018678665,0.4807692307692307,0.3,120,162,wall,both,1,1,1,1,1,1,0.0,6,6,0
432,2.6284899711608887,-2.8549418449401855,-678.7919921875,-0.04882049560546875,0.4498797357082367,0.03069061040878296,141,22,10,0.010678733699023724,0.46439628482972134,0.3,120,173,wall,both,1,1,1,1,1,1,0.0,6,6,0
436,2.655946969985962,-2.91489839553833,-231.39926147460938,-0.12954014539718628,0.7069363594055176,0.06729215383529663,140,1,14,0.01092013344168663,0.49180327868852464,0.3,120,155,wall,both,1,1,1,1,1,1,0.0,4,4,0
440,1.4190574884414673,-0.8321173191070557,-588.5849609375,-0.22502271831035614,0.8911402225494385,0.10906213521957397,120,0,28,0.010951033793389797,0.5033557046979865,0.3,120,148,wall,both,1,1,1,1,1,1,0.0,6,6,0
444,4.271684169769287,-7.540200233459473,-187.75096130371094,-0.2632867395877838,1.0884032249450684,0.0030309557914733887,141,7,2,0.010194094851613045,0.5,0.3,120,150,wall,both,1,1,1,1,1,1,0.0,6,6,0
448,0.29632264375686646,-0.03628392890095711,-458.5858459472656,-0.27516674995422363,0.6872076988220215,0.2042161226272583,120,7,29,0.023599738255143166,0.49019607843137253,0.3,120,156,wall,both,1,1,1,1,1,1,0.0,4,4,0
452,5.056966304779053,-10.567317008972168,-599.273193359375,-0.07204937934875488,0.02099728398025036,0.132770836353302,147,0,20,0.011581088416278362,0.47318611987381703,0.3,120,167,wall,both,1,1,1,1,1,1,0.0,5,5,0
456,3.9210145473480225,-6.353039264678955,-748.04638671875,-0.020380230620503426,0.3024155795574188,0.0037322044372558594,129,27,20,0.03057246468961239,0.4601226993865031,0.3,120,176,wall,both,1,1,1,1,1,1,0.0,6,6,0
460,1.7725846767425537,-1.298370361328125,-543.314208984375,-0.002078745048493147,0.04358407109975815,0.02014625072479248,142,0,21,0.05912476032972336,0.47923322683706066,0.3,120,163,wall,both,1,1,1,1,1,1,0.0,4,4,0
464,0.4779510200023651,-0.09439551830291748,-544.0089721679688,-3.772655487060547,1.0808199644088745,0.9277392625808716,150,20,21,0.02282421663403511,0.4398826979472141,0.3,120,191,wall,both,1,1,1,1,1,1,0.0,7,7,0
468,1.2131714820861816,-0.6081756353378296,-492.27679443359375,-0.10705339908599854,0.6940747499465942,0.00017118453979492188,161,22,8,0.012701518833637238,0.4398826979472141,0.3,120,191,wall,both,1,1,1,1,1,1,0.0,10,10,0
