run_name,est_tum,eval_est_tum,gt_tum,start_pose_anchor,ape_raw_rmse,ape_align_rmse,rpe_2m_align_rmse,rpe_5m_align_rmse,rpe_10m_align_rmse,cross_track_mean,cross_track_median,cross_track_max,row_correct_fraction,row_switch_events,wrong_row_duration_sec,wrong_row_distance_m,max_wrong_row_duration_sec,max_wrong_row_distance_m,mean_recovery_distance_m,failure_rate,xt_below_0p25_fraction,xt_below_0p5_fraction,xt_below_1p0_fraction,headland_cross_track_mean,headland_cross_track_median,headland_cross_track_max,headland_row_correct_fraction,headland_row_switch_events,headland_wrong_row_duration_sec,headland_wrong_row_distance_m,headland_max_wrong_row_duration_sec,headland_max_wrong_row_distance_m,headland_mean_recovery_distance_m,headland_failure_rate,headland_xt_below_0p25_fraction,headland_xt_below_0p5_fraction,headland_xt_below_1p0_fraction,inrow_cross_track_mean,inrow_cross_track_median,inrow_cross_track_max,inrow_row_correct_fraction,inrow_row_switch_events,inrow_wrong_row_duration_sec,inrow_wrong_row_distance_m,inrow_max_wrong_row_duration_sec,inrow_max_wrong_row_distance_m,inrow_mean_recovery_distance_m,inrow_failure_rate,inrow_xt_below_0p25_fraction,inrow_xt_below_0p5_fraction,inrow_xt_below_1p0_fraction,speed_mean,accel_rms,jerk_rms,heading_rate_rms,heading_accel_rms,stage,traversal,seed,candidate_id,candidate_description,run_dir,duration_sec,log_path
full_rh_run1_baseline_alpha_huber3_cap50_seed_11,results/localization_improvement_row_identity/full/rh_run1/baseline_alpha_huber3_cap50/seed_11/trajectory_0.5.tum,results/localization_improvement_row_identity/full/rh_run1/baseline_alpha_huber3_cap50/seed_11/trajectory_0.5.tum,results/localization_improvement_row_identity/full/rh_run1/baseline_alpha_huber3_cap50/seed_11/gps_pose.tum,0,1.0287778099489964,0.9798117261097863,3.3473574522514666,7.003915750501806,12.196468121746568,1.3111198737970182,1.1862586683483798,3.6067896798262242,0.7543859649122807,34.0,392.0,75.57632812047851,36.0,8.600672511331492,2.222833180014074,0.24561403508771928,0.06015037593984962,0.11278195488721804,0.3634085213032581,1.561990006790112,1.3348840286699701,3.6067896798262242,0.8088235294117647,17.0,156.0,29.295992939985787,20.0,5.2510864363464185,1.723293702352105,0.19117647058823528,0.00980392156862745,0.04411764705882353,0.2647058823529412,1.0486711192811662,1.0769305037541377,3.3578943618823316,0.6974358974358974,20.0,236.0,46.280335180492735,32.0,5.568876781993294,2.3140167590246365,0.30256410256410254,0.11282051282051282,0.18461538461538463,0.4666666666666667,0.17247566047048465,0.03244831073874628,0.013242104444064219,0.13582573482714744,0.04677122667425049,full,rh_run1,11,baseline_alpha_huber3_cap50,"Frozen reference baseline: alpha smoother, Huber GNSS threshold 3.0, semantic cap 50.",results/localization_improvement_row_identity/full/rh_run1/baseline_alpha_huber3_cap50/seed_11,39.48661208152771,results/localization_improvement_row_identity/full/rh_run1/baseline_alpha_huber3_cap50/seed_11/spf_lidar.log
full_rh_run1_baseline_alpha_huber3_cap50_seed_22,results/localization_improvement_row_identity/full/rh_run1/baseline_alpha_huber3_cap50/seed_22/trajectory_0.5.tum,results/localization_improvement_row_identity/full/rh_run1/baseline_alpha_huber3_cap50/seed_22/trajectory_0.5.tum,results/localization_improvement_row_identity/full/rh_run1/baseline_alpha_huber3_cap50/seed_22/gps_pose.tum,0,1.1699605835493467,1.1296187905022776,3.2970422385885354,6.656088691406744,11.978094563640338,1.2745275964280967,1.1060901269996062,4.195670394378815,0.7192982456140351,33.0,448.0,82.01995987688694,76.0,14.498576711861094,2.4854533296026347,0.2807017543859649,0.06015037593984962,0.15538847117794485,0.43609022556390975,1.5885811066871602,1.284220932800924,4.195670394378815,0.696078431372549,20.0,248.0,43.53001657942465,80.0,15.992253268241738,2.1765008289712324,0.30392156862745096,0.024509803921568627,0.11764705882352941,0.3627450980392157,0.9459793087724605,0.9927836530837562,2.142982764566153,0.7435897435897436,17.0,200.0,38.4899432974623,80.0,14.595114572672053,2.264114311615429,0.2564102564102564,0.09743589743589744,0.19487179487179487,0.5128205128205128,0.17696815257635046,0.03279126131736001,0.0133883838515053,0.16266214731651893,0.06206781957400097,full,rh_run1,22,baseline_alpha_huber3_cap50,"Frozen reference baseline: alpha smoother, Huber GNSS threshold 3.0, semantic cap 50.",results/localization_improvement_row_identity/full/rh_run1/baseline_alpha_huber3_cap50/seed_22,39.266053915023804,results/localization_improvement_row_identity/full/rh_run1/baseline_alpha_huber3_cap50/seed_22/spf_lidar.log
full_rh_run1_baseline_alpha_huber3_cap50_seed_33,results/localization_improvement_row_identity/full/rh_run1/baseline_alpha_huber3_cap50/seed_33/trajectory_0.5.tum,results/localization_improvement_row_identity/full/rh_run1/baseline_alpha_huber3_cap50/seed_33/trajectory_0.5.tum,results/localization_improvement_row_identity/full/rh_run1/baseline_alpha_huber3_cap50/seed_33/gps_pose.tum,0,0.8317419462096273,0.8003016105973965,3.470681181795142,7.298472056306942,12.368883977255333,1.3595294245670346,1.2404109830794423,4.193769013123532,0.7368421052631579,41.0,420.0,78.48187549112957,36.0,6.693022891368049,1.9141920851495018,0.2631578947368421,0.02756892230576441,0.07017543859649122,0.2706766917293233,1.587491626108486,1.3803444175496167,4.193769013123532,0.7401960784313726,25.0,212.0,40.71899539182253,20.0,6.296857055667867,1.6287598156729013,0.25980392156862747,0.014705882352941176,0.029411764705882353,0.1715686274509804,1.1210458906467473,1.1575277066513414,2.6277496375955702,0.7333333333333333,20.0,208.0,37.76288009930704,32.0,5.535379517208328,1.888144004965352,0.26666666666666666,0.041025641025641026,0.11282051282051282,0.37435897435897436,0.17076779181717855,0.03147393775432004,0.012800259111306783,0.12298422652170979,0.0412536239154245,full,rh_run1,33,baseline_alpha_huber3_cap50,"Frozen reference baseline: alpha smoother, Huber GNSS threshold 3.0, semantic cap 50.",results/localization_improvement_row_identity/full/rh_run1/baseline_alpha_huber3_cap50/seed_33,39.449870586395264,results/localization_improvement_row_identity/full/rh_run1/baseline_alpha_huber3_cap50/seed_33/spf_lidar.log
full_rh_run1_row_mixture_seed_11,results/localization_improvement_row_identity/full/rh_run1/row_mixture/seed_11/trajectory_0.5.tum,results/localization_improvement_row_identity/full/rh_run1/row_mixture/seed_11/trajectory_0.5.tum,results/localization_improvement_row_identity/full/rh_run1/row_mixture/seed_11/gps_pose.tum,0,1.2257194206664113,1.1870504997821894,3.3953403167007146,7.088176757916066,12.401144241610345,1.3240819327792828,1.115390010494556,3.992166830051915,0.731829573934837,28.0,428.0,82.56580820001214,72.0,11.425186097167508,2.948778864286148,0.2681704260651629,0.045112781954887216,0.09273182957393483,0.40100250626566414,1.6249487475748043,1.487803339731871,3.7360129474630974,0.7352941176470589,14.0,216.0,39.77729107854115,36.0,7.608722496429331,2.8412350770386534,0.2647058823529412,0.03431372549019608,0.06862745098039216,0.24509803921568626,1.0093289573008908,0.9611038735909232,3.992166830051915,0.7282051282051282,16.0,212.0,42.78851712147099,40.0,6.712116457351806,2.674282320091937,0.2717948717948718,0.05641025641025641,0.11794871794871795,0.5641025641025641,0.1729358407103167,0.03248958720765082,0.013234496526494862,0.1459553069613099,0.04560062016876387,full,rh_run1,11,row_mixture,Baseline plus top-k row-mixture corridor likelihood.,results/localization_improvement_row_identity/full/rh_run1/row_mixture/seed_11,38.82723140716553,results/localization_improvement_row_identity/full/rh_run1/row_mixture/seed_11/spf_lidar.log
full_rh_run1_row_mixture_seed_22,results/localization_improvement_row_identity/full/rh_run1/row_mixture/seed_22/trajectory_0.5.tum,results/localization_improvement_row_identity/full/rh_run1/row_mixture/seed_22/trajectory_0.5.tum,results/localization_improvement_row_identity/full/rh_run1/row_mixture/seed_22/gps_pose.tum,0,1.364337003295795,1.3079114710654387,3.333534200688037,6.863671038314872,12.173170514700859,1.4620645991417056,1.325453764461757,4.411998232847291,0.6040100250626567,34.0,632.0,107.5489195808707,84.0,11.624915912443498,3.1632035170844324,0.39598997493734334,0.07268170426065163,0.09774436090225563,0.3333333333333333,1.64587098733336,1.6323215980517634,4.411998232847291,0.6470588235294118,20.0,288.0,54.58417702224045,76.0,13.032507046880637,2.7292088511120225,0.35294117647058826,0.10784313725490197,0.1323529411764706,0.3235294117647059,1.26977483918736,1.2227283453141855,4.205660679024951,0.558974358974359,16.0,344.0,52.96474255863024,116.0,13.846896254204015,3.31029640991439,0.441025641025641,0.035897435897435895,0.06153846153846154,0.3435897435897436,0.17609183977049944,0.03268372484586971,0.013208270251699352,0.1361909322113388,0.047371540573209574,full,rh_run1,22,row_mixture,Baseline plus top-k row-mixture corridor likelihood.,results/localization_improvement_row_identity/full/rh_run1/row_mixture/seed_22,39.703956604003906,results/localization_improvement_row_identity/full/rh_run1/row_mixture/seed_22/spf_lidar.log
full_rh_run1_row_mixture_seed_33,results/localization_improvement_row_identity/full/rh_run1/row_mixture/seed_33/trajectory_0.5.tum,results/localization_improvement_row_identity/full/rh_run1/row_mixture/seed_33/trajectory_0.5.tum,results/localization_improvement_row_identity/full/rh_run1/row_mixture/seed_33/gps_pose.tum,0,0.8856301506060499,0.8585819436558203,3.4602507097716804,6.978134607129339,12.360607384553923,1.3664588510649989,1.2224903360858401,3.857240670596888,0.7744360902255639,34.0,360.0,67.3068275112508,52.0,7.02813776972909,1.9796125738603176,0.22556390977443608,0.02506265664160401,0.05263157894736842,0.2531328320802005,1.5448093596286634,1.3301388238314416,3.857240670596888,0.7794117647058824,19.0,180.0,35.970807192604525,28.0,6.296857055667867,1.8932003785581328,0.22058823529411764,0.0392156862745098,0.06862745098039216,0.20588235294117646,1.1798767805676267,1.1472467956371444,2.660736105726527,0.7692307692307693,17.0,180.0,31.33602031864627,48.0,6.138258555995159,1.8432953128615452,0.23076923076923078,0.010256410256410256,0.035897435897435895,0.30256410256410254,0.1688962536254809,0.0319523861402595,0.013015029396480953,0.13513538347741433,0.049423225954160814,full,rh_run1,33,row_mixture,Baseline plus top-k row-mixture corridor likelihood.,results/localization_improvement_row_identity/full/rh_run1/row_mixture/seed_33,39.93744945526123,results/localization_improvement_row_identity/full/rh_run1/row_mixture/seed_33/spf_lidar.log
full_rh_run1_delayed_correction_seed_11,results/localization_improvement_row_identity/full/rh_run1/delayed_correction/seed_11/trajectory_0.5.tum,results/localization_improvement_row_identity/full/rh_run1/delayed_correction/seed_11/trajectory_0.5.tum,results/localization_improvement_row_identity/full/rh_run1/delayed_correction/seed_11/gps_pose.tum,0,0.8999484006247362,0.8955110872257876,3.1969665886988934,6.454508082072449,11.778545593105749,1.2445118953465855,1.0691089723824434,3.8345496544253,0.7218045112781954,38.0,444.0,86.74959712354209,44.0,7.648773954026135,2.282884134830055,0.2781954887218045,0.02506265664160401,0.08270676691729323,0.43859649122807015,1.4226038895741635,1.326487732537184,3.8345496544253,0.7058823529411765,24.0,240.0,43.34430324001477,28.0,7.9951183395390855,1.8060126350006154,0.29411764705882354,0.024509803921568627,0.0784313725490196,0.36764705882352944,1.0582002706161966,0.9923093900711525,2.5704967878727247,0.7384615384615385,18.0,204.0,43.40529388352731,44.0,5.4587804801216455,2.411405215751517,0.26153846153846155,0.02564102564102564,0.08717948717948718,0.5128205128205128,0.1773611779729433,0.03349010081711885,0.013986675363611631,0.19684708791830152,0.08007031882590289,full,rh_run1,11,delayed_correction,Baseline plus lightweight delayed row-identity correction.,results/localization_improvement_row_identity/full/rh_run1/delayed_correction/seed_11,39.22348713874817,results/localization_improvement_row_identity/full/rh_run1/delayed_correction/seed_11/spf_lidar.log
full_rh_run1_delayed_correction_seed_22,results/localization_improvement_row_identity/full/rh_run1/delayed_correction/seed_22/trajectory_0.5.tum,results/localization_improvement_row_identity/full/rh_run1/delayed_correction/seed_22/trajectory_0.5.tum,results/localization_improvement_row_identity/full/rh_run1/delayed_correction/seed_22/gps_pose.tum,0,1.0262138080431664,0.9646978215211951,3.281866195025616,6.663404730795049,11.73268066031099,1.2951820809765546,1.125207810456493,4.001319924962006,0.6892230576441103,40.0,496.0,80.81042193573872,68.0,11.495291804299569,2.020260548393468,0.3107769423558897,0.02506265664160401,0.07518796992481203,0.41604010025062654,1.4960195437404842,1.2638349492353096,4.001319924962006,0.6666666666666666,22.0,272.0,47.52267603983484,76.0,13.032507046880637,2.160121638174311,0.3333333333333333,0.029411764705882353,0.0784313725490196,0.3872549019607843,1.0850751968542898,1.0800850790827115,2.725516135140596,0.7128205128205128,20.0,224.0,33.28774589590389,48.0,6.138258555995159,1.6643872947951945,0.28717948717948716,0.020512820512820513,0.07179487179487179,0.4461538461538462,0.175235549802263,0.0317941977471728,0.013071361351245328,0.19980798015199702,0.08298198502027582,full,rh_run1,22,delayed_correction,Baseline plus lightweight delayed row-identity correction.,results/localization_improvement_row_identity/full/rh_run1/delayed_correction/seed_22,39.687052965164185,results/localization_improvement_row_identity/full/rh_run1/delayed_correction/seed_22/spf_lidar.log
full_rh_run1_delayed_correction_seed_33,results/localization_improvement_row_identity/full/rh_run1/delayed_correction/seed_33/trajectory_0.5.tum,results/localization_improvement_row_identity/full/rh_run1/delayed_correction/seed_33/trajectory_0.5.tum,results/localization_improvement_row_identity/full/rh_run1/delayed_correction/seed_33/gps_pose.tum,0,0.9420315097474601,0.8805799304421049,3.333400883940976,6.811820663639187,12.450579569560833,1.2958001182116954,1.1681068141396689,3.667735172507313,0.731829573934837,46.0,428.0,85.73286902255163,52.0,7.02813776972909,1.8637580222293832,0.2681704260651629,0.017543859649122806,0.06516290726817042,0.38345864661654133,1.4915246700886695,1.3929320550290938,3.667735172507313,0.7352941176470589,26.0,216.0,47.66779194876601,20.0,6.663483413401669,1.8333766134140772,0.2647058823529412,0.00980392156862745,0.029411764705882353,0.28431372549019607,1.091042125478861,1.0098782159496305,2.5171628228115117,0.7282051282051282,23.0,212.0,38.065077073785645,48.0,6.138258555995159,1.6550033510341584,0.2717948717948718,0.02564102564102564,0.10256410256410256,0.48717948717948717,0.17924648359253614,0.031506714906745094,0.012970776286711262,0.21850208448028052,0.08979394655547404,full,rh_run1,33,delayed_correction,Baseline plus lightweight delayed row-identity correction.,results/localization_improvement_row_identity/full/rh_run1/delayed_correction/seed_33,39.70183444023132,results/localization_improvement_row_identity/full/rh_run1/delayed_correction/seed_33/spf_lidar.log
full_rh_run1_row_mixture_delayed_seed_11,results/localization_improvement_row_identity/full/rh_run1/row_mixture_delayed/seed_11/trajectory_0.5.tum,results/localization_improvement_row_identity/full/rh_run1/row_mixture_delayed/seed_11/trajectory_0.5.tum,results/localization_improvement_row_identity/full/rh_run1/row_mixture_delayed/seed_11/gps_pose.tum,0,1.1731514380985106,1.1162595689716595,3.183272374781174,6.725400752622195,11.817005352503077,1.1959519098515394,1.1109717230366272,3.6348015043198876,0.7192982456140351,40.0,448.0,85.41649370586725,80.0,12.048204007589751,2.1354123426466813,0.2807017543859649,0.047619047619047616,0.14786967418546365,0.42105263157894735,1.4479496932448075,1.3367427524590874,3.6348015043198876,0.7156862745098039,24.0,232.0,42.23471063864501,44.0,5.71300625824918,1.759779609943542,0.28431372549019607,0.03431372549019608,0.07352941176470588,0.27941176470588236,0.9323234595324279,0.8893864621583332,2.9245050810911692,0.7230769230769231,19.0,216.0,43.18178306722225,40.0,6.712116457351806,2.2727254245906447,0.27692307692307694,0.06153846153846154,0.22564102564102564,0.5692307692307692,0.17516766227083627,0.03313394019794461,0.013746479973387932,0.2204019101172538,0.08815733288333946,full,rh_run1,11,row_mixture_delayed,Baseline plus row-mixture likelihood and delayed correction.,results/localization_improvement_row_identity/full/rh_run1/row_mixture_delayed/seed_11,39.592849254608154,results/localization_improvement_row_identity/full/rh_run1/row_mixture_delayed/seed_11/spf_lidar.log
full_rh_run1_row_mixture_delayed_seed_22,results/localization_improvement_row_identity/full/rh_run1/row_mixture_delayed/seed_22/trajectory_0.5.tum,results/localization_improvement_row_identity/full/rh_run1/row_mixture_delayed/seed_22/trajectory_0.5.tum,results/localization_improvement_row_identity/full/rh_run1/row_mixture_delayed/seed_22/gps_pose.tum,0,0.8800569101029411,0.8703717655995873,3.283019169120503,7.039881943305698,11.926982471186752,1.2626482181035308,1.1289850497349663,4.326619630496675,0.7268170426065163,43.0,436.0,77.7959779671834,68.0,10.042460034376019,1.8092087899344977,0.2731829573934837,0.03007518796992481,0.06516290726817042,0.38095238095238093,1.4823973233430014,1.3068375865358748,4.326619630496675,0.6862745098039216,24.0,256.0,45.65637674930616,48.0,7.350443846561985,1.90234903122109,0.3137254901960784,0.03431372549019608,0.06862745098039216,0.35294117647058826,1.032756846468392,1.069138271439939,1.917490981617892,0.7692307692307693,19.0,180.0,32.13960121787724,68.0,10.513011249904967,1.6915579588356444,0.23076923076923078,0.02564102564102564,0.06153846153846154,0.41025641025641024,0.17590659934636338,0.03211953659286791,0.013219757117160847,0.19017044109297854,0.07669720546062395,full,rh_run1,22,row_mixture_delayed,Baseline plus row-mixture likelihood and delayed correction.,results/localization_improvement_row_identity/full/rh_run1/row_mixture_delayed/seed_22,39.89076638221741,results/localization_improvement_row_identity/full/rh_run1/row_mixture_delayed/seed_22/spf_lidar.log
full_rh_run1_row_mixture_delayed_seed_33,results/localization_improvement_row_identity/full/rh_run1/row_mixture_delayed/seed_33/trajectory_0.5.tum,results/localization_improvement_row_identity/full/rh_run1/row_mixture_delayed/seed_33/trajectory_0.5.tum,results/localization_improvement_row_identity/full/rh_run1/row_mixture_delayed/seed_33/gps_pose.tum,0,0.9347589959706832,0.889724479434328,3.2847197782163637,7.076964977821125,12.290511957427277,1.397226734388575,1.298056734778716,3.6986884182256294,0.7243107769423559,44.0,440.0,84.84961746015144,52.0,7.02813776972909,1.9284003968216235,0.2756892230576441,0.012531328320802004,0.047619047619047616,0.2857142857142857,1.4473985273950192,1.374297213633128,3.6986884182256294,0.7401960784313726,25.0,212.0,43.925335498335585,32.0,6.483729776262817,1.7570134199334233,0.25980392156862747,0.014705882352941176,0.0392156862745098,0.22549019607843138,1.3447393201664486,1.1855756661558638,3.0701342615769756,0.7076923076923077,19.0,228.0,40.92428196181584,48.0,6.138258555995159,2.153909576937676,0.2923076923076923,0.010256410256410256,0.05641025641025641,0.3487179487179487,0.17681231460658223,0.03317406275753817,0.013635965602102866,0.22722625744715597,0.093900918235399,full,rh_run1,33,row_mixture_delayed,Baseline plus row-mixture likelihood and delayed correction.,results/localization_improvement_row_identity/full/rh_run1/row_mixture_delayed/seed_33,38.977956771850586,results/localization_improvement_row_identity/full/rh_run1/row_mixture_delayed/seed_33/spf_lidar.log
full_rh_run1_row_mixture_delayed_gnss_gating_seed_11,results/localization_improvement_row_identity/full/rh_run1/row_mixture_delayed_gnss_gating/seed_11/trajectory_0.5.tum,results/localization_improvement_row_identity/full/rh_run1/row_mixture_delayed_gnss_gating/seed_11/trajectory_0.5.tum,results/localization_improvement_row_identity/full/rh_run1/row_mixture_delayed_gnss_gating/seed_11/gps_pose.tum,0,0.9468580033404608,0.9376385104920968,3.319050409007492,6.746953725624137,11.463436154648932,1.2349881567921392,1.0741613221556796,3.1991520989242264,0.7218045112781954,39.0,444.0,85.06076277188679,52.0,8.82580307190799,2.1810451992791484,0.2781954887218045,0.045112781954887216,0.09273182957393483,0.42857142857142855,1.4011068411202092,1.3076073931181922,3.1991520989242264,0.7352941176470589,25.0,216.0,40.99578579276822,24.0,5.615470295251526,1.6398314317107288,0.2647058823529412,0.04411764705882353,0.10784313725490197,0.36764705882352944,1.0612024562643125,1.0057979052564188,2.816349460844925,0.7076923076923077,17.0,228.0,44.06497697911857,56.0,9.83176286011541,2.592057469359916,0.2923076923076923,0.046153846153846156,0.07692307692307693,0.49230769230769234,0.18050646621106364,0.03158127811931868,0.012844504527364456,0.22993522328908597,0.09112670216495324,full,rh_run1,11,row_mixture_delayed_gnss_gating,"Baseline plus row mixture, delayed correction, and adaptive GNSS row gating.",results/localization_improvement_row_identity/full/rh_run1/row_mixture_delayed_gnss_gating/seed_11,39.248140811920166,results/localization_improvement_row_identity/full/rh_run1/row_mixture_delayed_gnss_gating/seed_11/spf_lidar.log
full_rh_run1_row_mixture_delayed_gnss_gating_seed_22,results/localization_improvement_row_identity/full/rh_run1/row_mixture_delayed_gnss_gating/seed_22/trajectory_0.5.tum,results/localization_improvement_row_identity/full/rh_run1/row_mixture_delayed_gnss_gating/seed_22/trajectory_0.5.tum,results/localization_improvement_row_identity/full/rh_run1/row_mixture_delayed_gnss_gating/seed_22/gps_pose.tum,0,1.0904511076494259,1.0408315011369296,3.2789526614515387,6.652699238464122,11.659870961960367,1.2302589028879658,1.0846410037083676,4.383359324367053,0.7142857142857143,38.0,456.0,84.20008960276793,72.0,13.725387545597865,2.2157918316517877,0.2857142857142857,0.06516290726817042,0.14536340852130325,0.46365914786967416,1.4770608842849549,1.277453767677549,4.383359324367053,0.7009803921568627,18.0,244.0,47.34393486020613,72.0,14.45503802566067,2.630218603344785,0.29901960784313725,0.06372549019607843,0.12254901960784313,0.38235294117647056,0.9720660608111158,0.9553863316634634,2.329995539917397,0.7282051282051282,21.0,212.0,36.856154742561806,40.0,6.038655082197706,1.7550549877410384,0.2717948717948718,0.06666666666666667,0.16923076923076924,0.5487179487179488,0.17716007176731446,0.03249385347145356,0.013305248731503851,0.21132452761646423,0.08664338447275666,full,rh_run1,22,row_mixture_delayed_gnss_gating,"Baseline plus row mixture, delayed correction, and adaptive GNSS row gating.",results/localization_improvement_row_identity/full/rh_run1/row_mixture_delayed_gnss_gating/seed_22,40.426220655441284,results/localization_improvement_row_identity/full/rh_run1/row_mixture_delayed_gnss_gating/seed_22/spf_lidar.log
full_rh_run1_row_mixture_delayed_gnss_gating_seed_33,results/localization_improvement_row_identity/full/rh_run1/row_mixture_delayed_gnss_gating/seed_33/trajectory_0.5.tum,results/localization_improvement_row_identity/full/rh_run1/row_mixture_delayed_gnss_gating/seed_33/trajectory_0.5.tum,results/localization_improvement_row_identity/full/rh_run1/row_mixture_delayed_gnss_gating/seed_33/gps_pose.tum,0,1.056835933020491,0.9627469256140527,3.3380218672281328,6.849349299333617,12.271205377152725,1.2655045483217808,1.1429828409261764,4.124448136829049,0.6942355889724311,47.0,488.0,91.77933704626145,36.0,5.567206575605063,1.952751852048116,0.3057644110275689,0.040100250626566414,0.10025062656641603,0.40100250626566414,1.4640750177157411,1.3401559754123262,4.124448136829049,0.6715686274509803,24.0,268.0,53.30508910845205,24.0,6.296857055667867,2.2210453795188356,0.3284313725490196,0.03431372549019608,0.07352941176470588,0.29901960784313725,1.0577692880327143,0.9939527598682177,3.126327460208855,0.717948717948718,25.0,220.0,38.4742479378094,36.0,4.926765008828909,1.538969917512376,0.28205128205128205,0.046153846153846156,0.1282051282051282,0.5076923076923077,0.1781925392593275,0.031457884539042434,0.012733889103687477,0.20880263711412772,0.08828760194443987,full,rh_run1,33,row_mixture_delayed_gnss_gating,"Baseline plus row mixture, delayed correction, and adaptive GNSS row gating.",results/localization_improvement_row_identity/full/rh_run1/row_mixture_delayed_gnss_gating/seed_33,40.18811368942261,results/localization_improvement_row_identity/full/rh_run1/row_mixture_delayed_gnss_gating/seed_33/spf_lidar.log
full_rh_run2_baseline_alpha_huber3_cap50_seed_11,results/localization_improvement_row_identity/full/rh_run2/baseline_alpha_huber3_cap50/seed_11/trajectory_0.5.tum,results/localization_improvement_row_identity/full/rh_run2/baseline_alpha_huber3_cap50/seed_11/trajectory_0.5.tum,results/localization_improvement_row_identity/full/rh_run2/baseline_alpha_huber3_cap50/seed_11/gps_pose.tum,0,0.9058474339431923,0.8460887197094589,3.3530470884391015,7.1875006288818994,12.976227697012169,1.51919873846291,1.396994114220498,4.2860431988873895,0.638676844783715,35.0,568.0,94.2091495541906,80.0,12.648697825660228,2.691689987262589,0.361323155216285,0.010178117048346057,0.04071246819338423,0.23918575063613232,1.7602642724525202,1.6727756950502264,4.2860431988873895,0.6451612903225806,23.0,308.0,43.158095810992215,48.0,6.872251377011457,1.8764389483040094,0.3548387096774194,0.004608294930875576,0.027649769585253458,0.15668202764976957,1.2219758925779924,1.245868315580632,2.07219485357301,0.6306818181818182,13.0,260.0,51.05105374319836,108.0,17.120371747024368,3.9270041340921815,0.3693181818181818,0.017045454545454544,0.056818181818181816,0.3409090909090909,0.1754629417424429,0.03286236027188995,0.013233530865947994,0.15077014554176554,0.057617641876094604,full,rh_run2,11,baseline_alpha_huber3_cap50,"Frozen reference baseline: alpha smoother, Huber GNSS threshold 3.0, semantic cap 50.",results/localization_improvement_row_identity/full/rh_run2/baseline_alpha_huber3_cap50/seed_11,38.38832879066467,results/localization_improvement_row_identity/full/rh_run2/baseline_alpha_huber3_cap50/seed_11/spf_lidar.log
full_rh_run2_baseline_alpha_huber3_cap50_seed_22,results/localization_improvement_row_identity/full/rh_run2/baseline_alpha_huber3_cap50/seed_22/trajectory_0.5.tum,results/localization_improvement_row_identity/full/rh_run2/baseline_alpha_huber3_cap50/seed_22/trajectory_0.5.tum,results/localization_improvement_row_identity/full/rh_run2/baseline_alpha_huber3_cap50/seed_22/gps_pose.tum,0,0.8690787881345349,0.850211874652429,3.326653185655411,6.94218237985578,11.997763214132574,1.4391190608725293,1.2407939869882962,3.9912675181557127,0.7073791348600509,30.0,460.0,74.33194618606673,44.0,8.149126765633113,2.4777315395355575,0.2926208651399491,0.027989821882951654,0.0737913486005089,0.26463104325699743,1.6215000209458066,1.2756157522100324,3.9912675181557127,0.7557603686635944,17.0,212.0,29.330020874681956,32.0,6.17090578055838,1.7252953455695268,0.24423963133640553,0.02304147465437788,0.059907834101382486,0.271889400921659,1.2142516271458177,1.2092122869247852,2.7451586142531403,0.6477272727272727,17.0,248.0,45.001925311384774,44.0,8.149126765633113,2.6471720771402807,0.3522727272727273,0.03409090909090909,0.09090909090909091,0.2556818181818182,0.17514049090976871,0.030639864726814462,0.012855678512136395,0.1648877936700419,0.06148150058005602,full,rh_run2,22,baseline_alpha_huber3_cap50,"Frozen reference baseline: alpha smoother, Huber GNSS threshold 3.0, semantic cap 50.",results/localization_improvement_row_identity/full/rh_run2/baseline_alpha_huber3_cap50/seed_22,38.77244448661804,results/localization_improvement_row_identity/full/rh_run2/baseline_alpha_huber3_cap50/seed_22/spf_lidar.log
full_rh_run2_baseline_alpha_huber3_cap50_seed_33,results/localization_improvement_row_identity/full/rh_run2/baseline_alpha_huber3_cap50/seed_33/trajectory_0.5.tum,results/localization_improvement_row_identity/full/rh_run2/baseline_alpha_huber3_cap50/seed_33/trajectory_0.5.tum,results/localization_improvement_row_identity/full/rh_run2/baseline_alpha_huber3_cap50/seed_33/gps_pose.tum,0,1.0734977542498454,0.929867468541151,3.4492153328758848,6.722564780427919,12.598156058165227,1.4332502515765126,1.2784945090466109,4.164376383353866,0.6743002544529262,27.0,512.0,83.11884721369589,92.0,16.312850394755348,3.078475822729477,0.3256997455470738,0.035623409669211195,0.10687022900763359,0.356234096692112,1.6949774987520383,1.5252041045112956,4.164376383353866,0.7004608294930875,20.0,260.0,34.88483165421173,36.0,5.543222842737215,1.7442415827105866,0.2995391705069124,0.027649769585253458,0.08294930875576037,0.2488479262672811,1.110552452502143,1.0111240003999251,2.7992088889087885,0.6420454545454546,13.0,252.0,48.23401555948418,80.0,15.586659830402649,3.7103088891910905,0.35795454545454547,0.045454545454545456,0.13636363636363635,0.48863636363636365,0.17453810122047242,0.031146305818854917,0.01272804126858435,0.1596209163201473,0.05822689323563347,full,rh_run2,33,baseline_alpha_huber3_cap50,"Frozen reference baseline: alpha smoother, Huber GNSS threshold 3.0, semantic cap 50.",results/localization_improvement_row_identity/full/rh_run2/baseline_alpha_huber3_cap50/seed_33,38.82924270629883,results/localization_improvement_row_identity/full/rh_run2/baseline_alpha_huber3_cap50/seed_33/spf_lidar.log
