run,ape_raw_rmse,ape_umey_rmse,ape_umey_scale_rmse,rpe_2m_rmse,rpe_5m_rmse,rpe_10m_rmse,cross_track_mean,cross_track_median,cross_track_max,row_correct_fraction,row_switch_events
run1,59.13986688957872,6.636364180370565,3.0658494912250456,1.181979954261642,2.2161222254121307,4.034935076074217,6.23289511263071,6.207138189804916,19.53415879153255,0.45169082125603865,14
run2,60.281231239962985,6.720610964101041,3.107335620715707,1.1948240569523396,2.201936086119466,4.006285875118436,6.172919522621349,6.063112639082653,19.439383691671665,0.4411764705882353,14
run3,59.42743314823648,6.6896877637056855,3.107405150921471,1.1979156077890272,2.2178885087151867,4.1026856330881865,6.214656487805037,6.167586622903574,19.50110026323314,0.44902912621359226,14
