method,ate_rmse,ate_mean,ate_median,ate_max,rte_2m_mean,rte_2m_rmse,rte_2m_count,rte_5m_mean,rte_5m_rmse,rte_5m_count,rte_10m_mean,rte_10m_rmse,rte_10m_count,rte_2m_umey_mean,rte_2m_umey_rmse,rte_2m_umey_count,rte_5m_umey_mean,rte_5m_umey_rmse,rte_5m_umey_count,rte_10m_umey_mean,rte_10m_umey_rmse,rte_10m_umey_count,cross_track_mean,cross_track_median,cross_track_max,row_correct_fraction,row_switch_events,ate_umeyama_rmse,ate_umeyama_mean,ate_umeyama_median,ate_umeyama_max,ate_align_rmse,rpe_2m_align_rmse,rpe_5m_align_rmse,rpe_10m_align_rmse,speed_mean,accel_rms,jerk_rms,heading_rate_rms,heading_accel_rms
RTABMap RGB,7.107772577695927,6.1912926849940275,5.618193065620167,19.32931552304911,1.082991310472852,1.4088588374094384,404,2.1140040711886603,2.560098900897409,400,3.013464516280699,3.783402309292858,392,1.082991310472852,1.4088588374094384,404,2.1140040711886603,2.560098900897409,400,3.013464516280699,3.783402309292858,392,6.214656487805037,6.167586622903574,19.50110026323314,0.44902912621359226,14,7.107772577695927,6.1912926849940275,5.618193065620167,19.32931552304911,7.107772577695927,1.4088588374094384,2.560098900897409,3.783402309292858,0.5783290838294212,0.04228191244677091,0.04927072476496969,0.3013732906294778,0.27677810003609116
