method,ate_rmse,ate_mean,ate_median,ate_max,rte_2m_mean,rte_2m_rmse,rte_2m_count,rte_5m_mean,rte_5m_rmse,rte_5m_count,rte_10m_mean,rte_10m_rmse,rte_10m_count,rte_2m_umey_mean,rte_2m_umey_rmse,rte_2m_umey_count,rte_5m_umey_mean,rte_5m_umey_rmse,rte_5m_umey_count,rte_10m_umey_mean,rte_10m_umey_rmse,rte_10m_umey_count,cross_track_mean,cross_track_median,cross_track_max,row_correct_fraction,row_switch_events,ate_umeyama_rmse,ate_umeyama_mean,ate_umeyama_median,ate_umeyama_max,ate_align_rmse,rpe_2m_align_rmse,rpe_5m_align_rmse,rpe_10m_align_rmse,speed_mean,accel_rms,jerk_rms,heading_rate_rms,heading_accel_rms
RTABMap RGBD,8.600647957093125,6.683924756162247,5.887320297417311,53.09201778321456,2.3399725305199426,6.081688596285009,414,3.373580067611532,6.006905797495314,410,3.8408898574679844,6.540853690465442,402,2.3399725305199426,6.081688596285009,414,3.373580067611532,6.006905797495314,410,3.8408898574679844,6.540853690465442,402,6.762903610433038,6.121362224909431,46.09176766398615,0.4786729857819905,13,8.600647957093125,6.683924756162247,5.887320297417311,53.09201778321456,8.600647957093125,6.081688596285009,6.006905797495314,6.540853690465442,1.4937469238067593,3.9731837103495176,5.087948665398845,0.6899130273679365,1.1053024067648407
