index,rgb_image,depth_image,lidar_csv,latitude,longitude,odom_pos_x,odom_pos_y,odom_pos_z,odom_orient_x,odom_orient_y,odom_orient_z,odom_orient_w,master_topic
1278,rgb/rgb_01278.png,depth/depth_01278.png,lidar/lidar_01278.csv,53.26803435210656,-0.5245607995825701,68.51364802538869,68.35918656100093,0.0,0.0,0.0,-0.6155450282786182,0.7881017181566572,/gps/filtered
1279,rgb/rgb_01279.png,depth/depth_01279.png,lidar/lidar_01279.csv,53.2680405563251,-0.5245613932002846,68.32965376157908,69.11489584503856,0.0,0.0,0.0,-0.6205305565740293,0.784182267306476,/gps/filtered
1280,rgb/rgb_01280.png,depth/depth_01280.png,lidar/lidar_01280.csv,53.268042077900525,-0.5245624249866325,68.29998442559545,69.24129592380548,0.0,0.0,0.0,-0.6213950157684135,0.7834974373781788,/gps/filtered
1281,rgb/rgb_01281.png,depth/depth_01281.png,lidar/lidar_01281.csv,53.26804373924393,-0.5245631502279076,68.25722146946165,69.43117404701526,0.0,0.0,0.0,-0.6245526890931726,0.7809826749336293,/gps/filtered
1282,rgb/rgb_01282.png,depth/depth_01282.png,lidar/lidar_01282.csv,53.268045471445106,-0.5245640757973806,68.214268507336,69.62111191544358,0.0,0.0,0.0,-0.6257252726408521,0.780043513644291,/gps/filtered
1283,rgb/rgb_01283.png,depth/depth_01283.png,lidar/lidar_01283.csv,53.26804598573047,-0.5245641902284355,68.20037230468162,69.68381600368498,0.0,0.0,0.0,-0.6263056258185808,0.7795776183729212,/gps/filtered
1284,rgb/rgb_01284.png,depth/depth_01284.png,lidar/lidar_01284.csv,53.268046523374345,-0.5245642236826065,68.186449921707,69.74747974086509,0.0,0.0,0.0,-0.6269426211807758,0.7790654335464886,/gps/filtered
1285,rgb/rgb_01285.png,depth/depth_01285.png,lidar/lidar_01285.csv,53.2680487879028,-0.524565007262491,68.13127290721127,70.00159120875827,0.0,0.0,0.0,-0.62776454934241,0.7784032827454679,/gps/filtered
1286,rgb/rgb_01286.png,depth/depth_01286.png,lidar/lidar_01286.csv,53.26804917824578,-0.5245654910784534,68.11768758047427,70.06493199158072,0.0,0.0,0.0,-0.6285512134650113,0.7777681994345499,/gps/filtered
1287,rgb/rgb_01287.png,depth/depth_01287.png,lidar/lidar_01287.csv,53.268051439290154,-0.5245654921592098,68.06409805410587,70.3178717433672,0.0,0.0,0.0,-0.6303703203396425,0.776294569886262,/gps/filtered
1288,rgb/rgb_01288.png,depth/depth_01288.png,lidar/lidar_01288.csv,53.26805205956482,-0.5245656560642744,68.05086254376494,70.38106776288946,0.0,0.0,0.0,-0.6304773449813524,0.7762076509963456,/gps/filtered
1289,rgb/rgb_01289.png,depth/depth_01289.png,lidar/lidar_01289.csv,53.26805257963122,-0.5245659399988649,68.0375096839066,70.44591048922418,0.0,0.0,0.0,-0.6314670106159286,0.7754027434203355,/gps/filtered
1290,rgb/rgb_01290.png,depth/depth_01290.png,lidar/lidar_01290.csv,53.26805614112902,-0.5245701606955446,67.9634720672643,70.81509952576711,0.0,0.0,0.0,-0.6348730168010873,0.7726164977127309,/gps/filtered
1291,rgb/rgb_01291.png,depth/depth_01291.png,lidar/lidar_01291.csv,53.26806318616937,-0.5245702182307563,67.81012283043975,71.64459775624931,0.0,0.0,0.0,-0.6394242614941055,0.7688540913676131,/gps/filtered
1292,rgb/rgb_01292.png,depth/depth_01292.png,lidar/lidar_01292.csv,53.2680638265603,-0.5245703117362579,67.79799258190027,71.70983108433829,0.0,0.0,0.0,-0.6386049037107288,0.7695347795626984,/gps/filtered
1293,rgb/rgb_01293.png,depth/depth_01293.png,lidar/lidar_01293.csv,53.26806706291091,-0.5245686381113659,67.72702066733073,72.09180691928411,0.0,0.0,0.0,-0.6369538641479653,0.7709019230401332,/gps/filtered
1294,rgb/rgb_01294.png,depth/depth_01294.png,lidar/lidar_01294.csv,53.26807355643408,-0.5245700674300617,67.57287600376702,72.85378778413794,0.0,0.0,0.0,-0.6294755537793165,0.7770202875049164,/gps/filtered
1295,rgb/rgb_01295.png,depth/depth_01295.png,lidar/lidar_01295.csv,53.2680763079474,-0.5245702755693764,67.50512393356787,73.1728523844112,0.0,0.0,0.0,-0.6273034309170319,0.7787749389648595,/gps/filtered
1296,rgb/rgb_01296.png,depth/depth_01296.png,lidar/lidar_01296.csv,53.268076828570074,-0.5245703861154172,67.49151948870802,73.23579177333163,0.0,0.0,0.0,-0.6264698178546063,0.7794456795166783,/gps/filtered
1297,rgb/rgb_01297.png,depth/depth_01297.png,lidar/lidar_01297.csv,53.268079469808626,-0.5245719852551853,67.42128688485539,73.55269053692118,0.0,0.0,0.0,-0.6241798348739934,0.7812807009882391,/gps/filtered
1298,rgb/rgb_01298.png,depth/depth_01298.png,lidar/lidar_01298.csv,53.26807987807233,-0.5245722324213449,67.40753081297947,73.61514349450134,0.0,0.0,0.0,-0.6206675747124022,0.7840738241394267,/gps/filtered
1299,rgb/rgb_01299.png,depth/depth_01299.png,lidar/lidar_01299.csv,53.268083619166234,-0.5245730082298063,67.30277336389544,74.05662405971717,0.0,0.0,0.0,-0.6180980215115653,0.7861010340938934,/gps/filtered
1300,rgb/rgb_01300.png,depth/depth_01300.png,lidar/lidar_01300.csv,53.268085695290786,-0.5245727467552421,67.24117354183217,74.31101040782342,0.0,0.0,0.0,-0.6154808237198844,0.7881518607686545,/gps/filtered
1301,rgb/rgb_01301.png,depth/depth_01301.png,lidar/lidar_01301.csv,53.26808838509622,-0.5245725815261459,67.1780259579369,74.56184603733942,0.0,0.0,0.0,-0.6144688873619615,0.7889410538590023,/gps/filtered
1302,rgb/rgb_01302.png,depth/depth_01302.png,lidar/lidar_01302.csv,53.268090962593014,-0.5245728323977441,67.0825681576856,74.93708675650298,0.0,0.0,0.0,-0.6116075859910753,0.7911612735455202,/gps/filtered
1303,rgb/rgb_01303.png,depth/depth_01303.png,lidar/lidar_01303.csv,53.26809276698797,-0.5245730831623012,67.05821669448919,75.03162810878956,0.0,0.0,0.0,-0.6107452499666732,0.7918271526306393,/gps/filtered
1304,rgb/rgb_01304.png,depth/depth_01304.png,lidar/lidar_01304.csv,53.268094935199635,-0.5245733372796821,66.99247318055943,75.28325759647677,0.0,0.0,0.0,-0.6094692005873993,0.7928097461152686,/gps/filtered
1305,rgb/rgb_01305.png,depth/depth_01305.png,lidar/lidar_01305.csv,53.268101824309674,-0.5245788928157609,66.79091443411457,76.00187294546554,0.0,0.0,0.0,-0.5957366588081296,0.8031798262855748,/gps/filtered
1306,rgb/rgb_01306.png,depth/depth_01306.png,lidar/lidar_01306.csv,53.2681084446883,-0.5245810399769582,66.60093973323801,76.676407711906,0.0,0.0,0.0,-0.6036249263243967,0.7972684292757783,/gps/filtered
1307,rgb/rgb_01307.png,depth/depth_01307.png,lidar/lidar_01307.csv,53.26811006343202,-0.5245816542454662,66.43789958136792,77.23291446275485,0.0,0.0,0.0,-0.5915919255723391,0.806237554072999,/gps/filtered
1308,rgb/rgb_01308.png,depth/depth_01308.png,lidar/lidar_01308.csv,53.268112231229914,-0.5245824479364729,66.43789958136792,77.23291446275485,0.0,0.0,0.0,-0.5915919255723391,0.806237554072999,/gps/filtered
1309,rgb/rgb_01309.png,depth/depth_01309.png,lidar/lidar_01309.csv,53.268117125018144,-0.5245834886682568,66.24011338274175,77.84709447149284,0.0,0.0,0.0,-0.5750666657092313,0.8181065517339824,/gps/filtered
1310,rgb/rgb_01310.png,depth/depth_01310.png,lidar/lidar_01310.csv,53.26811984044117,-0.5245833665551101,66.15307676429043,78.08905671081715,0.0,0.0,0.0,-0.5735264438032321,0.8191870471744643,/gps/filtered
