%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35
1756813280513031000,339,1756813280513031000,map,6.49486137687,7.23255053668,0.0,0.0,0.0,0.709599821131,0.704604920399,0.157996228379,0.0269741294089,0.0,0.0,0.0,0.0,0.0269741294089,0.0623150844032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00496582275167
1756813281512631000,340,1756813281512631000,map,6.50964410987,6.57596040953,0.0,0.0,0.0,0.748175653448,0.663500709561,0.100050008098,0.01695765344,0.0,0.0,0.0,0.0,0.01695765344,0.0582523228859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00383921576375
1756813282379029000,341,1756813282379029000,map,6.60408259268,6.0176931081,0.0,0.0,0.0,0.782545760173,0.622593071946,0.0889434907491,0.0158087434265,0.0,0.0,0.0,0.0,0.0158087434265,0.0573337107087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00261836286779
1756813283512380000,342,1756813283512380000,map,6.71731027362,5.28315080866,0.0,0.0,0.0,0.75648454647,0.654011567904,0.0791696839793,0.0129868304114,0.0,0.0,0.0,0.0,0.0129868304114,0.0573361894487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00397419326901
1756813284912365000,343,1756813284912365000,map,6.83629941073,4.38402912499,0.0,0.0,0.0,0.753103582201,0.657901964183,0.063479043294,0.00783229370363,0.0,0.0,0.0,0.0,0.00783229370363,0.0623940227913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00877079990782
1756813286113063000,344,1756813286113063000,map,6.92330634967,3.60625963172,0.0,0.0,0.0,0.752331489338,0.658784737339,0.0736499656845,0.00983368749387,0.0,0.0,0.0,0.0,0.00983368749387,0.0636787108632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00580678572022
1756813287178990000,345,1756813287178990000,map,7.03344615738,2.90668215272,0.0,0.0,0.0,0.788162014178,0.615467821585,0.0810264585793,0.0109848523152,0.0,0.0,0.0,0.0,0.0109848523152,0.0663192354004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00450187601012
1756813288512318000,346,1756813288512318000,map,7.18843278729,2.06658699697,0.0,0.0,0.0,0.788422591448,0.615133983206,0.063347267122,0.00578907484323,0.0,0.0,0.0,0.0,0.00578907484323,0.0700528096287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00888236154831
1756813289246230000,347,1756813289246230000,map,7.26202018973,1.5969561787,0.0,0.0,0.0,0.790109214722,0.612966091078,0.0488294298218,0.00261139694631,0.0,0.0,0.0,0.0,0.00261139694631,0.0696877868219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00532920494946
1756813290045694000,348,1756813290045694000,map,7.37935707465,1.09554316851,0.0,0.0,0.0,0.798488234486,0.602010414684,0.0537048865778,0.00429733653526,0.0,0.0,0.0,0.0,0.00429733653526,0.0716460810234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00369902590846
1756813290779097000,349,1756813290779097000,map,7.47873576797,0.602075896254,0.0,0.0,0.0,0.799621786622,0.600503953658,0.0505002368715,0.00318720540146,0.0,0.0,0.0,0.0,0.00318720540146,0.0723529381854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00227084508021
1756813291645958000,350,1756813291645958000,map,7.61148503656,0.0944222624396,0.0,0.0,0.0,0.801007741111,0.598653989112,0.0582887681744,0.0055329084291,0.0,0.0,0.0,0.0,0.0055329084291,0.0725352997384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00214686347995
