frame_idx,gps_dist,log_gps,log_semantic,log_corridor,corridor_dist,corridor_heading_misalign,correct_hits,incorrect_hits,no_hits,weight,gps_weight_used,corridor_weight_used,num_background_used,num_observations,semantic_model_used,gps_enabled,semantic_enabled,corridor_enabled,background_enabled,dynamic_gps_enabled,pose_smoothing_enabled
144,1.6006921529769897,-1.0587666034698486,-13.78332805633545,-0.29184553027153015,1.145991563796997,0.0006688237190246582,57,15,74,0.016565779224038124,0.5067567567567568,0.3,120,146,point,1,1,1,1,1,1
148,1.3161033391952515,-0.7157553434371948,-10.850701332092285,-0.3826741576194763,1.3122330904006958,0.0020618438720703125,46,4,85,0.017927182838320732,0.5263157894736842,0.3,120,135,point,1,1,1,1,1,1
152,3.3006629943847656,-4.501808166503906,-7.960129261016846,-0.17499910295009613,0.887189507484436,0.004612088203430176,58,0,74,0.02231910079717636,0.5319148936170213,0.3,120,132,point,1,1,1,1,1,1
156,0.23392070829868317,-0.022611113265156746,-7.825617790222168,-0.1393665075302124,0.7918460965156555,0.002650141716003418,50,0,70,0.03682602196931839,0.5555555555555556,0.3,120,120,point,1,1,1,1,1,1
160,2.069457530975342,-1.7696917057037354,-8.7813081741333,-0.14575324952602386,0.8079777956008911,0.012910664081573486,45,0,81,0.03822636604309082,0.5434782608695653,0.3,120,126,point,1,1,1,1,1,1
164,3.8968231678009033,-6.274888515472412,-11.710545539855957,-0.08268950879573822,0.5396231412887573,0.06637078523635864,40,6,88,0.03223176673054695,0.528169014084507,0.3,120,134,point,1,1,1,1,1,1
168,6.7440948486328125,-18.7945499420166,-10.01901626586914,-0.387211412191391,1.319871425628662,0.004612922668457031,35,1,92,0.05064067244529724,0.539568345323741,0.3,120,128,point,1,1,1,1,1,1
172,3.7431676387786865,-5.789794445037842,-10.47994613647461,-0.1630653291940689,0.8566177487373352,2.980232238769531e-07,45,4,86,0.052842866629362106,0.5263157894736842,0.3,120,135,point,1,1,1,1,1,1
176,2.1590476036071777,-1.9262340068817139,-14.054549217224121,-0.24048610031604767,1.0402823686599731,4.76837158203125e-07,50,7,91,0.05272746831178665,0.5033557046979865,0.3,120,148,point,1,1,1,1,1,1
180,2.9359638690948486,-3.5619351863861084,-12.900426864624023,-0.1094047948718071,0.6997421979904175,0.012084901332855225,29,6,105,0.02939903922379017,0.5172413793103449,0.3,120,140,point,1,1,1,1,1,1
184,1.6262199878692627,-1.0928062200546265,-15.464266777038574,-0.03484247624874115,0.3838835656642914,0.022652029991149902,40,9,100,0.046089719980955124,0.5016722408026756,0.3,120,149,point,1,1,1,1,1,1
188,3.8190226554870605,-6.026832103729248,-15.108017921447754,-0.21375997364521027,0.9426398277282715,0.0631941556930542,24,8,118,0.04179598391056061,0.5,0.3,120,150,point,1,1,1,1,1,1
192,2.8341569900512695,-3.319192409515381,-13.047249794006348,-0.17051053047180176,0.8724315762519836,0.0183141827583313,36,8,106,0.034299109131097794,0.5,0.3,120,150,point,1,1,1,1,1,1
196,0.9634707570075989,-0.3835850656032562,-8.246658325195312,-0.12393944710493088,0.7467028498649597,0.0029730796813964844,53,0,81,0.03669566288590431,0.528169014084507,0.3,120,134,point,1,1,1,1,1,1
200,2.513967275619507,-2.6115832328796387,-8.993640899658203,-0.06612521409988403,0.49732503294944763,0.05229544639587402,47,0,86,0.04448271170258522,0.5300353356890459,0.3,120,133,point,1,1,1,1,1,1
204,2.263747215270996,-2.1175830364227295,-8.939184188842773,-0.26452115178108215,1.091018557548523,0.001137852668762207,44,0,92,0.032141201198101044,0.5244755244755245,0.3,120,136,point,1,1,1,1,1,1
208,0.12672032415866852,-0.006635553669184446,-8.541290283203125,-0.21637655794620514,0.9850253462791443,0.013644576072692871,49,0,85,0.02979486994445324,0.528169014084507,0.3,120,134,point,1,1,1,1,1,1
212,0.03347335010766983,-0.0004630021285265684,-8.812376022338867,-0.0642402321100235,0.16165022552013397,0.11965024471282959,49,0,88,0.05182889476418495,0.5226480836236934,0.3,120,137,point,1,1,1,1,1,1
216,2.7681000232696533,-3.166271686553955,-9.49474811553955,-0.1935156285762787,0.9330331683158875,0.0038299560546875,34,0,86,0.02553822472691536,0.5555555555555556,0.3,120,120,point,1,1,1,1,1,1
220,2.9495768547058105,-3.5950427055358887,-10.411375045776367,-0.03971245884895325,0.07952804863452911,0.09687727689743042,25,0,95,0.0279910359531641,0.5555555555555556,0.3,120,120,point,1,1,1,1,1,1
224,0.2117830365896225,-0.01853390596807003,-12.71138858795166,-0.14794521033763885,0.8159368634223938,0.00015407800674438477,33,7,87,0.04497581347823143,0.5415162454873647,0.3,120,127,point,1,1,1,1,1,1
228,0.28610870242118835,-0.033825695514678955,-13.032590866088867,-0.26499226689338684,1.0903208255767822,0.014127135276794434,41,10,79,0.016755033284425735,0.5357142857142857,0.3,120,130,point,1,1,1,1,1,1
232,1.7953959703445435,-1.3320026397705078,-16.72388458251953,-0.33102935552597046,1.2204899787902832,0.0014069080352783203,53,22,80,0.04509861767292023,0.49180327868852464,0.3,120,155,point,1,1,1,1,1,1
236,0.5105884671211243,-0.10772750526666641,-10.343331336975098,-0.3503430187702179,1.2499003410339355,0.027895450592041016,57,4,64,0.01805172860622406,0.5454545454545454,0.3,100,125,point,1,1,1,1,1,1
240,1.2302790880203247,-0.625449001789093,0.0,-0.10810137540102005,0.6879351139068604,0.0268094539642334,0,0,0,0.014752725139260292,0.5,0.3,0,0,point,1,1,1,1,1,1
244,2.1559948921203613,-1.9207907915115356,0.0,-1.0360997915267944,2.058868408203125,0.15184777975082397,0,0,0,0.012792222201824188,0.5,0.3,0,0,point,1,1,1,1,1,1
248,2.0993223190307617,-1.8211379051208496,-10.064332008361816,-1.7505556344985962,2.1210856437683105,0.4288826584815979,24,0,73,0.01949436217546463,0.6072874493927126,0.3,97,97,point,1,1,1,1,1,1
252,4.4790940284729,-8.290199279785156,0.0,-1.9611543416976929,1.5942736864089966,0.5848939418792725,0,0,0,0.00993562862277031,0.5,0.3,0,0,point,1,1,1,1,1,1
256,0.5144971609115601,-0.10938318818807602,-12.305105209350586,-3.8488059043884277,3.1971487998962402,0.6216424703598022,7,0,113,0.010088765993714333,0.5555555555555556,0.3,120,120,point,1,1,1,1,1,1
260,2.8403146266937256,-3.3336310386657715,-12.25714111328125,-1.0842854976654053,2.2088985443115234,0.0016795992851257324,13,0,120,0.009648610837757587,0.5300353356890459,0.3,120,133,point,1,1,1,1,1,1
264,0.22020170092582703,-0.020036688074469566,-9.65927791595459,-0.6863271594047546,1.7574049234390259,2.5510787963867188e-05,55,2,103,0.01435592770576477,0.48387096774193555,0.3,120,160,point,1,1,1,1,1,1
268,2.472522497177124,-2.5261847972869873,-14.949411392211914,-0.32334452867507935,0.5944451689720154,0.24490946531295776,42,3,88,0.012928154319524765,0.5300353356890459,0.3,88,133,point,1,1,1,1,1,1
272,1.1361573934555054,-0.5334105491638184,-8.144291877746582,-0.29230859875679016,1.1469038724899292,0.00011277198791503906,91,7,53,0.010169493965804577,0.4983388704318937,0.3,120,151,point,1,1,1,1,1,1
276,0.675611674785614,-0.18861617147922516,-14.537863731384277,-0.256425142288208,1.0524473190307617,0.050189852714538574,56,9,74,0.0077410233207046986,0.5190311418685121,0.3,113,139,point,1,1,1,1,1,1
280,0.792765736579895,-0.2597014307975769,-12.35490894317627,-0.14969205856323242,0.817041277885437,0.018160760402679443,78,14,67,0.010668042115867138,0.4854368932038835,0.3,105,159,point,1,1,1,1,1,1
284,1.7598575353622437,-1.2797927856445312,-5.907216548919678,-0.017281141132116318,0.17421476542949677,0.050807952880859375,103,0,72,0.020908541977405548,0.46153846153846145,0.3,120,175,point,1,1,1,1,1,1
288,1.7300066947937012,-1.2367451190948486,-13.911559104919434,-0.06587064266204834,0.1178484782576561,0.12402486801147461,46,0,87,0.014234687201678753,0.5300353356890459,0.3,120,133,point,1,1,1,1,1,1
292,3.2359960079193115,-4.327136039733887,-12.467554092407227,-0.057506363838911057,0.48115304112434387,0.0385320782661438,49,0,81,0.012567432597279549,0.5357142857142857,0.3,120,130,point,1,1,1,1,1,1
296,2.97680926322937,-3.6617324352264404,-10.068902969360352,-0.017315156757831573,0.2766386866569519,0.008696913719177246,33,0,96,0.010990056209266186,0.5376344086021506,0.3,120,129,point,1,1,1,1,1,1
300,0.8096106648445129,-0.2708551287651062,-8.315420150756836,-0.1300879269838333,0.7458571791648865,0.039798736572265625,51,0,82,0.010644495487213135,0.5300353356890459,0.3,120,133,point,1,1,1,1,1,1
304,2.513002872467041,-2.6095798015594482,-9.148162841796875,-0.1689094603061676,0.8519667983055115,0.04317939281463623,66,0,60,0.013523533008992672,0.5434782608695653,0.3,120,126,point,1,1,1,1,1,1
308,0.3169322907924652,-0.04150664061307907,-10.397732734680176,-0.28788915276527405,1.1278975009918213,0.03565371036529541,67,10,53,0.010497000068426132,0.5357142857142857,0.3,120,130,point,1,1,1,1,1,1
312,0.4598630964756012,-0.08738596737384796,-7.4083733558654785,-0.5443586707115173,0.3452865481376648,0.3561977744102478,67,0,75,0.030241074040532112,0.5136986301369862,0.3,120,142,point,1,1,1,1,1,1
316,1.260447382926941,-0.6564989686012268,-15.967947006225586,-0.03135962039232254,0.3606511354446411,0.02452671527862549,39,16,107,0.013025077059864998,0.4807692307692307,0.3,120,162,point,1,1,1,1,1,1
320,1.0226696729660034,-0.4321707487106323,-18.170602798461914,-0.2719991207122803,1.1062990427017212,0.0023151636123657227,71,13,93,0.012207124382257462,0.4587155963302753,0.3,98,177,point,1,1,1,1,1,1
324,1.1069846153259277,-0.5063698291778564,-9.692770957946777,-0.09729546308517456,0.6609588861465454,0.007240712642669678,64,0,90,0.013309335336089134,0.49342105263157904,0.3,120,154,point,1,1,1,1,1,1
328,2.833587408065796,-3.3178584575653076,-10.742328643798828,-0.0005831828457303345,0.05115627497434616,0.000632941722869873,25,0,100,0.01013876311480999,0.5454545454545454,0.3,120,125,point,1,1,1,1,1,1
332,0.7370944023132324,-0.22450748085975647,-10.699241638183594,-0.1614573448896408,0.8523720502853394,0.001042008399963379,43,4,90,0.007669792510569096,0.5226480836236934,0.3,120,137,point,1,1,1,1,1,1
336,0.8725830912590027,-0.31462860107421875,-15.707722663879395,-0.013226115144789219,0.21551154553890228,0.026677966117858887,48,0,101,0.01610608771443367,0.5016722408026756,0.3,120,149,point,1,1,1,1,1,1
340,1.9330906867980957,-1.5441484451293945,-9.532591819763184,-0.1017492264509201,0.6762044429779053,0.005805671215057373,82,5,88,0.034854453057050705,0.46153846153846145,0.3,120,175,point,1,1,1,1,1,1
344,0.8283751606941223,-0.28355592489242554,-14.845614433288574,-0.06599351763725281,0.2410459816455841,0.11403954029083252,83,22,74,0.008760799653828144,0.45592705167173253,0.3,120,179,point,1,1,1,1,1,1
348,0.24736826121807098,-0.02528555877506733,-15.537233352661133,-0.20444922149181366,0.9587116837501526,0.006974220275878906,102,30,58,0.010525241494178772,0.4411764705882353,0.3,120,190,point,1,1,1,1,1,1
352,0.5888275504112244,-0.14327184855937958,-14.904159545898438,-0.14665544033050537,0.5612199306488037,0.1370486617088318,86,19,89,0.013893518596887589,0.43604651162790703,0.3,120,194,point,1,1,1,1,1,1
356,2.0277559757232666,-1.6990885734558105,-12.728391647338867,-0.16018915176391602,0.8486731052398682,0.005740165710449219,105,9,77,0.010374671779572964,0.4398826979472141,0.3,120,191,point,1,1,1,1,1,1
360,0.19936391711235046,-0.01642395369708538,-11.810129165649414,-0.05885773524641991,0.24432502686977386,0.10568869113922119,49,0,95,0.012073381803929806,0.5102040816326531,0.3,120,144,point,1,1,1,1,1,1
364,4.650805950164795,-8.938014030456543,0.0,-0.10793234407901764,0.11880774796009064,0.1602339744567871,0,0,0,0.011319831013679504,0.5,0.3,0,0,point,1,1,1,1,1,1
368,2.185492992401123,-1.9737104177474976,0.0,-0.0022758268751204014,0.09376583993434906,0.008882582187652588,0,0,0,0.020826289430260658,0.5,0.3,0,0,point,1,1,1,1,1,1
372,0.17542025446891785,-0.012715810909867287,0.0,-0.19232743978500366,0.9216253161430359,0.029588520526885986,0,0,0,0.0067410399205982685,0.5,0.3,0,0,point,1,1,1,1,1,1
376,0.253441721200943,-0.026542440056800842,0.0,-0.013090950436890125,0.2427012324333191,0.00054168701171875,0,0,0,0.008414890617132187,0.5,0.3,0,0,point,1,1,1,1,1,1
380,0.20286938548088074,-0.017006605863571167,0.0,-0.009481413289904594,0.184755340218544,0.02155250310897827,0,0,0,0.009016073308885098,0.5,0.3,0,0,point,1,1,1,1,1,1
384,3.7325439453125,-5.756977081298828,0.0,-0.9396836757659912,2.0544137954711914,0.02081853151321411,0,0,0,0.0076690781861543655,0.5,0.3,0,0,point,1,1,1,1,1,1
388,1.3615747690200806,-0.7660685181617737,0.0,-0.11699022352695465,0.6081187725067139,0.09235036373138428,0,0,0,0.012265102937817574,0.5,0.3,0,0,point,1,1,1,1,1,1
392,0.7954291105270386,-0.2614493668079376,0.0,-0.34173980355262756,1.2287323474884033,0.039076149463653564,0,0,0,0.008955206722021103,0.5,0.3,0,0,point,1,1,1,1,1,1
396,1.7770084142684937,-1.3048590421676636,0.0,-0.36611154675483704,1.0827314853668213,0.16084682941436768,0,0,0,0.014102175831794739,0.5,0.3,0,0,point,1,1,1,1,1,1
400,0.6473580598831177,-0.17317041754722595,0.0,-2.815345287322998,3.5395052433013916,0.08760309219360352,0,0,0,0.008649354800581932,0.5,0.3,0,0,point,1,1,1,1,1,1
404,3.7638845443725586,-5.854060649871826,-11.176492691040039,-1.5570435523986816,2.599311590194702,0.11673092842102051,16,0,74,0.019557390362024307,0.625,0.3,74,90,point,1,1,1,1,1,1
408,2.8306751251220703,-3.311042070388794,-8.459101676940918,-1.0377864837646484,2.152890205383301,0.04371672868728638,56,0,90,0.009473219513893127,0.5067567567567568,0.3,117,146,point,1,1,1,1,1,1
412,2.8367035388946533,-3.325159788131714,-10.37960433959961,-0.19511044025421143,0.44056186079978943,0.1929628849029541,52,4,79,0.01885276660323143,0.5263157894736842,0.3,120,135,point,1,1,1,1,1,1
416,1.7514625787734985,-1.2676119804382324,-9.408331871032715,-0.008303781971335411,0.14430348575115204,0.03001171350479126,67,5,69,0.014896800741553307,0.5154639175257733,0.3,120,141,point,1,1,1,1,1,1
420,3.952725410461426,-6.456213474273682,-10.379733085632324,-0.19780194759368896,0.9406839609146118,0.016862154006958008,55,6,76,0.03398313373327255,0.5226480836236934,0.3,120,137,point,1,1,1,1,1,1
424,1.2819291353225708,-0.6790670156478882,-7.533172130584717,-0.1548723429441452,0.8315936923027039,0.01711064577102661,117,9,49,0.01882779970765114,0.46153846153846145,0.3,120,175,point,1,1,1,1,1,1
428,1.2517133951187134,-0.6474323868751526,-17.075420379638672,-0.12584874033927917,0.7432516813278198,0.027505874633789062,69,28,65,0.013596748001873493,0.4807692307692307,0.3,120,162,point,1,1,1,1,1,1
432,1.0493519306182861,-0.45501625537872314,-8.925408363342285,-0.08285985887050629,0.6097466945648193,0.007662177085876465,85,0,88,0.015376406721770763,0.46439628482972134,0.3,120,173,point,1,1,1,1,1,1
436,2.5958409309387207,-2.7844583988189697,-9.447234153747559,-0.07237476110458374,0.5706893801689148,6.198883056640625e-05,48,0,107,0.01612081378698349,0.49180327868852464,0.3,120,155,point,1,1,1,1,1,1
440,5.356194019317627,-11.854881286621094,-9.28057861328125,-0.33825790882110596,1.232814908027649,0.011258304119110107,70,0,78,0.019958611577749252,0.5033557046979865,0.3,120,148,point,1,1,1,1,1,1
444,1.34381103515625,-0.7462099194526672,-8.123063087463379,-0.08643139153718948,0.6232924461364746,0.004937648773193359,90,7,53,0.015370824374258518,0.5,0.3,120,150,point,1,1,1,1,1,1
448,0.9786595702171326,-0.39577460289001465,-19.909626007080078,-0.1571953296661377,0.6560671925544739,0.12279516458511353,50,29,77,0.023351596668362617,0.49019607843137253,0.3,120,156,point,1,1,1,1,1,1
452,0.9148302674293518,-0.34583237767219543,-22.096948623657227,-0.07135020941495895,0.5582299828529358,0.022688865661621094,46,39,82,0.024164419621229172,0.47318611987381703,0.3,120,167,point,1,1,1,1,1,1
456,1.7181482315063477,-1.219848394393921,-24.580955505371094,-0.06985487043857574,0.23634788393974304,0.11863034963607788,71,53,52,0.016526291146874428,0.4601226993865031,0.3,120,176,point,1,1,1,1,1,1
460,2.9441745281219482,-3.581885576248169,-17.155994415283203,-0.030714968219399452,0.1690235733985901,0.07726413011550903,53,7,103,0.015667328611016273,0.47923322683706066,0.3,120,163,point,1,1,1,1,1,1
464,1.8084901571273804,-1.3515026569366455,-16.29199981689453,-0.048838093876838684,0.4425760805606842,0.036070823669433594,91,10,90,0.017370320856571198,0.4398826979472141,0.3,120,191,point,1,1,1,1,1,1
468,0.7038149237632751,-0.2046923190355301,-13.459342002868652,-0.04630039632320404,0.4315006136894226,0.03473377227783203,98,8,85,0.012686953879892826,0.4398826979472141,0.3,120,191,point,1,1,1,1,1,1
472,1.8755251169204712,-1.4535514116287231,-13.101276397705078,-0.01793266460299492,0.060648366808891296,0.06475526094436646,51,9,72,0.011735322885215282,0.5319148936170213,0.3,120,132,point,1,1,1,1,1,1
476,1.2404359579086304,-0.6358187198638916,-11.275979042053223,-0.08505310863256454,0.2911189794540405,0.12737280130386353,53,0,88,0.00942663848400116,0.5154639175257733,0.3,120,141,point,1,1,1,1,1,1
480,4.243149280548096,-7.439799785614014,-7.5067877769470215,-0.04337127506732941,0.4196802079677582,0.032195985317230225,54,0,66,0.019623052328824997,0.5555555555555556,0.3,120,120,point,1,1,1,1,1,1
484,0.7079042196273804,-0.20707783102989197,-15.403573989868164,-0.013712532818317413,0.2464880496263504,0.007191956043243408,84,16,80,0.009629772044718266,0.45454545454545453,0.3,120,180,point,1,1,1,1,1,1
488,0.5085675716400146,-0.1068764328956604,-12.64034366607666,-0.0810113325715065,0.2506321668624878,0.12817084789276123,84,7,81,0.016110576689243317,0.46583850931677023,0.3,120,172,point,1,1,1,1,1,1
492,2.0599968433380127,-1.753548264503479,-7.425136089324951,-0.2231634110212326,1.00211501121521,0.00021255016326904297,74,1,69,0.017537333071231842,0.5102040816326531,0.3,120,144,point,1,1,1,1,1,1
496,1.8700505495071411,-1.4450781345367432,-6.864686965942383,-0.20817871391773224,0.9677832722663879,0.0032979846000671387,76,0,73,0.014969850890338421,0.5016722408026756,0.3,120,149,point,1,1,1,1,1,1
500,1.579479694366455,-1.030890941619873,-12.16327953338623,-0.183096781373024,0.9039213061332703,0.019328415393829346,76,5,97,0.011710206046700478,0.4573170731707317,0.3,120,178,point,1,1,1,1,1,1
504,1.2551178932189941,-0.6509590148925781,-22.94379425048828,-0.01655915193259716,0.2611793577671051,0.01852250099182129,75,19,90,0.012115413323044777,0.44910179640718567,0.3,120,184,point,1,1,1,1,1,1
508,2.3836488723754883,-2.347843647003174,-8.580974578857422,-0.2298894226551056,1.0171048641204834,8.07046890258789e-05,67,3,76,0.014208522625267506,0.5067567567567568,0.3,119,146,point,1,1,1,1,1,1
512,2.1466333866119385,-1.904146671295166,-11.558542251586914,-0.16524101793766022,0.8527686595916748,0.02985405921936035,62,7,73,0.013708410784602165,0.5136986301369862,0.3,115,142,point,1,1,1,1,1,1
516,1.8860152959823608,-1.469856858253479,0.0,-0.062016282230615616,0.5253713130950928,0.012903690338134766,0,0,0,0.011144162155687809,0.5,0.3,0,0,point,1,1,1,1,1,1
520,1.9263590574264526,-1.5334128141403198,-7.252941608428955,-0.19954714179039001,0.9476078152656555,0.00029671192169189453,56,0,64,0.01110911276191473,0.5555555555555556,0.3,120,120,point,1,1,1,1,1,1
524,1.0487546920776367,-0.4544984996318817,-7.781956195831299,-0.24294939637184143,1.0455784797668457,0.0014380812644958496,49,0,69,0.010430200956761837,0.5597014925373135,0.3,118,118,point,1,1,1,1,1,1
528,0.9771561026573181,-0.39455950260162354,-6.9989094734191895,-0.10743335634469986,0.5750874280929565,0.09118664264678955,51,0,57,0.018221551552414894,0.5813953488372093,0.3,108,108,point,1,1,1,1,1,1
