run_name,est_tum,gt_tum,ape_raw_rmse,ape_align_rmse,rpe_2m_align_rmse,rpe_5m_align_rmse,rpe_10m_align_rmse,cross_track_mean,cross_track_median,cross_track_max,row_correct_fraction,row_switch_events,speed_mean,accel_rms,jerk_rms,heading_rate_rms,heading_accel_rms,variant,seed,runtime_sec,command
full_seed_11,/home/pulver/projects/Outdoor_SLPF/results/iros_ablation/20260217_085404_ablation/full/seed_11/trajectory_0.5.tum,/home/pulver/projects/Outdoor_SLPF/results/iros_ablation/20260217_085404_ablation/full/seed_11/gps_pose.tum,1.085554225865352,1.07060217032416,3.2361353021562893,6.985523277563651,12.207175139298807,1.2011412790427745,1.0175313197336742,3.808143070734087,0.7443609022556391,34.0,0.1737324362615175,0.032352337437689234,0.013062426276880913,0.130648199699741,0.043625084104034144,full,11,35.93738889694214,/home/pulver/projects/Outdoor_SLPF/.venv/bin/python /home/pulver/projects/Outdoor_SLPF/scripts/spf_lidar.py --miss-penalty 4.0 --wrong-hit-penalty 4.0 --gps-weight 0.5 --seed 11 --output-folder /home/pulver/projects/Outdoor_SLPF/results/iros_ablation/20260217_085404_ablation/full/seed_11 --frame-stride 4 --semantic-sigma 0.05 --gps-sigma 1.1 --corridor-weight 0.3 --corridor-dist-sigma 1.5 --corridor-heading-sigma 0.35 --background-class-weight 0.2 --max-background-obs 120 --expected-obs-count 150.0 --pose-smooth-alpha-pos 0.55 --pose-smooth-alpha-theta 0.5 --odom-yaw-filter-alpha 0.9 --particle-count 100 --point-ang-sigma 0.08 --point-range-sigma 0.35 --point-ang-gate 0.2 --point-max-range-diff 1.5 --no-visualization --require-cuda
full_seed_22,/home/pulver/projects/Outdoor_SLPF/results/iros_ablation/20260217_085404_ablation/full/seed_22/trajectory_0.5.tum,/home/pulver/projects/Outdoor_SLPF/results/iros_ablation/20260217_085404_ablation/full/seed_22/gps_pose.tum,1.1808300643284615,1.1427021334196805,3.3915310916875003,6.788916877623598,12.118926113171062,1.251864823019632,1.0682459289898312,4.241759871540383,0.7192982456140351,33.0,0.17365638877665712,0.032257606430851175,0.01311323888956874,0.14496767568492597,0.04932420992597461,full,22,36.260193824768066,/home/pulver/projects/Outdoor_SLPF/.venv/bin/python /home/pulver/projects/Outdoor_SLPF/scripts/spf_lidar.py --miss-penalty 4.0 --wrong-hit-penalty 4.0 --gps-weight 0.5 --seed 22 --output-folder /home/pulver/projects/Outdoor_SLPF/results/iros_ablation/20260217_085404_ablation/full/seed_22 --frame-stride 4 --semantic-sigma 0.05 --gps-sigma 1.1 --corridor-weight 0.3 --corridor-dist-sigma 1.5 --corridor-heading-sigma 0.35 --background-class-weight 0.2 --max-background-obs 120 --expected-obs-count 150.0 --pose-smooth-alpha-pos 0.55 --pose-smooth-alpha-theta 0.5 --odom-yaw-filter-alpha 0.9 --particle-count 100 --point-ang-sigma 0.08 --point-range-sigma 0.35 --point-ang-gate 0.2 --point-max-range-diff 1.5 --no-visualization --require-cuda
full_seed_33,/home/pulver/projects/Outdoor_SLPF/results/iros_ablation/20260217_085404_ablation/full/seed_33/trajectory_0.5.tum,/home/pulver/projects/Outdoor_SLPF/results/iros_ablation/20260217_085404_ablation/full/seed_33/gps_pose.tum,0.9559550694448334,0.9079454834049652,3.3737815503545594,6.9776656532515355,12.540307126152479,1.3357803422767065,1.2253143706835474,3.916965099173138,0.731829573934837,37.0,0.17237791713513173,0.03138998640586854,0.012828794373705685,0.11965539128369362,0.04254236982492511,full,33,36.194831132888794,/home/pulver/projects/Outdoor_SLPF/.venv/bin/python /home/pulver/projects/Outdoor_SLPF/scripts/spf_lidar.py --miss-penalty 4.0 --wrong-hit-penalty 4.0 --gps-weight 0.5 --seed 33 --output-folder /home/pulver/projects/Outdoor_SLPF/results/iros_ablation/20260217_085404_ablation/full/seed_33 --frame-stride 4 --semantic-sigma 0.05 --gps-sigma 1.1 --corridor-weight 0.3 --corridor-dist-sigma 1.5 --corridor-heading-sigma 0.35 --background-class-weight 0.2 --max-background-obs 120 --expected-obs-count 150.0 --pose-smooth-alpha-pos 0.55 --pose-smooth-alpha-theta 0.5 --odom-yaw-filter-alpha 0.9 --particle-count 100 --point-ang-sigma 0.08 --point-range-sigma 0.35 --point-ang-gate 0.2 --point-max-range-diff 1.5 --no-visualization --require-cuda
no_gps_seed_11,/home/pulver/projects/Outdoor_SLPF/results/iros_ablation/20260217_085404_ablation/no_gps/seed_11/trajectory_0.5.tum,/home/pulver/projects/Outdoor_SLPF/results/iros_ablation/20260217_085404_ablation/no_gps/seed_11/gps_pose.tum,4.324736325278425,3.416606763018376,3.3360175238507006,6.834693066447393,12.347413420550321,2.479267875537594,1.9392333342507742,7.028532880153167,0.44110275689223055,22.0,0.17363425785279346,0.032081411652474974,0.01305573914543667,0.11588940030119714,0.03830317400556715,no_gps,11,35.40307092666626,/home/pulver/projects/Outdoor_SLPF/.venv/bin/python /home/pulver/projects/Outdoor_SLPF/scripts/spf_lidar.py --miss-penalty 4.0 --wrong-hit-penalty 4.0 --gps-weight 0.5 --seed 11 --output-folder /home/pulver/projects/Outdoor_SLPF/results/iros_ablation/20260217_085404_ablation/no_gps/seed_11 --frame-stride 4 --semantic-sigma 0.05 --gps-sigma 1.1 --corridor-weight 0.3 --corridor-dist-sigma 1.5 --corridor-heading-sigma 0.35 --background-class-weight 0.2 --max-background-obs 120 --expected-obs-count 150.0 --pose-smooth-alpha-pos 0.55 --pose-smooth-alpha-theta 0.5 --odom-yaw-filter-alpha 0.9 --particle-count 100 --point-ang-sigma 0.08 --point-range-sigma 0.35 --point-ang-gate 0.2 --point-max-range-diff 1.5 --no-visualization --require-cuda --disable-gps
no_gps_seed_22,/home/pulver/projects/Outdoor_SLPF/results/iros_ablation/20260217_085404_ablation/no_gps/seed_22/trajectory_0.5.tum,/home/pulver/projects/Outdoor_SLPF/results/iros_ablation/20260217_085404_ablation/no_gps/seed_22/gps_pose.tum,3.895191083359873,3.697833670485536,3.3406636783313908,6.9154720219003,11.71992120937828,2.694637186712665,2.1427087697034035,10.904154212612916,0.2857142857142857,25.0,0.17907886361829758,0.033347189685244714,0.013338178000273584,0.12410436832708413,0.041107699920988394,no_gps,22,35.638782262802124,/home/pulver/projects/Outdoor_SLPF/.venv/bin/python /home/pulver/projects/Outdoor_SLPF/scripts/spf_lidar.py --miss-penalty 4.0 --wrong-hit-penalty 4.0 --gps-weight 0.5 --seed 22 --output-folder /home/pulver/projects/Outdoor_SLPF/results/iros_ablation/20260217_085404_ablation/no_gps/seed_22 --frame-stride 4 --semantic-sigma 0.05 --gps-sigma 1.1 --corridor-weight 0.3 --corridor-dist-sigma 1.5 --corridor-heading-sigma 0.35 --background-class-weight 0.2 --max-background-obs 120 --expected-obs-count 150.0 --pose-smooth-alpha-pos 0.55 --pose-smooth-alpha-theta 0.5 --odom-yaw-filter-alpha 0.9 --particle-count 100 --point-ang-sigma 0.08 --point-range-sigma 0.35 --point-ang-gate 0.2 --point-max-range-diff 1.5 --no-visualization --require-cuda --disable-gps
no_gps_seed_33,/home/pulver/projects/Outdoor_SLPF/results/iros_ablation/20260217_085404_ablation/no_gps/seed_33/trajectory_0.5.tum,/home/pulver/projects/Outdoor_SLPF/results/iros_ablation/20260217_085404_ablation/no_gps/seed_33/gps_pose.tum,14.440896126493097,5.72003044279701,3.1077518190443727,6.1921426049881125,10.4262270242377,4.35969709269469,4.026040298909143,14.425099563749068,0.24561403508771928,13.0,0.1709746742386572,0.03306000489735799,0.013319941714247148,0.1561241066422478,0.05473154633025614,no_gps,33,35.69614887237549,/home/pulver/projects/Outdoor_SLPF/.venv/bin/python /home/pulver/projects/Outdoor_SLPF/scripts/spf_lidar.py --miss-penalty 4.0 --wrong-hit-penalty 4.0 --gps-weight 0.5 --seed 33 --output-folder /home/pulver/projects/Outdoor_SLPF/results/iros_ablation/20260217_085404_ablation/no_gps/seed_33 --frame-stride 4 --semantic-sigma 0.05 --gps-sigma 1.1 --corridor-weight 0.3 --corridor-dist-sigma 1.5 --corridor-heading-sigma 0.35 --background-class-weight 0.2 --max-background-obs 120 --expected-obs-count 150.0 --pose-smooth-alpha-pos 0.55 --pose-smooth-alpha-theta 0.5 --odom-yaw-filter-alpha 0.9 --particle-count 100 --point-ang-sigma 0.08 --point-range-sigma 0.35 --point-ang-gate 0.2 --point-max-range-diff 1.5 --no-visualization --require-cuda --disable-gps
no_semantic_seed_11,/home/pulver/projects/Outdoor_SLPF/results/iros_ablation/20260217_085404_ablation/no_semantic/seed_11/trajectory_0.5.tum,/home/pulver/projects/Outdoor_SLPF/results/iros_ablation/20260217_085404_ablation/no_semantic/seed_11/gps_pose.tum,0.9219608834209295,0.9205875472041456,3.168373893284065,6.901262901472367,12.324101928298537,1.2481440824875103,1.1945529364384293,3.2819297991922407,0.6942355889724311,33.0,0.17422465534403864,0.03216591385282054,0.013022445292440087,0.14966853402656113,0.05406338301084536,no_semantic,11,35.079708099365234,/home/pulver/projects/Outdoor_SLPF/.venv/bin/python /home/pulver/projects/Outdoor_SLPF/scripts/spf_lidar.py --miss-penalty 4.0 --wrong-hit-penalty 4.0 --gps-weight 0.5 --seed 11 --output-folder /home/pulver/projects/Outdoor_SLPF/results/iros_ablation/20260217_085404_ablation/no_semantic/seed_11 --frame-stride 4 --semantic-sigma 0.05 --gps-sigma 1.1 --corridor-weight 0.3 --corridor-dist-sigma 1.5 --corridor-heading-sigma 0.35 --background-class-weight 0.2 --max-background-obs 120 --expected-obs-count 150.0 --pose-smooth-alpha-pos 0.55 --pose-smooth-alpha-theta 0.5 --odom-yaw-filter-alpha 0.9 --particle-count 100 --point-ang-sigma 0.08 --point-range-sigma 0.35 --point-ang-gate 0.2 --point-max-range-diff 1.5 --no-visualization --require-cuda --disable-semantic
no_semantic_seed_22,/home/pulver/projects/Outdoor_SLPF/results/iros_ablation/20260217_085404_ablation/no_semantic/seed_22/trajectory_0.5.tum,/home/pulver/projects/Outdoor_SLPF/results/iros_ablation/20260217_085404_ablation/no_semantic/seed_22/gps_pose.tum,1.512144842779129,1.3103142711930056,3.3257868110201976,6.9030895582076335,11.98888542789332,1.5118976525113674,1.3260597446148337,4.291214132673837,0.6791979949874687,33.0,0.17634650534896731,0.0323534451515977,0.013186784884718986,0.14890481002778397,0.05253672035849115,no_semantic,22,34.854098081588745,/home/pulver/projects/Outdoor_SLPF/.venv/bin/python /home/pulver/projects/Outdoor_SLPF/scripts/spf_lidar.py --miss-penalty 4.0 --wrong-hit-penalty 4.0 --gps-weight 0.5 --seed 22 --output-folder /home/pulver/projects/Outdoor_SLPF/results/iros_ablation/20260217_085404_ablation/no_semantic/seed_22 --frame-stride 4 --semantic-sigma 0.05 --gps-sigma 1.1 --corridor-weight 0.3 --corridor-dist-sigma 1.5 --corridor-heading-sigma 0.35 --background-class-weight 0.2 --max-background-obs 120 --expected-obs-count 150.0 --pose-smooth-alpha-pos 0.55 --pose-smooth-alpha-theta 0.5 --odom-yaw-filter-alpha 0.9 --particle-count 100 --point-ang-sigma 0.08 --point-range-sigma 0.35 --point-ang-gate 0.2 --point-max-range-diff 1.5 --no-visualization --require-cuda --disable-semantic
no_semantic_seed_33,/home/pulver/projects/Outdoor_SLPF/results/iros_ablation/20260217_085404_ablation/no_semantic/seed_33/trajectory_0.5.tum,/home/pulver/projects/Outdoor_SLPF/results/iros_ablation/20260217_085404_ablation/no_semantic/seed_33/gps_pose.tum,2.4806379880915275,2.0867047414949056,3.446833830775081,6.9136811296814376,11.905887575445922,1.7364065568870644,1.6304180413353995,5.254568735791072,0.6441102756892231,33.0,0.17049568955229366,0.0312831267528475,0.012747673180168577,0.14236634991383154,0.0509671018207214,no_semantic,33,34.77349328994751,/home/pulver/projects/Outdoor_SLPF/.venv/bin/python /home/pulver/projects/Outdoor_SLPF/scripts/spf_lidar.py --miss-penalty 4.0 --wrong-hit-penalty 4.0 --gps-weight 0.5 --seed 33 --output-folder /home/pulver/projects/Outdoor_SLPF/results/iros_ablation/20260217_085404_ablation/no_semantic/seed_33 --frame-stride 4 --semantic-sigma 0.05 --gps-sigma 1.1 --corridor-weight 0.3 --corridor-dist-sigma 1.5 --corridor-heading-sigma 0.35 --background-class-weight 0.2 --max-background-obs 120 --expected-obs-count 150.0 --pose-smooth-alpha-pos 0.55 --pose-smooth-alpha-theta 0.5 --odom-yaw-filter-alpha 0.9 --particle-count 100 --point-ang-sigma 0.08 --point-range-sigma 0.35 --point-ang-gate 0.2 --point-max-range-diff 1.5 --no-visualization --require-cuda --disable-semantic
no_corridor_seed_11,/home/pulver/projects/Outdoor_SLPF/results/iros_ablation/20260217_085404_ablation/no_corridor/seed_11/trajectory_0.5.tum,/home/pulver/projects/Outdoor_SLPF/results/iros_ablation/20260217_085404_ablation/no_corridor/seed_11/gps_pose.tum,1.2616217960029226,1.2472833505144678,3.255051181349847,6.647163413260688,11.455779271650934,1.4731943468160669,1.3525101340728078,3.959483589940378,0.656641604010025,38.0,0.18246259868133743,0.03253295829559254,0.013134356947376106,0.16115872687077687,0.058556136779421404,no_corridor,11,35.7051203250885,/home/pulver/projects/Outdoor_SLPF/.venv/bin/python /home/pulver/projects/Outdoor_SLPF/scripts/spf_lidar.py --miss-penalty 4.0 --wrong-hit-penalty 4.0 --gps-weight 0.5 --seed 11 --output-folder /home/pulver/projects/Outdoor_SLPF/results/iros_ablation/20260217_085404_ablation/no_corridor/seed_11 --frame-stride 4 --semantic-sigma 0.05 --gps-sigma 1.1 --corridor-weight 0.3 --corridor-dist-sigma 1.5 --corridor-heading-sigma 0.35 --background-class-weight 0.2 --max-background-obs 120 --expected-obs-count 150.0 --pose-smooth-alpha-pos 0.55 --pose-smooth-alpha-theta 0.5 --odom-yaw-filter-alpha 0.9 --particle-count 100 --point-ang-sigma 0.08 --point-range-sigma 0.35 --point-ang-gate 0.2 --point-max-range-diff 1.5 --no-visualization --require-cuda --disable-corridor
no_corridor_seed_22,/home/pulver/projects/Outdoor_SLPF/results/iros_ablation/20260217_085404_ablation/no_corridor/seed_22/trajectory_0.5.tum,/home/pulver/projects/Outdoor_SLPF/results/iros_ablation/20260217_085404_ablation/no_corridor/seed_22/gps_pose.tum,1.5389538502654276,1.5126201344133463,3.2739859995364666,6.806272390400413,12.313218438515207,1.4259202163185802,1.1973088480009353,6.278569299622587,0.656641604010025,35.0,0.18155016264283788,0.03128227355740509,0.012500256489124733,0.16058468426903072,0.057117276950526166,no_corridor,22,35.79593014717102,/home/pulver/projects/Outdoor_SLPF/.venv/bin/python /home/pulver/projects/Outdoor_SLPF/scripts/spf_lidar.py --miss-penalty 4.0 --wrong-hit-penalty 4.0 --gps-weight 0.5 --seed 22 --output-folder /home/pulver/projects/Outdoor_SLPF/results/iros_ablation/20260217_085404_ablation/no_corridor/seed_22 --frame-stride 4 --semantic-sigma 0.05 --gps-sigma 1.1 --corridor-weight 0.3 --corridor-dist-sigma 1.5 --corridor-heading-sigma 0.35 --background-class-weight 0.2 --max-background-obs 120 --expected-obs-count 150.0 --pose-smooth-alpha-pos 0.55 --pose-smooth-alpha-theta 0.5 --odom-yaw-filter-alpha 0.9 --particle-count 100 --point-ang-sigma 0.08 --point-range-sigma 0.35 --point-ang-gate 0.2 --point-max-range-diff 1.5 --no-visualization --require-cuda --disable-corridor
no_corridor_seed_33,/home/pulver/projects/Outdoor_SLPF/results/iros_ablation/20260217_085404_ablation/no_corridor/seed_33/trajectory_0.5.tum,/home/pulver/projects/Outdoor_SLPF/results/iros_ablation/20260217_085404_ablation/no_corridor/seed_33/gps_pose.tum,1.3044554351822182,1.2496371508067141,3.320284001015385,6.968406019125702,11.762932879744904,1.4256809020945551,1.29511265146527,5.151706482882073,0.6967418546365914,33.0,0.17649035532324375,0.03158744835396585,0.012813038903189659,0.14030821128346035,0.04973628550751945,no_corridor,33,35.61744165420532,/home/pulver/projects/Outdoor_SLPF/.venv/bin/python /home/pulver/projects/Outdoor_SLPF/scripts/spf_lidar.py --miss-penalty 4.0 --wrong-hit-penalty 4.0 --gps-weight 0.5 --seed 33 --output-folder /home/pulver/projects/Outdoor_SLPF/results/iros_ablation/20260217_085404_ablation/no_corridor/seed_33 --frame-stride 4 --semantic-sigma 0.05 --gps-sigma 1.1 --corridor-weight 0.3 --corridor-dist-sigma 1.5 --corridor-heading-sigma 0.35 --background-class-weight 0.2 --max-background-obs 120 --expected-obs-count 150.0 --pose-smooth-alpha-pos 0.55 --pose-smooth-alpha-theta 0.5 --odom-yaw-filter-alpha 0.9 --particle-count 100 --point-ang-sigma 0.08 --point-range-sigma 0.35 --point-ang-gate 0.2 --point-max-range-diff 1.5 --no-visualization --require-cuda --disable-corridor
non_wall_points_seed_11,/home/pulver/projects/Outdoor_SLPF/results/iros_ablation/20260217_085404_ablation/non_wall_points/seed_11/trajectory_0.5.tum,/home/pulver/projects/Outdoor_SLPF/results/iros_ablation/20260217_085404_ablation/non_wall_points/seed_11/gps_pose.tum,0.9243353175199367,0.9178354329823548,3.237749737883285,6.941462118427992,12.58726475646178,1.2794922162832225,1.1076130315144335,4.0287132289668515,0.7468671679197995,32.0,0.17421340143368394,0.03206765636806488,0.01304316386329326,0.13988553837615206,0.05071347790738145,non_wall_points,11,35.96679472923279,/home/pulver/projects/Outdoor_SLPF/.venv/bin/python /home/pulver/projects/Outdoor_SLPF/scripts/spf_lidar.py --miss-penalty 4.0 --wrong-hit-penalty 4.0 --gps-weight 0.5 --seed 11 --output-folder /home/pulver/projects/Outdoor_SLPF/results/iros_ablation/20260217_085404_ablation/non_wall_points/seed_11 --frame-stride 4 --semantic-sigma 0.05 --gps-sigma 1.1 --corridor-weight 0.3 --corridor-dist-sigma 1.5 --corridor-heading-sigma 0.35 --background-class-weight 0.2 --max-background-obs 120 --expected-obs-count 150.0 --pose-smooth-alpha-pos 0.55 --pose-smooth-alpha-theta 0.5 --odom-yaw-filter-alpha 0.9 --particle-count 100 --point-ang-sigma 0.08 --point-range-sigma 0.35 --point-ang-gate 0.2 --point-max-range-diff 1.5 --no-visualization --require-cuda --semantic-model point
