frame_idx,gps_dist,log_gps,log_semantic,log_corridor,corridor_dist,corridor_heading_misalign,correct_hits,incorrect_hits,no_hits,weight,gps_weight_used,corridor_weight_used,num_background_used,num_observations,semantic_model_used,gps_enabled,semantic_enabled,corridor_enabled,background_enabled,dynamic_gps_enabled,pose_smoothing_enabled
0,1.7406724691390991,-1.2520414590835571,-392.7358093261719,-0.17359717190265656,0.8837993144989014,0.0021643638610839844,52,0,74,0.03767218068242073,0.5434782608695653,0.3,120,126,wall,1,1,1,1,1,0
4,1.7863818407058716,-1.318661093711853,-375.77490234375,-0.16834545135498047,0.8703134655952454,0.002436220645904541,55,0,70,0.010333425365388393,0.5454545454545454,0.3,120,125,wall,1,1,1,1,1,0
8,1.226067066192627,-0.6211737394332886,-519.8236694335938,-0.7090372443199158,1.7398384809494019,0.09438610076904297,25,0,100,0.008328711614012718,0.5454545454545454,0.3,120,125,wall,1,1,1,1,1,0
12,1.4466285705566406,-0.8647661805152893,-512.3121337890625,-0.7099490761756897,1.742887020111084,0.09248828887939453,28,0,101,0.009071811102330685,0.5376344086021506,0.3,120,129,wall,1,1,1,1,1,0
16,0.6666654348373413,-0.1836540400981903,-202.57923889160156,-0.11607867479324341,0.7061847448348999,0.035888731479644775,96,0,30,0.014466540887951851,0.5434782608695653,0.3,120,126,wall,1,1,1,1,1,0
20,2.3197097778320312,-2.2235755920410156,-216.03648376464844,-0.1545199602842331,0.8168030977249146,0.03916424512863159,93,0,32,0.01364902500063181,0.5454545454545454,0.3,120,125,wall,1,1,1,1,1,0
24,1.2948076725006104,-0.6927796602249146,-224.11793518066406,-0.11630932986736298,0.7099044919013977,0.03252267837524414,90,0,34,0.021144894883036613,0.5474452554744526,0.3,120,124,wall,1,1,1,1,1,0
28,6.756394863128662,-18.863168716430664,-445.0676574707031,-0.14589880406856537,0.8102744221687317,1.0728836059570312e-06,44,0,81,0.03586951270699501,0.5454545454545454,0.3,120,125,wall,1,1,1,1,1,0
32,3.276926040649414,-4.437290668487549,-510.2201843261719,-0.11748405545949936,0.7270223498344421,0.0025213956832885742,59,7,61,0.05487256124615669,0.5415162454873647,0.3,120,127,wall,1,1,1,1,1,0
36,0.39573776721954346,-0.0647142082452774,-829.5057983398438,-0.08961483091115952,0.6350328326225281,4.172325134277344e-05,59,23,78,0.031155411154031754,0.48387096774193555,0.3,120,160,wall,1,1,1,1,1,0
40,0.22542181611061096,-0.02099793031811714,-408.60919189453125,-0.004112258553504944,0.07659302651882172,0.026231765747070312,117,0,39,0.0890684574842453,0.49019607843137253,0.3,120,156,wall,1,1,1,1,1,0
44,1.4781215190887451,-0.9028277397155762,-323.1390075683594,-0.37253618240356445,1.2947331666946411,0.002070009708404541,77,2,52,0.027036774903535843,0.5338078291814947,0.3,120,131,wall,1,1,1,1,1,0
48,3.0264105796813965,-3.7847769260406494,-319.8414611816406,-0.11557401716709137,0.7205526828765869,0.00694882869720459,73,0,57,0.02437734231352806,0.5357142857142857,0.3,120,130,wall,1,1,1,1,1,0
52,3.899709939956665,-6.284188747406006,-404.6661376953125,-0.17296096682548523,0.882085919380188,0.0036804676055908203,85,5,46,0.033238478004932404,0.5244755244755245,0.3,120,136,wall,1,1,1,1,1,0
56,5.1292877197265625,-10.871731758117676,-320.4877014160156,-0.08160924166440964,0.6058491468429565,0.0032027363777160645,84,0,55,0.029542122036218643,0.5190311418685121,0.3,120,139,wall,1,1,1,1,1,0
60,2.049431085586548,-1.7356064319610596,-478.38726806640625,-0.07751967757940292,0.5827797651290894,0.022388219833374023,94,8,34,0.03267435356974602,0.5244755244755245,0.3,120,136,wall,1,1,1,1,1,0
64,5.596855640411377,-12.94412899017334,-467.6654052734375,-0.10106024146080017,0.6656374931335449,0.02523648738861084,101,5,33,0.026522967964410782,0.5190311418685121,0.3,120,139,wall,1,1,1,1,1,0
68,2.9332356452941895,-3.555318593978882,-414.46173095703125,-0.09458909928798676,0.6405490636825562,0.028906822204589844,101,6,28,0.050156932324171066,0.5263157894736842,0.3,120,135,wall,1,1,1,1,1,0
72,2.411961793899536,-2.4039502143859863,-364.2673645019531,-0.4999690651893616,1.499935507774353,0.0017173290252685547,74,1,57,0.1164143830537796,0.5319148936170213,0.3,120,132,wall,1,1,1,1,1,0
76,2.0433881282806396,-1.7253862619400024,-386.7060546875,-0.11269749701023102,0.6962425112724304,0.034910500049591064,100,6,29,0.047166261821985245,0.5263157894736842,0.3,120,135,wall,1,1,1,1,1,0
80,4.064602375030518,-6.8268561363220215,-310.4849853515625,-0.18771350383758545,0.904543936252594,0.03799182176589966,97,1,34,0.0665653720498085,0.5319148936170213,0.3,120,132,wall,1,1,1,1,1,0
84,2.0519163608551025,-1.7398183345794678,-398.2767333984375,-0.4802306592464447,1.4699902534484863,0.003013134002685547,91,3,42,0.04003927856683731,0.5244755244755245,0.3,120,136,wall,1,1,1,1,1,0
88,1.926364541053772,-1.533421516418457,-382.1064453125,-0.06653419882059097,0.04649263247847557,0.12721318006515503,102,4,21,0.0580432303249836,0.5415162454873647,0.3,120,127,wall,1,1,1,1,1,0
92,2.3005733489990234,-2.187040328979492,-256.67724609375,-0.17621538043022156,0.8904479742050171,0.001974940299987793,86,0,40,0.0353701189160347,0.5434782608695653,0.3,120,126,wall,1,1,1,1,1,0
96,0.8875831961631775,-0.3255388140678406,-347.254638671875,-0.4392779767513275,1.3058542013168335,0.12157893180847168,99,0,39,0.06341204792261124,0.5208333333333334,0.3,120,138,wall,1,1,1,1,1,0
100,4.795652389526367,-9.503421783447266,-466.441162109375,-0.3718078136444092,1.1054637432098389,0.1567133665084839,111,0,36,0.03594360500574112,0.5050505050505051,0.3,120,147,wall,1,1,1,1,1,0
