frame_idx,processed_idx,frame_total_sec,frame_hz,io_sec,semantic_inference_sec,lidar_association_sec,motion_update_sec,measurement_update_sec,pose_post_sec,resample_sec,visualization_sec,stats_write_sec,other_sec
80,20,0.07206624397076666,13.87612209130318,0.021740082069300115,0.04056634707376361,0.00021790398750454187,0.00010367203503847122,0.006722858990542591,0.00012818793766200542,0.002179816015996039,0.0,0.00014830497093498707,0.0002590708900243044
84,21,0.07692358992062509,12.999913303992532,0.021854034042917192,0.045024852035567164,0.00023369397968053818,0.00010348297655582428,0.006910006050020456,0.00015025900211185217,0.002243825001642108,0.0,0.00015531806275248528,0.00024811876937747
88,22,0.07687465904746205,13.00818777462941,0.022489662980660796,0.04522819898556918,0.00023064797278493643,0.00010557600762695074,0.006601323024369776,0.00012767710722982883,0.001676923013292253,0.0,0.00015888502821326256,0.0002557649277150631
92,23,0.08572183002252132,11.66563989286363,0.021869963966310024,0.053870600066147745,0.0003681230591610074,0.00013605295680463314,0.00691149802878499,0.0002223229967057705,0.0018776149954646826,0.0,0.00018367101438343525,0.0002819829387590289
96,24,0.08009594806935638,12.485026073155208,0.022318875999189913,0.04984560003504157,0.00022532802540808916,9.850307833403349e-05,0.005594854010269046,0.00012519292067736387,0.0014807389816269279,0.0,0.00015216192696243525,0.0002546930918470025
100,25,0.08689687203150243,11.507894088954933,0.02265118295326829,0.0567253289045766,0.00025676703080534935,9.367393795400858e-05,0.005657650995999575,0.0001210040645673871,0.0009866610635071993,0.0,0.0001511910231783986,0.0002534120576456189
104,26,0.06879060401115566,14.536869015393899,0.021633764961734414,0.04102533799596131,0.0002374310279265046,8.860393427312374e-05,0.004490565974265337,0.00011867005378007889,0.0008101239800453186,0.0,0.00015374505892395973,0.00023236102424561977
108,27,0.0764917180640623,13.073310749308751,0.021846238989382982,0.048797955038025975,0.00023858202621340752,9.425496682524681e-05,0.004206287092529237,0.00011583499144762754,0.0008024999406188726,0.0,0.00015277403872460127,0.0002372909802943468
112,28,0.0677942440379411,14.750514799462168,0.021859233966097236,0.04026309307664633,0.00019525201059877872,8.609902579337358e-05,0.0040664480766281486,0.00011702696792781353,0.0008191399974748492,0.0,0.00015076890122145414,0.0002371820155531168
116,29,0.0687922170618549,14.536528152608376,0.0223502250155434,0.04059372702613473,0.00022425595670938492,8.747202809900045e-05,0.00419181096367538,0.00013266701716929674,0.0008113259682431817,0.0,0.0001460009953007102,0.00025473209097981453
120,30,0.07572615705430508,13.205476666178578,0.02196704305242747,0.047566349036060274,0.0001971259480342269,0.00010074698366224766,0.0041489501018077135,0.0001241099089384079,0.0012037350097671151,0.0,0.00015630992129445076,0.00026178709231317043
124,31,0.08257506904192269,12.110192720423983,0.024420526926405728,0.05063526600133628,0.0002345360117033124,9.137904271483421e-05,0.004828481934964657,0.00012243702076375484,0.0018352860352024436,0.0,0.00014527991879731417,0.00026187615003436804
128,32,0.06785585905890912,14.73712091879714,0.0219621550058946,0.036729915998876095,0.00022449600510299206,9.943509940057993e-05,0.006141319056041539,0.00012607406824827194,0.002174707013182342,0.0,0.0001486059045419097,0.0002491509076207876
132,33,0.08843808190431446,11.30734609420803,0.021735093090683222,0.05723557702731341,0.00023121898993849754,0.00010286096949130297,0.006480567972175777,0.00012399989645928144,0.002153577981516719,0.0,0.00015060999430716038,0.00022457598242908716
136,34,0.0867453699465841,11.527992797953113,0.02165713906288147,0.05444673006422818,0.00024713901802897453,0.00010362197645008564,0.007560212980024517,0.00014031992759555578,0.0021986709907650948,0.0,0.00014446803834289312,0.0002470678882673383
140,35,0.07653305504936725,13.066249600972485,0.0218097020406276,0.044711790047585964,0.00024497497361153364,0.00010034593287855387,0.006965218926779926,0.00012376008089631796,0.002175608999095857,0.0,0.00015096005517989397,0.00025069399271160364
144,36,0.08165891899261624,12.246059736480493,0.022124895942397416,0.04923857294488698,0.00024899293202906847,0.00010284094605594873,0.0071951849386096,0.00013241602573543787,0.0022090799175202847,0.0,0.00015087006613612175,0.0002560652792453766
148,37,0.08736611204221845,11.446085634631011,0.022088769008405507,0.05528268194757402,0.0002360980724915862,0.00011867994908243418,0.006864671944640577,0.0001312539679929614,0.002233335981145501,0.0,0.00015757197979837656,0.00025304919108748436
152,38,0.08184081700164825,12.21884185222467,0.02206666802521795,0.05017388903070241,0.0002422289690002799,0.00010580604430288076,0.006794690969400108,0.00013239600230008364,0.0019026810768991709,0.0,0.00016915402375161648,0.00025330286007374525
156,39,0.07643790799193084,13.082513981224668,0.022203803062438965,0.04617157997563481,0.000190574093721807,9.863299783319235e-05,0.0057720530312508345,0.00014048092998564243,0.0014698879094794393,0.0,0.00014997797552496195,0.0002409180160611868
160,40,0.07156646600924432,13.973024738581179,0.02222520299255848,0.04136997798923403,0.0002213609404861927,9.356404189020395e-05,0.005273388000205159,0.00012447102926671505,0.0018541919998824596,0.0,0.00015712203457951546,0.00024718698114156723
164,41,0.06365994096267968,15.708465714510243,0.022132219979539514,0.03232527989894152,0.00021493900567293167,9.875290561467409e-05,0.006122604012489319,0.00013239600230008364,0.0022260320838540792,0.0,0.00016111903823912144,0.00024659803602844477
168,42,0.0722551450598985,13.839844888153143,0.02199087804183364,0.040664137923158705,0.00021901610307395458,0.00010483409278094769,0.006618905928917229,0.00012376008089631796,0.0021435379749163985,0.0,0.00014618202112615108,0.00024389289319515228
172,43,0.06828150898218155,14.645253376883568,0.021742405951954424,0.036489779013209045,0.00024441396817564964,0.00010352209210395813,0.006894818041473627,0.0001284480094909668,0.002266637049615383,0.0,0.00015271396841853857,0.0002587708877399564
176,44,0.07366540201473981,13.574893676680249,0.022534425952471793,0.040822691982612014,0.00021932704839855433,0.00010430405382066965,0.0071895349537953734,0.00013081298675388098,0.002259523025713861,0.0,0.00014707306399941444,0.0002577089471742511
180,45,0.06881068099755794,14.532627573261331,0.02213646797463298,0.03613026300445199,0.00020615302491933107,0.00010091799777001143,0.007035389076918364,0.00013005209621042013,0.0026669000508263707,0.0,0.00016299192793667316,0.00024154584389179945
184,46,0.06925010704435408,14.440410891487993,0.02223831694573164,0.036681073950603604,0.0002245069481432438,0.0001052559819072485,0.007255487027578056,0.00012977002188563347,0.002199342008680105,0.0,0.0001569709274917841,0.00025938323233276606
188,47,0.06967608805280179,14.352126072895798,0.02214705792721361,0.03717715502716601,0.0002233339473605156,0.00010188901796936989,0.007332650013267994,0.00013021205086261034,0.002173585002310574,0.0,0.00015185202937573195,0.00023835303727537394
192,48,0.06501688901335001,15.380619023384348,0.022174849058501422,0.032557621016167104,0.00021769397426396608,0.0001035219756886363,0.007248934009112418,0.00012871797662228346,0.0021502110175788403,0.0,0.00015431700740009546,0.000281022978015244
196,49,0.05549386306665838,18.020010587455687,0.022193263052031398,0.023538339999504387,0.00020511099137365818,0.00010507495608180761,0.0067113769473508,0.0001311739906668663,0.0022009649546816945,0.0,0.0001511110458523035,0.0002574471291154623
200,50,0.06068071105983108,16.47970141638587,0.022036663023754954,0.027615227969363332,0.00021878594998270273,9.942497126758099e-05,0.00767319300211966,0.0001928280107676983,0.0024298899807035923,0.0,0.0001638949615880847,0.0002508031902834773
204,51,0.06450951797887683,15.501588468347302,0.02259841503109783,0.03188145603053272,0.00022876390721648932,0.00010291102807968855,0.0069451110903173685,0.00014883698895573616,0.002192600048147142,0.0,0.00014223391190171242,0.0002691899426281452
208,52,0.05913514201529324,16.910418507854178,0.021821514004841447,0.027592855971306562,0.00020823697559535503,0.00011221796739846468,0.00667920708656311,0.00013539206702262163,0.0021683049853891134,0.0,0.00015150196850299835,0.00026591098867356777
212,53,0.06374385696835816,15.687786204973296,0.021908584982156754,0.03203072294127196,0.00022855401039123535,0.00010115699842572212,0.006768233026377857,0.00012755603529512882,0.0021242230432108045,0.0,0.00019101507496088743,0.00026381085626780987
216,54,0.05569958605337888,17.953454789442503,0.022111561964266002,0.024256543954834342,0.0001914959866553545,0.00010374200064688921,0.006290817051194608,0.0001321049639955163,0.0022011760156601667,0.0,0.0001563100377097726,0.0002558340784162283
220,55,0.05444154096767306,18.368326506294004,0.02186167798936367,0.023142896010540426,0.0002168529899790883,0.00010604702401906252,0.006360224913805723,0.00013845693320035934,0.002200304064899683,0.0,0.000152593944221735,0.0002624870976433158
224,56,0.05600307893473655,17.856161107951845,0.022807593923062086,0.0236844610190019,0.0002044000430032611,0.00010445399675518274,0.0064767609583213925,0.00013052206486463547,0.0021900349529460073,0.0,0.0001509709982201457,0.0002538809785619378
228,57,0.05625706096179783,17.77554644525537,0.022373448009602726,0.02364963700529188,0.00020568189211189747,0.00010312197264283895,0.006892372970469296,0.00017946399748325348,0.002446330967359245,0.0,0.00016125000547617674,0.0002457541413605213
232,58,0.05722514702938497,17.474834961743348,0.02296882204245776,0.02333235798869282,0.00022147106938064098,0.00010355201084166765,0.007728795986622572,0.00016435503493994474,0.002276976010762155,0.0,0.00016853294800966978,0.00026028393767774105
236,59,0.05597796197980642,17.864173053687477,0.022774482029490173,0.02371740306261927,0.00020613300148397684,0.00010264106094837189,0.006403065053746104,0.0001443680375814438,0.002219210029579699,0.0,0.00015297392383217812,0.0002576857805252075
240,60,0.04793778795283288,20.860370131886846,0.023117178003303707,0.019668256980367005,3.3932970836758614e-05,0.00015057995915412903,0.0021703490056097507,0.00015668105334043503,0.0022392459213733673,0.0,0.00017060700338333845,0.00023095705546438694
244,61,0.04563551500905305,21.912758074530828,0.022652787039987743,0.017930901958607137,1.1320225894451141e-06,0.00013463001232594252,0.002136936062015593,0.0001325960038229823,0.0022678199457004666,0.0,0.00016174104530364275,0.000216970918700099
248,62,0.06819408596493304,14.664028204941744,0.022855101968161762,0.03686081804335117,0.00015634996816515923,0.00010134908370673656,0.005536998040042818,0.00013382802717387676,0.0021737850038334727,0.0,0.00014833500608801842,0.0002275208244100213
252,63,0.0496755939675495,20.13060982528459,0.02210909698624164,0.022660139948129654,2.7170986868441105e-05,0.00011525396257638931,0.002042290987446904,0.000130851985886693,0.002224750001914799,0.0,0.00015333492774516344,0.00021270418073982
256,64,0.054196835961192846,18.45126163298612,0.021613977965898812,0.02324792102444917,0.00018402107525616884,0.00010041601490229368,0.006295906030572951,0.00012956000864505768,0.0022051529958844185,0.0,0.00015536905266344547,0.00026451179292052984
260,65,0.06747926992829889,14.819366022521658,0.021760159987024963,0.03583331103436649,0.0002256190637126565,0.0001053160522133112,0.006758625037036836,0.00014880590606480837,0.002217245055362582,0.0,0.0001450190320611,0.0002851687604561448
264,66,0.095365199027583,10.486005484146942,0.023380186990834773,0.06184477102942765,0.0002901279367506504,0.00012078392319381237,0.007635071990080178,0.00013257598038762808,0.0015246500261127949,0.0,0.00015015807002782822,0.00028687308076769114
268,67,0.09942660899832845,10.057669773458853,0.024748826981522143,0.06651540100574493,0.00024379196111112833,9.338406380265951e-05,0.005229285918176174,0.00013073300942778587,0.0020549739710986614,0.0,0.00014981802087277174,0.00026039406657218933
272,68,0.08750731498003006,11.427616082475033,0.023625741945579648,0.053784299991093576,0.0002422289690002799,0.00010205910075455904,0.007043885067105293,0.00013910909183323383,0.0021571830147877336,0.0,0.000155398971401155,0.00025740882847458124
