frame_idx,gps_dist,log_gps,log_semantic,log_corridor,corridor_dist,corridor_heading_misalign,correct_hits,incorrect_hits,no_hits,weight,gps_weight_used,corridor_weight_used,num_background_used,num_observations,semantic_model_used,semantic_classes_mode,gps_enabled,semantic_enabled,corridor_enabled,background_enabled,dynamic_gps_enabled,pose_smoothing_enabled
0,1.895698070526123,-1.4849879741668701,-260.30126953125,-0.2388160675764084,0.7996129393577576,0.1539454460144043,89,0,37,0.05529313534498215,0.5434782608695653,0.3,120,126,wall,both,1,1,1,1,1,1
4,0.5128341317176819,-0.1086772009730339,-604.8759155273438,-1.5581841468811035,2.6437020301818848,0.035130321979522705,15,2,108,0.006921787280589342,0.5454545454545454,0.3,120,125,wall,both,1,1,1,1,1,1
8,0.8543745875358582,-0.30163466930389404,-491.3397216796875,-1.81224524974823,2.8402020931243896,0.06935757398605347,31,0,94,0.008670764975249767,0.5454545454545454,0.3,120,125,wall,both,1,1,1,1,1,1
12,3.214200973510742,-4.269044399261475,-252.9336700439453,-0.2116183042526245,0.7358236908912659,0.14956027269363403,92,0,37,0.008175425231456757,0.5376344086021506,0.3,120,129,wall,both,1,1,1,1,1,1
16,0.5308998823165894,-0.1164688766002655,-539.261474609375,-1.477977991104126,2.574723243713379,0.03437250852584839,20,0,106,0.00835705641657114,0.5434782608695653,0.3,120,126,wall,both,1,1,1,1,1,1
20,0.7508062124252319,-0.2329379916191101,-224.63807678222656,-0.19833000004291534,0.7123585343360901,0.14478522539138794,91,0,34,0.028515944257378578,0.5454545454545454,0.3,120,125,wall,both,1,1,1,1,1,1
24,1.9510579109191895,-1.5729862451553345,-629.7527465820312,-0.5604768991470337,1.5481446981430054,0.0826256275177002,19,0,105,0.10694043338298798,0.5474452554744526,0.3,120,124,wall,both,1,1,1,1,1,1
28,7.421273231506348,-22.758384704589844,-634.8505249023438,-0.5568138360977173,1.5568221807479858,0.06680303812026978,22,0,103,0.015609735623002052,0.5454545454545454,0.3,120,125,wall,both,1,1,1,1,1,1
32,1.1637378931045532,-0.5596222281455994,-700.905517578125,-0.5129680037498474,1.2275453805923462,0.20889371633529663,17,0,110,0.019604582339525223,0.5415162454873647,0.3,120,127,wall,both,1,1,1,1,1,1
36,2.3378489017486572,-2.25848650932312,-1174.4923095703125,-0.5348979830741882,1.5502073764801025,0.014568090438842773,28,0,132,0.015525744296610355,0.48387096774193555,0.3,120,160,wall,both,1,1,1,1,1,1
40,1.082248330116272,-0.4839923083782196,-1092.53857421875,-2.0412535667419434,2.1032960414886475,0.5091687440872192,38,0,118,0.015161468647420406,0.49019607843137253,0.3,120,156,wall,both,1,1,1,1,1,1
44,2.28639554977417,-2.1601669788360596,-275.56024169921875,-0.17543089389801025,0.36023059487342834,0.1895139217376709,107,2,22,0.14375025033950806,0.5338078291814947,0.3,120,131,wall,both,1,1,1,1,1,1
48,6.598651885986328,-17.992645263671875,-779.8780517578125,-0.36048921942710876,1.2227129936218262,0.08321022987365723,12,0,118,0.06373706459999084,0.5357142857142857,0.3,120,130,wall,both,1,1,1,1,1,1
52,2.9905927181243896,-3.695720672607422,-677.4251098632812,-0.7703115940093994,0.29415395855903625,0.42897021770477295,78,0,58,0.023358184844255447,0.5244755244755245,0.3,120,136,wall,both,1,1,1,1,1,1
56,0.4863114655017853,-0.09772679209709167,-894.3679809570312,-0.4080296754837036,1.3431426286697388,0.04180610179901123,22,0,117,0.031061291694641113,0.5190311418685121,0.3,120,139,wall,both,1,1,1,1,1,1
60,0.8244173526763916,-0.2808528542518616,-866.2939453125,-0.3021625280380249,1.0137003660202026,0.1344742774963379,18,0,118,0.013627763837575912,0.5244755244755245,0.3,120,136,wall,both,1,1,1,1,1,1
64,4.205038070678711,-7.306753635406494,-323.29693603515625,-0.05292889103293419,0.4855762720108032,0.011420667171478271,95,1,43,0.008022383786737919,0.5190311418685121,0.3,120,139,wall,both,1,1,1,1,1,1
68,1.1481609344482422,-0.5447410941123962,-708.9434204101562,-5.795689105987549,2.8580667972564697,0.9875281453132629,49,0,86,0.013646603561937809,0.5263157894736842,0.3,120,135,wall,both,1,1,1,1,1,1
72,1.2934930324554443,-0.6913735866546631,-803.3783569335938,-0.5479629039764404,1.570164442062378,0.004762530326843262,15,0,117,0.009723160415887833,0.5319148936170213,0.3,120,132,wall,both,1,1,1,1,1,1
76,5.0842790603637695,-10.68177318572998,-445.0773620605469,-0.10797799378633499,0.655364990234375,0.055412471294403076,97,7,31,0.009584454819560051,0.5263157894736842,0.3,120,135,wall,both,1,1,1,1,1,1
80,2.2218873500823975,-2.0399930477142334,-427.0740661621094,-0.549085259437561,1.5716934204101562,0.006010174751281738,70,5,57,0.016246698796749115,0.5319148936170213,0.3,120,132,wall,both,1,1,1,1,1,1
84,6.42986536026001,-17.083953857421875,-327.7984313964844,-0.06507720798254013,0.5411537885665894,7.569789886474609e-06,105,0,31,0.03207552805542946,0.5244755244755245,0.3,120,136,wall,both,1,1,1,1,1,1
88,0.9731196165084839,-0.39130648970603943,-247.65110778808594,-0.3288995027542114,1.2165685892105103,0.0006840229034423828,86,0,41,0.015412513166666031,0.5415162454873647,0.3,120,127,wall,both,1,1,1,1,1,1
92,0.9852768182754517,-0.40114477276802063,-301.2900390625,-1.1827796697616577,1.864458441734314,0.31705039739608765,95,0,31,0.014294654130935669,0.5434782608695653,0.3,120,126,wall,both,1,1,1,1,1,1
96,2.7788503170013428,-3.1909127235412598,-312.2678527832031,-0.21131956577301025,0.8122052550315857,0.125926673412323,109,2,27,0.041715625673532486,0.5208333333333334,0.3,120,138,wall,both,1,1,1,1,1,1
100,4.523035049438477,-8.453655242919922,-464.79852294921875,-0.385963499546051,1.2507007122039795,0.09693408012390137,108,0,39,0.013840634375810623,0.5050505050505051,0.3,120,147,wall,both,1,1,1,1,1,1
104,2.360057830810547,-2.301600217819214,-308.711181640625,-0.15139418840408325,0.8253794312477112,0.0011099576950073242,88,0,47,0.023779094219207764,0.5263157894736842,0.3,120,135,wall,both,1,1,1,1,1,1
108,6.078505992889404,-15.267864227294922,-312.91119384765625,-0.15142342448234558,0.8247793912887573,0.007893264293670654,84,0,48,0.07301714271306992,0.5319148936170213,0.3,120,132,wall,both,1,1,1,1,1,1
112,2.700805187225342,-3.014193534851074,-277.6402282714844,-0.15579791367053986,0.8060421943664551,0.05289340019226074,83,0,37,0.03561393544077873,0.5555555555555556,0.3,120,120,wall,both,1,1,1,1,1,1
116,2.2478578090667725,-2.0879604816436768,-292.84429931640625,-0.9247844219207764,1.9072636365890503,0.16888487339019775,74,0,47,0.06156499683856964,0.5535055350553506,0.3,120,121,wall,both,1,1,1,1,1,1
120,3.317924737930298,-4.549018383026123,-305.9885559082031,-0.47467854619026184,1.3006857633590698,0.15552502870559692,72,0,48,0.035523366183042526,0.5555555555555556,0.3,120,120,wall,both,1,1,1,1,1,1
124,2.103961944580078,-1.8291964530944824,-312.9477844238281,-0.19051313400268555,0.9258704781532288,0.001993417739868164,76,0,49,0.031265031546354294,0.5454545454545454,0.3,120,125,wall,both,1,1,1,1,1,1
128,1.5827116966247559,-1.035114049911499,-478.052734375,-0.6070247888565063,1.6526901721954346,0.003513157367706299,66,5,65,0.022341638803482056,0.5244755244755245,0.3,120,136,wall,both,1,1,1,1,1,1
132,2.594038963317871,-2.7805941104888916,-280.3681335449219,-0.5139815211296082,1.5208196640014648,0.0011540055274963379,81,0,44,0.05376260727643967,0.5454545454545454,0.3,120,125,wall,both,1,1,1,1,1,1
136,3.309925079345703,-4.527108669281006,-531.5123901367188,-0.05673518031835556,0.5030873417854309,0.010972678661346436,80,5,62,0.015087786130607128,0.5050505050505051,0.3,120,147,wall,both,1,1,1,1,1,1
140,2.470689535140991,-2.5224406719207764,-336.01007080078125,-0.2719828486442566,1.106249213218689,0.002715766429901123,78,0,63,0.012198632583022118,0.5154639175257733,0.3,120,141,wall,both,1,1,1,1,1,1
144,1.1893993616104126,-0.5845746994018555,-632.8068237304688,-0.021932577714323997,0.308308869600296,0.014081895351409912,79,0,67,0.07312746345996857,0.5067567567567568,0.3,120,146,wall,both,1,1,1,1,1,1
148,0.2955535650253296,-0.03609582781791687,-499.5325622558594,-0.23084178566932678,1.0185033082962036,0.008851468563079834,61,4,70,0.025656921789050102,0.5263157894736842,0.3,120,135,wall,both,1,1,1,1,1,1
152,1.165178894996643,-0.5610089898109436,-381.132568359375,-0.6152061820030212,1.6638580560684204,0.00048786401748657227,63,0,69,0.026366300880908966,0.5319148936170213,0.3,120,132,wall,both,1,1,1,1,1,1
156,0.6714551448822021,-0.18630246818065643,-438.7634582519531,-0.024720676243305206,0.32929596304893494,0.01236271858215332,57,0,63,0.017425790429115295,0.5555555555555556,0.3,120,120,wall,both,1,1,1,1,1,1
160,3.6067910194396973,-5.375595569610596,-377.6848449707031,-4.406437074067071e-05,0.007282687816768885,0.0028121471405029297,116,0,10,0.040505558252334595,0.5434782608695653,0.3,120,126,wall,both,1,1,1,1,1,1
164,3.3591349124908447,-4.662722110748291,-567.5867309570312,-0.3388085961341858,1.2268823385238647,0.032498180866241455,54,6,74,0.017260601744055748,0.528169014084507,0.3,120,134,wall,both,1,1,1,1,1,1
168,4.623711585998535,-8.834176063537598,-247.8119354248047,-0.14852920174598694,0.5627776384353638,0.1383693814277649,108,1,19,0.012382789514958858,0.539568345323741,0.3,120,128,wall,both,1,1,1,1,1,1
172,2.800361156463623,-3.2405049800872803,-501.0953063964844,-0.3658934235572815,1.2820490598678589,0.01250159740447998,52,4,79,0.01093846932053566,0.5263157894736842,0.3,120,135,wall,both,1,1,1,1,1,1
176,3.1194026470184326,-4.020938873291016,-577.3687133789062,-0.037663478404283524,0.3234192728996277,0.05943620204925537,114,15,19,0.010727547109127045,0.5033557046979865,0.3,120,148,wall,both,1,1,1,1,1,1
180,2.199726104736328,-1.9995018243789673,-478.09521484375,-0.4086892306804657,1.3561347723007202,4.172325134277344e-07,65,7,68,0.010400754399597645,0.5172413793103449,0.3,120,140,wall,both,1,1,1,1,1,1
184,2.1359381675720215,-1.885219693183899,-543.542236328125,-0.5532358884811401,1.5778239965438843,0.0013334155082702637,62,9,78,0.01212347112596035,0.5016722408026756,0.3,120,149,wall,both,1,1,1,1,1,1
188,1.0987310409545898,-0.4988470673561096,-609.5546264648438,-0.9792692065238953,2.098294496536255,0.014518797397613525,54,10,86,0.009253226220607758,0.5,0.3,120,150,wall,both,1,1,1,1,1,1
192,1.979954719543457,-1.6199257373809814,-569.843017578125,-0.6572361588478088,1.7197566032409668,1.5497207641601562e-05,60,10,80,0.010728000663220882,0.5,0.3,120,150,wall,both,1,1,1,1,1,1
196,1.942482352256775,-1.5591890811920166,-347.1981201171875,-0.3302513360977173,1.218766689300537,0.006342530250549316,71,1,62,0.011032426729798317,0.528169014084507,0.3,120,134,wall,both,1,1,1,1,1,1
200,2.4384994506835938,-2.4571402072906494,-412.4691162109375,-0.1550886034965515,0.8346339464187622,0.008363664150238037,63,0,70,0.015146448276937008,0.5300353356890459,0.3,120,133,wall,both,1,1,1,1,1,1
204,3.2365264892578125,-4.328555107116699,-410.31390380859375,-0.14481057226657867,0.8062744140625,0.009242892265319824,61,0,75,0.013549260795116425,0.5244755244755245,0.3,120,136,wall,both,1,1,1,1,1,1
208,5.379974365234375,-11.960381507873535,-503.4073486328125,-0.06475093960762024,0.506926953792572,0.04327958822250366,53,0,81,0.01748829521238804,0.528169014084507,0.3,120,134,wall,both,1,1,1,1,1,1
212,1.373921275138855,-0.7800245881080627,-385.3807067871094,-0.19704468548297882,0.9407348036766052,0.009674429893493652,60,0,77,0.012203074060380459,0.5226480836236934,0.3,120,137,wall,both,1,1,1,1,1,1
216,3.865297794342041,-6.173770904541016,-340.97735595703125,-0.4693574905395508,1.4532992839813232,0.0012722611427307129,57,0,63,0.015033961273729801,0.5555555555555556,0.3,120,120,wall,both,1,1,1,1,1,1
220,0.5744088292121887,-0.13634110987186432,-362.33428955078125,-0.30526381731033325,1.1714098453521729,0.008994758129119873,54,0,66,0.010267197154462337,0.5555555555555556,0.3,120,120,wall,both,1,1,1,1,1,1
224,1.183274507522583,-0.5785696506500244,-280.11322021484375,-1.1661055088043213,0.27902016043663025,0.5305254459381104,122,0,5,0.033451829105615616,0.5415162454873647,0.3,120,127,wall,both,1,1,1,1,1,1
228,5.3648457527160645,-11.893210411071777,-458.3861083984375,-0.569921612739563,1.6014515161514282,0.00014209747314453125,54,2,74,0.01379861868917942,0.5357142857142857,0.3,120,130,wall,both,1,1,1,1,1,1
