frame_idx,gps_dist,log_gps,log_semantic,log_corridor,corridor_dist,corridor_heading_misalign,correct_hits,incorrect_hits,no_hits,weight,gps_weight_used,corridor_weight_used,num_background_used,num_observations,semantic_model_used,semantic_classes_mode,gps_enabled,semantic_enabled,corridor_enabled,background_enabled,dynamic_gps_enabled,pose_smoothing_enabled,detection_drop_rate,detections_raw,detections_kept,detections_dropped
52,1.951414704322815,-1.573561668395996,-502.75677490234375,-0.06815146654844284,0.5461978316307068,0.021320998668670654,91,3,42,0.02609897032380104,0.5244755244755245,0.3,120,136,wall,both,1,1,1,1,1,1,0.2,4,3,1
56,0.5291382670402527,-0.1156972274184227,-440.6313171386719,-0.008476696908473969,0.19527634978294373,0.0008177757263183594,106,0,33,0.02199326641857624,0.5190311418685121,0.3,120,139,wall,both,1,1,1,1,1,1,0.2,3,1,2
60,3.640012741088867,-5.475079536437988,-525.391845703125,-0.08700107038021088,0.05539516732096672,0.14542418718338013,80,0,56,0.042304858565330505,0.5244755244755245,0.3,120,136,wall,both,1,1,1,1,1,1,0.2,5,5,0
64,2.214130401611328,-2.0257740020751953,-429.5085144042969,-0.14823472499847412,0.8149341940879822,0.012648463249206543,100,8,31,0.07047289609909058,0.5190311418685121,0.3,120,139,wall,both,1,1,1,1,1,1,0.2,4,3,1
68,2.404053211212158,-2.388211488723755,-356.2520446777344,-0.2525646388530731,1.0654133558273315,0.008839786052703857,91,4,40,0.039281219244003296,0.5263157894736842,0.3,120,135,wall,both,1,1,1,1,1,1,0.2,7,7,0
72,0.1684587597846985,-0.011726591736078262,-189.3524169921875,-0.12545381486415863,0.7420771718025208,0.0274735689163208,98,0,22,0.03555191308259964,0.5555555555555556,0.3,120,120,wall,both,1,1,1,1,1,1,0.2,4,3,1
76,7.325943946838379,-22.177459716796875,-421.3341979980469,-0.1580495536327362,0.8265028595924377,0.03912496566772461,98,4,33,0.056603025645017624,0.5263157894736842,0.3,120,135,wall,both,1,1,1,1,1,1,0.2,5,5,0
80,1.9952102899551392,-1.6449850797653198,-381.50555419921875,-0.1557629257440567,0.8108692765235901,0.048623085021972656,94,4,34,0.0549137182533741,0.5319148936170213,0.3,120,132,wall,both,1,1,1,1,1,1,0.2,5,5,0
84,4.897852420806885,-9.912792205810547,-427.6012268066406,-0.13052144646644592,0.7140543460845947,0.06494587659835815,106,5,25,0.04067477956414223,0.5244755244755245,0.3,120,136,wall,both,1,1,1,1,1,1,0.2,5,5,0
88,4.254075050354004,-7.47816276550293,-256.134521484375,-0.17777171730995178,0.8936542272567749,0.008588671684265137,89,0,38,0.0822484940290451,0.5415162454873647,0.3,120,127,wall,both,1,1,1,1,1,1,0.2,6,6,0
92,1.9750350713729858,-1.611885666847229,-259.0052795410156,-0.1772892326116562,0.8931965827941895,0.000277101993560791,86,0,40,0.03786672651767731,0.5434782608695653,0.3,120,126,wall,both,1,1,1,1,1,1,0.2,7,6,1
96,1.2105371952056885,-0.6055372953414917,-260.3904113769531,-0.23313942551612854,0.8946295380592346,0.11637824773788452,111,0,27,0.037819746881723404,0.5208333333333334,0.3,120,138,wall,both,1,1,1,1,1,1,0.2,7,6,1
100,0.19088706374168396,-0.015056971460580826,-258.7996520996094,-0.1703517884016037,0.8533800840377808,0.04567939043045044,103,0,34,0.030956754460930824,0.5226480836236934,0.3,120,137,wall,both,1,1,1,1,1,1,0.2,8,6,2
104,1.6642482280731201,-1.1445132493972778,-236.35980224609375,-0.35067644715309143,1.0453119277954102,0.16255933046340942,101,0,34,0.1029491275548935,0.5263157894736842,0.3,120,135,wall,both,1,1,1,1,1,1,0.2,5,4,1
108,0.8908843994140625,-0.3279648721218109,-352.9891052246094,-0.7719788551330566,1.7165817022323608,0.16942834854125977,86,0,46,0.0373750738799572,0.5319148936170213,0.3,120,132,wall,both,1,1,1,1,1,1,0.2,7,4,3
112,2.773735284805298,-3.1791763305664062,-265.77935791015625,-0.8152510523796082,1.7870070934295654,0.16085374355316162,76,0,44,0.04923437535762787,0.5555555555555556,0.3,120,120,wall,both,1,1,1,1,1,1,0.2,5,4,1
116,2.7983460426330566,-3.2358429431915283,-291.6708068847656,-0.9556688666343689,1.9194291830062866,0.18317800760269165,74,0,47,0.03821118175983429,0.5535055350553506,0.3,120,121,wall,both,1,1,1,1,1,1,0.2,5,4,1
120,3.47513747215271,-4.990322113037109,-293.1598815917969,-0.5060895681381226,1.4545068740844727,0.09386056661605835,72,0,48,0.05125078931450844,0.5555555555555556,0.3,120,120,wall,both,1,1,1,1,1,1,0.2,6,5,1
124,2.2583041191101074,-2.107412099838257,-354.8055114746094,-1.2359068393707275,2.2417843341827393,0.17082548141479492,71,0,52,0.038488540798425674,0.5494505494505495,0.3,120,123,wall,both,1,1,1,1,1,1,0.2,7,6,1
128,1.7376573085784912,-1.247707724571228,-293.95806884765625,-0.6366363763809204,1.603501558303833,0.1264413595199585,75,0,45,0.051386840641498566,0.5555555555555556,0.3,120,120,wall,both,1,1,1,1,1,1,0.2,4,3,1
132,0.7292347550392151,-0.21974517405033112,-410.0662841796875,-1.1211352348327637,2.1893632411956787,0.11708515882492065,72,0,53,0.03281232714653015,0.5454545454545454,0.3,120,125,wall,both,1,1,1,1,1,1,0.2,9,7,2
136,3.745443105697632,-5.796835899353027,-636.0635986328125,-1.1246782541275024,2.246201992034912,0.029169917106628418,72,0,75,0.02910643257200718,0.5050505050505051,0.3,120,147,wall,both,1,1,1,1,1,1,0.2,8,6,2
140,0.5320672988891602,-0.11698164790868759,-634.3906860351562,-1.0181211233139038,2.140376091003418,0.004273474216461182,51,0,90,0.09970137476921082,0.5154639175257733,0.3,120,141,wall,both,1,1,1,1,1,1,0.2,6,6,0
144,0.9962077140808105,-0.4100949466228485,-875.620849609375,-1.0096843242645264,2.1314094066619873,0.006054520606994629,52,0,94,0.0501142255961895,0.5067567567567568,0.3,120,146,wall,both,1,1,1,1,1,1,0.2,7,6,1
148,0.7572783827781677,-0.23697127401828766,-642.140625,-0.7560423016548157,1.8445026874542236,2.9742717742919922e-05,51,4,80,0.043266795575618744,0.5263157894736842,0.3,120,135,wall,both,1,1,1,1,1,1,0.2,8,8,0
152,4.009952068328857,-6.644510269165039,-543.4476928710938,-0.8359271883964539,1.9395030736923218,2.1636486053466797e-05,56,1,75,0.09591799229383469,0.5319148936170213,0.3,120,132,wall,both,1,1,1,1,1,1,0.2,7,7,0
156,1.178593635559082,-0.5740011930465698,-382.3199462890625,-0.6763094067573547,1.7445321083068848,5.0067901611328125e-06,55,0,65,0.05599300190806389,0.5555555555555556,0.3,120,120,wall,both,1,1,1,1,1,1,0.2,6,5,1
160,2.3496344089508057,-2.2813148498535156,-515.5966186523438,-0.6839140057563782,1.7535861730575562,0.011779308319091797,41,3,82,0.030797723680734634,0.5434782608695653,0.3,120,126,wall,both,1,1,1,1,1,1,0.2,5,5,0
164,4.349607944488525,-7.81780481338501,-548.72119140625,-0.5091999769210815,1.5085575580596924,0.029193580150604248,54,6,74,0.0453195758163929,0.528169014084507,0.3,120,134,wall,both,1,1,1,1,1,1,0.2,3,3,0
168,5.686890125274658,-13.363933563232422,-630.7689819335938,-1.2624150514602661,2.3579928874969482,0.08107686042785645,37,0,91,0.03408315032720566,0.539568345323741,0.3,120,128,wall,both,1,1,1,1,1,1,0.2,5,5,0
172,4.047547340393066,-6.7696852684021,-488.342529296875,-0.3767145872116089,1.3018594980239868,0.00453341007232666,52,4,79,0.031692102551460266,0.5263157894736842,0.3,120,135,wall,both,1,1,1,1,1,1,0.2,4,4,0
176,2.1631088256835938,-1.9334875345230103,-766.585205078125,-0.3382565677165985,1.2066171169281006,0.06004863977432251,43,15,90,0.03017880581319332,0.5033557046979865,0.3,120,148,wall,both,1,1,1,1,1,1,0.2,5,5,0
180,2.989503860473633,-3.69303035736084,-499.48101806640625,-0.5860768556594849,1.6239889860153198,0.0005512237548828125,65,7,68,0.07145970314741135,0.5172413793103449,0.3,120,140,wall,both,1,1,1,1,1,1,0.2,4,4,0
184,2.0324478149414062,-1.7069603204727173,-620.8179321289062,-0.17949891090393066,0.8973231911659241,0.011797070503234863,62,13,74,0.1102893278002739,0.5016722408026756,0.3,120,149,wall,both,1,1,1,1,1,1,0.2,4,4,0
188,3.6700525283813477,-5.565820217132568,0.0,-0.6920771598815918,1.7557876110076904,0.04144996404647827,0,0,0,0.02893439494073391,0.5,0.3,0,0,wall,both,1,1,1,1,1,1,0.2,4,0,4
192,2.5840871334075928,-2.7592999935150146,-612.9854125976562,-0.639655351638794,1.696598768234253,0.00031256675720214844,61,8,81,0.030525028705596924,0.5,0.3,120,150,wall,both,1,1,1,1,1,1,0.2,3,3,0
196,0.8957452178001404,-0.33155348896980286,-363.3930969238281,-0.4986068308353424,1.497896671295166,0.001403510570526123,66,1,67,0.0241200253367424,0.528169014084507,0.3,120,134,wall,both,1,1,1,1,1,1,0.2,1,1,0
200,2.485757350921631,-2.5533013343811035,-409.1446228027344,-0.29356369376182556,1.1390433311462402,0.03585827350616455,48,0,72,0.031932588666677475,0.5555555555555556,0.3,120,120,wall,both,1,1,1,1,1,1,0.2,2,1,1
204,2.3129262924194336,-2.21058988571167,-461.1156311035156,-0.25784963369369507,1.0684431791305542,0.03195267915725708,53,0,83,0.041425373405218124,0.5244755244755245,0.3,120,136,wall,both,1,1,1,1,1,1,0.2,3,3,0
208,0.12482309341430664,-0.006438348907977343,-497.2372131347656,-0.17610129714012146,0.8842113614082336,0.024052679538726807,56,5,73,0.023807212710380554,0.528169014084507,0.3,120,134,wall,both,1,1,1,1,1,1,0.2,2,2,0
212,0.1515173316001892,-0.009486570954322815,-531.55615234375,-0.03480051830410957,0.3237268328666687,0.05310744047164917,59,0,78,0.03384434059262276,0.5226480836236934,0.3,120,137,wall,both,1,1,1,1,1,1,0.2,3,3,0
216,2.3923261165618896,-2.3649685382843018,-368.0020751953125,-0.11738518625497818,0.6891078352928162,0.05390137434005737,57,0,63,0.05703926086425781,0.5555555555555556,0.3,120,120,wall,both,1,1,1,1,1,1,0.2,1,1,0
220,2.8642427921295166,-3.39003586769104,-335.6907958984375,-0.0074218688532710075,0.16748633980751038,0.01706165075302124,102,0,18,0.0612022690474987,0.5555555555555556,0.3,120,120,wall,both,1,1,1,1,1,1,0.2,1,1,0
224,0.5578106045722961,-0.12857547402381897,0.0,-0.035197727382183075,0.3090263605117798,0.05851620435714722,0,0,0,0.028880076482892036,0.5,0.3,0,0,wall,both,1,1,1,1,1,1,0.2,1,0,1
228,1.5061570405960083,-0.9374004006385803,-303.27545166015625,-0.17872083187103271,0.08581569045782089,0.20829224586486816,124,0,6,0.017126796767115593,0.5357142857142857,0.3,120,130,wall,both,1,1,1,1,1,1,0.2,1,1,0
232,1.7619940042495728,-1.2829018831253052,0.0,-0.1458214372396469,0.7969593405723572,0.03385525941848755,0,0,0,0.00742288026958704,0.5,0.3,0,0,wall,both,1,1,1,1,1,1,0.2,1,0,1
236,1.6488076448440552,-1.123374581336975,-480.3836364746094,-0.04705614969134331,0.46016567945480347,0.00010854005813598633,98,11,16,0.025121565908193588,0.5454545454545454,0.3,100,125,wall,both,1,1,1,1,1,1,0.2,1,1,0
240,0.8413320779800415,-0.2924957275390625,0.0,-0.05330943316221237,0.48978814482688904,2.568960189819336e-05,0,0,0,0.010093463584780693,0.5,0.3,0,0,wall,both,1,1,1,1,1,1,0.2,0,0,0
244,3.1663715839385986,-4.142937660217285,0.0,-0.1975712925195694,0.9428993463516235,0.0007943511009216309,0,0,0,0.006291198078542948,0.5,0.3,0,0,wall,both,1,1,1,1,1,1,0.2,0,0,0
248,2.1244754791259766,-1.8650397062301636,-370.2056884765625,-0.8160579204559326,1.8433078527450562,0.12224459648132324,42,0,55,0.016391873359680176,0.6072874493927126,0.3,97,97,wall,both,1,1,1,1,1,1,0.2,4,2,2
252,2.0472371578216553,-1.7318923473358154,0.0,-2.3713040351867676,1.3977138996124268,0.6889169812202454,0,0,0,0.01259134616702795,0.5,0.3,0,0,wall,both,1,1,1,1,1,1,0.2,0,0,0
256,0.5643472671508789,-0.1316065490245819,-605.0367431640625,-3.7956676483154297,3.8122286796569824,0.37241458892822266,7,0,113,0.02718227170407772,0.5555555555555556,0.3,120,120,wall,both,1,1,1,1,1,1,0.2,1,1,0
260,1.4326446056365967,-0.8481283187866211,-693.510498046875,-0.14927108585834503,0.8185366988182068,0.009670078754425049,17,4,112,0.028172042220830917,0.5300353356890459,0.3,120,133,wall,both,1,1,1,1,1,1,0.2,3,2,1
264,0.8947475552558899,-0.3308153450489044,-813.4867553710938,-1.0941194295883179,2.218904495239258,3.8504600524902344e-05,29,14,117,0.02485758811235428,0.48387096774193555,0.3,120,160,wall,both,1,1,1,1,1,1,0.2,8,7,1
268,2.8259289264678955,-3.299947738647461,-385.1711730957031,-0.1580842137336731,0.27413344383239746,0.1861160397529602,73,0,60,0.018198488280177116,0.5300353356890459,0.3,105,133,wall,both,1,1,1,1,1,1,0.2,10,9,1
272,0.29452982544898987,-0.035846203565597534,-614.6964111328125,-0.23698419332504272,1.0229886770248413,0.03293478488922119,57,8,83,0.00884738564491272,0.5033557046979865,0.3,120,148,wall,both,1,1,1,1,1,1,0.2,8,5,3
276,0.38779550790786743,-0.06214270368218422,-573.1823120117188,-0.05476958304643631,0.4760245382785797,0.032885730266571045,74,12,53,0.01469072513282299,0.5190311418685121,0.3,113,139,wall,both,1,1,1,1,1,1,0.2,8,6,2
280,0.5098749995231628,-0.10742665082216263,-774.325439453125,-0.38423219323158264,0.16393694281578064,0.3044235110282898,95,4,60,0.02181643806397915,0.4854368932038835,0.3,115,159,wall,both,1,1,1,1,1,1,0.2,7,4,3
284,2.6221988201141357,-2.841291666030884,-268.1023864746094,-0.10363760590553284,0.6787081360816956,0.017654120922088623,141,4,30,0.029460744932293892,0.46153846153846145,0.3,120,175,wall,both,1,1,1,1,1,1,0.2,6,5,1
288,2.724853754043579,-3.068110704421997,-498.0223388671875,-0.15982431173324585,0.8478367328643799,0.004562020301818848,91,13,29,0.021809838712215424,0.5300353356890459,0.3,120,133,wall,both,1,1,1,1,1,1,0.2,5,5,0
292,4.508566379547119,-8.399657249450684,-115.73028564453125,-0.09906170517206192,0.6668709516525269,0.0075997114181518555,108,0,12,0.02504541724920273,0.5555555555555556,0.3,120,120,wall,both,1,1,1,1,1,1,0.2,4,3,1
296,3.268605947494507,-4.4147868156433105,-226.9205322265625,-0.07069636136293411,0.5452299118041992,0.0336986780166626,112,2,15,0.026320112869143486,0.5376344086021506,0.3,120,129,wall,both,1,1,1,1,1,1,0.2,5,3,2
300,0.5382206439971924,-0.11970307677984238,-112.70214080810547,-0.11289796233177185,0.7127670645713806,0.0004622340202331543,120,0,13,0.027677252888679504,0.5300353356890459,0.3,120,133,wall,both,1,1,1,1,1,1,0.2,1,1,0
304,2.196751832962036,-1.994098424911499,-70.23063659667969,-0.13685449957847595,0.7846062183380127,0.003601968288421631,115,0,5,0.01110542006790638,0.5555555555555556,0.3,120,120,wall,both,1,1,1,1,1,1,0.2,2,1,1
308,0.08802975714206696,-0.003202164312824607,-21.861438751220703,-0.21189063787460327,0.9734326004981995,0.0179784893989563,120,0,0,0.010081063024699688,0.5555555555555556,0.3,120,120,wall,both,1,1,1,1,1,1,0.2,4,2,2
312,0.6048523187637329,-0.15117616951465607,-56.976898193359375,-0.17802004516124725,0.8950363993644714,3.629922866821289e-05,119,0,2,0.014287739992141724,0.5535055350553506,0.3,120,121,wall,both,1,1,1,1,1,1,0.2,5,4,1
316,1.0635687112808228,-0.4674290418624878,-691.5359497070312,-0.06552289426326752,0.5425498485565186,0.005179166793823242,126,15,19,0.013633315451443195,0.48387096774193555,0.3,120,160,wall,both,1,1,1,1,1,1,0.2,8,6,2
320,1.1988170146942139,-0.5938686728477478,-1128.8709716796875,-0.2279893308877945,1.0127599239349365,0.003829061985015869,112,59,6,0.022141164168715477,0.4587155963302753,0.3,98,177,wall,both,1,1,1,1,1,1,0.2,7,7,0
324,1.190486192703247,-0.5856435298919678,-169.94183349609375,-0.19606323540210724,0.9377835392951965,0.012449145317077637,122,5,3,0.013919479213654995,0.5357142857142857,0.3,120,130,wall,both,1,1,1,1,1,1,0.2,8,5,3
328,2.4255757331848145,-2.431164264678955,-258.0120544433594,-0.033005550503730774,0.3651280105113983,0.02877342700958252,111,5,9,0.018286602571606636,0.5454545454545454,0.3,120,125,wall,both,1,1,1,1,1,1,0.2,5,5,0
332,0.7901868224143982,-0.2580145299434662,-229.04246520996094,-0.21131663024425507,0.9750744104385376,0.002902686595916748,123,4,10,0.010608404874801636,0.5226480836236934,0.3,120,137,wall,both,1,1,1,1,1,1,0.2,3,3,0
336,1.0219130516052246,-0.43153148889541626,-469.930908203125,-0.030099831521511078,0.36600765585899353,0.008999645709991455,137,0,12,0.010303894989192486,0.5016722408026756,0.3,120,149,wall,both,1,1,1,1,1,1,0.2,3,3,0
340,2.3289029598236084,-2.2412350177764893,-752.11474609375,-0.1352221816778183,0.7800149321556091,0.002041339874267578,127,27,21,0.015206637792289257,0.46153846153846145,0.3,120,175,wall,both,1,1,1,1,1,1,0.2,3,3,0
344,0.40547725558280945,-0.06793875247240067,-834.29296875,-0.03790298104286194,0.4129922688007355,0.00021022558212280273,117,25,31,0.012115842662751675,0.46439628482972134,0.3,120,173,wall,both,1,1,1,1,1,1,0.2,4,3,1
348,0.3415059447288513,-0.04819268733263016,-831.4010009765625,-0.13290874660015106,0.7716873288154602,0.011870384216308594,117,25,39,0.012894630432128906,0.4531722054380664,0.3,120,181,wall,both,1,1,1,1,1,1,0.2,4,3,1
352,1.099748969078064,-0.49977177381515503,-1058.3084716796875,-0.0014651583041995764,0.08119859546422958,6.258487701416016e-06,122,26,46,0.013606717810034752,0.43604651162790703,0.3,120,194,wall,both,1,1,1,1,1,1,0.2,2,2,0
356,1.915061354637146,-1.5154792070388794,-328.5399475097656,-0.22577261924743652,1.0079567432403564,4.76837158203125e-06,124,0,43,0.010672216303646564,0.47318611987381703,0.3,120,167,wall,both,1,1,1,1,1,1,0.2,2,1,1
360,0.3199584484100342,-0.04230305925011635,-520.6472778320312,-0.09997347742319107,0.6692842841148376,0.010275185108184814,105,15,24,0.01379922591149807,0.5102040816326531,0.3,120,144,wall,both,1,1,1,1,1,1,0.2,1,1,0
364,4.494405746459961,-8.346975326538086,0.0,-0.1569763869047165,0.8367809653282166,0.018359839916229248,0,0,0,0.016265593469142914,0.5,0.3,0,0,wall,both,1,1,1,1,1,1,0.2,0,0,0
368,3.1018893718719482,-3.9759161472320557,0.0,-0.13934315741062164,0.791817843914032,0.0019341111183166504,0,0,0,0.018122170120477676,0.5,0.3,0,0,wall,both,1,1,1,1,1,1,0.2,0,0,0
372,0.19767716526985168,-0.01614721491932869,0.0,-0.18172220885753632,0.9042845964431763,0.001025080680847168,0,0,0,0.0076795960776507854,0.5,0.3,0,0,wall,both,1,1,1,1,1,1,0.2,0,0,0
376,0.24794849753379822,-0.025404321029782295,0.0,-0.09803656488656998,0.6640243530273438,0.003585994243621826,0,0,0,0.008981754072010517,0.5,0.3,0,0,wall,both,1,1,1,1,1,1,0.2,0,0,0
380,0.172726571559906,-0.01232829224318266,0.0,-0.01876954548060894,0.2807156443595886,0.017556965351104736,0,0,0,0.009183250367641449,0.5,0.3,0,0,wall,both,1,1,1,1,1,1,0.2,0,0,0
384,4.1623711585998535,-7.159228801727295,0.0,-0.5266532301902771,1.5378270149230957,0.01654452085494995,0,0,0,0.007401215378195047,0.5,0.3,0,0,wall,both,1,1,1,1,1,1,0.2,0,0,0
388,1.3792065382003784,-0.7860374450683594,0.0,-0.1800786852836609,0.8999637961387634,0.00477755069732666,0,0,0,0.015281151980161667,0.5,0.3,0,0,wall,both,1,1,1,1,1,1,0.2,0,0,0
392,0.9709380269050598,-0.389553964138031,0.0,-0.4384506642818451,1.3782480955123901,0.06324154138565063,0,0,0,0.0080194603651762,0.5,0.3,0,0,wall,both,1,1,1,1,1,1,0.2,0,0,0
396,2.1449618339538574,-1.9011821746826172,0.0,-0.5998727083206177,1.5573062896728516,0.12218832969665527,0,0,0,0.008912434801459312,0.5,0.3,0,0,wall,both,1,1,1,1,1,1,0.2,0,0,0
400,0.7188850045204163,-0.21355190873146057,0.0,-2.4151549339294434,3.291348695755005,0.043790340423583984,0,0,0,0.00812195148319006,0.5,0.3,0,0,wall,both,1,1,1,1,1,1,0.2,0,0,0
404,3.3318824768066406,-4.587371826171875,-997.6763916015625,-4.174373149871826,4.147719383239746,0.29339784383773804,3,0,87,0.03505506366491318,0.625,0.3,74,90,wall,both,1,1,1,1,1,1,0.2,6,4,2
408,2.7411046028137207,-3.104815721511841,-508.4598388671875,-1.0561989545822144,2.1800718307495117,0.0031485557556152344,42,2,99,0.013889203779399395,0.5119453924914675,0.3,120,143,wall,both,1,1,1,1,1,1,0.2,6,4,2
412,2.930161476135254,-3.547869920730591,-426.9080810546875,-0.031118078157305717,0.3518383502960205,0.02973616123199463,69,0,66,0.017438799142837524,0.5263157894736842,0.3,120,135,wall,both,1,1,1,1,1,1,0.2,5,5,0
416,1.1751184463500977,-0.5706211924552917,-321.16339111328125,-0.1451077163219452,0.7287527918815613,0.08146780729293823,111,0,30,0.011840520426630974,0.5154639175257733,0.3,120,141,wall,both,1,1,1,1,1,1,0.2,7,4,3
420,4.115509033203125,-6.998930931091309,-317.500732421875,-0.14105553925037384,0.7949745655059814,0.01227027177810669,116,6,15,0.017554493620991707,0.5226480836236934,0.3,120,137,wall,both,1,1,1,1,1,1,0.2,3,3,0
424,1.1405906677246094,-0.5375813841819763,-645.9014282226562,-0.16787636280059814,0.83298259973526,0.05790412425994873,136,11,28,0.010874287225306034,0.46153846153846145,0.3,120,175,wall,both,1,1,1,1,1,1,0.2,7,7,0
428,2.647911310195923,-2.8972866535186768,-346.164306640625,-0.21781466901302338,0.9870785474777222,0.01783430576324463,145,10,7,0.02185657061636448,0.4807692307692307,0.3,120,162,wall,both,1,1,1,1,1,1,0.2,6,5,1
432,0.9237956404685974,-0.3526439368724823,-368.58001708984375,-0.17879007756710052,0.8755396604537964,0.045476436614990234,144,0,15,0.020518941804766655,0.4854368932038835,0.3,120,159,wall,both,1,1,1,1,1,1,0.2,6,5,1
436,2.7390499114990234,-3.1001627445220947,-225.10581970214844,-0.133682981133461,0.6891037821769714,0.0830579400062561,141,0,14,0.02870703861117363,0.49180327868852464,0.3,120,155,wall,both,1,1,1,1,1,1,0.2,4,4,0
440,4.4905900955200195,-8.332809448242188,-761.303466796875,-0.3239579498767853,0.29660487174987793,0.2730933427810669,111,6,31,0.02938070520758629,0.5033557046979865,0.3,120,148,wall,both,1,1,1,1,1,1,0.2,6,6,0
444,1.2041980028152466,-0.5992118716239929,-234.8594207763672,-0.30111247301101685,1.1640470027923584,0.00019490718841552734,114,5,8,0.01870880089700222,0.5415162454873647,0.3,120,127,wall,both,1,1,1,1,1,1,0.2,6,5,1
448,1.5196653604507446,-0.9542903900146484,-636.4076538085938,-0.006092722062021494,0.16522769629955292,0.0025244951248168945,131,10,15,0.021917298436164856,0.49019607843137253,0.3,120,156,wall,both,1,1,1,1,1,1,0.2,4,4,0
452,1.1014703512191772,-0.5013375282287598,-621.6270751953125,-1.7960050106048584,1.058811902999878,0.6156171560287476,125,21,21,0.01757531240582466,0.47318611987381703,0.3,120,167,wall,both,1,1,1,1,1,1,0.2,5,4,1
456,1.5068117380142212,-0.9382154941558838,-426.645751953125,-0.008057313039898872,0.1904131919145584,0.00019878149032592773,156,0,20,0.15979065001010895,0.4601226993865031,0.3,120,176,wall,both,1,1,1,1,1,1,0.2,6,4,2
460,4.002018928527832,-6.618245601654053,-797.4835205078125,-0.21157380938529968,0.9686306118965149,0.027447104454040527,112,26,25,0.0666440799832344,0.47923322683706066,0.3,120,163,wall,both,1,1,1,1,1,1,0.2,4,3,1
464,3.0506081581115723,-3.84554123878479,-735.7764892578125,-0.15363997220993042,0.7382327318191528,0.0892762541770935,125,5,50,0.02406131662428379,0.45454545454545453,0.3,120,180,wall,both,1,1,1,1,1,1,0.2,7,6,1
468,1.0613207817077637,-0.4654552638530731,-608.4263916015625,-0.25410956144332886,1.0688985586166382,0.0071874260902404785,134,27,14,0.022821327671408653,0.46153846153846145,0.3,120,175,wall,both,1,1,1,1,1,1,0.2,10,8,2
