frame_idx,processed_idx,frame_total_sec,frame_hz,io_sec,semantic_inference_sec,lidar_association_sec,motion_update_sec,measurement_update_sec,pose_post_sec,resample_sec,visualization_sec,stats_write_sec,other_sec
164,41,0.060527566936798394,16.52139761448166,0.022427808959037066,0.03218939807265997,0.0002029569586738944,8.701090700924397e-05,0.004265777999535203,0.00013070192653685808,0.0008301610359922051,0.0,0.0001519019715487957,0.00024184910580515862
168,42,0.06938553904183209,14.412224993987675,0.0220668789697811,0.04137669992633164,0.00021290499716997147,8.881499525159597e-05,0.004292858066037297,0.0001165471039712429,0.0008358419872820377,0.0,0.00014834606554359198,0.0002466469304636121
172,43,0.06515051797032356,15.34907213562762,0.02230780606623739,0.03689525299705565,0.00021546997595578432,8.494697976857424e-05,0.004301815060898662,0.00011977297253906727,0.0008160340366885066,0.0,0.00015184201765805483,0.00025757786352187395
176,44,0.071348833036609,14.01564619125447,0.02241324190981686,0.04150786390528083,0.00023518700618296862,9.286298882216215e-05,0.00550663098692894,0.00018086598720401525,0.0009446629555895925,0.0,0.00016746099572628736,0.0003000563010573387
180,45,0.068445342942141,14.610197816458184,0.024280948098748922,0.0379482259741053,0.0002025458961725235,8.612999226897955e-05,0.0044602889101952314,0.00012039300054311752,0.0008941399864852428,0.0,0.00015141104813665152,0.0003012600354850292
184,46,0.06620732904411852,15.104068000290887,0.022307856008410454,0.03774864599108696,0.00022692198399454355,9.223097003996372e-05,0.004467262071557343,0.00011982198338955641,0.000835531041957438,0.0,0.00014751404523849487,0.0002615449484437704
188,47,0.06645806401502341,15.047082920952098,0.022279132972471416,0.03766475000884384,0.0002566060284152627,9.217089973390102e-05,0.00473460799548775,0.00016809196677058935,0.0008496569935232401,0.0,0.00014686293434351683,0.0002661842154338956
192,48,0.06444884499069303,15.516181867097984,0.022691387915983796,0.034976350027136505,0.00030044803861528635,0.0001145330024883151,0.00491454207804054,0.0001396189909428358,0.0008740319171920419,0.0,0.00014707294758409262,0.00029086007270962
196,49,0.05304624105338007,18.851477129052494,0.023018916021101177,0.024178659077733755,0.0002089979825541377,8.679099846631289e-05,0.0041935129556804895,0.00011724792420864105,0.0008174569811671972,0.0,0.00015017902478575706,0.0002744800876826048
200,50,0.05746326898224652,17.40242101974661,0.022605628008022904,0.028868132969364524,0.00020563206635415554,8.558901026844978e-05,0.004322674009017646,0.00012807792518287897,0.0008307920070365071,0.0,0.00015454692766070366,0.00026219605933874846
204,51,0.06209267198573798,16.104960022169593,0.022201257990673184,0.0337944159982726,0.00023312191478908062,8.61600274220109e-05,0.004377534962259233,0.0001276169205084443,0.0008540150010958314,0.0,0.0001402400666847825,0.0002783091040328145
208,52,0.057305205962620676,17.450421531549594,0.022672963910736144,0.028580498998053372,0.00021070102229714394,8.600996807217598e-05,0.004361405037343502,0.000127937993966043,0.0008554080268368125,0.0,0.0001477639889344573,0.0002625170163810253
212,53,0.06111348397098482,16.363001010951617,0.022599568008445203,0.032405989011749625,0.00024110800586640835,8.563906885683537e-05,0.004392622970044613,0.00015213200822472572,0.0008376650512218475,0.0,0.00014217407442629337,0.0002565857721492648
216,54,0.05272515502292663,18.96627899083781,0.02282060810830444,0.0239319009706378,0.00019417109433561563,8.855503983795643e-05,0.004229962010867894,0.00015196297317743301,0.0008655269630253315,0.0,0.00016444502398371696,0.00027802283875644207
220,55,0.0523996299598366,19.084104234447505,0.022478972910903394,0.0240764090558514,0.00018565496429800987,8.718192111700773e-05,0.00418838404584676,0.0001272560330107808,0.0008484339341521263,0.0,0.00015381502453237772,0.00025352207012474537
224,56,0.05353953596204519,18.67778608893644,0.022443748079240322,0.024826542008668184,0.0002199480077251792,8.988601621240377e-05,0.004493400105275214,0.00017377198673784733,0.0008638529106974602,0.0,0.0001625720178708434,0.0002658148296177387
228,57,0.0548722289968282,18.224154882751407,0.02274243300780654,0.02551717299502343,0.00024187902454286814,8.934596553444862e-05,0.004658818012103438,0.0002008529845625162,0.0009136160369962454,0.0,0.00018131593242287636,0.0003267950378358364
232,58,0.05608326697256416,17.830630310627203,0.023111768998205662,0.026095436071045697,0.0002687480300664902,9.987608063966036e-05,0.004949667025357485,0.00017341203056275845,0.0008861649548634887,0.0,0.00016372394748032093,0.0003344698343425989
236,59,0.05634639598429203,17.747364006719703,0.02363569103181362,0.02644570602569729,0.00021171302068978548,9.231199510395527e-05,0.0044648670591413975,0.00015975604765117168,0.0008694339776411653,0.0,0.0001914760796353221,0.00027544074691832066
240,60,0.04635571199469268,21.572314542693057,0.02369528205599636,0.018858263036236167,2.7672038413584232e-05,0.00012145494110882282,0.0022752939257770777,0.0001456600148230791,0.0008432549657300115,0.0,0.00015292398165911436,0.0002359070349484682
244,61,0.046597551088780165,21.460355246882955,0.02362106298096478,0.019043677020817995,1.3120006769895554e-06,0.00012036389671266079,0.0022221050458028913,0.0001243610167875886,0.001054016058333218,0.0,0.00016097899060696363,0.00024967407807707787
248,62,0.07126240094657987,14.032645360203702,0.023597790044732392,0.04132652701810002,0.00016233092173933983,9.159999899566174e-05,0.004276277031749487,0.00013495003804564476,0.0012490380322560668,0.0,0.0001646149903535843,0.0002592728706076741
252,63,0.052104813046753407,19.192084982681056,0.023378212936222553,0.02375019306782633,2.1460000425577164e-05,0.0001056860201060772,0.002144651021808386,0.0001257730182260275,0.0021995920687913895,0.0,0.00015311397146433592,0.00022613094188272953
256,64,0.0575742149958387,17.368886402919728,0.022886930964887142,0.024918182054534554,0.00018773798365145922,0.00010387296788394451,0.006644092034548521,0.00016491592396050692,0.0022387750213965774,0.0,0.0001456300960853696,0.00028407794889062643
260,65,0.07262308697681874,13.76972587683032,0.022888122941367328,0.0396854009013623,0.0002509959740564227,0.00010825099889189005,0.006889297044835985,0.0001336380373686552,0.0022363309981301427,0.0,0.0001441169297322631,0.00028693315107375383
264,66,0.1014304079581052,9.858976416747133,0.0246135659981519,0.06576570891775191,0.0002868529409170151,0.00010652793571352959,0.00801702099852264,0.00014662195462733507,0.0020647820783779025,0.0,0.00014624092727899551,0.00028308620676398277
268,67,0.10572560003492981,9.458447146855805,0.02657295297831297,0.06967463507317007,0.00024162896443158388,0.00011006405111402273,0.006431287038139999,0.00014945701695978642,0.0020608659833669662,0.0,0.00022413593251258135,0.00026057299692183733
272,68,0.09642181103117764,10.371097465454715,0.02444164699409157,0.06148185802157968,0.0002764730015769601,0.00010650802869349718,0.007033775909803808,0.00015122105833142996,0.0024835100630298257,0.0,0.00016483606304973364,0.00028198189102113247
276,69,0.10650101897772402,9.389581523244976,0.02593594999052584,0.06987776199821383,0.00024696800392121077,0.00010748894419521093,0.007723095011897385,0.0001801750622689724,0.002008817973546684,0.0,0.00014930800534784794,0.00027145398780703545
280,70,0.09269946196582168,10.787549126970125,0.02645324100740254,0.055664599989540875,0.0002474089851602912,0.00010316097177565098,0.007383094052784145,0.00017731892876327038,0.002226433018222451,0.0,0.00016220100224018097,0.0002820040099322796
284,71,0.08880534395575523,11.26058360292171,0.02452824800275266,0.05224339000415057,0.00028409704100340605,0.00010575598571449518,0.00878621800802648,0.0001783709740266204,0.0022453279234468937,0.0,0.0001503489911556244,0.00028358702547848225
288,72,0.08699643705040216,11.494723622079386,0.02512287104036659,0.05169375997502357,0.00026307906955480576,0.00010708800982683897,0.006999672041274607,0.0001490960130468011,0.002218757988885045,0.0,0.00014499900862574577,0.00029711390379816294
292,73,0.0829635210102424,12.053490351217656,0.024545349064283073,0.048688011011108756,0.00028241495601832867,0.0001115771010518074,0.006910167052410543,0.00013663305435329676,0.0018400460248813033,0.0,0.00015385495498776436,0.0002954677911475301
296,74,0.08205750898923725,12.186575150985403,0.024970829021185637,0.04745123500470072,0.0003244519466534257,0.00012007297482341528,0.006297738989815116,0.00017765001393854618,0.0022217740770429373,0.0,0.00015576009172946215,0.00033799686934798956
300,75,0.06469508202280849,15.45712546816845,0.025138180004432797,0.029142381972633302,0.00024816999211907387,0.0001221359707415104,0.007619042065925896,0.0001855340087786317,0.0017630329821258783,0.0,0.00017291109543293715,0.00030369393061846495
304,76,0.06888056104071438,14.517884071950478,0.025397111079655588,0.03505750105250627,0.00021238403860479593,0.00010060693603008986,0.005894570960663259,0.00014089199248701334,0.0016138360369950533,0.0,0.00015316391363739967,0.0003104950301349163
308,77,0.07606330304406583,13.146944189639896,0.0249465040396899,0.042464899946935475,0.00022322498261928558,9.9163968116045e-05,0.005630560917779803,0.00014519901014864445,0.0021459930576384068,0.0,0.0001249921042472124,0.00028276501689106226
312,78,0.0840209040325135,11.901800052199281,0.024410419049672782,0.05000189004931599,0.00022328400518745184,0.00010724901221692562,0.006961450912058353,0.0001298410352319479,0.001745479996316135,0.0,0.00015353504568338394,0.00028775492683053017
316,79,0.09492556296754628,10.534570127773547,0.024302979931235313,0.06138194294180721,0.0002633779076859355,0.00010046700481325388,0.00658612500410527,0.0001383660128340125,0.0016790269874036312,0.0,0.0001857350580394268,0.00028754211962223053
320,80,0.0903065309394151,11.073396238317256,0.024828925961628556,0.05595942691434175,0.00027327705174684525,0.00010677799582481384,0.006719651981256902,0.00015119998715817928,0.001828092965297401,0.0,0.00015312398318201303,0.00028605409897863865
324,81,0.09915546502452344,10.085172811732333,0.024904254940338433,0.0644773580133915,0.00024800095707178116,9.898399002850056e-05,0.006653168937191367,0.0001379359746351838,0.0022175359772518277,0.0,0.00014654197730123997,0.0002716842573136091
328,82,0.08007275394629687,12.488642524655505,0.024438741034828126,0.04594486998394132,0.0002225629286840558,0.00011427199933677912,0.0065487350802868605,0.0001462011132389307,0.0022244990104809403,0.0,0.00014651194214820862,0.0002863608533516526
332,83,0.07328465511091053,13.64542138441641,0.024180182022973895,0.038897408987395465,0.0002383019309490919,0.00010837090667337179,0.00715189496986568,0.00014647201169282198,0.002121036988683045,0.0,0.00014374707825481892,0.00029724021442234516
336,84,0.06971364701166749,14.344393714370401,0.02509828598704189,0.03420107194688171,0.00023805198725312948,0.00011805898975580931,0.007239636965095997,0.00014871591702103615,0.002233375096693635,0.0,0.0001504190731793642,0.0002860310487449169
340,85,0.07656859094277024,13.060185484508018,0.024502841057255864,0.03934959799516946,0.0002839870285242796,0.00012577406596392393,0.009404927026480436,0.00017997401300817728,0.0022610470186918974,0.0,0.00014954805374145508,0.00031089468393474817
344,86,0.07450064306613058,13.422702930394156,0.024770788033492863,0.03833283006679267,0.0002428409643471241,0.00010501500219106674,0.00821241398807615,0.00014192296657711267,0.002247681957669556,0.0,0.00014349597040563822,0.00030365411657840014
348,87,0.0771304639056325,12.965045837446006,0.024870602996088564,0.039300386095419526,0.0002454259665682912,0.0001069389982149005,0.009679035982117057,0.00018943205941468477,0.0022871450055390596,0.0,0.000156259979121387,0.00029523682314902544
352,88,0.06771748303435743,14.767235212989764,0.02483213203959167,0.030197590007446706,0.0002614350523799658,0.00010727904736995697,0.00934289104770869,0.0001846830127760768,0.0022880369797348976,0.0,0.00014995899982750416,0.00035347684752196074
356,89,0.07179098296910524,13.92932592147879,0.024719511973671615,0.03505833202507347,0.00025859999004751444,0.00012175599113106728,0.008486822014674544,0.0001357420114800334,0.002548470045439899,0.0,0.00014532997738569975,0.0003164189402014017
360,90,0.06470171397086233,15.455541107463374,0.024746402050368488,0.029539829003624618,0.00023287208750844002,0.00011613499373197556,0.007372083957307041,0.0001610890030860901,0.0020819950150325894,0.0,0.00015340489335358143,0.0002979029668495059
364,91,0.049714926979504526,20.114683069176788,0.025930469972081482,0.01873731892555952,6.245600525289774e-05,0.00013506098184734583,0.0022508680121973157,0.00014042004477232695,0.0020503150299191475,0.0,0.0001449589617550373,0.0002630590461194515
368,92,0.05319339397829026,18.799326856416204,0.023801598930731416,0.024340820033103228,1.3919780030846596e-06,0.00011507305316627026,0.0021260660141706467,0.0001334669068455696,0.002282336005009711,0.0,0.0001599669922143221,0.0002326740650460124
372,93,0.053840223932638764,18.573474011756193,0.02410906890872866,0.024604029022157192,1.6329577192664146e-06,0.00011442194227129221,0.0021480669965967536,0.00013386900536715984,0.0023468260187655687,0.0,0.00014709297101944685,0.00023521611001342535
376,94,0.05490149406250566,18.214440555324312,0.02418631291948259,0.024082841002382338,1.1828960850834846e-06,0.00011726794764399529,0.002148037077859044,0.00013344804756343365,0.0038394660223275423,0.0,0.00015474692918360233,0.0002381912199780345
380,95,0.05573188595008105,17.94304970938357,0.02390090306289494,0.026714724954217672,1.251930370926857e-06,0.0001222760183736682,0.0021727429702878,0.00013479008339345455,0.0022971039870753884,0.0,0.0001521720550954342,0.00023592088837176561
384,96,0.05185182299464941,19.2857250188328,0.02350042900070548,0.02318919205572456,2.2640451788902283e-06,0.00014473905321210623,0.0021546100033447146,0.00014700309839099646,0.0022900209296494722,0.0,0.00017201900482177734,0.0002515458036214113
388,97,0.0469738490646705,21.288440694380096,0.023435118957422674,0.01833901891950518,2.1939631551504135e-06,0.0001370939426124096,0.0022480220068246126,0.0001487360568717122,0.002271306002512574,0.0,0.0001489369897171855,0.00024342222604900599
392,98,0.047534420038573444,21.037387206754925,0.023820373928174376,0.018428685958497226,1.4030374586582184e-06,0.00013857800513505936,0.0022639220114797354,0.0001563900150358677,0.002313764998689294,0.0,0.00015357497613877058,0.0002577271079644561
396,99,0.045954556902870536,21.760627615528925,0.02246591995935887,0.018260934972204268,1.3120006769895554e-06,0.00013456004671752453,0.00219200795982033,0.00013270601630210876,0.0023450530134141445,0.0,0.00015490700025111437,0.000267155934125185
400,100,0.05104126897640526,19.59198938533969,0.022748855059035122,0.02309599902946502,1.293024979531765e-06,0.00012163608334958553,0.0022110850550234318,0.00016197108197957277,0.0023192749358713627,0.0,0.00014590099453926086,0.00023525371216237545
404,101,0.08426590799354017,11.867195450818143,0.024260972044430673,0.04935815394856036,0.00020069198217242956,0.00010606704745441675,0.0063742020865902305,0.0002455059438943863,0.003223674022592604,0.0,0.00020460900850594044,0.0002920319093391299
408,102,0.08287262194789946,12.06671125511972,0.024016899056732655,0.04817993799224496,0.00026991101913154125,0.00010465399827808142,0.0073354849591851234,0.00015360501129180193,0.0023754690773785114,0.0,0.00014958798419684172,0.00028707284945994616
412,103,0.08284212509170175,12.071153400435517,0.023292372934520245,0.04850430996157229,0.00033331906888633966,0.0001386780058965087,0.007474163081496954,0.00019615399651229382,0.0023785450030118227,0.0,0.00014973804354667664,0.00037484499625861645
416,104,0.0997327760560438,10.026793994364104,0.023072296055033803,0.06522638804744929,0.0002645709319040179,0.00011353101581335068,0.00796021509449929,0.00018661702051758766,0.0024119470035657287,0.0,0.00019816693384200335,0.0002990439534187317
420,105,0.07697281101718545,12.991600368820277,0.023844868992455304,0.04106093500740826,0.00033388996962457895,0.00015315401833504438,0.008400291902944446,0.00018100603483617306,0.0024052850203588605,0.0,0.00016268203034996986,0.00043069804087281227
424,106,0.09800610097590834,10.203446418563452,0.027736402000300586,0.05839224311057478,0.00031085696537047625,0.00011162692680954933,0.008330403012223542,0.00019264803268015385,0.00241099507547915,0.0,0.00015446695033460855,0.00036645890213549137
428,107,0.08700059400871396,11.494174394945398,0.024052796070463955,0.051494640996679664,0.00040327804163098335,0.00013453001156449318,0.00792574102524668,0.00015917501877993345,0.0023290730314329267,0.0,0.0001500590005889535,0.00035130081232637167
432,108,0.09184185997582972,10.888281228877254,0.023563527036458254,0.05687581899110228,0.00026445090770721436,0.00010220997501164675,0.008152772090397775,0.00016599800437688828,0.0022664470598101616,0.0,0.00015266402624547482,0.00029797188472002745
436,109,0.07430805498734117,13.45749125273641,0.023722551995888352,0.039716438041068614,0.0002433418994769454,0.00010500499047338963,0.007620524032972753,0.0001575120259076357,0.0022975739557296038,0.0,0.00015125097706913948,0.0002938570687547326
440,110,0.09548775700386614,10.47254675758602,0.023474511923268437,0.060304883983917534,0.00025908101815730333,0.00010610697790980339,0.008364044944755733,0.0001832200214266777,0.002316580037586391,0.0,0.00017699901945888996,0.00030232907738536596
444,111,0.08749645506031811,11.42903445986037,0.023985579959116876,0.052488164976239204,0.00028572999872267246,0.00010906299576163292,0.0074966150568798184,0.0001751449890434742,0.002465776982717216,0.0,0.00015017797704786062,0.0003402021247893572
448,112,0.07559964200481772,13.227575865190913,0.024530572001822293,0.039893648005090654,0.0002658839803189039,0.00010824098717421293,0.007725880015641451,0.00019677600357681513,0.0023728740634396672,0.0,0.00016202102415263653,0.0003437459236010909
452,113,0.08334580098744482,11.998204926372232,0.023845791001804173,0.047778964042663574,0.00031838100403547287,0.00010772992391139269,0.008329689968377352,0.000186786986887455,0.0023057590005919337,0.0,0.00015247298870235682,0.00032022607047110796
456,114,0.08371019596233964,11.945976096506689,0.023741157026961446,0.04835851991083473,0.00029492704197764397,0.0001110458979383111,0.008424467057920992,0.00017035601194947958,0.0021093750838190317,0.0,0.00018037494737654924,0.0003199729835614562
460,115,0.07847845600917935,12.742350587058358,0.024143814109265804,0.043045778991654515,0.0002578089479357004,0.0001033019507303834,0.00794629892334342,0.00017672800458967686,0.0023195859976112843,0.0,0.0001650269841775298,0.0003201120998710394
464,116,0.09322381496895105,10.726872745264266,0.02362989995162934,0.05708527797833085,0.0003005079925060272,0.00010890199337154627,0.009121460956521332,0.0001840109471231699,0.0022919439943507314,0.0,0.00015725195407867432,0.0003445592010393739
468,117,0.12220763205550611,8.182794995535179,0.024663830059580505,0.07990198803599924,0.0003177099861204624,0.0001079499488696456,0.010925028007477522,0.0003326479345560074,0.0053532159654423594,0.0,0.00022959697525948286,0.0003756651422008872
472,118,0.10704334499314427,9.342010005984458,0.03984866407699883,0.05711927998345345,0.00030420394614338875,0.0001102549722418189,0.00686594401486218,0.00013441999908536673,0.002185655990615487,0.0,0.0001544969854876399,0.0003204250242561102
476,119,0.07096460903994739,14.091531166430864,0.023327599046751857,0.03748366504441947,0.00024700805079191923,0.00010389299131929874,0.007035869988612831,0.00013944902457296848,0.002172142034396529,0.0,0.00015395600348711014,0.00030102685559540987
480,120,0.06575646193232387,15.207630864160446,0.02300442906562239,0.03323787299450487,0.00021125201601535082,0.00010581593960523605,0.006362630054354668,0.00012625392992049456,0.002250828081741929,0.0,0.00015013909433037043,0.00030724075622856617
484,121,0.07791008101776242,12.83530946106979,0.023119983030483127,0.042720174067653716,0.0002867630682885647,0.00013192498590797186,0.008586006006225944,0.0001477450132369995,0.0024234879529103637,0.0,0.0001643350115045905,0.0003296618815511465
488,122,0.09067753900308162,11.028089326134177,0.023665054934099317,0.055396722978912294,0.0002678768942132592,0.00010489497799426317,0.008133155992254615,0.0001391080440953374,0.002514015999622643,0.0,0.00014839507639408112,0.0003083141054958105
492,123,0.07662202999927104,13.051076824896361,0.0235149459913373,0.042431448004208505,0.0002986449981108308,0.00011311005800962448,0.007417247048579156,0.00015037902630865574,0.002219810034148395,0.0,0.00014806503895670176,0.0003283797996118665
496,124,0.07221376791130751,13.847774862380724,0.02333171700593084,0.03826626704540104,0.00023504591081291437,0.00011213903781026602,0.00747095700353384,0.00014117197133600712,0.002207437064498663,0.0,0.00014716305304318666,0.0003018698189407587
500,125,0.07977001403924078,12.5360389119159,0.023455266025848687,0.043023828067816794,0.0004386539803817868,0.0001668400363996625,0.009406098979525268,0.00018537393771111965,0.002476035966537893,0.0,0.00015651097055524588,0.00046140607446432114
504,126,0.07545175694394857,13.253501846787714,0.02452780690509826,0.03894728096202016,0.00026303797494620085,0.0001061770599335432,0.00871097797062248,0.00017018604557961226,0.002261026995256543,0.0,0.00014831498265266418,0.00031694804783910513
508,127,0.06341603805776685,15.768881668215874,0.023917144048027694,0.028768097050487995,0.00023152993526309729,0.00010333198588341475,0.00741405098233372,0.00020200491417199373,0.002334102988243103,0.0,0.00015432608779519796,0.0002914500655606389
512,128,0.0667419710662216,14.983075627296007,0.02322013000957668,0.03338832291774452,0.00019675504881888628,0.00010401301551610231,0.007012966903857887,0.0001398290041834116,0.002243323950096965,0.0,0.00015429605264216661,0.0002823341637849808
516,129,0.0666660200804472,15.000145483310392,0.023079789942130446,0.0384911639848724,3.086705692112446e-05,0.00011899101082235575,0.002224999014288187,0.00012449105270206928,0.002208468969911337,0.0,0.0001447389367967844,0.00024251011200249195
520,130,0.06463450996670872,15.471611071470484,0.023432955029420555,0.03162193507887423,0.00016002694610506296,0.00010552606545388699,0.006403004052117467,0.0001423250650987029,0.0023218700662255287,0.0,0.00014811509754508734,0.00029875256586819887
524,131,0.0724865950178355,13.795654213774942,0.023357864934951067,0.03934151295106858,0.000181737937964499,0.00010356295388191938,0.006533015985041857,0.0002169229555875063,0.0022884780773893,0.0,0.0001622909912839532,0.00030120823066681623
528,132,0.07235083193518221,13.821541138543946,0.02353644696995616,0.03955229395069182,0.00018398091197013855,0.00010726903565227985,0.006136030075140297,0.00014062097761780024,0.002236532047390938,0.0,0.00014655198901891708,0.00031110597774386406
532,133,0.056023797020316124,17.849557744852,0.023302924004383385,0.024107796954922378,0.00016348296776413918,0.00011396105401217937,0.005631782929413021,0.0001530239824205637,0.0021156780421733856,0.0,0.00015494704712182283,0.0002802000381052494
536,134,0.04675645602401346,21.38742079781269,0.023418137105181813,0.018273618072271347,2.3193075321614742e-05,0.0001308330101892352,0.0021952149691060185,0.00013703503645956516,0.002166811958886683,0.0,0.00015012896619737148,0.00026148383039981127
540,135,0.055132852983660996,18.13800566962056,0.022212428972125053,0.024406922981142998,0.00013719499111175537,0.00010199903044849634,0.005425339913927019,0.00017422402743250132,0.0022427630610764027,0.0,0.00014768505934625864,0.00028429494705051184
544,136,0.06009267899207771,16.6409622065915,0.021655334974639118,0.029112035990692675,0.00017478398513048887,0.00010655797086656094,0.006166656967252493,0.0001747750211507082,0.0023054189514368773,0.0,0.00012484192848205566,0.0002722732024267316
548,137,0.06532648496795446,15.307727034303841,0.022184127010405064,0.03353476489428431,0.00017915305215865374,0.00010998407378792763,0.006432219059206545,0.00017364299856126308,0.00226399302482605,0.0,0.00014947704039514065,0.00029912381432950497
552,138,0.06805121200159192,14.69481542777823,0.022284812992438674,0.03668685595039278,0.00018402107525616884,0.00010522501543164253,0.005923995980992913,0.0001776700373739004,0.0022526620887219906,0.0,0.0001601269468665123,0.0002758419141173363
556,139,0.06922197504900396,14.446279513002557,0.022945991018787026,0.0376378110377118,0.00018937105778604746,0.00010911293793469667,0.005436070961877704,0.00017588597256690264,0.002290642005391419,0.0,0.00015949609223753214,0.00027759396471083164
560,140,0.11105728603433818,9.004361944256468,0.023802991025149822,0.07804534106981009,0.00023050804156810045,0.00011917203664779663,0.005766273010522127,0.00015722191892564297,0.0024778289953246713,0.0,0.00015000905841588974,0.00030794087797403336
564,141,0.09949288098141551,10.050970382361248,0.02564368792809546,0.0640774960629642,0.00022870500106364489,0.00011531391646713018,0.00649643805809319,0.00015435705427080393,0.002291924087330699,0.0,0.00016755098477005959,0.0003174078883603215
