frame_idx,gps_dist,log_gps,log_semantic,log_corridor,corridor_dist,corridor_heading_misalign,correct_hits,incorrect_hits,no_hits,weight,gps_weight_used,corridor_weight_used,num_background_used,num_observations,semantic_model_used,gps_enabled,semantic_enabled,corridor_enabled,background_enabled,dynamic_gps_enabled,pose_smoothing_enabled
0,0.4889709949493408,-0.09879860281944275,0.0,-0.4827633798122406,1.4733933210372925,0.00917816162109375,0,0,0,0.0203372985124588,0.5434782608695653,0.3,120,126,wall,1,0,1,1,1,1
4,0.10250330716371536,-0.0043417057022452354,0.0,-0.46551573276519775,1.446840763092041,0.00895380973815918,0,0,0,0.007466730196028948,0.5454545454545454,0.3,120,125,wall,1,0,1,1,1,1
8,0.8501301407814026,-0.29864513874053955,0.0,-0.5982714295387268,1.636445164680481,0.027871906757354736,0,0,0,0.00744756730273366,0.5454545454545454,0.3,120,125,wall,1,0,1,1,1,1
12,0.381660133600235,-0.06019191816449165,0.0,-0.46542343497276306,1.4464291334152222,0.01106405258178711,0,0,0,0.009706084616482258,0.5376344086021506,0.3,120,129,wall,1,0,1,1,1,1
16,1.1513118743896484,-0.5477351546287537,0.0,-0.9614679217338562,1.9833515882492065,0.14626145362854004,0,0,0,0.02164257876574993,0.5434782608695653,0.3,120,126,wall,1,0,1,1,1,1
20,2.608131170272827,-2.810887575149536,0.0,-0.09202970564365387,0.622333288192749,0.038223206996917725,0,0,0,0.09232231229543686,0.5454545454545454,0.3,120,125,wall,1,0,1,1,1,1
24,2.6058919429779053,-2.806062936782837,0.0,-0.4979131817817688,1.496381163597107,0.008893728256225586,0,0,0,0.039901699870824814,0.5474452554744526,0.3,120,124,wall,1,0,1,1,1,1
28,1.0594440698623657,-0.46381062269210815,0.0,-0.09169590473175049,0.6276801824569702,0.0318644642829895,0,0,0,0.08965784311294556,0.5454545454545454,0.3,120,125,wall,1,0,1,1,1,1
32,3.726651191711426,-5.738813400268555,0.0,-0.10912592709064484,0.7007583379745483,0.0004906058311462402,0,0,0,0.04393083602190018,0.5415162454873647,0.3,120,127,wall,1,0,1,1,1,1
36,1.7624564170837402,-1.283575415611267,0.0,-0.3214828670024872,1.200092077255249,0.01874232292175293,0,0,0,0.024401385337114334,0.48387096774193555,0.3,120,160,wall,1,0,1,1,1,1
40,2.314870595932007,-2.214308023452759,0.0,-0.18515467643737793,0.907661497592926,0.022558212280273438,0,0,0,0.037428081035614014,0.49019607843137253,0.3,120,156,wall,1,0,1,1,1,1
44,3.7351691722869873,-5.765077590942383,0.0,-0.35277852416038513,1.2597202062606812,0.005754947662353516,0,0,0,0.03180095925927162,0.5338078291814947,0.3,120,131,wall,1,0,1,1,1,1
48,2.285553216934204,-2.1585757732391357,0.0,-0.7357235550880432,1.7626893520355225,0.10530602931976318,0,0,0,0.0260021910071373,0.5357142857142857,0.3,120,130,wall,1,0,1,1,1,1
52,0.07190332561731339,-0.00213639996945858,0.0,-0.548116147518158,1.5606483221054077,0.04101598262786865,0,0,0,0.023120973259210587,0.5244755244755245,0.3,120,136,wall,1,0,1,1,1,1
56,1.4233481884002686,-0.8371570706367493,0.0,-0.46769800782203674,1.2636196613311768,0.16629093885421753,0,0,0,0.042689304798841476,0.5190311418685121,0.3,120,139,wall,1,0,1,1,1,1
60,1.4730969667434692,-0.8967002034187317,0.0,-0.9926025867462158,2.0898592472076416,0.0734906792640686,0,0,0,0.027761301025748253,0.5244755244755245,0.3,120,136,wall,1,0,1,1,1,1
64,1.5929994583129883,-1.048614501953125,0.0,-1.1026626825332642,2.191084623336792,0.09366238117218018,0,0,0,0.025137508288025856,0.5190311418685121,0.3,120,139,wall,1,0,1,1,1,1
68,2.8315131664276123,-3.313002586364746,0.0,-1.2264924049377441,2.2277064323425293,0.1740703582763672,0,0,0,0.027350541204214096,0.5263157894736842,0.3,120,135,wall,1,0,1,1,1,1
72,3.0906600952148438,-3.9471817016601562,0.0,-0.8200068473815918,1.5914242267608643,0.25102585554122925,0,0,0,0.022737491875886917,0.5319148936170213,0.3,120,132,wall,1,0,1,1,1,1
76,2.787992000579834,-3.211941719055176,0.0,-2.073782444000244,3.054835557937622,1.1742115020751953e-05,0,0,0,0.014335394836962223,0.5263157894736842,0.3,120,135,wall,1,0,1,1,1,1
80,5.397712230682373,-12.03937816619873,0.0,-0.814457893371582,1.8590893745422363,0.10663288831710815,0,0,0,0.017826011404395103,0.5319148936170213,0.3,120,132,wall,1,0,1,1,1,1
84,2.8081471920013428,-3.258549690246582,0.0,-1.1316334009170532,1.9590977430343628,0.261321485042572,0,0,0,0.013257988728582859,0.5244755244755245,0.3,120,136,wall,1,0,1,1,1,1
88,0.4217781722545624,-0.07351107895374298,0.0,-1.1654313802719116,2.1740527153015137,0.167924702167511,0,0,0,0.009471830911934376,0.5415162454873647,0.3,120,127,wall,1,0,1,1,1,1
92,6.4929070472717285,-17.420595169067383,0.0,-1.0873898267745972,2.211289882659912,0.01370769739151001,0,0,0,0.010775468312203884,0.5434782608695653,0.3,120,126,wall,1,0,1,1,1,1
