method,n_runs,runtime_sec_mean,runtime_sec_std,ape_raw_rmse_mean,ape_raw_rmse_std,ape_raw_rmse_median,ape_align_rmse_mean,ape_align_rmse_std,ape_align_rmse_median,rpe_2m_align_rmse_mean,rpe_2m_align_rmse_std,rpe_2m_align_rmse_median,rpe_5m_align_rmse_mean,rpe_5m_align_rmse_std,rpe_5m_align_rmse_median,rpe_10m_align_rmse_mean,rpe_10m_align_rmse_std,rpe_10m_align_rmse_median,cross_track_mean_mean,cross_track_mean_std,cross_track_mean_median,cross_track_median_mean,cross_track_median_std,cross_track_median_median,cross_track_max_mean,cross_track_max_std,cross_track_max_median,row_correct_fraction_mean,row_correct_fraction_std,row_correct_fraction_median,row_switch_events_mean,row_switch_events_std,row_switch_events_median,wrong_row_duration_sec_mean,wrong_row_duration_sec_std,wrong_row_duration_sec_median,wrong_row_distance_m_mean,wrong_row_distance_m_std,wrong_row_distance_m_median,max_wrong_row_duration_sec_mean,max_wrong_row_duration_sec_std,max_wrong_row_duration_sec_median,max_wrong_row_distance_m_mean,max_wrong_row_distance_m_std,max_wrong_row_distance_m_median,mean_recovery_distance_m_mean,mean_recovery_distance_m_std,mean_recovery_distance_m_median,failure_rate_mean,failure_rate_std,failure_rate_median,xt_below_0p25_fraction_mean,xt_below_0p25_fraction_std,xt_below_0p25_fraction_median,xt_below_0p5_fraction_mean,xt_below_0p5_fraction_std,xt_below_0p5_fraction_median,xt_below_1p0_fraction_mean,xt_below_1p0_fraction_std,xt_below_1p0_fraction_median,headland_cross_track_mean_mean,headland_cross_track_mean_std,headland_cross_track_mean_median,headland_cross_track_median_mean,headland_cross_track_median_std,headland_cross_track_median_median,headland_cross_track_max_mean,headland_cross_track_max_std,headland_cross_track_max_median,headland_row_correct_fraction_mean,headland_row_correct_fraction_std,headland_row_correct_fraction_median,headland_row_switch_events_mean,headland_row_switch_events_std,headland_row_switch_events_median,headland_wrong_row_duration_sec_mean,headland_wrong_row_duration_sec_std,headland_wrong_row_duration_sec_median,headland_wrong_row_distance_m_mean,headland_wrong_row_distance_m_std,headland_wrong_row_distance_m_median,headland_max_wrong_row_duration_sec_mean,headland_max_wrong_row_duration_sec_std,headland_max_wrong_row_duration_sec_median,headland_max_wrong_row_distance_m_mean,headland_max_wrong_row_distance_m_std,headland_max_wrong_row_distance_m_median,headland_mean_recovery_distance_m_mean,headland_mean_recovery_distance_m_std,headland_mean_recovery_distance_m_median,headland_failure_rate_mean,headland_failure_rate_std,headland_failure_rate_median,headland_xt_below_0p25_fraction_mean,headland_xt_below_0p25_fraction_std,headland_xt_below_0p25_fraction_median,headland_xt_below_0p5_fraction_mean,headland_xt_below_0p5_fraction_std,headland_xt_below_0p5_fraction_median,headland_xt_below_1p0_fraction_mean,headland_xt_below_1p0_fraction_std,headland_xt_below_1p0_fraction_median,inrow_cross_track_mean_mean,inrow_cross_track_mean_std,inrow_cross_track_mean_median,inrow_cross_track_median_mean,inrow_cross_track_median_std,inrow_cross_track_median_median,inrow_cross_track_max_mean,inrow_cross_track_max_std,inrow_cross_track_max_median,inrow_row_correct_fraction_mean,inrow_row_correct_fraction_std,inrow_row_correct_fraction_median,inrow_row_switch_events_mean,inrow_row_switch_events_std,inrow_row_switch_events_median,inrow_wrong_row_duration_sec_mean,inrow_wrong_row_duration_sec_std,inrow_wrong_row_duration_sec_median,inrow_wrong_row_distance_m_mean,inrow_wrong_row_distance_m_std,inrow_wrong_row_distance_m_median,inrow_max_wrong_row_duration_sec_mean,inrow_max_wrong_row_duration_sec_std,inrow_max_wrong_row_duration_sec_median,inrow_max_wrong_row_distance_m_mean,inrow_max_wrong_row_distance_m_std,inrow_max_wrong_row_distance_m_median,inrow_mean_recovery_distance_m_mean,inrow_mean_recovery_distance_m_std,inrow_mean_recovery_distance_m_median,inrow_failure_rate_mean,inrow_failure_rate_std,inrow_failure_rate_median,inrow_xt_below_0p25_fraction_mean,inrow_xt_below_0p25_fraction_std,inrow_xt_below_0p25_fraction_median,inrow_xt_below_0p5_fraction_mean,inrow_xt_below_0p5_fraction_std,inrow_xt_below_0p5_fraction_median,inrow_xt_below_1p0_fraction_mean,inrow_xt_below_1p0_fraction_std,inrow_xt_below_1p0_fraction_median,speed_mean_mean,speed_mean_std,speed_mean_median,accel_rms_mean,accel_rms_std,accel_rms_median,jerk_rms_mean,jerk_rms_std,jerk_rms_median,heading_rate_rms_mean,heading_rate_rms_std,heading_rate_rms_median,heading_accel_rms_mean,heading_accel_rms_std,heading_accel_rms_median
RTAB RGB+NoisyGNSS,3,0.0,0.0,37.77724887899467,0.07328002059848292,37.757244177449785,6.279385084850243,0.000108013399265049,6.27937541396958,1.1974961570514937,1.2303697369860323e-07,1.1974962295825529,2.301377210849603,8.844138319559757e-10,2.3013772109115402,4.681323037268593,1.196565174682139e-11,4.681323037264786,5.350222517717186,2.2253023595492773e-05,5.350218782376554,5.038701526528244,2.987164940432807e-05,5.0387185178203815,18.04387200127296,2.109052734264569e-05,18.043866090410933,0.376657824933687,0.0,0.376657824933687,17.0,0.0,17.0,259.529723405838,0.0,259.529723405838,159.1833125763538,0.0,159.1833125763538,74.87306785583496,0.0,74.87306785583496,46.16021252744548,0.0,46.16021252744548,9.363724269197283,0.0,9.363724269197283,0.623342175066313,0.0,0.623342175066313,0.015915119363395226,0.0,0.015915119363395226,0.03183023872679045,0.0,0.03183023872679045,0.08222811671087533,0.0,0.08222811671087533,5.2990762394769995,4.375374187730503e-05,5.2990687339444875,4.582261731921428,2.315264838048124e-05,4.582268978642966,18.04387200127296,2.109052734264569e-05,18.043866090410933,0.3724489795918367,5.551115123125783e-17,0.37244897959183676,10.0,0.0,10.0,137.57824611663818,0.0,137.57824611663818,83.91450481016065,0.0,83.91450481016065,37.48664879798889,0.0,37.48664879798889,23.571031455878256,0.0,23.571031455878256,8.391450481016065,0.0,8.391450481016065,0.6275510204081632,0.0,0.6275510204081632,0.01530612244897959,1.734723475976807e-18,0.015306122448979591,0.04081632653061224,0.0,0.04081632653061224,0.08673469387755102,0.0,0.08673469387755102,5.405607437800483,1.0368342050332734e-06,5.40560778509857,5.911302625214827,2.8415767325032383e-05,5.91128567162442,14.841525430558933,2.3588601141376354e-05,14.841515869641524,0.3812154696132597,0.0,0.3812154696132597,11.0,0.0,11.0,121.95147728919983,0.0,121.95147728919983,75.26880776619318,0.0,75.26880776619318,46.12046432495117,0.0,46.12046432495117,28.286050474445307,0.0,28.286050474445307,6.8426188878357435,0.0,6.8426188878357435,0.6187845303867403,0.0,0.6187845303867403,0.016574585635359115,0.0,0.016574585635359115,0.022099447513812154,0.0,0.022099447513812154,0.07734806629834254,0.0,0.07734806629834254,0.6068334233386827,1.1536762143957063e-05,0.6068261861489962,0.03543184013664046,4.372659627233095e-06,0.03542964148174501,0.038669719801908,4.514087297381076e-06,0.03866801622908282,0.2602904640799976,1.7605515734242057e-05,0.260293039863233,0.19515151983267484,1.3643227314692695e-05,0.1951529740565714
RTAB RGBD+NoisyGNSS,3,0.0,0.0,39.20469634224224,0.07333407015151186,39.184980742878345,6.316378954156714,0.0001175696431172821,6.316366890349516,1.2261051055784,1.6875606816695756e-08,1.2261051017409252,2.6353891591375604,1.8966753121247417e-09,2.635389159295014,4.537421474635919,2.154328586601934e-14,4.53742147463591,5.374258916349565,2.1373924477439632e-05,5.3742572878481845,5.028293135991816,1.1482747250229609e-05,5.028295177599867,17.98569933639124,2.033522592695187e-05,17.985694237862155,0.3763157894736842,0.0,0.3763157894736842,17.0,0.0,17.0,259.9646246433258,0.0,259.9646246433258,159.8590467386738,0.0,159.8590467386738,73.8408043384552,0.0,73.8408043384552,45.60561332443004,0.0,45.60561332443004,9.403473337569048,0.0,9.403473337569048,0.6236842105263158,0.0,0.6236842105263158,0.010526315789473684,0.0,0.010526315789473684,0.034210526315789476,0.0,0.034210526315789476,0.07894736842105263,0.0,0.07894736842105263,5.38361522457085,4.1477890577817346e-05,5.383611643602053,4.713019435241082,1.4464097049053456e-05,4.713026820200026,17.98569933639124,2.033522592695187e-05,17.985694237862155,0.3880597014925373,0.0,0.3880597014925373,10.0,0.0,10.0,135.8415424823761,0.0,135.8415424823761,82.76201454464652,0.0,82.76201454464652,36.45438528060913,0.0,36.45438528060913,23.016432252862824,3.552713678800501e-15,23.01643225286282,8.276201454464651,0.0,8.276201454464651,0.6119402985074627,0.0,0.6119402985074627,0.009950248756218905,0.0,0.009950248756218905,0.04477611940298507,0.0,0.04477611940298507,0.08955223880597014,0.0,0.08955223880597014,5.363752670804993,1.2455076035504663e-06,5.363753234739091,5.702526765651122,2.108787853646484e-05,5.702533233364369,14.799603459477588,2.315818029316517e-05,14.799594615382002,0.3631284916201117,5.551115123125783e-17,0.36312849162011174,11.0,0.0,11.0,124.1230821609497,0.0,124.1230821609497,77.09703219402728,0.0,77.09703219402728,46.12046432495117,0.0,46.12046432495117,28.27653202958974,3.552713678800501e-15,28.276532029589738,7.008821108547934,0.0,7.008821108547934,0.6368715083798883,0.0,0.6368715083798883,0.0111731843575419,0.0,0.0111731843575419,0.0223463687150838,0.0,0.0223463687150838,0.0670391061452514,0.0,0.0670391061452514,0.6049374859026688,1.1780443919387297e-05,0.6049327570059738,0.03607381670712837,1.93494163121075e-05,0.036067463194906176,0.03966400383070909,1.9834801319295637e-05,0.03965890613078963,0.2616916158857809,2.028470905961891e-05,0.2616936967998844,0.19553410332170248,1.183350159907509e-05,0.1955347522911156
