frame_idx,gps_dist,log_gps,log_semantic,log_corridor,corridor_dist,corridor_heading_misalign,correct_hits,incorrect_hits,no_hits,weight,gps_weight_used,corridor_weight_used,num_background_used,num_observations,semantic_model_used,gps_enabled,semantic_enabled,corridor_enabled,background_enabled,dynamic_gps_enabled,pose_smoothing_enabled
0,1.7406724691390991,-1.2520414590835571,-392.7358093261719,-0.17359717190265656,0.8837993144989014,0.0021643638610839844,52,0,74,0.040681108832359314,0.5,0.3,120,126,wall,1,1,1,1,0,1
4,2.5735931396484375,-2.7369344234466553,-229.70196533203125,-0.104607954621315,0.6605095863342285,0.043316423892974854,91,0,34,0.01231662929058075,0.5,0.3,120,125,wall,1,1,1,1,0,1
8,1.2339463233947754,-0.6291832327842712,-518.1114501953125,-0.7252463698387146,1.7416963577270508,0.11192762851715088,25,0,100,0.009502040222287178,0.5,0.3,120,125,wall,1,1,1,1,0,1
12,1.4342713356018066,-0.8500553965568542,-510.6833801269531,-0.7350046038627625,1.7619096040725708,0.10518002510070801,28,0,101,0.01200567465275526,0.5,0.3,120,129,wall,1,1,1,1,0,1
16,0.6576029658317566,-0.17869488894939423,-202.90469360351562,-0.12318649888038635,0.7231371402740479,0.041354596614837646,96,0,30,0.03771572187542915,0.5,0.3,120,126,wall,1,1,1,1,0,1
20,2.386699676513672,-2.3538575172424316,-222.8940887451172,-0.13396988809108734,0.7292660474777222,0.06218916177749634,93,0,32,0.046774886548519135,0.5,0.3,120,125,wall,1,1,1,1,0,1
24,1.3532084226608276,-0.7566830515861511,-225.62017822265625,-0.13131588697433472,0.7301455140113831,0.05610150098800659,90,0,34,0.01836639828979969,0.5,0.3,120,124,wall,1,1,1,1,0,1
28,8.432915687561035,-29.385976791381836,-240.61944580078125,-0.08497469872236252,0.5879467725753784,0.044703125953674316,89,0,36,0.01910427212715149,0.5,0.3,120,125,wall,1,1,1,1,0,1
32,4.8866071701049805,-9.867325782775879,-222.8659210205078,-0.08928249031305313,0.6283731460571289,0.019407927989959717,95,0,32,0.030448226258158684,0.5,0.3,120,127,wall,1,1,1,1,0,1
36,0.9946776628494263,-0.4088361859321594,-825.6638793945312,-0.5085874199867249,0.15247973799705505,0.35119521617889404,88,17,55,0.043783824890851974,0.5,0.3,120,160,wall,1,1,1,1,0,1
40,0.1255345642566681,-0.006511952728033066,-590.1356201171875,-0.9421835541725159,0.150087371468544,0.4791748523712158,103,3,50,0.04687922075390816,0.5,0.3,120,156,wall,1,1,1,1,0,1
44,2.2764499187469482,-2.1414148807525635,-542.5358276367188,-0.08558977395296097,0.25448229908943176,0.132074236869812,83,0,48,0.02775244601070881,0.5,0.3,120,131,wall,1,1,1,1,0,1
